questions,expected
641-5  ,636    
423*5  ,2115   
6-545  ,-539   
126+9  ,135    
704-2  ,702    
631-13 ,618    
721*74 ,53354  
9+633  ,642    
59-137 ,-78    
9-192  ,-183   
74+241 ,315    
36-51  ,-15    
15+70  ,85     
5+397  ,402    
28-7   ,21     
83+111 ,194    
506+6  ,512    
501+5  ,506    
8*696  ,5568   
254-97 ,157    
234*211,49374  
77-404 ,-327   
743+821,1564   
6*84   ,504    
557+4  ,561    
71+958 ,1029   
5-632  ,-627   
9-580  ,-571   
89*161 ,14329  
1-51   ,-50    
11-733 ,-722   
276+37 ,313    
336*93 ,31248  
983-631,352    
49-53  ,-4     
482*117,56394  
25*116 ,2900   
40*1   ,40     
467+460,927    
87-730 ,-643   
20-41  ,-21    
6*49   ,294    
5*689  ,3445   
615+152,767    
24-376 ,-352   
96-26  ,70     
796*1  ,796    
2-598  ,-596   
677-98 ,579    
344+757,1101   
81-43  ,38     
727+737,1464   
249+96 ,345    
5-558  ,-553   
26+46  ,72     
655*70 ,45850  
481*49 ,23569  
14+75  ,89     
6*94   ,564    
800+0  ,800    
222+890,1112   
352-46 ,306    
1+841  ,842    
269*953,256357 
9*923  ,8307   
15*57  ,855    
94+27  ,121    
503*74 ,37222  
858*983,843414 
27-91  ,-64    
5*268  ,1340   
39+35  ,74     
74-8   ,66     
95*357 ,33915  
70-342 ,-272   
9-708  ,-699   
738-554,184    
87-559 ,-472   
95-1   ,94     
85-20  ,65     
71+8   ,79     
38+357 ,395    
246+8  ,254    
17*68  ,1156   
89-116 ,-27    
791*40 ,31640  
50+93  ,143    
275*3  ,825    
53-764 ,-711   
394-41 ,353    
153+823,976    
77+41  ,118    
19-96  ,-77    
8-33   ,-25    
529+5  ,534    
298*84 ,25032  
363-2  ,361    
299-24 ,275    
105-78 ,27     
23*476 ,10948  
135*6  ,810    
6*586  ,3516   
1-605  ,-604   
91-42  ,49     
156+469,625    
8+407  ,415    
363+48 ,411    
36+44  ,80     
435-43 ,392    
360-637,-277   
936*899,841464 
259+46 ,305    
54+81  ,135    
293-883,-590   
921*895,824295 
548+421,969    
24*214 ,5136   
16*70  ,1120   
934*37 ,34558  
853*5  ,4265   
769*151,116119 
7+315  ,322    
584*90 ,52560  
72*441 ,31752  
287-35 ,252    
351+18 ,369    
82-74  ,8      
990+29 ,1019   
1*702  ,702    
56*40  ,2240   
789+543,1332   
97-36  ,61     
678+578,1256   
8*848  ,6784   
73-879 ,-806   
307*2  ,614    
77-16  ,61     
666-718,-52    
46*32  ,1472   
40+8   ,48     
271*48 ,13008  
288*60 ,17280  
2-441  ,-439   
168*2  ,336    
20-474 ,-454   
44-60  ,-16    
838-0  ,838    
3*134  ,402    
86*83  ,7138   
654+892,1546   
518+6  ,524    
9-337  ,-328   
274*429,117546 
543*802,435486 
13*178 ,2314   
656+973,1629   
960-800,160    
72-636 ,-564   
0-593  ,-593   
209*77 ,16093  
12-15  ,-3     
633*891,564003 
2+254  ,256    
7*297  ,2079   
40*947 ,37880  
948-487,461    
721-19 ,702    
71-465 ,-394   
92-74  ,18     
61-54  ,7      
1-216  ,-215   
236-61 ,175    
934*15 ,14010  
72*18  ,1296   
41+98  ,139    
49*68  ,3332   
940*5  ,4700   
97-507 ,-410   
0+954  ,954    
449*639,286911 
91-846 ,-755   
484-901,-417   
972-41 ,931    
757*490,370930 
468+49 ,517    
731+34 ,765    
23+78  ,101    
12*958 ,11496  
790-99 ,691    
20+895 ,915    
90+7   ,97     
823*802,660046 
5*171  ,855    
839*4  ,3356   
776*0  ,0      
1*54   ,54     
601*36 ,21636  
533*209,111397 
997*7  ,6979   
950+76 ,1026   
907-503,404    
69+677 ,746    
399-5  ,394    
243*5  ,1215   
570*315,179550 
8-623  ,-615   
81*545 ,44145  
1*284  ,284    
29-15  ,14     
64*858 ,54912  
47*869 ,40843  
43+61  ,104    
250+56 ,306    
94+848 ,942    
369-44 ,325    
56-666 ,-610   
99-710 ,-611   
800*52 ,41600  
75+964 ,1039   
35-39  ,-4     
51+19  ,70     
81+485 ,566    
797+93 ,890    
61*233 ,14213  
53-175 ,-122   
597*2  ,1194   
85*635 ,53975  
216*4  ,864    
612-4  ,608    
184+26 ,210    
45-883 ,-838   
21-936 ,-915   
434*0  ,0      
335+240,575    
333-23 ,310    
432*0  ,0      
38-588 ,-550   
70*71  ,4970   
1-460  ,-459   
295-298,-3     
935*68 ,63580  
876*241,211116 
925*4  ,3700   
90+241 ,331    
476-19 ,457    
0+935  ,935    
18-344 ,-326   
730*36 ,26280  
965*69 ,66585  
24-72  ,-48    
632-46 ,586    
972*953,926316 
0+831  ,831    
105-523,-418   
437-16 ,421    
81-802 ,-721   
89+731 ,820    
580+38 ,618    
611+81 ,692    
45+8   ,53     
8-981  ,-973   
363+34 ,397    
5*20   ,100    
818+3  ,821    
53+326 ,379    
15+479 ,494    
996+4  ,1000   
399*126,50274  
97+55  ,152    
61+120 ,181    
55+27  ,82     
7*316  ,2212   
74-25  ,49     
516-418,98     
3+478  ,481    
888-2  ,886    
792+4  ,796    
548*974,533752 
967-535,432    
604+92 ,696    
46*541 ,24886  
291-3  ,288    
799+2  ,801    
50-705 ,-655   
506*6  ,3036   
197*330,65010  
981-6  ,975    
67-30  ,37     
699-55 ,644    
39+86  ,125    
94*895 ,84130  
47*248 ,11656  
76-908 ,-832   
2-986  ,-984   
71+36  ,107    
19*80  ,1520   
20+52  ,72     
610-4  ,606    
172-560,-388   
598+851,1449   
641+745,1386   
292*80 ,23360  
7-651  ,-644   
492-9  ,483    
262*164,42968  
13+93  ,106    
49-115 ,-66    
69*271 ,18699  
13-14  ,-1     
947*746,706462 
669-30 ,639    
72*23  ,1656   
88*7   ,616    
11-763 ,-752   
337+33 ,370    
684-11 ,673    
782*767,599794 
75*207 ,15525  
2+866  ,868    
4-520  ,-516   
565*862,487030 
356*5  ,1780   
581-1  ,580    
0+540  ,540    
192*3  ,576    
2*470  ,940    
651+29 ,680    
47+733 ,780    
16*48  ,768    
298*35 ,10430  
211*36 ,7596   
96*0   ,0      
659-14 ,645    
89*698 ,62122  
8*647  ,5176   
0+888  ,888    
94-223 ,-129   
40*55  ,2200   
490*664,325360 
553*67 ,37051  
632-3  ,629    
60+90  ,150    
3+723  ,726    
587+0  ,587    
36*714 ,25704  
0+370  ,370    
230+49 ,279    
180*72 ,12960  
122+6  ,128    
242*5  ,1210   
180-5  ,175    
473-99 ,374    
158+32 ,190    
47*417 ,19599  
90-443 ,-353   
799-308,491    
52*749 ,38948  
752*885,665520 
276+1  ,277    
20-253 ,-233   
835*81 ,67635  
948+61 ,1009   
596*82 ,48872  
403*4  ,1612   
342+2  ,344    
56+222 ,278    
42-180 ,-138   
9*27   ,243    
8-968  ,-960   
48+437 ,485    
9-379  ,-370   
69*643 ,44367  
995-627,368    
7-15   ,-8     
664*48 ,31872  
90*390 ,35100  
48*831 ,39888  
950+0  ,950    
13*97  ,1261   
67+18  ,85     
307-45 ,262    
608+4  ,612    
236*67 ,15812  
62+39  ,101    
486*8  ,3888   
93*42  ,3906   
380-0  ,380    
312-1  ,311    
99*295 ,29205  
777-56 ,721    
0+657  ,657    
94+951 ,1045   
74*87  ,6438   
7-83   ,-76    
816-67 ,749    
5+69   ,74     
366-89 ,277    
924+960,1884   
36+395 ,431    
111-2  ,109    
534-419,115    
872*48 ,41856  
476-5  ,471    
67+961 ,1028   
9*798  ,7182   
385-943,-558   
417*76 ,31692  
66-34  ,32     
674+5  ,679    
63+74  ,137    
20*81  ,1620   
712+24 ,736    
313-22 ,291    
163-5  ,158    
594-18 ,576    
6+515  ,521    
15-63  ,-48    
109-4  ,105    
902*58 ,52316  
914+6  ,920    
7+257  ,264    
433-575,-142   
216*692,149472 
0-923  ,-923   
67*79  ,5293   
956*51 ,48756  
70*23  ,1610   
357+78 ,435    
44+8   ,52     
707-5  ,702    
17*212 ,3604   
530*56 ,29680  
344-59 ,285    
171*631,107901 
293*68 ,19924  
942+4  ,946    
314-12 ,302    
714-49 ,665    
481*25 ,12025  
44-642 ,-598   
905+908,1813   
983*576,566208 
3-639  ,-636   
790*9  ,7110   
836-9  ,827    
40+91  ,131    
73-188 ,-115   
76+878 ,954    
511+7  ,518    
337*578,194786 
6+724  ,730    
651*19 ,12369  
806+93 ,899    
464+8  ,472    
7-648  ,-641   
483-750,-267   
876*8  ,7008   
915*69 ,63135  
292-59 ,233    
235+877,1112   
49-6   ,43     
250+98 ,348    
410-52 ,358    
38*513 ,19494  
0+50   ,50     
447+60 ,507    
36+49  ,85     
444*876,388944 
25-48  ,-23    
51*7   ,357    
461*724,333764 
235+5  ,240    
44+919 ,963    
746+3  ,749    
521-4  ,517    
160-29 ,131    
361-79 ,282    
2+70   ,72     
410*374,153340 
9-61   ,-52    
48+47  ,95     
49*44  ,2156   
11-575 ,-564   
733+22 ,755    
560-121,439    
42*77  ,3234   
96-37  ,59     
101-9  ,92     
806*36 ,29016  
963*5  ,4815   
672*116,77952  
31*58  ,1798   
689*9  ,6201   
610+36 ,646    
35+202 ,237    
26*33  ,858    
998*10 ,9980   
72*231 ,16632  
416*39 ,16224  
28-79  ,-51    
453+816,1269   
636-66 ,570    
82+69  ,151    
6+153  ,159    
747+938,1685   
283+96 ,379    
1-948  ,-947   
63+922 ,985    
157*26 ,4082   
11*5   ,55     
9+575  ,584    
175-85 ,90     
5-933  ,-928   
2-411  ,-409   
2+842  ,844    
95*43  ,4085   
953+56 ,1009   
340+451,791    
740*8  ,5920   
9+611  ,620    
49-266 ,-217   
950*89 ,84550  
338-37 ,301    
58*177 ,10266  
7-621  ,-614   
3*842  ,2526   
533-779,-246   
62*62  ,3844   
94+739 ,833    
5*705  ,3525   
63+246 ,309    
63*168 ,10584  
6*788  ,4728   
7-44   ,-37    
903*859,775677 
46*506 ,23276  
861+7  ,868    
751+491,1242   
0*833  ,0      
39+3   ,42     
989+823,1812   
314-1  ,313    
0+338  ,338    
8+558  ,566    
77+176 ,253    
198+5  ,203    
351*87 ,30537  
70+23  ,93     
71+396 ,467    
7-54   ,-47    
196+31 ,227    
6+87   ,93     
57*82  ,4674   
985-56 ,929    
95+67  ,162    
938*64 ,60032  
60*971 ,58260  
158*23 ,3634   
755+929,1684   
5+188  ,193    
16*4   ,64     
5-74   ,-69    
6-234  ,-228   
185*6  ,1110   
270*23 ,6210   
625+32 ,657    
33*960 ,31680  
13-587 ,-574   
37*63  ,2331   
98+47  ,145    
503*723,363669 
60+71  ,131    
985+371,1356   
707+63 ,770    
791+714,1505   
612+894,1506   
592-76 ,516    
103*13 ,1339   
7*990  ,6930   
5-483  ,-478   
4+844  ,848    
917*35 ,32095  
5+280  ,285    
336*699,234864 
615+4  ,619    
818+587,1405   
317*7  ,2219   
14+879 ,893    
826*521,430346 
12+955 ,967    
920-4  ,916    
171-28 ,143    
8*590  ,4720   
13+44  ,57     
976+75 ,1051   
52*76  ,3952   
576*991,570816 
703+8  ,711    
24+226 ,250    
8-716  ,-708   
593+713,1306   
30*493 ,14790  
88-3   ,85     
97*256 ,24832  
93-21  ,72     
48*545 ,26160  
4-751  ,-747   
394+93 ,487    
5-343  ,-338   
38*983 ,37354  
932+353,1285   
3*650  ,1950   
1-607  ,-606   
356*849,302244 
24*2   ,48     
321+56 ,377    
524*194,101656 
517*3  ,1551   
812+957,1769   
98-0   ,98     
801+564,1365   
42*34  ,1428   
665-32 ,633    
30-84  ,-54    
4+936  ,940    
15*30  ,450    
663+72 ,735    
938*228,213864 
60*405 ,24300  
209+97 ,306    
67+360 ,427    
8*513  ,4104   
790-55 ,735    
669-11 ,658    
0+351  ,351    
37*98  ,3626   
95+4   ,99     
48*880 ,42240  
9+484  ,493    
328+70 ,398    
332-67 ,265    
214-448,-234   
49-88  ,-39    
603*3  ,1809   
885-961,-76    
30+383 ,413    
847+3  ,850    
78+957 ,1035   
408*3  ,1224   
709*87 ,61683  
44+63  ,107    
8*238  ,1904   
17*597 ,10149  
612-89 ,523    
380-24 ,356    
22*395 ,8690   
751-9  ,742    
5-24   ,-19    
195-155,40     
332-832,-500   
0-15   ,-15    
589*8  ,4712   
488-9  ,479    
5-883  ,-878   
49*791 ,38759  
818+320,1138   
51*18  ,918    
197*73 ,14381  
735-637,98     
958+5  ,963    
438-8  ,430    
662+996,1658   
3-399  ,-396   
2*21   ,42     
710*2  ,1420   
3*399  ,1197   
49+768 ,817    
745-62 ,683    
43+102 ,145    
0-84   ,-84    
854+0  ,854    
6-434  ,-428   
164-2  ,162    
140-43 ,97     
7+607  ,614    
8-689  ,-681   
951*854,812154 
810-1  ,809    
1*247  ,247    
468*353,165204 
77-75  ,2      
5+621  ,626    
514*6  ,3084   
85+572 ,657    
66*759 ,50094  
349+14 ,363    
971-54 ,917    
99+116 ,215    
20*57  ,1140   
79+560 ,639    
406+507,913    
3-811  ,-808   
53*70  ,3710   
81*32  ,2592   
97-664 ,-567   
74*706 ,52244  
446+180,626    
1*511  ,511    
70*34  ,2380   
354+51 ,405    
39-23  ,16     
44-68  ,-24    
698+82 ,780    
2+466  ,468    
640*331,211840 
338-48 ,290    
84+113 ,197    
5+338  ,343    
12-27  ,-15    
888*573,508824 
51*564 ,28764  
99*734 ,72666  
339+445,784    
4-725  ,-721   
13*551 ,7163   
442+376,818    
220-454,-234   
1*989  ,989    
220*0  ,0      
134+903,1037   
1+187  ,188    
54*18  ,972    
293+771,1064   
211*519,109509 
653-35 ,618    
55-99  ,-44    
54+30  ,84     
612*867,530604 
85-919 ,-834   
884-3  ,881    
99-55  ,44     
738*417,307746 
924*12 ,11088  
21-692 ,-671   
664*27 ,17928  
66+841 ,907    
721*103,74263  
5*931  ,4655   
62*31  ,1922   
668-47 ,621    
95-2   ,93     
7+12   ,19     
73*20  ,1460   
71+77  ,148    
941-24 ,917    
633+64 ,697    
777-81 ,696    
36-76  ,-40    
752-665,87     
695-174,521    
69-33  ,36     
453-46 ,407    
28+822 ,850    
448+9  ,457    
232-1  ,231    
88+936 ,1024   
214+49 ,263    
939-445,494    
95*437 ,41515  
14*662 ,9268   
648*214,138672 
125-40 ,85     
155*760,117800 
258+6  ,264    
58+611 ,669    
76*12  ,912    
21-63  ,-42    
0-295  ,-295   
554-13 ,541    
210+871,1081   
885+84 ,969    
54-17  ,37     
47+79  ,126    
12*33  ,396    
75*61  ,4575   
51*324 ,16524  
53*68  ,3604   
234+10 ,244    
7-8    ,-1     
186-24 ,162    
36*94  ,3384   
14-61  ,-47    
819*50 ,40950  
354-26 ,328    
476-80 ,396    
455+0  ,455    
8-899  ,-891   
914*27 ,24678  
91*925 ,84175  
317+348,665    
939*2  ,1878   
27-200 ,-173   
3+371  ,374    
7*90   ,630    
512-115,397    
640*9  ,5760   
41+717 ,758    
82+51  ,133    
400*81 ,32400  
72+83  ,155    
58*70  ,4060   
908-7  ,901    
6*211  ,1266   
285+732,1017   
697+417,1114   
500-94 ,406    
92*658 ,60536  
882-22 ,860    
112+1  ,113    
686-65 ,621    
73-6   ,67     
40+42  ,82     
55*348 ,19140  
64*188 ,12032  
863*366,315858 
56-68  ,-12    
261+700,961    
876+914,1790   
532*224,119168 
269*2  ,538    
9*875  ,7875   
974-64 ,910    
757*790,598030 
3+823  ,826    
41*57  ,2337   
50*21  ,1050   
261-5  ,256    
90+65  ,155    
53*98  ,5194   
34*406 ,13804  
179*312,55848  
68+5   ,73     
586*47 ,27542  
973+763,1736   
755*16 ,12080  
1+945  ,946    
93-69  ,24     
28+643 ,671    
71+870 ,941    
818-68 ,750    
84+702 ,786    
37*1   ,37     
241+6  ,247    
703+476,1179   
40*322 ,12880  
914*170,155380 
109-0  ,109    
92*96  ,8832   
44+215 ,259    
69*982 ,67758  
587-2  ,585    
0*857  ,0      
23-641 ,-618   
755+416,1171   
392+775,1167   
99+809 ,908    
70-324 ,-254   
341-312,29     
144+0  ,144    
936-67 ,869    
1*631  ,631    
79+62  ,141    
442-930,-488   
918*355,325890 
707*402,284214 
67-152 ,-85    
4*199  ,796    
94*6   ,564    
46*29  ,1334   
6-58   ,-52    
4+59   ,63     
476+303,779    
26+474 ,500    
138*7  ,966    
35-58  ,-23    
885*739,654015 
498-86 ,412    
36+11  ,47     
472+4  ,476    
162-70 ,92     
66*475 ,31350  
97+29  ,126    
548+47 ,595    
408*665,271320 
204+15 ,219    
18-48  ,-30    
75+192 ,267    
50*180 ,9000   
62+5   ,67     
9*38   ,342    
138*264,36432  
27-36  ,-9     
128*458,58624  
557+0  ,557    
79*21  ,1659   
775+595,1370   
36-33  ,3      
926+19 ,945    
8+882  ,890    
202+2  ,204    
887-99 ,788    
151*630,95130  
4-486  ,-482   
3-315  ,-312   
439-119,320    
8+819  ,827    
77-539 ,-462   
716+9  ,725    
562+58 ,620    
752-33 ,719    
25*692 ,17300  
7+451  ,458    
99*836 ,82764  
628-435,193    
764*563,430132 
390-3  ,387    
12+11  ,23     
28+34  ,62     
28*35  ,980    
63+958 ,1021   
839-50 ,789    
893*91 ,81263  
62+534 ,596    
6-731  ,-725   
770-6  ,764    
544*43 ,23392  
970+60 ,1030   
189+70 ,259    
863*34 ,29342  
54*767 ,41418  
9-147  ,-138   
5-566  ,-561   
37-54  ,-17    
614*6  ,3684   
17+83  ,100    
501-98 ,403    
144-0  ,144    
997-17 ,980    
62+51  ,113    
77+95  ,172    
89-561 ,-472   
324*72 ,23328  
501-1  ,500    
357+422,779    
972+742,1714   
32+2   ,34     
62+2   ,64     
67*665 ,44555  
81*314 ,25434  
819+6  ,825    
1*308  ,308    
340*316,107440 
71-385 ,-314   
23-903 ,-880   
35*15  ,525    
4-191  ,-187   
608+8  ,616    
43-43  ,0      
825*817,674025 
560-4  ,556    
7-439  ,-432   
829+452,1281   
7-53   ,-46    
86-39  ,47     
976-634,342    
8+755  ,763    
328-6  ,322    
76-189 ,-113   
58+8   ,66     
35+32  ,67     
165+8  ,173    
837*0  ,0      
32-50  ,-18    
5*768  ,3840   
286+32 ,318    
73*818 ,59714  
426-44 ,382    
61*36  ,2196   
4*666  ,2664   
37+95  ,132    
0+787  ,787    
78+84  ,162    
9-573  ,-564   
79+162 ,241    
51*50  ,2550   
839+78 ,917    
39*86  ,3354   
573*9  ,5157   
102+849,951    
451-783,-332   
4+289  ,293    
101+475,576    
3*575  ,1725   
923+746,1669   
24*1   ,24     
37+613 ,650    
863+4  ,867    
5-576  ,-571   
638-361,277    
8*974  ,7792   
8+512  ,520    
278+14 ,292    
0+558  ,558    
30+41  ,71     
196+309,505    
308+596,904    
769-63 ,706    
57-906 ,-849   
481*930,447330 
837-32 ,805    
226+86 ,312    
6+830  ,836    
1-538  ,-537   
29-744 ,-715   
30+758 ,788    
459-78 ,381    
61-884 ,-823   
4+716  ,720    
55+173 ,228    
54+484 ,538    
45-6   ,39     
15-257 ,-242   
5*239  ,1195   
137+262,399    
998*62 ,61876  
25-967 ,-942   
984*4  ,3936   
780+77 ,857    
26-289 ,-263   
155+664,819    
968-71 ,897    
380-80 ,300    
57+12  ,69     
517*22 ,11374  
4-228  ,-224   
87+70  ,157    
968+732,1700   
5+332  ,337    
668*8  ,5344   
4-282  ,-278   
5*562  ,2810   
96-379 ,-283   
56+427 ,483    
77+437 ,514    
532+31 ,563    
90+14  ,104    
968*37 ,35816  
182-2  ,180    
583+381,964    
73*71  ,5183   
283+555,838    
873*5  ,4365   
46+758 ,804    
353-122,231    
68-22  ,46     
225-847,-622   
141-602,-461   
733*6  ,4398   
384*7  ,2688   
55+815 ,870    
234-8  ,226    
47*62  ,2914   
684-193,491    
32*276 ,8832   
939+8  ,947    
53+50  ,103    
2+56   ,58     
8+19   ,27     
489-499,-10    
124*26 ,3224   
741+6  ,747    
71*907 ,64397  
350*3  ,1050   
999+4  ,1003   
517+7  ,524    
8*81   ,648    
395-95 ,300    
2-568  ,-566   
9*857  ,7713   
27+24  ,51     
557+298,855    
126+31 ,157    
382+525,907    
485+78 ,563    
37-62  ,-25    
704+39 ,743    
2+374  ,376    
42+948 ,990    
174-852,-678   
240*87 ,20880  
769-9  ,760    
16-27  ,-11    
7*35   ,245    
28-52  ,-24    
2*709  ,1418   
47-20  ,27     
43+922 ,965    
5-11   ,-6     
17*864 ,14688  
2*36   ,72     
363-587,-224   
0-690  ,-690   
978*32 ,31296  
114-927,-813   
3-586  ,-583   
132-50 ,82     
536-4  ,532    
421+29 ,450    
77-913 ,-836   
441*86 ,37926  
3*91   ,273    
26+86  ,112    
163+77 ,240    
410+16 ,426    
8*482  ,3856   
122+635,757    
96*32  ,3072   
397*65 ,25805  
20-402 ,-382   
48+0   ,48     
495+166,661    
390*53 ,20670  
51+344 ,395    
133+27 ,160    
65-75  ,-10    
300+80 ,380    
849*981,832869 
335-37 ,298    
217+337,554    
1+922  ,923    
38*16  ,608    
129*292,37668  
241-8  ,233    
28+948 ,976    
480-4  ,476    
502*9  ,4518   
41-67  ,-26    
417*637,265629 
769-164,605    
69+25  ,94     
724+613,1337   
983*3  ,2949   
28-25  ,3      
994*346,343924 
54-560 ,-506   
624-8  ,616    
45+738 ,783    
284*262,74408  
630-59 ,571    
10-10  ,0      
22*111 ,2442   
5+599  ,604    
65-7   ,58     
233*887,206671 
53-79  ,-26    
7-942  ,-935   
73+138 ,211    
0*43   ,0      
65*46  ,2990   
81-106 ,-25    
92-512 ,-420   
59+49  ,108    
770-23 ,747    
7*862  ,6034   
91-83  ,8      
2+164  ,166    
651+4  ,655    
529+9  ,538    
66+595 ,661    
551-97 ,454    
8*248  ,1984   
13-207 ,-194   
85*621 ,52785  
164+8  ,172    
88-790 ,-702   
47*5   ,235    
38*590 ,22420  
5-579  ,-574   
69*356 ,24564  
629*498,313242 
2+651  ,653    
55+70  ,125    
26*488 ,12688  
671+385,1056   
50*16  ,800    
596*6  ,3576   
631-4  ,627    
822-860,-38    
558+35 ,593    
43-946 ,-903   
14+634 ,648    
9+39   ,48     
176*4  ,704    
783+20 ,803    
56-782 ,-726   
37+621 ,658    
1+479  ,480    
998*56 ,55888  
201+605,806    
827*452,373804 
6-538  ,-532   
529+868,1397   
70*78  ,5460   
3*28   ,84     
40+824 ,864    
799+9  ,808    
649*75 ,48675  
858-565,293    
309*782,241638 
8+446  ,454    
68-976 ,-908   
47-538 ,-491   
11+0   ,11     
57+111 ,168    
29*806 ,23374  
415+22 ,437    
80-12  ,68     
188+113,301    
32*13  ,416    
73+196 ,269    
22-12  ,10     
883*58 ,51214  
61+671 ,732    
491+24 ,515    
9+792  ,801    
7+461  ,468    
109*11 ,1199   
248+375,623    
5+269  ,274    
22+192 ,214    
39*6   ,234    
825+713,1538   
6+194  ,200    
716*3  ,2148   
20+331 ,351    
643+25 ,668    
63+87  ,150    
88-1   ,87     
1+153  ,154    
449*249,111801 
78*8   ,624    
59-653 ,-594   
24*973 ,23352  
342+58 ,400    
294-12 ,282    
735+1  ,736    
472-299,173    
693*2  ,1386   
744+0  ,744    
7-271  ,-264   
212-78 ,134    
196-59 ,137    
708+488,1196   
811-773,38     
75+55  ,130    
22*64  ,1408   
86+68  ,154    
1+263  ,264    
91*420 ,38220  
541-66 ,475    
62-89  ,-27    
29-38  ,-9     
1+873  ,874    
8*772  ,6176   
88+873 ,961    
31*259 ,8029   
4*422  ,1688   
2*729  ,1458   
61*641 ,39101  
831*11 ,9141   
96-30  ,66     
6*55   ,330    
461+4  ,465    
788-593,195    
946-912,34     
803*5  ,4015   
265-3  ,262    
599-428,171    
167-155,12     
14*353 ,4942   
34*38  ,1292   
4-799  ,-795   
9+694  ,703    
41-801 ,-760   
908+46 ,954    
665-180,485    
40+2   ,42     
659*346,228014 
78+894 ,972    
31*34  ,1054   
68*12  ,816    
7+608  ,615    
56*70  ,3920   
150*572,85800  
527-983,-456   
10-101 ,-91    
69*359 ,24771  
137*23 ,3151   
810-6  ,804    
338*8  ,2704   
91+571 ,662    
543+45 ,588    
18-56  ,-38    
56-64  ,-8     
60+45  ,105    
33+22  ,55     
523+60 ,583    
58-403 ,-345   
600+304,904    
596+13 ,609    
7*85   ,595    
732+694,1426   
19*740 ,14060  
927+8  ,935    
835+4  ,839    
2-74   ,-72    
132-710,-578   
10+140 ,150    
811-26 ,785    
0+515  ,515    
321*13 ,4173   
94-189 ,-95    
176-8  ,168    
78+320 ,398    
29*29  ,841    
643-84 ,559    
754+38 ,792    
70-325 ,-255   
822-80 ,742    
3-904  ,-901   
899+373,1272   
131-7  ,124    
670-68 ,602    
59+340 ,399    
437*19 ,8303   
992+77 ,1069   
572*6  ,3432   
730*64 ,46720  
51+517 ,568    
529*948,501492 
619-7  ,612    
838-28 ,810    
1-313  ,-312   
7-497  ,-490   
7+2    ,9      
803-517,286    
35-34  ,1      
34+82  ,116    
781+4  ,785    
848*0  ,0      
95*16  ,1520   
36+254 ,290    
424*970,411280 
696+637,1333   
5+230  ,235    
1*174  ,174    
40*581 ,23240  
363-37 ,326    
0+22   ,22     
38*8   ,304    
2-260  ,-258   
994*4  ,3976   
55+9   ,64     
395+0  ,395    
58-22  ,36     
417+21 ,438    
40-28  ,12     
261+717,978    
53*845 ,44785  
2+144  ,146    
4-438  ,-434   
6*602  ,3612   
435+5  ,440    
98+1   ,99     
893+7  ,900    
950*84 ,79800  
18*68  ,1224   
253+440,693    
917*0  ,0      
408+620,1028   
413+724,1137   
87+43  ,130    
48-950 ,-902   
646*303,195738 
30+27  ,57     
85*18  ,1530   
7*237  ,1659   
383*584,223672 
3+73   ,76     
3+657  ,660    
40*870 ,34800  
234+53 ,287    
183*213,38979  
89-97  ,-8     
86*478 ,41108  
51*169 ,8619   
23-43  ,-20    
36*827 ,29772  
2*164  ,328    
953-765,188    
395*311,122845 
997+37 ,1034   
26*785 ,20410  
162*84 ,13608  
70*890 ,62300  
773*888,686424 
5+527  ,532    
844+6  ,850    
21-354 ,-333   
76-422 ,-346   
503*8  ,4024   
16*607 ,9712   
50*508 ,25400  
546+71 ,617    
23-28  ,-5     
3*447  ,1341   
36+197 ,233    
3+166  ,169    
81+9   ,90     
94*16  ,1504   
4-773  ,-769   
343-3  ,340    
945+0  ,945    
29-56  ,-27    
356-49 ,307    
54*559 ,30186  
77+368 ,445    
552-66 ,486    
621*2  ,1242   
63*61  ,3843   
874+9  ,883    
970-92 ,878    
98*120 ,11760  
14*76  ,1064   
704+78 ,782    
478*62 ,29636  
24+76  ,100    
212+6  ,218    
586*141,82626  
7*294  ,2058   
12*353 ,4236   
6-9    ,-3     
871*25 ,21775  
3+467  ,470    
0-867  ,-867   
6*168  ,1008   
42-843 ,-801   
4-719  ,-715   
82*55  ,4510   
49+621 ,670    
7-910  ,-903   
299*893,267007 
44-407 ,-363   
61*163 ,9943   
23*153 ,3519   
6*555  ,3330   
331+975,1306   
203-716,-513   
46-424 ,-378   
135-773,-638   
198*588,116424 
522-729,-207   
9+32   ,41     
22+245 ,267    
7+517  ,524    
115*988,113620 
552-90 ,462    
952+35 ,987    
55-98  ,-43    
254*3  ,762    
274-233,41     
23*9   ,207    
271*9  ,2439   
13+230 ,243    
28+83  ,111    
889-0  ,889    
1+341  ,342    
97-54  ,43     
10*22  ,220    
29+79  ,108    
8*168  ,1344   
619-30 ,589    
10+141 ,151    
71-954 ,-883   
274*57 ,15618  
573*8  ,4584   
57*540 ,30780  
8+214  ,222    
639-429,210    
262-9  ,253    
89*375 ,33375  
601*151,90751  
0*0    ,0      
40+9   ,49     
2+119  ,121    
6+18   ,24     
45+16  ,61     
0-681  ,-681   
819+8  ,827    
6+188  ,194    
887+66 ,953    
494*588,290472 
21-46  ,-25    
80*190 ,15200  
7-827  ,-820   
204-69 ,135    
8+711  ,719    
4*642  ,2568   
318-139,179    
50+4   ,54     
99-587 ,-488   
660+8  ,668    
728+99 ,827    
96-10  ,86     
961+81 ,1042   
68*508 ,34544  
897*26 ,23322  
