questions,expected
216-9  ,207 
539-111,428 
313-48 ,265 
456-12 ,444 
264-92 ,172 
928-2  ,926 
424-76 ,348 
882-91 ,791 
670-79 ,591 
714-32 ,682 
751-74 ,677 
647-17 ,630 
881-9  ,872 
616-573,43  
994-544,450 
553-328,225 
973-134,839 
88-51  ,37  
634-49 ,585 
410-62 ,348 
550-235,315 
541-78 ,463 
808-1  ,807 
993-90 ,903 
642-555,87  
68-2   ,66  
382-3  ,379 
713-64 ,649 
980-13 ,967 
414-87 ,327 
745-379,366 
815-23 ,792 
731-7  ,724 
430-92 ,338 
185-5  ,180 
221-147,74  
837-159,678 
704-53 ,651 
687-288,399 
336-83 ,253 
957-542,415 
662-17 ,645 
430-427,3   
117-2  ,115 
944-82 ,862 
38-6   ,32  
579-491,88  
575-17 ,558 
90-62  ,28  
882-35 ,847 
455-23 ,432 
745-569,176 
928-400,528 
527-425,102 
841-5  ,836 
439-37 ,402 
93-58  ,35  
929-99 ,830 
99-41  ,58  
802-159,643 
813-552,261 
12-4   ,8   
179-55 ,124 
317-64 ,253 
80-63  ,17  
148-15 ,133 
415-268,147 
844-81 ,763 
402-45 ,357 
110-83 ,27  
89-46  ,43  
394-98 ,296 
217-3  ,214 
969-4  ,965 
670-19 ,651 
553-298,255 
576-10 ,566 
896-472,424 
974-1  ,973 
646-305,341 
767-352,415 
401-44 ,357 
128-89 ,39  
186-73 ,113 
879-113,766 
793-61 ,732 
608-262,346 
985-83 ,902 
990-5  ,985 
959-610,349 
254-1  ,253 
172-22 ,150 
430-5  ,425 
880-354,526 
586-34 ,552 
706-28 ,678 
20-0   ,20  
372-36 ,336 
607-83 ,524 
99-58  ,41  
341-96 ,245 
90-88  ,2   
520-66 ,454 
678-96 ,582 
565-214,351 
55-23  ,32  
558-176,382 
120-73 ,47  
830-287,543 
323-35 ,288 
87-83  ,4   
967-117,850 
75-9   ,66  
460-47 ,413 
510-85 ,425 
96-56  ,40  
640-405,235 
138-34 ,104 
371-1  ,370 
742-9  ,733 
945-500,445 
912-15 ,897 
823-72 ,751 
688-323,365 
781-82 ,699 
689-34 ,655 
260-195,65  
528-13 ,515 
217-170,47  
938-31 ,907 
37-19  ,18  
65-7   ,58  
453-8  ,445 
810-680,130 
952-5  ,947 
143-133,10  
536-192,344 
148-8  ,140 
170-6  ,164 
850-655,195 
912-110,802 
600-21 ,579 
752-38 ,714 
190-0  ,190 
495-77 ,418 
129-39 ,90  
514-298,216 
325-3  ,322 
86-54  ,32  
631-4  ,627 
223-88 ,135 
665-1  ,664 
92-18  ,74  
762-642,120 
800-67 ,733 
87-40  ,47  
649-584,65  
476-9  ,467 
343-24 ,319 
624-56 ,568 
24-22  ,2   
272-41 ,231 
387-1  ,386 
640-568,72  
97-70  ,27  
163-4  ,159 
160-3  ,157 
939-64 ,875 
952-107,845 
730-304,426 
630-483,147 
902-49 ,853 
195-133,62  
85-5   ,80  
31-18  ,13  
686-11 ,675 
804-344,460 
567-210,357 
758-53 ,705 
20-14  ,6   
497-72 ,425 
300-16 ,284 
227-9  ,218 
947-45 ,902 
948-366,582 
809-33 ,776 
56-36  ,20  
664-68 ,596 
223-55 ,168 
762-561,201 
670-92 ,578 
941-133,808 
485-234,251 
323-96 ,227 
613-309,304 
831-96 ,735 
888-88 ,800 
613-1  ,612 
546-53 ,493 
419-21 ,398 
559-82 ,477 
846-55 ,791 
450-161,289 
667-6  ,661 
593-92 ,501 
873-8  ,865 
52-43  ,9   
891-29 ,862 
166-9  ,157 
96-42  ,54  
187-63 ,124 
476-46 ,430 
790-43 ,747 
284-63 ,221 
623-69 ,554 
293-60 ,233 
164-91 ,73  
181-83 ,98  
470-3  ,467 
719-301,418 
606-40 ,566 
16-3   ,13  
690-21 ,669 
896-23 ,873 
334-43 ,291 
780-74 ,706 
522-64 ,458 
541-255,286 
825-541,284 
442-216,226 
774-26 ,748 
695-425,270 
618-39 ,579 
526-409,117 
973-8  ,965 
40-6   ,34  
771-152,619 
721-71 ,650 
727-116,611 
523-20 ,503 
80-4   ,76  
478-8  ,470 
98-41  ,57  
539-521,18  
304-14 ,290 
761-721,40  
532-84 ,448 
504-95 ,409 
600-79 ,521 
47-2   ,45  
86-31  ,55  
778-253,525 
283-51 ,232 
424-66 ,358 
466-5  ,461 
474-54 ,420 
62-48  ,14  
522-194,328 
408-89 ,319 
804-76 ,728 
769-5  ,764 
804-2  ,802 
843-56 ,787 
85-40  ,45  
241-48 ,193 
749-536,213 
87-19  ,68  
610-6  ,604 
796-10 ,786 
928-35 ,893 
649-1  ,648 
697-568,129 
387-114,273 
974-101,873 
957-31 ,926 
407-51 ,356 
632-354,278 
781-182,599 
115-93 ,22  
255-19 ,236 
148-60 ,88  
186-67 ,119 
553-461,92  
482-162,320 
35-26  ,9   
613-43 ,570 
794-268,526 
680-73 ,607 
99-64  ,35  
298-4  ,294 
974-25 ,949 
362-345,17  
205-27 ,178 
410-14 ,396 
701-382,319 
754-671,83  
202-85 ,117 
545-84 ,461 
185-14 ,171 
304-96 ,208 
57-10  ,47  
839-774,65  
405-18 ,387 
939-2  ,937 
444-433,11  
593-29 ,564 
753-336,417 
73-46  ,27  
253-37 ,216 
233-12 ,221 
437-9  ,428 
851-194,657 
378-0  ,378 
398-64 ,334 
691-5  ,686 
801-221,580 
334-0  ,334 
277-38 ,239 
916-677,239 
487-22 ,465 
720-567,153 
276-76 ,200 
703-50 ,653 
312-41 ,271 
663-253,410 
862-96 ,766 
681-149,532 
661-5  ,656 
968-849,119 
574-92 ,482 
837-9  ,828 
817-74 ,743 
346-336,10  
244-99 ,145 
959-0  ,959 
181-33 ,148 
56-8   ,48  
896-568,328 
754-5  ,749 
423-16 ,407 
657-41 ,616 
541-95 ,446 
903-3  ,900 
224-32 ,192 
510-96 ,414 
833-154,679 
585-0  ,585 
165-28 ,137 
469-22 ,447 
478-88 ,390 
810-806,4   
811-47 ,764 
361-2  ,359 
252-93 ,159 
700-46 ,654 
314-6  ,308 
495-362,133 
979-896,83  
693-80 ,613 
297-40 ,257 
663-431,232 
953-442,511 
417-46 ,371 
450-25 ,425 
417-94 ,323 
908-77 ,831 
820-381,439 
875-454,421 
981-862,119 
793-775,18  
74-3   ,71  
596-5  ,591 
22-1   ,21  
771-3  ,768 
992-562,430 
703-69 ,634 
57-4   ,53  
473-6  ,467 
531-5  ,526 
77-8   ,69  
231-209,22  
256-71 ,185 
183-25 ,158 
77-24  ,53  
601-310,291 
741-60 ,681 
772-9  ,763 
889-653,236 
334-64 ,270 
767-3  ,764 
52-41  ,11  
551-50 ,501 
329-68 ,261 
773-69 ,704 
852-7  ,845 
267-95 ,172 
429-6  ,423 
339-124,215 
792-333,459 
54-3   ,51  
891-5  ,886 
858-0  ,858 
789-22 ,767 
385-3  ,382 
170-46 ,124 
163-16 ,147 
680-120,560 
95-86  ,9   
418-68 ,350 
692-153,539 
50-47  ,3   
869-797,72  
870-124,746 
972-99 ,873 
501-0  ,501 
680-68 ,612 
492-1  ,491 
343-80 ,263 
661-29 ,632 
958-137,821 
890-3  ,887 
795-315,480 
215-15 ,200 
725-111,614 
326-56 ,270 
331-61 ,270 
432-370,62  
863-664,199 
836-450,386 
845-20 ,825 
329-2  ,327 
143-9  ,134 
283-71 ,212 
786-15 ,771 
780-17 ,763 
982-34 ,948 
14-11  ,3   
542-33 ,509 
173-10 ,163 
846-45 ,801 
498-71 ,427 
416-0  ,416 
666-118,548 
340-5  ,335 
73-54  ,19  
111-98 ,13  
993-7  ,986 
606-52 ,554 
260-174,86  
791-4  ,787 
812-1  ,811 
632-82 ,550 
148-57 ,91  
861-739,122 
714-5  ,709 
114-24 ,90  
923-82 ,841 
170-58 ,112 
289-8  ,281 
223-36 ,187 
683-517,166 
939-638,301 
758-1  ,757 
494-310,184 
946-30 ,916 
567-459,108 
924-60 ,864 
600-6  ,594 
662-2  ,660 
198-36 ,162 
744-9  ,735 
562-75 ,487 
177-16 ,161 
88-10  ,78  
266-79 ,187 
480-4  ,476 
980-78 ,902 
201-79 ,122 
89-9   ,80  
697-144,553 
486-17 ,469 
900-445,455 
172-6  ,166 
298-171,127 
301-1  ,300 
182-81 ,101 
675-54 ,621 
109-35 ,74  
207-54 ,153 
907-322,585 
488-327,161 
562-465,97  
435-50 ,385 
880-129,751 
938-64 ,874 
758-556,202 
468-73 ,395 
532-5  ,527 
746-33 ,713 
598-100,498 
361-38 ,323 
623-3  ,620 
918-6  ,912 
248-13 ,235 
688-70 ,618 
656-8  ,648 
376-72 ,304 
288-184,104 
449-41 ,408 
734-0  ,734 
687-4  ,683 
93-47  ,46  
477-0  ,477 
700-6  ,694 
327-44 ,283 
542-60 ,482 
133-9  ,124 
344-104,240 
716-55 ,661 
74-19  ,55  
730-287,443 
832-83 ,749 
343-159,184 
563-56 ,507 
817-11 ,806 
696-19 ,677 
91-81  ,10  
496-122,374 
473-1  ,472 
432-33 ,399 
795-27 ,768 
304-10 ,294 
187-143,44  
689-51 ,638 
874-62 ,812 
546-68 ,478 
210-43 ,167 
422-16 ,406 
189-94 ,95  
648-49 ,599 
306-31 ,275 
960-313,647 
677-661,16  
859-9  ,850 
426-34 ,392 
912-11 ,901 
828-5  ,823 
690-8  ,682 
884-2  ,882 
355-53 ,302 
985-77 ,908 
862-15 ,847 
542-50 ,492 
398-82 ,316 
990-11 ,979 
900-122,778 
999-885,114 
95-43  ,52  
576-4  ,572 
113-87 ,26  
678-60 ,618 
407-32 ,375 
738-735,3   
249-4  ,245 
699-114,585 
629-330,299 
439-15 ,424 
772-431,341 
738-134,604 
966-205,761 
752-689,63  
632-6  ,626 
606-1  ,605 
459-39 ,420 
875-1  ,874 
979-15 ,964 
285-14 ,271 
921-9  ,912 
956-3  ,953 
226-129,97  
421-39 ,382 
234-152,82  
668-0  ,668 
697-4  ,693 
100-2  ,98  
685-86 ,599 
964-36 ,928 
857-79 ,778 
763-85 ,678 
926-119,807 
465-38 ,427 
560-75 ,485 
683-294,389 
718-5  ,713 
804-98 ,706 
147-1  ,146 
390-1  ,389 
813-431,382 
719-7  ,712 
22-9   ,13  
175-35 ,140 
487-81 ,406 
78-40  ,38  
337-4  ,333 
294-31 ,263 
395-0  ,395 
458-7  ,451 
115-25 ,90  
497-95 ,402 
530-139,391 
369-354,15  
92-67  ,25  
460-179,281 
709-40 ,669 
456-59 ,397 
657-18 ,639 
579-21 ,558 
88-40  ,48  
506-85 ,421 
828-108,720 
546-86 ,460 
37-12  ,25  
849-59 ,790 
819-75 ,744 
681-50 ,631 
444-17 ,427 
323-2  ,321 
792-73 ,719 
488-459,29  
498-35 ,463 
745-97 ,648 
568-46 ,522 
880-0  ,880 
280-6  ,274 
391-7  ,384 
72-61  ,11  
145-25 ,120 
280-69 ,211 
145-42 ,103 
747-10 ,737 
27-22  ,5   
371-13 ,358 
621-98 ,523 
219-122,97  
652-84 ,568 
136-67 ,69  
647-60 ,587 
31-21  ,10  
157-6  ,151 
640-452,188 
997-89 ,908 
189-7  ,182 
109-41 ,68  
612-146,466 
822-53 ,769 
727-0  ,727 
373-265,108 
79-29  ,50  
815-62 ,753 
893-89 ,804 
849-19 ,830 
879-49 ,830 
647-8  ,639 
936-96 ,840 
849-492,357 
86-29  ,57  
481-6  ,475 
462-11 ,451 
467-68 ,399 
997-20 ,977 
596-39 ,557 
515-467,48  
808-687,121 
144-72 ,72  
741-20 ,721 
537-13 ,524 
854-3  ,851 
880-87 ,793 
25-12  ,13  
658-36 ,622 
266-9  ,257 
374-16 ,358 
872-97 ,775 
772-39 ,733 
847-70 ,777 
942-76 ,866 
665-23 ,642 
627-1  ,626 
183-49 ,134 
918-866,52  
635-58 ,577 
138-42 ,96  
147-40 ,107 
906-21 ,885 
987-91 ,896 
205-26 ,179 
411-23 ,388 
627-33 ,594 
386-73 ,313 
105-48 ,57  
69-68  ,1   
544-34 ,510 
38-34  ,4   
773-387,386 
921-806,115 
650-38 ,612 
472-322,150 
786-8  ,778 
46-43  ,3   
646-39 ,607 
67-25  ,42  
357-21 ,336 
996-684,312 
673-88 ,585 
461-4  ,457 
459-35 ,424 
881-29 ,852 
779-41 ,738 
641-13 ,628 
558-45 ,513 
185-35 ,150 
909-117,792 
70-65  ,5   
593-21 ,572 
589-35 ,554 
908-18 ,890 
448-47 ,401 
932-18 ,914 
199-3  ,196 
630-299,331 
414-351,63  
582-35 ,547 
998-730,268 
965-53 ,912 
987-326,661 
819-0  ,819 
380-211,169 
600-532,68  
754-44 ,710 
505-56 ,449 
889-4  ,885 
156-20 ,136 
570-87 ,483 
861-35 ,826 
161-74 ,87  
444-70 ,374 
819-87 ,732 
923-96 ,827 
543-53 ,490 
15-10  ,5   
935-85 ,850 
661-57 ,604 
502-3  ,499 
267-21 ,246 
300-90 ,210 
454-445,9   
941-42 ,899 
552-79 ,473 
784-6  ,778 
266-80 ,186 
793-754,39  
578-76 ,502 
596-0  ,596 
143-30 ,113 
904-529,375 
553-28 ,525 
806-36 ,770 
68-61  ,7   
991-28 ,963 
837-371,466 
996-51 ,945 
630-43 ,587 
363-125,238 
825-71 ,754 
751-10 ,741 
627-372,255 
647-540,107 
937-90 ,847 
696-636,60  
339-8  ,331 
655-25 ,630 
538-262,276 
643-88 ,555 
691-137,554 
700-1  ,699 
797-9  ,788 
858-380,478 
156-6  ,150 
487-3  ,484 
790-47 ,743 
550-417,133 
701-41 ,660 
862-14 ,848 
586-8  ,578 
896-29 ,867 
756-574,182 
871-62 ,809 
724-460,264 
479-41 ,438 
524-13 ,511 
613-22 ,591 
162-35 ,127 
879-29 ,850 
816-693,123 
387-15 ,372 
610-434,176 
848-4  ,844 
964-253,711 
465-60 ,405 
153-98 ,55  
199-27 ,172 
582-483,99  
628-54 ,574 
670-93 ,577 
121-7  ,114 
66-7   ,59  
887-7  ,880 
987-4  ,983 
459-5  ,454 
621-25 ,596 
508-98 ,410 
822-2  ,820 
956-299,657 
705-27 ,678 
120-1  ,119 
374-93 ,281 
145-68 ,77  
107-9  ,98  
609-9  ,600 
802-158,644 
460-38 ,422 
759-71 ,688 
114-13 ,101 
609-7  ,602 
247-21 ,226 
449-285,164 
44-8   ,36  
559-36 ,523 
813-29 ,784 
99-74  ,25  
366-2  ,364 
871-30 ,841 
164-99 ,65  
917-196,721 
111-80 ,31  
226-50 ,176 
951-41 ,910 
560-22 ,538 
582-429,153 
909-7  ,902 
849-43 ,806 
962-73 ,889 
78-61  ,17  
887-786,101 
571-118,453 
5-2    ,3   
948-45 ,903 
30-3   ,27  
931-730,201 
921-790,131 
78-50  ,28  
859-650,209 
335-202,133 
591-520,71  
40-1   ,39  
221-0  ,221 
411-73 ,338 
60-26  ,34  
727-24 ,703 
52-25  ,27  
995-787,208 
748-18 ,730 
775-11 ,764 
795-75 ,720 
592-416,176 
960-66 ,894 
856-97 ,759 
511-27 ,484 
573-93 ,480 
586-5  ,581 
848-82 ,766 
460-58 ,402 
379-95 ,284 
827-107,720 
720-1  ,719 
79-13  ,66  
860-24 ,836 
244-6  ,238 
56-46  ,10  
88-49  ,39  
364-1  ,363 
954-458,496 
248-78 ,170 
373-0  ,373 
407-77 ,330 
329-83 ,246 
147-0  ,147 
430-38 ,392 
562-395,167 
225-96 ,129 
988-630,358 
214-72 ,142 
799-689,110 
373-55 ,318 
827-95 ,732 
608-406,202 
643-231,412 
733-67 ,666 
604-351,253 
936-36 ,900 
178-8  ,170 
530-88 ,442 
938-670,268 
293-37 ,256 
977-61 ,916 
501-20 ,481 
831-90 ,741 
886-181,705 
476-18 ,458 
191-10 ,181 
129-60 ,69  
60-4   ,56  
89-56  ,33  
402-1  ,401 
757-207,550 
515-92 ,423 
219-44 ,175 
486-79 ,407 
868-265,603 
480-193,287 
701-283,418 
582-332,250 
917-6  ,911 
282-83 ,199 
872-295,577 
85-37  ,48  
485-36 ,449 
797-16 ,781 
930-11 ,919 
890-49 ,841 
622-84 ,538 
373-50 ,323 
421-18 ,403 
861-85 ,776 
404-350,54  
532-25 ,507 
706-39 ,667 
988-88 ,900 
80-27  ,53  
718-40 ,678 
936-563,373 
698-83 ,615 
994-683,311 
747-537,210 
831-401,430 
112-59 ,53  
311-219,92  
740-46 ,694 
612-355,257 
219-33 ,186 
652-558,94  
206-41 ,165 
376-58 ,318 
362-51 ,311 
875-78 ,797 
228-24 ,204 
887-6  ,881 
112-25 ,87  
975-75 ,900 
919-24 ,895 
137-65 ,72  
114-98 ,16  
351-5  ,346 
506-9  ,497 
597-123,474 
478-22 ,456 
438-39 ,399 
935-98 ,837 
540-84 ,456 
924-74 ,850 
777-37 ,740 
809-286,523 
573-39 ,534 
880-844,36  
533-72 ,461 
339-135,204 
985-18 ,967 
78-68  ,10  
830-43 ,787 
54-31  ,23  
613-67 ,546 
323-45 ,278 
781-28 ,753 
691-71 ,620 
185-57 ,128 
541-68 ,473 
812-2  ,810 
177-75 ,102 
311-68 ,243 
757-16 ,741 
753-17 ,736 
863-43 ,820 
623-78 ,545 
789-6  ,783 
595-15 ,580 
798-20 ,778 
786-65 ,721 
418-33 ,385 
648-15 ,633 
933-36 ,897 
188-10 ,178 
663-484,179 
722-213,509 
642-67 ,575 
161-44 ,117 
851-655,196 
653-85 ,568 
527-1  ,526 
683-9  ,674 
281-8  ,273 
348-58 ,290 
932-305,627 
914-73 ,841 
729-35 ,694 
814-563,251 
475-94 ,381 
94-12  ,82  
485-47 ,438 
172-38 ,134 
699-92 ,607 
675-82 ,593 
600-25 ,575 
721-507,214 
350-8  ,342 
211-85 ,126 
728-32 ,696 
458-3  ,455 
410-86 ,324 
565-507,58  
94-32  ,62  
605-79 ,526 
965-602,363 
655-43 ,612 
948-425,523 
220-20 ,200 
301-3  ,298 
492-250,242 
169-19 ,150 
119-11 ,108 
306-145,161 
534-93 ,441 
812-578,234 
448-7  ,441 
224-0  ,224 
804-8  ,796 
377-226,151 
879-1  ,878 
361-159,202 
557-19 ,538 
77-38  ,39  
292-196,96  
3-0    ,3   
971-70 ,901 
770-573,197 
503-7  ,496 
662-49 ,613 
750-711,39  
879-653,226 
277-146,131 
308-9  ,299 
306-96 ,210 
390-261,129 
764-613,151 
989-144,845 
325-6  ,319 
345-40 ,305 
172-87 ,85  
931-37 ,894 
171-45 ,126 
546-84 ,462 
99-98  ,1   
246-8  ,238 
786-90 ,696 
732-14 ,718 
723-74 ,649 
962-6  ,956 
431-56 ,375 
952-29 ,923 
997-36 ,961 
855-3  ,852 
50-34  ,16  
413-29 ,384 
877-5  ,872 
385-46 ,339 
541-23 ,518 
332-98 ,234 
75-6   ,69  
718-1  ,717 
992-35 ,957 
743-4  ,739 
340-39 ,301 
989-20 ,969 
671-1  ,670 
935-931,4   
795-25 ,770 
965-6  ,959 
640-1  ,639 
573-9  ,564 
983-4  ,979 
698-219,479 
541-201,340 
320-4  ,316 
340-80 ,260 
269-6  ,263 
90-35  ,55  
903-242,661 
443-47 ,396 
668-6  ,662 
864-5  ,859 
285-69 ,216 
172-57 ,115 
417-169,248 
629-57 ,572 
289-39 ,250 
816-10 ,806 
411-406,5   
213-16 ,197 
148-3  ,145 
986-367,619 
949-8  ,941 
548-1  ,547 
185-9  ,176 
248-4  ,244 
807-680,127 
608-45 ,563 
942-7  ,935 
937-55 ,882 
174-20 ,154 
374-98 ,276 
135-10 ,125 
363-16 ,347 
63-59  ,4   
571-55 ,516 
292-26 ,266 
892-1  ,891 
258-154,104 
721-116,605 
983-368,615 
421-34 ,387 
464-83 ,381 
237-29 ,208 
152-69 ,83  
972-749,223 
866-237,629 
713-18 ,695 
734-43 ,691 
777-23 ,754 
117-97 ,20  
638-477,161 
136-105,31  
934-32 ,902 
72-5   ,67  
439-29 ,410 
118-83 ,35  
123-38 ,85  
599-46 ,553 
973-2  ,971 
975-4  ,971 
915-36 ,879 
882-69 ,813 
894-613,281 
773-2  ,771 
950-447,503 
105-81 ,24  
946-33 ,913 
310-104,206 
471-0  ,471 
384-357,27  
738-67 ,671 
933-288,645 
965-39 ,926 
821-330,491 
662-14 ,648 
355-38 ,317 
92-2   ,90  
231-12 ,219 
368-93 ,275 
661-8  ,653 
713-91 ,622 
288-232,56  
382-10 ,372 
394-9  ,385 
914-55 ,859 
94-63  ,31  
722-8  ,714 
734-6  ,728 
774-9  ,765 
873-102,771 
972-530,442 
369-18 ,351 
995-18 ,977 
132-8  ,124 
737-72 ,665 
449-54 ,395 
94-34  ,60  
830-77 ,753 
634-8  ,626 
72-1   ,71  
129-7  ,122 
572-46 ,526 
862-68 ,794 
332-7  ,325 
902-83 ,819 
713-666,47  
282-3  ,279 
976-365,611 
165-35 ,130 
320-83 ,237 
805-659,146 
917-8  ,909 
301-31 ,270 
537-12 ,525 
864-570,294 
573-38 ,535 
835-137,698 
71-41  ,30  
582-11 ,571 
921-330,591 
77-1   ,76  
645-2  ,643 
81-4   ,77  
584-94 ,490 
97-59  ,38  
373-35 ,338 
560-254,306 
238-37 ,201 
375-88 ,287 
180-46 ,134 
208-98 ,110 
91-20  ,71  
128-81 ,47  
808-65 ,743 
384-0  ,384 
155-95 ,60  
252-48 ,204 
626-28 ,598 
80-68  ,12  
692-119,573 
333-77 ,256 
928-267,661 
22-18  ,4   
332-69 ,263 
573-8  ,565 
991-43 ,948 
303-36 ,267 
441-97 ,344 
831-719,112 
197-2  ,195 
493-1  ,492 
597-87 ,510 
170-1  ,169 
754-36 ,718 
237-4  ,233 
828-293,535 
995-658,337 
919-5  ,914 
378-88 ,290 
753-235,518 
415-6  ,409 
472-4  ,468 
315-5  ,310 
740-153,587 
35-5   ,30  
91-14  ,77  
454-79 ,375 
964-46 ,918 
869-88 ,781 
590-74 ,516 
639-26 ,613 
450-28 ,422 
366-59 ,307 
400-366,34  
575-56 ,519 
640-6  ,634 
805-67 ,738 
758-94 ,664 
928-4  ,924 
428-38 ,390 
483-65 ,418 
54-37  ,17  
323-0  ,323 
532-61 ,471 
806-637,169 
628-465,163 
522-6  ,516 
364-219,145 
266-1  ,265 
696-38 ,658 
799-603,196 
391-50 ,341 
638-23 ,615 
794-73 ,721 
316-7  ,309 
744-292,452 
915-547,368 
179-3  ,176 
577-69 ,508 
58-4   ,54  
83-10  ,73  
858-252,606 
484-69 ,415 
934-59 ,875 
343-75 ,268 
432-53 ,379 
753-5  ,748 
338-31 ,307 
796-198,598 
308-307,1   
596-63 ,533 
756-16 ,740 
140-27 ,113 
542-42 ,500 
57-28  ,29  
173-0  ,173 
815-54 ,761 
442-67 ,375 
602-5  ,597 
418-2  ,416 
90-64  ,26  
999-42 ,957 
714-1  ,713 
628-597,31  
849-93 ,756 
421-46 ,375 
916-94 ,822 
667-261,406 
878-0  ,878 
268-61 ,207 
209-8  ,201 
95-76  ,19  
864-31 ,833 
56-1   ,55  
743-304,439 
181-31 ,150 
106-20 ,86  
393-33 ,360 
519-49 ,470 
946-416,530 
803-92 ,711 
410-373,37  
253-229,24  
87-41  ,46  
393-31 ,362 
597-8  ,589 
833-9  ,824 
644-212,432 
738-40 ,698 
261-93 ,168 
968-267,701 
240-1  ,239 
296-137,159 
537-7  ,530 
217-38 ,179 
565-531,34  
351-93 ,258 
618-37 ,581 
928-40 ,888 
78-69  ,9   
44-33  ,11  
21-18  ,3   
909-3  ,906 
950-858,92  
95-0   ,95  
785-77 ,708 
980-431,549 
518-103,415 
374-338,36  
435-19 ,416 
510-8  ,502 
835-384,451 
380-18 ,362 
653-97 ,556 
27-9   ,18  
142-57 ,85  
785-7  ,778 
573-262,311 
955-708,247 
611-63 ,548 
237-44 ,193 
950-248,702 
869-101,768 
247-16 ,231 
600-88 ,512 
656-423,233 
702-63 ,639 
971-6  ,965 
840-91 ,749 
141-6  ,135 
771-55 ,716 
55-15  ,40  
477-25 ,452 
553-6  ,547 
167-5  ,162 
699-7  ,692 
50-23  ,27  
755-8  ,747 
924-6  ,918 
977-224,753 
235-10 ,225 
633-4  ,629 
848-8  ,840 
955-9  ,946 
847-653,194 
563-25 ,538 
82-52  ,30  
751-44 ,707 
533-15 ,518 
870-666,204 
551-3  ,548 
231-74 ,157 
712-209,503 
511-28 ,483 
728-3  ,725 
576-361,215 
646-104,542 
231-3  ,228 
78-21  ,57  
12-0   ,12  
82-68  ,14  
945-468,477 
798-27 ,771 
919-621,298 
513-57 ,456 
976-35 ,941 
952-46 ,906 
605-376,229 
210-12 ,198 
126-7  ,119 
465-382,83  
288-22 ,266 
27-25  ,2   
476-6  ,470 
778-744,34  
737-86 ,651 
736-64 ,672 
184-22 ,162 
630-14 ,616 
895-7  ,888 
204-52 ,152 
78-45  ,33  
141-84 ,57  
973-104,869 
86-75  ,11  
884-86 ,798 
938-93 ,845 
418-327,91  
614-52 ,562 
813-76 ,737 
730-151,579 
294-96 ,198 
791-40 ,751 
406-6  ,400 
791-414,377 
676-500,176 
876-597,279 
970-884,86  
695-628,67  
888-7  ,881 
585-340,245 
404-54 ,350 
581-366,215 
793-5  ,788 
883-573,310 
854-4  ,850 
396-51 ,345 
668-639,29  
634-96 ,538 
317-17 ,300 
642-153,489 
380-7  ,373 
855-743,112 
308-98 ,210 
316-46 ,270 
683-295,388 
843-97 ,746 
687-7  ,680 
904-739,165 
603-59 ,544 
864-69 ,795 
535-65 ,470 
437-3  ,434 
74-68  ,6   
831-460,371 
976-393,583 
258-7  ,251 
285-74 ,211 
633-27 ,606 
922-56 ,866 
716-9  ,707 
788-680,108 
738-87 ,651 
534-2  ,532 
774-27 ,747 
641-330,311 
809-76 ,733 
908-55 ,853 
38-19  ,19  
57-45  ,12  
42-17  ,25  
653-482,171 
464-59 ,405 
805-133,672 
522-365,157 
300-85 ,215 
538-242,296 
74-65  ,9   
790-12 ,778 
394-106,288 
905-54 ,851 
833-472,361 
107-90 ,17  
883-362,521 
164-44 ,120 
700-79 ,621 
59-56  ,3   
991-76 ,915 
618-348,270 
961-50 ,911 
742-546,196 
11-2   ,9   
438-69 ,369 
653-24 ,629 
148-6  ,142 
559-517,42  
534-50 ,484 
113-67 ,46  
430-9  ,421 
731-639,92  
330-11 ,319 
137-8  ,129 
922-856,66  
408-8  ,400 
182-1  ,181 
717-99 ,618 
682-283,399 
315-59 ,256 
432-38 ,394 
659-352,307 
34-12  ,22  
759-1  ,758 
366-46 ,320 
790-9  ,781 
279-5  ,274 
422-4  ,418 
914-4  ,910 
885-8  ,877 
442-31 ,411 
200-65 ,135 
191-58 ,133 
167-67 ,100 
702-5  ,697 
91-1   ,90  
735-163,572 
850-38 ,812 
14-9   ,5   
97-40  ,57  
825-6  ,819 
441-12 ,429 
248-179,69  
838-251,587 
314-132,182 
554-422,132 
940-752,188 
209-22 ,187 
968-322,646 
114-76 ,38  
780-287,493 
744-551,193 
79-75  ,4   
611-73 ,538 
853-598,255 
455-428,27  
29-29  ,0   
280-87 ,193 
219-150,69  
653-152,501 
318-28 ,290 
818-4  ,814 
763-1  ,762 
125-46 ,79  
852-3  ,849 
658-42 ,616 
868-578,290 
92-30  ,62  
606-69 ,537 
98-62  ,36  
846-294,552 
873-509,364 
795-568,227 
876-792,84  
920-91 ,829 
95-73  ,22  
800-24 ,776 
494-4  ,490 
741-75 ,666 
231-38 ,193 
462-3  ,459 
776-156,620 
826-57 ,769 
667-241,426 
992-9  ,983 
644-48 ,596 
22-6   ,16  
40-8   ,32  
87-30  ,57  
880-13 ,867 
564-2  ,562 
72-72  ,0   
622-313,309 
882-678,204 
788-21 ,767 
648-307,341 
38-21  ,17  
757-45 ,712 
698-69 ,629 
494-26 ,468 
382-52 ,330 
299-26 ,273 
816-271,545 
628-9  ,619 
897-27 ,870 
959-52 ,907 
589-81 ,508 
853-72 ,781 
984-524,460 
767-70 ,697 
878-39 ,839 
423-88 ,335 
259-58 ,201 
423-414,9   
920-57 ,863 
942-25 ,917 
301-32 ,269 
916-9  ,907 
