questions,expected
320-7  ,313 
366-338,28  
506-40 ,466 
494-58 ,436 
930-395,535 
235-20 ,215 
704-16 ,688 
843-68 ,775 
83-34  ,49  
657-68 ,589 
974-58 ,916 
407-137,270 
100-11 ,89  
139-101,38  
583-340,243 
765-650,115 
42-2   ,40  
754-235,519 
677-66 ,611 
924-43 ,881 
370-242,128 
254-21 ,233 
546-488,58  
595-390,205 
706-46 ,660 
411-0  ,411 
94-19  ,75  
326-4  ,322 
867-595,272 
486-53 ,433 
176-79 ,97  
926-51 ,875 
774-57 ,717 
748-653,95  
585-2  ,583 
827-359,468 
379-88 ,291 
836-711,125 
710-42 ,668 
177-44 ,133 
785-41 ,744 
339-97 ,242 
306-63 ,243 
842-26 ,816 
331-182,149 
623-40 ,583 
668-16 ,652 
715-595,120 
625-30 ,595 
489-24 ,465 
528-366,162 
934-161,773 
136-26 ,110 
672-31 ,641 
758-69 ,689 
736-311,425 
605-44 ,561 
682-336,346 
960-72 ,888 
593-96 ,497 
893-633,260 
860-154,706 
927-18 ,909 
950-55 ,895 
957-48 ,909 
420-36 ,384 
184-89 ,95  
956-57 ,899 
920-62 ,858 
522-59 ,463 
966-28 ,938 
823-713,110 
358-79 ,279 
603-225,378 
213-10 ,203 
972-47 ,925 
713-215,498 
140-69 ,71  
848-63 ,785 
810-325,485 
840-77 ,763 
595-7  ,588 
233-35 ,198 
839-2  ,837 
693-62 ,631 
210-31 ,179 
775-79 ,696 
515-76 ,439 
251-73 ,178 
511-138,373 
652-98 ,554 
843-16 ,827 
77-16  ,61  
118-40 ,78  
145-93 ,52  
784-69 ,715 
915-778,137 
752-681,71  
887-341,546 
716-137,579 
403-5  ,398 
437-240,197 
784-328,456 
625-149,476 
809-741,68  
982-251,731 
989-33 ,956 
805-53 ,752 
53-40  ,13  
26-9   ,17  
607-28 ,579 
93-73  ,20  
825-47 ,778 
758-2  ,756 
378-229,149 
108-33 ,75  
611-232,379 
538-43 ,495 
985-78 ,907 
44-25  ,19  
228-33 ,195 
264-4  ,260 
545-8  ,537 
535-61 ,474 
512-451,61  
40-20  ,20  
418-95 ,323 
512-218,294 
755-51 ,704 
374-43 ,331 
910-720,190 
200-1  ,199 
616-162,454 
811-83 ,728 
812-205,607 
907-449,458 
280-56 ,224 
957-661,296 
99-48  ,51  
277-4  ,273 
916-82 ,834 
21-14  ,7   
492-27 ,465 
59-28  ,31  
86-57  ,29  
864-49 ,815 
737-90 ,647 
827-701,126 
225-6  ,219 
795-538,257 
719-83 ,636 
243-41 ,202 
947-186,761 
388-86 ,302 
627-242,385 
260-202,58  
929-31 ,898 
336-93 ,243 
727-38 ,689 
850-38 ,812 
390-1  ,389 
111-3  ,108 
597-16 ,581 
638-462,176 
195-52 ,143 
92-92  ,0   
555-491,64  
718-422,296 
160-2  ,158 
843-37 ,806 
699-433,266 
412-8  ,404 
334-8  ,326 
924-47 ,877 
698-19 ,679 
548-43 ,505 
444-80 ,364 
129-99 ,30  
368-89 ,279 
401-36 ,365 
806-280,526 
472-95 ,377 
409-83 ,326 
405-274,131 
384-31 ,353 
523-24 ,499 
751-114,637 
503-53 ,450 
295-1  ,294 
918-53 ,865 
712-313,399 
517-10 ,507 
693-27 ,666 
512-251,261 
706-431,275 
751-312,439 
610-22 ,588 
351-319,32  
904-51 ,853 
830-76 ,754 
221-27 ,194 
920-446,474 
891-57 ,834 
536-88 ,448 
348-20 ,328 
915-84 ,831 
622-3  ,619 
113-8  ,105 
598-43 ,555 
178-5  ,173 
870-652,218 
143-2  ,141 
619-99 ,520 
716-20 ,696 
38-37  ,1   
626-2  ,624 
579-92 ,487 
270-48 ,222 
53-45  ,8   
720-48 ,672 
371-82 ,289 
416-47 ,369 
535-105,430 
676-458,218 
588-115,473 
989-303,686 
695-2  ,693 
655-6  ,649 
509-17 ,492 
104-0  ,104 
347-53 ,294 
99-44  ,55  
753-692,61  
929-88 ,841 
650-426,224 
303-98 ,205 
828-81 ,747 
717-26 ,691 
521-66 ,455 
467-10 ,457 
649-163,486 
902-44 ,858 
499-125,374 
307-206,101 
559-273,286 
640-135,505 
883-269,614 
279-190,89  
978-497,481 
188-33 ,155 
211-27 ,184 
91-57  ,34  
829-120,709 
851-494,357 
681-284,397 
520-51 ,469 
749-623,126 
502-65 ,437 
749-583,166 
575-4  ,571 
188-90 ,98  
498-89 ,409 
662-68 ,594 
971-691,280 
348-0  ,348 
488-31 ,457 
918-51 ,867 
76-6   ,70  
542-35 ,507 
981-859,122 
988-773,215 
187-77 ,110 
967-233,734 
336-1  ,335 
992-746,246 
741-63 ,678 
763-6  ,757 
680-14 ,666 
373-5  ,368 
727-231,496 
979-495,484 
954-94 ,860 
705-326,379 
431-161,270 
985-23 ,962 
65-20  ,45  
849-4  ,845 
177-2  ,175 
841-66 ,775 
420-66 ,354 
935-281,654 
76-39  ,37  
936-402,534 
205-54 ,151 
691-602,89  
768-5  ,763 
665-174,491 
223-205,18  
38-14  ,24  
898-26 ,872 
713-353,360 
838-11 ,827 
714-62 ,652 
287-4  ,283 
160-5  ,155 
608-17 ,591 
639-34 ,605 
140-19 ,121 
367-62 ,305 
406-1  ,405 
345-55 ,290 
453-78 ,375 
80-55  ,25  
729-93 ,636 
564-1  ,563 
872-790,82  
154-73 ,81  
291-212,79  
980-742,238 
323-80 ,243 
735-447,288 
621-340,281 
157-79 ,78  
938-1  ,937 
326-98 ,228 
962-71 ,891 
947-183,764 
876-458,418 
959-348,611 
6-4    ,2   
772-372,400 
328-82 ,246 
502-441,61  
378-75 ,303 
482-65 ,417 
957-932,25  
558-32 ,526 
517-65 ,452 
576-33 ,543 
566-165,401 
894-249,645 
159-78 ,81  
237-11 ,226 
481-215,266 
919-282,637 
303-5  ,298 
963-335,628 
905-50 ,855 
769-748,21  
723-522,201 
525-7  ,518 
201-75 ,126 
892-87 ,805 
313-26 ,287 
392-180,212 
532-1  ,531 
823-8  ,815 
149-90 ,59  
591-5  ,586 
507-18 ,489 
62-47  ,15  
68-68  ,0   
751-8  ,743 
584-51 ,533 
998-517,481 
509-93 ,416 
195-55 ,140 
859-184,675 
398-65 ,333 
129-63 ,66  
786-90 ,696 
951-266,685 
592-72 ,520 
644-548,96  
223-96 ,127 
492-85 ,407 
314-97 ,217 
677-395,282 
602-14 ,588 
992-62 ,930 
771-43 ,728 
607-25 ,582 
899-598,301 
720-29 ,691 
901-407,494 
602-451,151 
389-242,147 
675-286,389 
270-70 ,200 
66-34  ,32  
371-63 ,308 
614-80 ,534 
753-8  ,745 
531-133,398 
37-12  ,25  
207-47 ,160 
44-2   ,42  
566-92 ,474 
965-605,360 
742-432,310 
625-449,176 
308-78 ,230 
330-44 ,286 
905-733,172 
363-1  ,362 
760-36 ,724 
914-23 ,891 
202-14 ,188 
973-1  ,972 
490-0  ,490 
949-442,507 
192-98 ,94  
307-42 ,265 
888-214,674 
433-302,131 
601-45 ,556 
878-85 ,793 
385-30 ,355 
123-10 ,113 
616-615,1   
701-50 ,651 
554-62 ,492 
761-308,453 
198-64 ,134 
881-45 ,836 
919-32 ,887 
926-396,530 
397-368,29  
129-56 ,73  
550-275,275 
975-88 ,887 
722-12 ,710 
686-533,153 
611-18 ,593 
581-162,419 
493-48 ,445 
841-85 ,756 
959-81 ,878 
865-545,320 
615-24 ,591 
895-94 ,801 
485-94 ,391 
859-0  ,859 
910-37 ,873 
963-945,18  
573-72 ,501 
407-79 ,328 
420-208,212 
461-82 ,379 
907-90 ,817 
69-49  ,20  
341-74 ,267 
650-535,115 
587-22 ,565 
951-4  ,947 
80-7   ,73  
957-203,754 
417-2  ,415 
966-861,105 
673-297,376 
895-41 ,854 
413-66 ,347 
313-27 ,286 
555-77 ,478 
221-60 ,161 
985-935,50  
692-65 ,627 
72-50  ,22  
872-83 ,789 
887-33 ,854 
84-74  ,10  
26-2   ,24  
76-16  ,60  
565-44 ,521 
905-559,346 
486-139,347 
514-17 ,497 
629-0  ,629 
397-35 ,362 
479-210,269 
602-0  ,602 
609-566,43  
753-77 ,676 
989-40 ,949 
798-699,99  
907-41 ,866 
192-35 ,157 
912-43 ,869 
934-901,33  
366-69 ,297 
907-31 ,876 
411-50 ,361 
805-3  ,802 
77-18  ,59  
972-853,119 
764-62 ,702 
322-86 ,236 
986-68 ,918 
618-576,42  
593-281,312 
106-45 ,61  
172-14 ,158 
739-48 ,691 
605-483,122 
763-332,431 
412-37 ,375 
951-90 ,861 
738-66 ,672 
110-31 ,79  
684-47 ,637 
379-9  ,370 
167-145,22  
55-44  ,11  
231-229,2   
657-384,273 
369-122,247 
204-73 ,131 
444-203,241 
450-2  ,448 
453-34 ,419 
574-421,153 
47-45  ,2   
755-452,303 
776-47 ,729 
226-191,35  
988-25 ,963 
675-76 ,599 
749-560,189 
109-15 ,94  
995-596,399 
892-719,173 
62-26  ,36  
979-36 ,943 
487-51 ,436 
935-3  ,932 
884-50 ,834 
130-6  ,124 
490-87 ,403 
300-83 ,217 
928-350,578 
307-85 ,222 
901-76 ,825 
106-40 ,66  
117-38 ,79  
468-45 ,423 
924-281,643 
915-49 ,866 
565-31 ,534 
904-446,458 
69-63  ,6   
577-315,262 
952-40 ,912 
124-74 ,50  
466-60 ,406 
955-856,99  
482-9  ,473 
158-47 ,111 
65-57  ,8   
525-95 ,430 
248-17 ,231 
788-14 ,774 
531-85 ,446 
297-37 ,260 
545-83 ,462 
833-601,232 
850-479,371 
583-321,262 
820-552,268 
897-172,725 
171-51 ,120 
300-181,119 
566-9  ,557 
522-85 ,437 
692-67 ,625 
790-661,129 
841-18 ,823 
519-3  ,516 
535-87 ,448 
580-7  ,573 
798-267,531 
621-101,520 
303-293,10  
917-323,594 
572-49 ,523 
684-206,478 
992-29 ,963 
75-46  ,29  
100-1  ,99  
200-74 ,126 
984-459,525 
320-71 ,249 
343-27 ,316 
169-29 ,140 
660-7  ,653 
889-625,264 
701-1  ,700 
841-119,722 
762-39 ,723 
211-42 ,169 
409-1  ,408 
465-87 ,378 
409-92 ,317 
90-26  ,64  
128-96 ,32  
770-582,188 
91-21  ,70  
357-66 ,291 
571-526,45  
371-47 ,324 
496-49 ,447 
59-33  ,26  
340-335,5   
914-98 ,816 
577-159,418 
942-551,391 
153-11 ,142 
171-83 ,88  
520-77 ,443 
109-19 ,90  
790-2  ,788 
886-45 ,841 
202-58 ,144 
589-354,235 
118-1  ,117 
708-555,153 
162-94 ,68  
166-34 ,132 
687-192,495 
419-44 ,375 
186-57 ,129 
232-79 ,153 
689-261,428 
705-39 ,666 
531-55 ,476 
634-239,395 
206-60 ,146 
54-53  ,1   
645-30 ,615 
576-7  ,569 
207-134,73  
514-6  ,508 
866-77 ,789 
901-461,440 
996-98 ,898 
471-234,237 
154-97 ,57  
431-162,269 
351-11 ,340 
803-37 ,766 
279-96 ,183 
140-44 ,96  
124-11 ,113 
885-9  ,876 
969-710,259 
754-8  ,746 
937-479,458 
741-10 ,731 
819-15 ,804 
391-31 ,360 
436-77 ,359 
919-640,279 
852-826,26  
672-637,35  
306-76 ,230 
336-4  ,332 
858-497,361 
318-9  ,309 
453-162,291 
407-32 ,375 
180-5  ,175 
766-24 ,742 
187-64 ,123 
472-73 ,399 
866-461,405 
735-308,427 
52-52  ,0   
770-336,434 
102-25 ,77  
693-57 ,636 
206-28 ,178 
589-32 ,557 
265-73 ,192 
74-14  ,60  
657-555,102 
95-36  ,59  
428-76 ,352 
657-77 ,580 
78-1   ,77  
816-88 ,728 
75-17  ,58  
539-35 ,504 
986-34 ,952 
813-38 ,775 
61-4   ,57  
725-49 ,676 
193-90 ,103 
821-86 ,735 
415-31 ,384 
949-28 ,921 
871-10 ,861 
797-76 ,721 
339-12 ,327 
81-1   ,80  
462-78 ,384 
857-66 ,791 
903-135,768 
930-778,152 
136-65 ,71  
440-177,263 
33-5   ,28  
579-14 ,565 
468-204,264 
862-691,171 
497-50 ,447 
294-11 ,283 
364-6  ,358 
767-89 ,678 
402-5  ,397 
862-30 ,832 
726-704,22  
685-505,180 
942-555,387 
654-428,226 
833-47 ,786 
522-10 ,512 
942-765,177 
432-292,140 
949-753,196 
731-9  ,722 
928-181,747 
136-0  ,136 
405-113,292 
184-30 ,154 
423-42 ,381 
301-121,180 
404-377,27  
955-691,264 
773-76 ,697 
903-250,653 
476-0  ,476 
96-74  ,22  
518-97 ,421 
183-164,19  
661-528,133 
856-22 ,834 
322-55 ,267 
609-42 ,567 
706-5  ,701 
102-18 ,84  
329-77 ,252 
719-32 ,687 
592-15 ,577 
499-23 ,476 
923-247,676 
113-57 ,56  
727-9  ,718 
919-12 ,907 
155-39 ,116 
865-37 ,828 
433-6  ,427 
989-599,390 
89-85  ,4   
460-69 ,391 
273-86 ,187 
277-69 ,208 
748-59 ,689 
971-592,379 
902-543,359 
892-693,199 
231-220,11  
118-77 ,41  
639-95 ,544 
330-94 ,236 
498-20 ,478 
518-91 ,427 
896-473,423 
672-83 ,589 
926-80 ,846 
997-792,205 
655-54 ,601 
585-420,165 
797-645,152 
238-2  ,236 
718-406,312 
766-407,359 
466-385,81  
495-72 ,423 
273-87 ,186 
574-236,338 
855-853,2   
696-56 ,640 
67-50  ,17  
962-20 ,942 
846-75 ,771 
411-47 ,364 
811-71 ,740 
258-71 ,187 
735-76 ,659 
736-47 ,689 
400-176,224 
77-22  ,55  
939-45 ,894 
166-32 ,134 
117-2  ,115 
938-819,119 
202-44 ,158 
381-92 ,289 
686-11 ,675 
807-505,302 
959-493,466 
95-30  ,65  
397-1  ,396 
695-5  ,690 
216-45 ,171 
169-9  ,160 
577-69 ,508 
697-50 ,647 
946-98 ,848 
373-47 ,326 
331-26 ,305 
557-375,182 
474-63 ,411 
572-79 ,493 
240-46 ,194 
839-319,520 
923-631,292 
847-39 ,808 
849-405,444 
239-34 ,205 
988-12 ,976 
833-7  ,826 
964-10 ,954 
722-78 ,644 
898-1  ,897 
932-676,256 
812-298,514 
100-18 ,82  
594-378,216 
530-32 ,498 
341-62 ,279 
638-73 ,565 
970-881,89  
980-89 ,891 
895-892,3   
406-43 ,363 
866-842,24  
314-121,193 
118-91 ,27  
637-80 ,557 
466-14 ,452 
451-3  ,448 
496-62 ,434 
780-333,447 
652-481,171 
730-2  ,728 
217-50 ,167 
896-425,471 
353-3  ,350 
266-9  ,257 
183-67 ,116 
890-659,231 
752-79 ,673 
228-46 ,182 
220-53 ,167 
824-23 ,801 
765-27 ,738 
428-50 ,378 
895-554,341 
889-80 ,809 
948-904,44  
790-265,525 
247-158,89  
687-61 ,626 
930-704,226 
12-12  ,0   
826-622,204 
424-74 ,350 
904-864,40  
266-233,33  
61-18  ,43  
915-1  ,914 
547-10 ,537 
803-401,402 
868-78 ,790 
944-669,275 
429-27 ,402 
670-2  ,668 
956-25 ,931 
717-68 ,649 
626-39 ,587 
752-624,128 
31-12  ,19  
785-710,75  
148-91 ,57  
885-366,519 
974-44 ,930 
387-40 ,347 
155-88 ,67  
859-32 ,827 
133-23 ,110 
518-61 ,457 
874-1  ,873 
835-81 ,754 
977-1  ,976 
360-72 ,288 
302-205,97  
993-50 ,943 
449-81 ,368 
472-112,360 
94-78  ,16  
167-71 ,96  
264-56 ,208 
889-52 ,837 
645-34 ,611 
602-410,192 
585-83 ,502 
677-47 ,630 
809-37 ,772 
971-763,208 
343-48 ,295 
919-65 ,854 
323-67 ,256 
719-33 ,686 
916-52 ,864 
207-20 ,187 
660-62 ,598 
558-164,394 
699-549,150 
102-81 ,21  
690-92 ,598 
749-44 ,705 
758-72 ,686 
856-5  ,851 
829-301,528 
37-24  ,13  
985-91 ,894 
871-34 ,837 
811-82 ,729 
573-60 ,513 
458-10 ,448 
767-44 ,723 
864-3  ,861 
943-872,71  
279-99 ,180 
317-60 ,257 
69-17  ,52  
833-280,553 
735-11 ,724 
774-292,482 
952-3  ,949 
765-4  ,761 
379-60 ,319 
571-100,471 
792-761,31  
237-50 ,187 
840-354,486 
261-69 ,192 
602-6  ,596 
275-45 ,230 
523-81 ,442 
473-90 ,383 
928-63 ,865 
435-60 ,375 
373-196,177 
802-33 ,769 
429-77 ,352 
185-5  ,180 
972-723,249 
650-86 ,564 
462-7  ,455 
775-667,108 
510-29 ,481 
415-84 ,331 
966-354,612 
733-306,427 
731-2  ,729 
126-62 ,64  
162-8  ,154 
939-712,227 
969-33 ,936 
458-265,193 
304-145,159 
427-83 ,344 
788-30 ,758 
247-12 ,235 
122-57 ,65  
498-48 ,450 
847-553,294 
264-12 ,252 
290-94 ,196 
462-44 ,418 
830-2  ,828 
244-207,37  
483-97 ,386 
908-672,236 
831-9  ,822 
791-396,395 
998-91 ,907 
699-656,43  
719-54 ,665 
179-90 ,89  
65-3   ,62  
653-76 ,577 
392-39 ,353 
560-46 ,514 
836-684,152 
534-442,92  
914-374,540 
99-75  ,24  
154-56 ,98  
182-64 ,118 
242-52 ,190 
677-67 ,610 
180-2  ,178 
760-469,291 
391-48 ,343 
354-80 ,274 
495-68 ,427 
185-31 ,154 
918-813,105 
898-54 ,844 
903-692,211 
953-15 ,938 
437-72 ,365 
398-29 ,369 
299-6  ,293 
741-237,504 
71-29  ,42  
864-607,257 
938-311,627 
924-652,272 
597-244,353 
938-94 ,844 
606-26 ,580 
705-480,225 
89-84  ,5   
605-56 ,549 
975-543,432 
699-13 ,686 
411-49 ,362 
667-71 ,596 
160-82 ,78  
268-83 ,185 
730-3  ,727 
942-85 ,857 
484-231,253 
950-807,143 
257-122,135 
367-53 ,314 
418-5  ,413 
980-1  ,979 
525-48 ,477 
363-172,191 
58-22  ,36  
978-61 ,917 
482-48 ,434 
936-60 ,876 
672-29 ,643 
833-565,268 
804-75 ,729 
498-179,319 
386-306,80  
747-87 ,660 
949-379,570 
542-30 ,512 
405-79 ,326 
990-688,302 
911-9  ,902 
763-668,95  
660-139,521 
888-247,641 
392-343,49  
95-34  ,61  
747-66 ,681 
184-69 ,115 
966-95 ,871 
507-93 ,414 
367-329,38  
287-65 ,222 
574-9  ,565 
692-80 ,612 
897-512,385 
949-927,22  
505-193,312 
639-75 ,564 
32-31  ,1   
629-84 ,545 
96-15  ,81  
689-7  ,682 
623-85 ,538 
616-1  ,615 
830-1  ,829 
574-50 ,524 
580-65 ,515 
625-51 ,574 
739-40 ,699 
48-47  ,1   
247-76 ,171 
991-678,313 
549-8  ,541 
376-77 ,299 
754-16 ,738 
776-241,535 
84-44  ,40  
606-79 ,527 
817-749,68  
123-13 ,110 
831-3  ,828 
911-140,771 
483-399,84  
432-33 ,399 
959-59 ,900 
305-19 ,286 
632-59 ,573 
751-46 ,705 
848-7  ,841 
885-811,74  
396-242,154 
855-6  ,849 
371-94 ,277 
914-309,605 
744-69 ,675 
397-143,254 
32-19  ,13  
403-40 ,363 
498-65 ,433 
787-1  ,786 
353-90 ,263 
244-36 ,208 
250-200,50  
221-146,75  
837-44 ,793 
498-82 ,416 
884-485,399 
687-63 ,624 
998-96 ,902 
83-59  ,24  
543-4  ,539 
49-20  ,29  
829-54 ,775 
656-23 ,633 
833-40 ,793 
912-326,586 
363-6  ,357 
953-391,562 
649-77 ,572 
665-106,559 
634-44 ,590 
443-233,210 
687-5  ,682 
455-6  ,449 
983-152,831 
857-333,524 
630-18 ,612 
387-71 ,316 
390-234,156 
335-39 ,296 
220-77 ,143 
273-36 ,237 
336-7  ,329 
751-48 ,703 
948-448,500 
934-931,3   
840-46 ,794 
534-94 ,440 
367-31 ,336 
644-507,137 
945-635,310 
921-66 ,855 
592-49 ,543 
841-488,353 
594-31 ,563 
736-108,628 
228-6  ,222 
637-70 ,567 
573-95 ,478 
547-385,162 
417-30 ,387 
925-99 ,826 
567-28 ,539 
503-37 ,466 
677-147,530 
50-30  ,20  
318-36 ,282 
684-25 ,659 
294-178,116 
826-378,448 
308-33 ,275 
538-219,319 
937-9  ,928 
458-88 ,370 
841-318,523 
881-73 ,808 
627-12 ,615 
338-218,120 
506-45 ,461 
64-19  ,45  
620-33 ,587 
209-24 ,185 
129-69 ,60  
721-586,135 
385-15 ,370 
340-49 ,291 
616-71 ,545 
255-22 ,233 
981-753,228 
285-62 ,223 
326-1  ,325 
387-12 ,375 
988-80 ,908 
148-92 ,56  
390-9  ,381 
896-33 ,863 
653-30 ,623 
700-17 ,683 
245-22 ,223 
713-98 ,615 
628-127,501 
408-87 ,321 
533-48 ,485 
295-22 ,273 
464-107,357 
420-59 ,361 
380-25 ,355 
659-9  ,650 
984-427,557 
346-66 ,280 
976-2  ,974 
896-10 ,886 
313-15 ,298 
220-42 ,178 
607-2  ,605 
160-69 ,91  
916-420,496 
177-15 ,162 
972-472,500 
638-87 ,551 
520-74 ,446 
492-263,229 
755-69 ,686 
558-74 ,484 
267-2  ,265 
906-144,762 
391-65 ,326 
555-38 ,517 
935-715,220 
517-262,255 
579-132,447 
957-461,496 
774-524,250 
439-74 ,365 
778-62 ,716 
681-87 ,594 
732-55 ,677 
634-78 ,556 
175-86 ,89  
785-624,161 
698-230,468 
632-127,505 
771-733,38  
969-76 ,893 
951-20 ,931 
540-43 ,497 
830-39 ,791 
308-62 ,246 
523-91 ,432 
883-677,206 
392-21 ,371 
428-189,239 
788-93 ,695 
688-467,221 
556-253,303 
584-421,163 
742-5  ,737 
227-17 ,210 
702-7  ,695 
169-52 ,117 
179-97 ,82  
370-4  ,366 
510-37 ,473 
454-47 ,407 
903-80 ,823 
509-65 ,444 
251-76 ,175 
959-392,567 
475-368,107 
717-48 ,669 
721-413,308 
892-82 ,810 
564-146,418 
297-68 ,229 
872-59 ,813 
578-29 ,549 
306-36 ,270 
385-55 ,330 
539-71 ,468 
147-95 ,52  
348-287,61  
219-21 ,198 
368-230,138 
833-330,503 
426-380,46  
152-18 ,134 
980-275,705 
286-19 ,267 
434-101,333 
788-1  ,787 
283-71 ,212 
919-222,697 
514-28 ,486 
854-388,466 
66-56  ,10  
486-6  ,480 
446-41 ,405 
706-518,188 
884-78 ,806 
546-24 ,522 
791-40 ,751 
843-13 ,830 
69-61  ,8   
517-80 ,437 
862-233,629 
470-272,198 
838-520,318 
555-22 ,533 
956-68 ,888 
706-84 ,622 
225-41 ,184 
159-86 ,73  
80-29  ,51  
79-25  ,54  
177-130,47  
981-75 ,906 
507-430,77  
379-37 ,342 
395-88 ,307 
758-52 ,706 
576-4  ,572 
905-40 ,865 
455-80 ,375 
751-98 ,653 
632-79 ,553 
612-38 ,574 
64-12  ,52  
77-15  ,62  
636-281,355 
722-2  ,720 
336-51 ,285 
694-562,132 
49-6   ,43  
42-41  ,1   
770-86 ,684 
376-38 ,338 
948-745,203 
35-10  ,25  
776-74 ,702 
317-48 ,269 
842-39 ,803 
423-8  ,415 
729-240,489 
166-62 ,104 
860-41 ,819 
346-52 ,294 
747-523,224 
815-61 ,754 
919-31 ,888 
307-37 ,270 
697-0  ,697 
994-33 ,961 
391-11 ,380 
826-58 ,768 
908-893,15  
741-529,212 
712-189,523 
660-90 ,570 
127-74 ,53  
343-49 ,294 
24-5   ,19  
956-781,175 
723-104,619 
111-26 ,85  
530-525,5   
96-16  ,80  
517-89 ,428 
344-41 ,303 
679-622,57  
626-40 ,586 
834-117,717 
73-11  ,62  
963-952,11  
839-752,87  
628-117,511 
994-2  ,992 
35-13  ,22  
508-32 ,476 
943-68 ,875 
497-436,61  
970-952,18  
933-72 ,861 
413-71 ,342 
168-5  ,163 
913-138,775 
820-29 ,791 
738-621,117 
120-52 ,68  
851-98 ,753 
899-250,649 
245-48 ,197 
430-56 ,374 
730-42 ,688 
226-2  ,224 
727-46 ,681 
405-93 ,312 
57-15  ,42  
25-16  ,9   
52-1   ,51  
452-125,327 
832-22 ,810 
192-51 ,141 
581-370,211 
286-84 ,202 
954-571,383 
318-38 ,280 
131-69 ,62  
317-14 ,303 
126-8  ,118 
250-1  ,249 
412-33 ,379 
228-35 ,193 
865-73 ,792 
448-22 ,426 
545-1  ,544 
873-30 ,843 
646-69 ,577 
836-32 ,804 
357-59 ,298 
142-52 ,90  
161-40 ,121 
808-54 ,754 
972-541,431 
566-83 ,483 
716-82 ,634 
548-63 ,485 
832-358,474 
313-62 ,251 
151-96 ,55  
648-123,525 
507-5  ,502 
839-364,475 
763-52 ,711 
297-49 ,248 
655-83 ,572 
917-62 ,855 
850-505,345 
185-83 ,102 
370-74 ,296 
448-258,190 
938-71 ,867 
245-6  ,239 
875-267,608 
476-81 ,395 
382-306,76  
666-66 ,600 
970-933,37  
866-668,198 
32-15  ,17  
619-239,380 
435-72 ,363 
986-606,380 
835-203,632 
910-296,614 
827-61 ,766 
143-53 ,90  
515-67 ,448 
903-563,340 
911-46 ,865 
697-62 ,635 
627-56 ,571 
11-1   ,10  
711-65 ,646 
834-43 ,791 
24-1   ,23  
789-533,256 
432-82 ,350 
846-31 ,815 
973-306,667 
520-37 ,483 
741-528,213 
94-65  ,29  
568-119,449 
77-65  ,12  
156-17 ,139 
911-590,321 
320-97 ,223 
298-28 ,270 
335-0  ,335 
387-22 ,365 
781-603,178 
635-55 ,580 
498-49 ,449 
819-39 ,780 
983-7  ,976 
26-7   ,19  
661-499,162 
186-94 ,92  
325-112,213 
280-263,17  
23-4   ,19  
349-33 ,316 
92-10  ,82  
327-246,81  
330-215,115 
175-11 ,164 
785-749,36  
935-34 ,901 
961-761,200 
150-14 ,136 
684-82 ,602 
820-8  ,812 
254-88 ,166 
923-199,724 
906-870,36  
931-451,480 
300-139,161 
870-311,559 
931-68 ,863 
751-0  ,751 
394-260,134 
633-23 ,610 
891-87 ,804 
187-60 ,127 
408-74 ,334 
538-96 ,442 
83-41  ,42  
423-26 ,397 
559-339,220 
90-50  ,40  
680-176,504 
706-23 ,683 
95-50  ,45  
632-93 ,539 
595-59 ,536 
150-30 ,120 
696-43 ,653 
839-8  ,831 
643-56 ,587 
972-877,95  
95-74  ,21  
924-67 ,857 
500-9  ,491 
758-95 ,663 
882-794,88  
808-20 ,788 
934-56 ,878 
583-67 ,516 
604-83 ,521 
922-16 ,906 
989-804,185 
787-471,316 
881-48 ,833 
645-16 ,629 
922-578,344 
423-0  ,423 
974-920,54  
727-324,403 
846-773,73  
367-15 ,352 
694-265,429 
311-50 ,261 
420-401,19  
391-117,274 
852-137,715 
880-784,96  
700-55 ,645 
758-549,209 
525-50 ,475 
287-42 ,245 
974-184,790 
924-758,166 
928-31 ,897 
802-707,95  
504-0  ,504 
649-6  ,643 
171-20 ,151 
777-82 ,695 
695-43 ,652 
923-382,541 
804-56 ,748 
839-623,216 
282-39 ,243 
219-50 ,169 
850-624,226 
570-51 ,519 
97-43  ,54  
933-739,194 
951-855,96  
952-168,784 
463-461,2   
179-8  ,171 
421-28 ,393 
490-18 ,472 
108-25 ,83  
271-2  ,269 
813-45 ,768 
517-1  ,516 
942-926,16  
142-9  ,133 
631-63 ,568 
384-22 ,362 
712-403,309 
788-36 ,752 
919-770,149 
52-4   ,48  
264-0  ,264 
399-135,264 
661-1  ,660 
403-87 ,316 
870-86 ,784 
960-859,101 
123-61 ,62  
256-19 ,237 
393-81 ,312 
447-382,65  
975-14 ,961 
55-28  ,27  
460-2  ,458 
604-8  ,596 
643-563,80  
825-2  ,823 
996-71 ,925 
167-142,25  
247-22 ,225 
858-14 ,844 
179-34 ,145 
771-92 ,679 
720-460,260 
826-747,79  
834-141,693 
168-92 ,76  
782-553,229 
450-66 ,384 
949-4  ,945 
527-332,195 
951-120,831 
634-49 ,585 
869-2  ,867 
477-119,358 
508-48 ,460 
894-22 ,872 
872-79 ,793 
191-33 ,158 
969-457,512 
953-71 ,882 
638-562,76  
894-752,142 
558-30 ,528 
460-37 ,423 
907-62 ,845 
394-87 ,307 
888-64 ,824 
655-8  ,647 
722-45 ,677 
317-148,169 
121-61 ,60  
735-527,208 
539-22 ,517 
732-578,154 
932-898,34  
113-24 ,89  
663-0  ,663 
