questions,expected
771-498,273 
697-29 ,668 
676-227,449 
512-179,333 
552-43 ,509 
726-0  ,726 
594-71 ,523 
575-0  ,575 
340-91 ,249 
356-65 ,291 
525-61 ,464 
367-69 ,298 
875-414,461 
695-25 ,670 
301-53 ,248 
287-4  ,283 
945-76 ,869 
460-56 ,404 
222-5  ,217 
221-59 ,162 
703-37 ,666 
263-24 ,239 
830-596,234 
613-57 ,556 
56-29  ,27  
424-9  ,415 
344-45 ,299 
968-223,745 
205-8  ,197 
924-876,48  
920-780,140 
612-79 ,533 
590-98 ,492 
531-87 ,444 
465-10 ,455 
888-387,501 
726-655,71  
417-6  ,411 
273-92 ,181 
781-0  ,781 
603-76 ,527 
318-66 ,252 
795-96 ,699 
958-2  ,956 
279-9  ,270 
686-325,361 
871-2  ,869 
183-22 ,161 
738-68 ,670 
259-223,36  
786-10 ,776 
781-193,588 
271-2  ,269 
417-33 ,384 
844-794,50  
709-83 ,626 
160-68 ,92  
832-58 ,774 
253-56 ,197 
694-24 ,670 
383-0  ,383 
732-47 ,685 
360-132,228 
725-11 ,714 
604-17 ,587 
836-482,354 
112-0  ,112 
238-181,57  
71-21  ,50  
792-17 ,775 
900-89 ,811 
649-50 ,599 
515-1  ,514 
775-80 ,695 
637-6  ,631 
748-75 ,673 
655-293,362 
438-96 ,342 
519-232,287 
841-80 ,761 
318-188,130 
583-265,318 
635-44 ,591 
763-336,427 
86-30  ,56  
484-164,320 
362-65 ,297 
743-501,242 
88-3   ,85  
764-21 ,743 
434-87 ,347 
994-182,812 
162-104,58  
959-589,370 
884-383,501 
431-70 ,361 
770-35 ,735 
927-60 ,867 
548-7  ,541 
965-294,671 
316-214,102 
210-168,42  
906-35 ,871 
406-30 ,376 
820-306,514 
774-69 ,705 
509-44 ,465 
282-96 ,186 
709-6  ,703 
744-55 ,689 
85-72  ,13  
849-669,180 
219-3  ,216 
43-36  ,7   
457-89 ,368 
246-101,145 
60-45  ,15  
245-6  ,239 
757-85 ,672 
776-5  ,771 
398-319,79  
352-62 ,290 
289-173,116 
730-96 ,634 
869-748,121 
703-36 ,667 
607-303,304 
891-64 ,827 
608-88 ,520 
62-53  ,9   
656-0  ,656 
911-67 ,844 
438-75 ,363 
556-25 ,531 
926-59 ,867 
742-3  ,739 
418-411,7   
65-35  ,30  
740-45 ,695 
710-33 ,677 
155-64 ,91  
878-62 ,816 
210-1  ,209 
646-88 ,558 
577-83 ,494 
609-39 ,570 
867-7  ,860 
528-37 ,491 
737-474,263 
482-288,194 
963-615,348 
222-1  ,221 
260-23 ,237 
238-152,86  
614-49 ,565 
679-84 ,595 
887-122,765 
941-0  ,941 
400-91 ,309 
322-2  ,320 
451-11 ,440 
325-63 ,262 
182-36 ,146 
874-53 ,821 
463-3  ,460 
856-5  ,851 
204-0  ,204 
663-32 ,631 
808-684,124 
327-19 ,308 
38-1   ,37  
341-92 ,249 
584-360,224 
609-1  ,608 
893-8  ,885 
173-57 ,116 
995-580,415 
397-382,15  
418-51 ,367 
735-589,146 
89-68  ,21  
963-868,95  
614-4  ,610 
861-9  ,852 
749-612,137 
604-386,218 
178-124,54  
750-91 ,659 
792-33 ,759 
825-694,131 
44-1   ,43  
270-91 ,179 
991-34 ,957 
875-107,768 
991-29 ,962 
449-29 ,420 
401-37 ,364 
520-218,302 
942-406,536 
269-81 ,188 
589-333,256 
507-54 ,453 
104-45 ,59  
912-1  ,911 
313-199,114 
449-0  ,449 
301-4  ,297 
40-7   ,33  
623-79 ,544 
758-3  ,755 
729-4  ,725 
664-82 ,582 
950-90 ,860 
828-87 ,741 
31-1   ,30  
163-80 ,83  
844-680,164 
372-365,7   
419-0  ,419 
859-89 ,770 
95-28  ,67  
817-222,595 
362-33 ,329 
482-78 ,404 
269-34 ,235 
87-0   ,87  
545-278,267 
620-47 ,573 
114-54 ,60  
140-3  ,137 
88-4   ,84  
971-389,582 
94-94  ,0   
444-41 ,403 
758-173,585 
887-42 ,845 
801-44 ,757 
344-23 ,321 
581-37 ,544 
335-287,48  
799-28 ,771 
575-51 ,524 
357-38 ,319 
540-384,156 
401-21 ,380 
732-63 ,669 
668-53 ,615 
894-789,105 
795-151,644 
123-74 ,49  
729-6  ,723 
355-291,64  
978-937,41  
120-59 ,61  
205-94 ,111 
760-19 ,741 
314-30 ,284 
836-79 ,757 
72-65  ,7   
269-40 ,229 
468-84 ,384 
198-48 ,150 
910-26 ,884 
66-20  ,46  
498-77 ,421 
51-27  ,24  
926-51 ,875 
586-83 ,503 
938-818,120 
261-64 ,197 
624-11 ,613 
29-9   ,20  
223-117,106 
588-568,20  
807-65 ,742 
231-24 ,207 
526-13 ,513 
497-27 ,470 
63-38  ,25  
798-86 ,712 
963-72 ,891 
827-6  ,821 
86-9   ,77  
95-62  ,33  
523-304,219 
720-3  ,717 
633-90 ,543 
366-19 ,347 
295-7  ,288 
527-32 ,495 
171-9  ,162 
282-59 ,223 
661-20 ,641 
591-273,318 
425-223,202 
579-19 ,560 
139-5  ,134 
744-80 ,664 
438-226,212 
928-628,300 
968-42 ,926 
391-380,11  
517-310,207 
415-406,9   
714-0  ,714 
735-83 ,652 
201-39 ,162 
910-9  ,901 
150-86 ,64  
856-50 ,806 
693-7  ,686 
653-5  ,648 
981-564,417 
547-91 ,456 
891-85 ,806 
253-75 ,178 
194-53 ,141 
95-40  ,55  
992-796,196 
483-12 ,471 
960-96 ,864 
869-61 ,808 
435-30 ,405 
711-47 ,664 
700-67 ,633 
12-10  ,2   
483-48 ,435 
393-60 ,333 
677-402,275 
784-45 ,739 
683-46 ,637 
871-697,174 
62-3   ,59  
978-165,813 
304-55 ,249 
552-10 ,542 
339-26 ,313 
429-9  ,420 
558-157,401 
97-31  ,66  
766-1  ,765 
385-56 ,329 
219-57 ,162 
95-35  ,60  
383-7  ,376 
132-6  ,126 
942-89 ,853 
772-13 ,759 
886-0  ,886 
654-472,182 
64-39  ,25  
902-2  ,900 
880-8  ,872 
785-609,176 
472-279,193 
513-47 ,466 
148-87 ,61  
735-5  ,730 
150-40 ,110 
686-34 ,652 
376-73 ,303 
286-40 ,246 
971-68 ,903 
64-60  ,4   
27-0   ,27  
807-5  ,802 
796-714,82  
955-63 ,892 
858-45 ,813 
164-87 ,77  
703-0  ,703 
935-14 ,921 
554-441,113 
708-53 ,655 
828-1  ,827 
935-659,276 
700-6  ,694 
393-0  ,393 
51-30  ,21  
154-68 ,86  
538-85 ,453 
317-213,104 
397-37 ,360 
484-25 ,459 
520-28 ,492 
810-84 ,726 
110-82 ,28  
721-625,96  
69-53  ,16  
791-85 ,706 
459-21 ,438 
545-352,193 
703-78 ,625 
431-56 ,375 
841-63 ,778 
617-528,89  
561-360,201 
652-35 ,617 
504-5  ,499 
420-6  ,414 
882-2  ,880 
311-23 ,288 
558-78 ,480 
687-248,439 
760-37 ,723 
77-37  ,40  
831-295,536 
773-70 ,703 
485-15 ,470 
785-752,33  
815-9  ,806 
974-949,25  
936-639,297 
723-0  ,723 
494-298,196 
206-16 ,190 
304-53 ,251 
781-72 ,709 
481-60 ,421 
404-330,74  
818-34 ,784 
509-70 ,439 
518-87 ,431 
97-4   ,93  
812-41 ,771 
744-40 ,704 
601-8  ,593 
63-1   ,62  
512-18 ,494 
901-64 ,837 
551-42 ,509 
984-41 ,943 
290-20 ,270 
290-85 ,205 
488-35 ,453 
887-53 ,834 
724-462,262 
781-702,79  
950-2  ,948 
167-74 ,93  
470-62 ,408 
947-56 ,891 
516-17 ,499 
726-88 ,638 
310-9  ,301 
42-19  ,23  
445-10 ,435 
723-141,582 
323-199,124 
629-37 ,592 
782-33 ,749 
87-19  ,68  
96-85  ,11  
510-401,109 
139-55 ,84  
731-243,488 
424-24 ,400 
876-118,758 
947-5  ,942 
470-370,100 
185-20 ,165 
562-37 ,525 
549-7  ,542 
698-4  ,694 
105-44 ,61  
164-5  ,159 
737-36 ,701 
863-509,354 
412-97 ,315 
70-43  ,27  
358-39 ,319 
452-214,238 
156-6  ,150 
995-84 ,911 
344-66 ,278 
529-29 ,500 
481-33 ,448 
751-6  ,745 
488-427,61  
843-733,110 
685-4  ,681 
230-11 ,219 
321-56 ,265 
452-69 ,383 
975-8  ,967 
566-84 ,482 
913-571,342 
473-15 ,458 
112-84 ,28  
964-37 ,927 
850-130,720 
664-66 ,598 
685-26 ,659 
425-90 ,335 
932-818,114 
31-7   ,24  
781-88 ,693 
445-84 ,361 
775-326,449 
914-201,713 
361-45 ,316 
73-25  ,48  
390-90 ,300 
628-8  ,620 
785-60 ,725 
322-1  ,321 
754-61 ,693 
79-22  ,57  
829-508,321 
959-11 ,948 
971-8  ,963 
377-0  ,377 
710-319,391 
283-32 ,251 
690-51 ,639 
551-79 ,472 
734-124,610 
394-23 ,371 
881-20 ,861 
818-4  ,814 
599-6  ,593 
998-3  ,995 
80-32  ,48  
978-917,61  
342-3  ,339 
848-93 ,755 
988-566,422 
973-99 ,874 
92-88  ,4   
507-25 ,482 
516-8  ,508 
831-7  ,824 
546-34 ,512 
400-18 ,382 
955-635,320 
421-2  ,419 
27-10  ,17  
610-40 ,570 
804-36 ,768 
863-779,84  
784-52 ,732 
837-400,437 
73-73  ,0   
735-74 ,661 
353-67 ,286 
449-83 ,366 
98-69  ,29  
550-5  ,545 
311-7  ,304 
530-44 ,486 
82-32  ,50  
284-3  ,281 
574-493,81  
814-424,390 
853-1  ,852 
381-54 ,327 
613-2  ,611 
903-10 ,893 
662-8  ,654 
472-20 ,452 
360-36 ,324 
858-20 ,838 
809-439,370 
722-82 ,640 
735-81 ,654 
213-51 ,162 
967-25 ,942 
687-411,276 
94-78  ,16  
61-36  ,25  
91-26  ,65  
693-61 ,632 
289-1  ,288 
888-0  ,888 
608-73 ,535 
96-18  ,78  
96-14  ,82  
208-5  ,203 
86-3   ,83  
633-366,267 
870-6  ,864 
376-367,9   
755-78 ,677 
842-708,134 
236-60 ,176 
281-87 ,194 
434-24 ,410 
868-18 ,850 
548-64 ,484 
891-798,93  
954-637,317 
110-12 ,98  
743-687,56  
54-47  ,7   
570-11 ,559 
881-865,16  
75-44  ,31  
403-9  ,394 
149-135,14  
643-573,70  
709-176,533 
779-42 ,737 
649-4  ,645 
628-13 ,615 
715-300,415 
33-28  ,5   
885-542,343 
624-27 ,597 
858-384,474 
929-41 ,888 
193-121,72  
309-24 ,285 
897-92 ,805 
338-48 ,290 
288-271,17  
895-672,223 
462-2  ,460 
446-77 ,369 
740-3  ,737 
921-180,741 
365-260,105 
774-632,142 
656-8  ,648 
853-592,261 
771-210,561 
756-13 ,743 
821-11 ,810 
514-235,279 
969-84 ,885 
870-393,477 
927-89 ,838 
458-68 ,390 
948-20 ,928 
962-84 ,878 
965-696,269 
953-722,231 
630-16 ,614 
650-316,334 
576-79 ,497 
572-36 ,536 
898-7  ,891 
98-26  ,72  
757-604,153 
419-32 ,387 
529-55 ,474 
244-80 ,164 
229-24 ,205 
978-238,740 
829-294,535 
914-74 ,840 
906-59 ,847 
164-86 ,78  
169-63 ,106 
300-51 ,249 
679-98 ,581 
506-333,173 
828-649,179 
94-50  ,44  
616-46 ,570 
929-95 ,834 
613-72 ,541 
98-63  ,35  
473-56 ,417 
362-22 ,340 
642-1  ,641 
543-523,20  
448-121,327 
945-5  ,940 
604-24 ,580 
961-118,843 
217-83 ,134 
520-6  ,514 
574-7  ,567 
555-6  ,549 
431-87 ,344 
68-43  ,25  
78-5   ,73  
36-31  ,5   
855-20 ,835 
894-3  ,891 
506-90 ,416 
215-51 ,164 
472-354,118 
727-1  ,726 
858-3  ,855 
632-374,258 
281-52 ,229 
341-37 ,304 
449-6  ,443 
424-16 ,408 
107-35 ,72  
780-92 ,688 
637-9  ,628 
916-457,459 
175-6  ,169 
728-696,32  
51-33  ,18  
931-60 ,871 
850-70 ,780 
480-54 ,426 
568-477,91  
717-27 ,690 
366-79 ,287 
718-89 ,629 
956-805,151 
449-10 ,439 
513-7  ,506 
302-34 ,268 
824-61 ,763 
563-296,267 
991-129,862 
74-71  ,3   
108-7  ,101 
717-49 ,668 
721-2  ,719 
584-53 ,531 
485-14 ,471 
847-19 ,828 
539-78 ,461 
803-20 ,783 
154-63 ,91  
656-357,299 
648-70 ,578 
980-226,754 
869-32 ,837 
996-64 ,932 
148-85 ,63  
863-96 ,767 
547-59 ,488 
43-18  ,25  
314-45 ,269 
873-65 ,808 
318-29 ,289 
86-22  ,64  
775-536,239 
701-6  ,695 
283-91 ,192 
790-71 ,719 
379-36 ,343 
986-86 ,900 
612-65 ,547 
668-5  ,663 
676-13 ,663 
992-108,884 
575-411,164 
606-49 ,557 
981-361,620 
946-63 ,883 
380-90 ,290 
436-338,98  
798-72 ,726 
998-36 ,962 
30-1   ,29  
277-2  ,275 
465-44 ,421 
412-4  ,408 
81-11  ,70  
167-38 ,129 
119-1  ,118 
70-17  ,53  
796-279,517 
54-12  ,42  
121-37 ,84  
383-85 ,298 
736-28 ,708 
39-16  ,23  
424-73 ,351 
283-4  ,279 
828-3  ,825 
392-64 ,328 
32-18  ,14  
961-794,167 
340-182,158 
31-16  ,15  
374-3  ,371 
455-48 ,407 
659-260,399 
59-45  ,14  
466-62 ,404 
77-12  ,65  
298-39 ,259 
564-78 ,486 
319-5  ,314 
648-58 ,590 
532-22 ,510 
314-10 ,304 
210-75 ,135 
122-21 ,101 
160-93 ,67  
351-22 ,329 
339-62 ,277 
980-515,465 
388-80 ,308 
886-459,427 
80-8   ,72  
904-49 ,855 
937-0  ,937 
964-47 ,917 
957-84 ,873 
420-12 ,408 
532-52 ,480 
453-0  ,453 
914-163,751 
650-261,389 
737-31 ,706 
511-38 ,473 
622-8  ,614 
781-89 ,692 
201-46 ,155 
884-36 ,848 
990-130,860 
369-77 ,292 
950-33 ,917 
274-45 ,229 
625-6  ,619 
905-55 ,850 
862-821,41  
780-8  ,772 
538-6  ,532 
956-662,294 
505-86 ,419 
456-402,54  
941-3  ,938 
258-30 ,228 
220-61 ,159 
973-72 ,901 
24-22  ,2   
269-18 ,251 
721-9  ,712 
967-445,522 
874-333,541 
957-1  ,956 
400-290,110 
195-174,21  
202-7  ,195 
691-113,578 
781-279,502 
960-0  ,960 
397-175,222 
189-24 ,165 
313-36 ,277 
713-66 ,647 
881-301,580 
572-4  ,568 
88-70  ,18  
36-20  ,16  
411-9  ,402 
109-24 ,85  
718-90 ,628 
933-97 ,836 
979-35 ,944 
970-833,137 
124-23 ,101 
540-147,393 
912-504,408 
774-13 ,761 
913-27 ,886 
268-98 ,170 
290-5  ,285 
698-372,326 
472-453,19  
923-24 ,899 
470-1  ,469 
336-61 ,275 
557-0  ,557 
231-25 ,206 
178-48 ,130 
493-7  ,486 
187-57 ,130 
937-762,175 
747-46 ,701 
308-62 ,246 
516-77 ,439 
324-316,8   
754-2  ,752 
259-62 ,197 
954-74 ,880 
875-48 ,827 
603-382,221 
313-27 ,286 
764-31 ,733 
809-74 ,735 
722-214,508 
648-94 ,554 
775-3  ,772 
634-31 ,603 
115-33 ,82  
318-26 ,292 
887-174,713 
566-298,268 
768-90 ,678 
202-17 ,185 
39-7   ,32  
750-151,599 
448-4  ,444 
720-37 ,683 
843-349,494 
321-30 ,291 
948-345,603 
376-82 ,294 
117-67 ,50  
901-272,629 
847-618,229 
463-82 ,381 
898-520,378 
547-29 ,518 
197-70 ,127 
920-68 ,852 
941-222,719 
857-498,359 
834-176,658 
334-138,196 
644-14 ,630 
152-8  ,144 
759-86 ,673 
969-64 ,905 
437-13 ,424 
663-415,248 
467-8  ,459 
298-3  ,295 
290-10 ,280 
896-7  ,889 
846-564,282 
216-59 ,157 
568-5  ,563 
852-7  ,845 
915-193,722 
211-55 ,156 
496-295,201 
492-49 ,443 
862-33 ,829 
15-4   ,11  
581-324,257 
479-78 ,401 
921-17 ,904 
267-82 ,185 
971-432,539 
745-13 ,732 
855-282,573 
736-0  ,736 
94-9   ,85  
826-96 ,730 
730-38 ,692 
979-61 ,918 
580-197,383 
612-10 ,602 
552-350,202 
433-72 ,361 
689-7  ,682 
745-531,214 
193-57 ,136 
187-83 ,104 
393-332,61  
907-457,450 
792-77 ,715 
677-77 ,600 
487-27 ,460 
265-41 ,224 
686-3  ,683 
431-139,292 
235-25 ,210 
887-32 ,855 
817-3  ,814 
825-74 ,751 
184-54 ,130 
865-284,581 
45-2   ,43  
347-64 ,283 
574-26 ,548 
257-2  ,255 
750-701,49  
466-77 ,389 
602-476,126 
891-2  ,889 
774-529,245 
948-45 ,903 
88-87  ,1   
149-32 ,117 
773-49 ,724 
903-573,330 
821-7  ,814 
750-261,489 
130-28 ,102 
999-732,267 
791-536,255 
475-65 ,410 
353-31 ,322 
196-5  ,191 
997-114,883 
430-40 ,390 
802-26 ,776 
55-33  ,22  
364-270,94  
96-44  ,52  
682-74 ,608 
84-7   ,77  
108-26 ,82  
451-46 ,405 
547-45 ,502 
547-60 ,487 
607-156,451 
127-59 ,68  
858-55 ,803 
402-50 ,352 
624-379,245 
349-58 ,291 
290-11 ,279 
176-1  ,175 
895-19 ,876 
418-91 ,327 
285-93 ,192 
696-83 ,613 
797-575,222 
259-74 ,185 
845-99 ,746 
267-0  ,267 
85-21  ,64  
903-90 ,813 
921-706,215 
820-474,346 
942-20 ,922 
257-56 ,201 
462-45 ,417 
688-68 ,620 
930-761,169 
587-190,397 
876-421,455 
275-66 ,209 
605-89 ,516 
996-5  ,991 
422-74 ,348 
668-398,270 
753-44 ,709 
500-262,238 
235-3  ,232 
802-7  ,795 
646-29 ,617 
608-430,178 
973-852,121 
293-16 ,277 
629-0  ,629 
333-5  ,328 
829-59 ,770 
612-340,272 
822-62 ,760 
118-64 ,54  
906-30 ,876 
446-33 ,413 
880-216,664 
349-202,147 
781-13 ,768 
80-28  ,52  
65-34  ,31  
804-565,239 
249-9  ,240 
835-2  ,833 
650-27 ,623 
396-70 ,326 
495-8  ,487 
756-514,242 
826-87 ,739 
738-605,133 
495-3  ,492 
883-49 ,834 
615-251,364 
486-15 ,471 
90-0   ,90  
92-82  ,10  
848-322,526 
192-47 ,145 
415-38 ,377 
954-779,175 
606-87 ,519 
812-295,517 
756-1  ,755 
719-571,148 
614-29 ,585 
860-500,360 
778-29 ,749 
138-6  ,132 
310-1  ,309 
596-50 ,546 
378-74 ,304 
397-13 ,384 
617-46 ,571 
660-340,320 
797-8  ,789 
711-706,5   
448-35 ,413 
461-54 ,407 
219-199,20  
276-76 ,200 
272-63 ,209 
97-64  ,33  
880-880,0   
984-55 ,929 
407-238,169 
588-294,294 
793-65 ,728 
701-77 ,624 
752-26 ,726 
751-406,345 
948-52 ,896 
102-12 ,90  
515-391,124 
634-405,229 
155-10 ,145 
204-8  ,196 
482-2  ,480 
216-8  ,208 
996-769,227 
539-45 ,494 
963-9  ,954 
865-98 ,767 
79-16  ,63  
804-797,7   
474-308,166 
126-85 ,41  
707-81 ,626 
783-222,561 
516-93 ,423 
590-410,180 
300-2  ,298 
820-94 ,726 
639-91 ,548 
690-86 ,604 
317-78 ,239 
658-30 ,628 
683-17 ,666 
587-71 ,516 
286-5  ,281 
748-45 ,703 
824-681,143 
148-0  ,148 
439-26 ,413 
629-169,460 
864-2  ,862 
987-108,879 
464-98 ,366 
101-7  ,94  
177-28 ,149 
349-176,173 
299-39 ,260 
270-42 ,228 
812-83 ,729 
32-17  ,15  
911-76 ,835 
653-24 ,629 
369-33 ,336 
26-11  ,15  
979-50 ,929 
942-23 ,919 
677-204,473 
839-43 ,796 
620-79 ,541 
180-80 ,100 
64-14  ,50  
260-24 ,236 
433-6  ,427 
502-480,22  
312-69 ,243 
366-3  ,363 
480-4  ,476 
863-138,725 
732-9  ,723 
951-138,813 
786-52 ,734 
203-85 ,118 
80-23  ,57  
50-28  ,22  
521-35 ,486 
714-388,326 
645-13 ,632 
212-74 ,138 
60-57  ,3   
709-15 ,694 
520-75 ,445 
306-66 ,240 
825-508,317 
720-254,466 
488-442,46  
297-6  ,291 
136-48 ,88  
918-526,392 
652-20 ,632 
469-66 ,403 
65-38  ,27  
834-38 ,796 
665-83 ,582 
73-2   ,71  
228-6  ,222 
701-374,327 
203-74 ,129 
866-17 ,849 
68-11  ,57  
850-7  ,843 
130-29 ,101 
346-53 ,293 
573-9  ,564 
775-652,123 
169-18 ,151 
225-58 ,167 
283-228,55  
268-56 ,212 
684-92 ,592 
505-9  ,496 
583-399,184 
776-312,464 
763-704,59  
816-92 ,724 
456-8  ,448 
653-21 ,632 
657-16 ,641 
952-903,49  
487-195,292 
345-1  ,344 
484-74 ,410 
57-23  ,34  
475-93 ,382 
869-733,136 
402-380,22  
761-589,172 
827-549,278 
949-62 ,887 
576-102,474 
908-26 ,882 
694-7  ,687 
49-22  ,27  
421-88 ,333 
718-615,103 
891-568,323 
817-33 ,784 
928-164,764 
777-2  ,775 
718-6  ,712 
184-91 ,93  
424-15 ,409 
536-416,120 
25-18  ,7   
433-74 ,359 
613-64 ,549 
542-68 ,474 
683-89 ,594 
202-6  ,196 
119-89 ,30  
445-62 ,383 
746-636,110 
882-17 ,865 
972-711,261 
433-50 ,383 
630-2  ,628 
734-7  ,727 
952-28 ,924 
774-77 ,697 
207-8  ,199 
917-6  ,911 
574-356,218 
926-158,768 
777-9  ,768 
171-1  ,170 
761-12 ,749 
132-63 ,69  
921-777,144 
920-64 ,856 
83-49  ,34  
387-0  ,387 
976-68 ,908 
267-3  ,264 
923-5  ,918 
284-10 ,274 
444-21 ,423 
585-99 ,486 
174-0  ,174 
711-42 ,669 
67-15  ,52  
890-9  ,881 
982-4  ,978 
739-50 ,689 
604-72 ,532 
945-6  ,939 
454-97 ,357 
682-75 ,607 
933-4  ,929 
642-554,88  
254-92 ,162 
586-7  ,579 
805-61 ,744 
956-351,605 
761-86 ,675 
62-13  ,49  
84-84  ,0   
981-2  ,979 
816-4  ,812 
271-1  ,270 
952-8  ,944 
866-143,723 
459-94 ,365 
408-22 ,386 
696-142,554 
204-1  ,203 
385-200,185 
69-11  ,58  
84-41  ,43  
442-374,68  
814-212,602 
402-86 ,316 
193-169,24  
206-65 ,141 
243-42 ,201 
682-71 ,611 
558-90 ,468 
633-14 ,619 
910-1  ,909 
604-91 ,513 
150-80 ,70  
444-15 ,429 
494-51 ,443 
888-2  ,886 
134-82 ,52  
838-592,246 
418-345,73  
505-175,330 
211-90 ,121 
560-6  ,554 
122-6  ,116 
995-98 ,897 
155-36 ,119 
934-17 ,917 
205-88 ,117 
546-9  ,537 
653-75 ,578 
396-4  ,392 
938-823,115 
537-537,0   
970-66 ,904 
44-36  ,8   
461-172,289 
658-7  ,651 
413-44 ,369 
770-440,330 
705-83 ,622 
816-82 ,734 
817-428,389 
142-35 ,107 
605-95 ,510 
227-77 ,150 
640-8  ,632 
873-20 ,853 
345-73 ,272 
834-68 ,766 
794-52 ,742 
57-57  ,0   
795-501,294 
831-744,87  
95-55  ,40  
310-34 ,276 
97-1   ,96  
795-87 ,708 
213-56 ,157 
49-48  ,1   
267-34 ,233 
413-40 ,373 
404-63 ,341 
580-8  ,572 
345-91 ,254 
573-23 ,550 
987-2  ,985 
157-12 ,145 
847-440,407 
796-470,326 
694-489,205 
629-90 ,539 
480-52 ,428 
780-71 ,709 
271-55 ,216 
816-404,412 
200-1  ,199 
53-30  ,23  
94-48  ,46  
60-6   ,54  
565-1  ,564 
205-90 ,115 
805-7  ,798 
954-478,476 
103-99 ,4   
115-100,15  
79-28  ,51  
771-52 ,719 
892-39 ,853 
464-5  ,459 
173-85 ,88  
580-97 ,483 
864-4  ,860 
663-42 ,621 
289-51 ,238 
406-96 ,310 
677-69 ,608 
910-4  ,906 
936-776,160 
788-8  ,780 
450-28 ,422 
966-40 ,926 
78-64  ,14  
788-64 ,724 
82-25  ,57  
974-629,345 
239-75 ,164 
964-1  ,963 
774-14 ,760 
735-63 ,672 
767-557,210 
700-85 ,615 
869-36 ,833 
831-15 ,816 
166-2  ,164 
854-647,207 
205-58 ,147 
200-27 ,173 
329-7  ,322 
655-3  ,652 
991-19 ,972 
183-7  ,176 
548-66 ,482 
413-193,220 
789-22 ,767 
285-50 ,235 
244-15 ,229 
458-290,168 
784-96 ,688 
572-384,188 
130-23 ,107 
516-29 ,487 
529-40 ,489 
227-3  ,224 
216-49 ,167 
866-24 ,842 
457-7  ,450 
820-421,399 
745-65 ,680 
300-20 ,280 
655-217,438 
99-42  ,57  
930-7  ,923 
636-63 ,573 
512-3  ,509 
179-42 ,137 
587-3  ,584 
829-44 ,785 
261-97 ,164 
629-7  ,622 
350-0  ,350 
945-717,228 
374-88 ,286 
852-28 ,824 
628-0  ,628 
397-311,86  
399-62 ,337 
838-25 ,813 
738-83 ,655 
776-388,388 
584-86 ,498 
420-3  ,417 
364-65 ,299 
437-4  ,433 
376-55 ,321 
711-34 ,677 
62-7   ,55  
520-256,264 
317-19 ,298 
870-28 ,842 
585-35 ,550 
57-16  ,41  
695-332,363 
178-7  ,171 
856-26 ,830 
832-1  ,831 
858-712,146 
701-39 ,662 
457-56 ,401 
277-257,20  
563-6  ,557 
655-73 ,582 
419-93 ,326 
845-63 ,782 
983-717,266 
538-7  ,531 
470-60 ,410 
293-20 ,273 
83-77  ,6   
432-60 ,372 
564-5  ,559 
45-43  ,2   
557-171,386 
275-23 ,252 
763-76 ,687 
219-118,101 
868-55 ,813 
765-32 ,733 
671-80 ,591 
260-55 ,205 
601-370,231 
941-734,207 
990-7  ,983 
93-31  ,62  
304-43 ,261 
601-6  ,595 
672-22 ,650 
737-88 ,649 
679-39 ,640 
558-58 ,500 
663-205,458 
512-54 ,458 
974-3  ,971 
756-34 ,722 
880-647,233 
611-297,314 
247-9  ,238 
810-6  ,804 
455-82 ,373 
432-14 ,418 
586-58 ,528 
838-35 ,803 
382-64 ,318 
722-595,127 
691-178,513 
62-35  ,27  
792-3  ,789 
697-86 ,611 
213-11 ,202 
380-6  ,374 
557-470,87  
909-6  ,903 
927-4  ,923 
527-2  ,525 
981-98 ,883 
696-464,232 
663-202,461 
840-30 ,810 
510-49 ,461 
422-77 ,345 
339-61 ,278 
280-81 ,199 
861-432,429 
549-459,90  
888-40 ,848 
818-749,69  
175-64 ,111 
790-427,363 
970-19 ,951 
396-102,294 
920-69 ,851 
726-25 ,701 
802-33 ,769 
77-5   ,72  
534-276,258 
770-338,432 
715-26 ,689 
432-76 ,356 
321-76 ,245 
463-217,246 
523-46 ,477 
329-38 ,291 
797-412,385 
91-22  ,69  
770-403,367 
893-376,517 
985-660,325 
677-441,236 
40-40  ,0   
812-49 ,763 
830-5  ,825 
40-4   ,36  
768-5  ,763 
682-33 ,649 
859-206,653 
571-190,381 
778-505,273 
22-17  ,5   
972-95 ,877 
527-12 ,515 
105-2  ,103 
507-254,253 
133-21 ,112 
905-34 ,871 
856-48 ,808 
922-635,287 
84-32  ,52  
421-71 ,350 
963-523,440 
727-0  ,727 
338-94 ,244 
678-340,338 
232-94 ,138 
908-2  ,906 
507-422,85  
57-0   ,57  
185-42 ,143 
431-2  ,429 
326-46 ,280 
330-68 ,262 
374-29 ,345 
342-24 ,318 
330-83 ,247 
199-0  ,199 
718-556,162 
144-68 ,76  
605-465,140 
308-4  ,304 
692-98 ,594 
535-3  ,532 
377-17 ,360 
654-4  ,650 
272-65 ,207 
689-76 ,613 
968-70 ,898 
150-2  ,148 
635-544,91  
649-627,22  
662-36 ,626 
394-70 ,324 
950-517,433 
760-69 ,691 
604-3  ,601 
300-96 ,204 
521-5  ,516 
132-80 ,52  
573-68 ,505 
424-87 ,337 
346-170,176 
577-8  ,569 
805-22 ,783 
334-192,142 
401-31 ,370 
291-9  ,282 
51-15  ,36  
477-14 ,463 
685-347,338 
143-99 ,44  
916-13 ,903 
343-332,11  
896-24 ,872 
620-25 ,595 
771-546,225 
45-13  ,32  
