questions,expected
35-91  ,-56    
59-10  ,49     
71+195 ,266    
67-63  ,4      
335+94 ,429    
91-235 ,-144   
18-285 ,-267   
367+115,482    
4*800  ,3200   
28+92  ,120    
269*94 ,25286  
427-229,198    
12+424 ,436    
56-70  ,-14    
60*87  ,5220   
43+863 ,906    
60-55  ,5      
130+90 ,220    
74-12  ,62     
454-14 ,440    
493*9  ,4437   
7-41   ,-34    
139-65 ,74     
32-88  ,-56    
679*422,286538 
781+13 ,794    
35*25  ,875    
147*52 ,7644   
65-52  ,13     
414-33 ,381    
21+974 ,995    
92*54  ,4968   
632*5  ,3160   
1-310  ,-309   
932*6  ,5592   
70+65  ,135    
63*41  ,2583   
626*81 ,50706  
9-40   ,-31    
59-608 ,-549   
993*627,622611 
765*723,553095 
36+43  ,79     
2-263  ,-261   
841-0  ,841    
7+121  ,128    
57-839 ,-782   
7*433  ,3031   
94+352 ,446    
5+686  ,691    
7+64   ,71     
329+35 ,364    
0*345  ,0      
50*148 ,7400   
94*4   ,376    
0*49   ,0      
773-9  ,764    
24*292 ,7008   
19-48  ,-29    
280*76 ,21280  
332-72 ,260    
6-36   ,-30    
0-766  ,-766   
795+234,1029   
6+251  ,257    
67*73  ,4891   
386+2  ,388    
343-556,-213   
142-246,-104   
68-449 ,-381   
881-32 ,849    
18*49  ,882    
297+218,515    
4+708  ,712    
659*6  ,3954   
67-862 ,-795   
668*307,205076 
77+688 ,765    
4-73   ,-69    
981+3  ,984    
1+12   ,13     
56*52  ,2912   
753-50 ,703    
3+100  ,103    
28+0   ,28     
368-361,7      
23*681 ,15663  
33*4   ,132    
84-77  ,7      
78+957 ,1035   
375*37 ,13875  
6+297  ,303    
64+390 ,454    
29*64  ,1856   
741+3  ,744    
155+6  ,161    
1*920  ,920    
814+69 ,883    
523-1  ,522    
59+677 ,736    
48*86  ,4128   
146+866,1012   
83+810 ,893    
97*22  ,2134   
13-91  ,-78    
3*598  ,1794   
55+32  ,87     
21+32  ,53     
692+54 ,746    
83+958 ,1041   
562-960,-398   
577*2  ,1154   
479+44 ,523    
219-8  ,211    
20*15  ,300    
823+6  ,829    
41-3   ,38     
17*70  ,1190   
5*53   ,265    
252*4  ,1008   
34+847 ,881    
383+112,495    
390+75 ,465    
510-74 ,436    
20+19  ,39     
2+993  ,995    
66-923 ,-857   
3*558  ,1674   
88-804 ,-716   
849+96 ,945    
817+10 ,827    
0*983  ,0      
6-29   ,-23    
565-39 ,526    
7+882  ,889    
7-93   ,-86    
314+81 ,395    
42*93  ,3906   
99-245 ,-146   
252-932,-680   
573+3  ,576    
854*32 ,27328  
63-2   ,61     
334*74 ,24716  
82+43  ,125    
65-822 ,-757   
2*573  ,1146   
331+385,716    
529-4  ,525    
646+9  ,655    
62-0   ,62     
559*14 ,7826   
694-9  ,685    
553+26 ,579    
51-807 ,-756   
858+8  ,866    
3-56   ,-53    
70*304 ,21280  
409+388,797    
999+31 ,1030   
955+3  ,958    
601-6  ,595    
83+886 ,969    
87-52  ,35     
490-298,192    
339*497,168483 
21-91  ,-70    
335*6  ,2010   
986*16 ,15776  
8*646  ,5168   
39-651 ,-612   
33-31  ,2      
163+31 ,194    
66-611 ,-545   
41-1   ,40     
61*3   ,183    
0+777  ,777    
72+80  ,152    
872*7  ,6104   
36-27  ,9      
9-665  ,-656   
0+599  ,599    
580+46 ,626    
5+307  ,312    
43-24  ,19     
319*8  ,2552   
775+91 ,866    
956+72 ,1028   
6+523  ,529    
589-62 ,527    
3*907  ,2721   
160+646,806    
29+502 ,531    
314+61 ,375    
640+4  ,644    
907-8  ,899    
76*5   ,380    
45+924 ,969    
118-35 ,83     
69+682 ,751    
5*580  ,2900   
733-14 ,719    
430*31 ,13330  
909+3  ,912    
24-66  ,-42    
236*366,86376  
17-843 ,-826   
11*71  ,781    
4-40   ,-36    
58-711 ,-653   
75*36  ,2700   
881-3  ,878    
162-30 ,132    
91*72  ,6552   
874+171,1045   
239-183,56     
110+7  ,117    
98-237 ,-139   
728-113,615    
225+90 ,315    
476+4  ,480    
78-52  ,26     
77+892 ,969    
677-891,-214   
4*211  ,844    
603-9  ,594    
63+73  ,136    
112-588,-476   
234*9  ,2106   
108*741,80028  
112-7  ,105    
29-6   ,23     
1*56   ,56     
434+16 ,450    
23-77  ,-54    
7+39   ,46     
116+5  ,121    
878*4  ,3512   
296-5  ,291    
818*75 ,61350  
210*59 ,12390  
931+2  ,933    
8*40   ,320    
256-25 ,231    
883*7  ,6181   
885*898,794730 
6*59   ,354    
688-62 ,626    
512+21 ,533    
3-969  ,-966   
927-680,247    
537*5  ,2685   
996+8  ,1004   
291*726,211266 
23+36  ,59     
20+89  ,109    
628-313,315    
29+52  ,81     
271*434,117614 
6-253  ,-247   
641+15 ,656    
45*64  ,2880   
9+323  ,332    
13*541 ,7033   
32+81  ,113    
853+10 ,863    
545*803,437635 
3-659  ,-656   
699*601,420099 
26*84  ,2184   
830+78 ,908    
874*794,693956 
973-58 ,915    
39+85  ,124    
249+13 ,262    
67*459 ,30753  
68*689 ,46852  
72*870 ,62640  
730*97 ,70810  
39*483 ,18837  
654*340,222360 
65+1   ,66     
751*153,114903 
158*906,143148 
3-871  ,-868   
95-315 ,-220   
760+9  ,769    
85*71  ,6035   
460*556,255760 
185*16 ,2960   
64+91  ,155    
62*51  ,3162   
76-750 ,-674   
223*535,119305 
15-71  ,-56    
93+952 ,1045   
934+64 ,998    
8*611  ,4888   
28+173 ,201    
86-325 ,-239   
163*27 ,4401   
273+1  ,274    
80-539 ,-459   
169+290,459    
874*90 ,78660  
507+5  ,512    
85+869 ,954    
483*54 ,26082  
2-253  ,-251   
837-945,-108   
958-0  ,958    
28*17  ,476    
450+561,1011   
72+452 ,524    
645-20 ,625    
1-343  ,-342   
304*0  ,0      
0-810  ,-810   
338+49 ,387    
557-1  ,556    
271*76 ,20596  
30+19  ,49     
688+34 ,722    
964+74 ,1038   
379+31 ,410    
7+762  ,769    
50*11  ,550    
9+727  ,736    
35*26  ,910    
97-8   ,89     
831-65 ,766    
94*55  ,5170   
20-125 ,-105   
761-89 ,672    
799-2  ,797    
149-64 ,85     
125*33 ,4125   
708*879,622332 
914+826,1740   
983+43 ,1026   
703*38 ,26714  
589-273,316    
338-27 ,311    
2-99   ,-97    
78*214 ,16692  
52*10  ,520    
548*55 ,30140  
203+8  ,211    
252-980,-728   
27+82  ,109    
38-0   ,38     
581*808,469448 
77-43  ,34     
82-123 ,-41    
89*936 ,83304  
853*97 ,82741  
562*632,355184 
9-286  ,-277   
971-234,737    
7*195  ,1365   
56+238 ,294    
73*25  ,1825   
46*913 ,41998  
365+1  ,366    
949-9  ,940    
373+66 ,439    
478+2  ,480    
765+544,1309   
745*4  ,2980   
2+83   ,85     
682+91 ,773    
9*295  ,2655   
960-492,468    
639*950,607050 
658+82 ,740    
2-380  ,-378   
98-68  ,30     
59-165 ,-106   
664*739,490696 
323+1  ,324    
16*453 ,7248   
34+466 ,500    
4-89   ,-85    
870*903,785610 
85-27  ,58     
47*725 ,34075  
30+84  ,114    
81*792 ,64152  
10*416 ,4160   
3+668  ,671    
277*40 ,11080  
62*158 ,9796   
71+271 ,342    
425*9  ,3825   
4-18   ,-14    
337*7  ,2359   
48*37  ,1776   
414+73 ,487    
4-208  ,-204   
859-909,-50    
930-995,-65    
675*48 ,32400  
47+431 ,478    
829-14 ,815    
15-995 ,-980   
9*35   ,315    
9+61   ,70     
67-85  ,-18    
809-597,212    
57-33  ,24     
108+279,387    
69*840 ,57960  
26*289 ,7514   
3+274  ,277    
723-747,-24    
257+362,619    
12-0   ,12     
52*27  ,1404   
988*884,873392 
77-98  ,-21    
330*58 ,19140  
18*494 ,8892   
8*93   ,744    
96-4   ,92     
533*832,443456 
87+416 ,503    
5-172  ,-167   
58+39  ,97     
349+13 ,362    
594-23 ,571    
4+242  ,246    
233+545,778    
6+97   ,103    
7-295  ,-288   
3-402  ,-399   
56*42  ,2352   
72*56  ,4032   
123-51 ,72     
316-563,-247   
277*55 ,15235  
436*456,198816 
429+35 ,464    
267-26 ,241    
798-863,-65    
87-486 ,-399   
313+1  ,314    
534*361,192774 
7*550  ,3850   
8*792  ,6336   
33*848 ,27984  
468+3  ,471    
97-35  ,62     
802-19 ,783    
840+41 ,881    
29*125 ,3625   
855-5  ,850    
617-54 ,563    
24*955 ,22920  
995*356,354220 
0-155  ,-155   
9-966  ,-957   
185-138,47     
77+46  ,123    
984+58 ,1042   
909+1  ,910    
5-244  ,-239   
90*17  ,1530   
422*748,315656 
72*134 ,9648   
265-25 ,240    
715-1  ,714    
56-0   ,56     
1-326  ,-325   
809+66 ,875    
0*768  ,0      
911*145,132095 
844-158,686    
53+200 ,253    
888*12 ,10656  
0+479  ,479    
6*852  ,5112   
38+96  ,134    
64-32  ,32     
4-11   ,-7     
17+58  ,75     
993-1  ,992    
45-68  ,-23    
50-48  ,2      
39+98  ,137    
116+3  ,119    
615-37 ,578    
64-85  ,-21    
696+4  ,700    
511-583,-72    
604-683,-79    
26-606 ,-580   
41+6   ,47     
164*70 ,11480  
300+32 ,332    
472+60 ,532    
83-3   ,80     
91-21  ,70     
1*821  ,821    
6-770  ,-764   
997*56 ,55832  
57*76  ,4332   
139-3  ,136    
38*94  ,3572   
5-536  ,-531   
80+77  ,157    
7-969  ,-962   
363+323,686    
304*728,221312 
77+790 ,867    
1-16   ,-15    
986+713,1699   
3+0    ,3      
458*9  ,4122   
960*453,434880 
368+8  ,376    
28*8   ,224    
574+34 ,608    
760-184,576    
375+3  ,378    
56-81  ,-25    
160*926,148160 
5-30   ,-25    
614*0  ,0      
235+1  ,236    
188+45 ,233    
132*605,79860  
335+48 ,383    
113+4  ,117    
527+86 ,613    
4+60   ,64     
8-552  ,-544   
371*68 ,25228  
9-162  ,-153   
926-6  ,920    
408*48 ,19584  
4+706  ,710    
36+54  ,90     
248+33 ,281    
34+903 ,937    
7-412  ,-405   
782+70 ,852    
161+6  ,167    
22-76  ,-54    
881-9  ,872    
38+2   ,40     
684*315,215460 
646+17 ,663    
215+1  ,216    
81-93  ,-12    
91*764 ,69524  
68-247 ,-179   
114*74 ,8436   
496-7  ,489    
344+24 ,368    
0+27   ,27     
294-653,-359   
62*88  ,5456   
8-896  ,-888   
51*30  ,1530   
580+86 ,666    
54+703 ,757    
10*877 ,8770   
56+79  ,135    
566-5  ,561    
524*167,87508  
95+61  ,156    
556*81 ,45036  
604*70 ,42280  
153+86 ,239    
615-73 ,542    
419*5  ,2095   
274+7  ,281    
758*8  ,6064   
85*850 ,72250  
248+2  ,250    
19-99  ,-80    
346-9  ,337    
74+8   ,82     
13*84  ,1092   
218-59 ,159    
629+762,1391   
400-6  ,394    
426+12 ,438    
723+6  ,729    
41+76  ,117    
4-593  ,-589   
37-737 ,-700   
23-55  ,-32    
927+673,1600   
192-682,-490   
58-84  ,-26    
233*27 ,6291   
394+14 ,408    
438-23 ,415    
421-607,-186   
600-8  ,592    
802*97 ,77794  
566-133,433    
664*553,367192 
14-479 ,-465   
32-441 ,-409   
792-2  ,790    
37-138 ,-101   
5-9    ,-4     
37-55  ,-18    
983-45 ,938    
41-299 ,-258   
34+212 ,246    
3*710  ,2130   
735*190,139650 
92+37  ,129    
402+3  ,405    
220*84 ,18480  
556*6  ,3336   
6-979  ,-973   
85*94  ,7990   
185+10 ,195    
769*58 ,44602  
48+690 ,738    
78-25  ,53     
559+1  ,560    
2-11   ,-9     
859*1  ,859    
33-756 ,-723   
599+9  ,608    
503-1  ,502    
644-4  ,640    
56*99  ,5544   
865+27 ,892    
512*8  ,4096   
835*9  ,7515   
98-229 ,-131   
8+10   ,18     
61+247 ,308    
470*3  ,1410   
352-3  ,349    
35+0   ,35     
412+896,1308   
60*51  ,3060   
54*845 ,45630  
22+889 ,911    
31+681 ,712    
29*32  ,928    
5-105  ,-100   
12*125 ,1500   
249-21 ,228    
766-24 ,742    
871-321,550    
527+70 ,597    
676-5  ,671    
315-904,-589   
82*814 ,66748  
338-0  ,338    
7-628  ,-621   
74-3   ,71     
835+27 ,862    
51-11  ,40     
3+58   ,61     
26+838 ,864    
573-42 ,531    
9+662  ,671    
368*7  ,2576   
276-56 ,220    
525-11 ,514    
3-557  ,-554   
926+6  ,932    
61-561 ,-500   
42*57  ,2394   
73+157 ,230    
40*10  ,400    
41-419 ,-378   
65+26  ,91     
165-89 ,76     
583+140,723    
0+710  ,710    
51*67  ,3417   
54*6   ,324    
320-3  ,317    
63*844 ,53172  
665-56 ,609    
39*7   ,273    
75*340 ,25500  
952+54 ,1006   
86*30  ,2580   
50+42  ,92     
881*249,219369 
4+40   ,44     
78-30  ,48     
510+748,1258   
0-59   ,-59    
31+68  ,99     
693*8  ,5544   
166+755,921    
39+458 ,497    
9+684  ,693    
62*981 ,60822  
53+1   ,54     
86-23  ,63     
20+247 ,267    
65+71  ,136    
329+277,606    
4-121  ,-117   
356+65 ,421    
912-921,-9     
169+80 ,249    
52+48  ,100    
82*90  ,7380   
60-14  ,46     
922-1  ,921    
353-463,-110   
57*115 ,6555   
864-185,679    
10*71  ,710    
96+541 ,637    
1+764  ,765    
9+86   ,95     
52*153 ,7956   
773+17 ,790    
747-2  ,745    
76*733 ,55708  
232-2  ,230    
4*0    ,0      
16*349 ,5584   
804*74 ,59496  
7-965  ,-958   
316-70 ,246    
468-3  ,465    
88+127 ,215    
23+618 ,641    
319+625,944    
9+306  ,315    
14+27  ,41     
0+502  ,502    
96-23  ,73     
909-8  ,901    
29-981 ,-952   
73+524 ,597    
494*79 ,39026  
5+537  ,542    
1+80   ,81     
412+64 ,476    
900+8  ,908    
87*836 ,72732  
0-32   ,-32    
87*943 ,82041  
726*39 ,28314  
959-78 ,881    
58+51  ,109    
781-48 ,733    
849-816,33     
2*333  ,666    
500*611,305500 
350+278,628    
99+968 ,1067   
38*894 ,33972  
16+40  ,56     
691*97 ,67027  
0*560  ,0      
52+57  ,109    
708*9  ,6372   
100-524,-424   
15*26  ,390    
0+846  ,846    
699+24 ,723    
79-450 ,-371   
6-972  ,-966   
46-56  ,-10    
856-622,234    
1+158  ,159    
806*7  ,5642   
925+5  ,930    
62+617 ,679    
39+34  ,73     
61*9   ,549    
82+53  ,135    
81+52  ,133    
2-216  ,-214   
8+262  ,270    
42+988 ,1030   
4+912  ,916    
697*0  ,0      
46+550 ,596    
34*96  ,3264   
33-491 ,-458   
469+34 ,503    
951+95 ,1046   
57+407 ,464    
888+0  ,888    
9-141  ,-132   
62-793 ,-731   
0*136  ,0      
0*273  ,0      
448*6  ,2688   
888-5  ,883    
73-982 ,-909   
964-0  ,964    
75+998 ,1073   
96-497 ,-401   
748+858,1606   
374+2  ,376    
920+605,1525   
645-237,408    
274+30 ,304    
93-10  ,83     
8*290  ,2320   
18+434 ,452    
153+4  ,157    
7+45   ,52     
867+7  ,874    
73+873 ,946    
99+4   ,103    
40+1   ,41     
604+38 ,642    
803+25 ,828    
416*854,355264 
1-280  ,-279   
203+2  ,205    
871-784,87     
4*363  ,1452   
0*36   ,0      
65-93  ,-28    
34+420 ,454    
650+937,1587   
6+508  ,514    
58*368 ,21344  
0+831  ,831    
446*44 ,19624  
764*270,206280 
623-906,-283   
33*283 ,9339   
25*90  ,2250   
28+702 ,730    
307*65 ,19955  
17+79  ,96     
702*933,654966 
57+68  ,125    
31-837 ,-806   
42+927 ,969    
48+8   ,56     
7+105  ,112    
5*963  ,4815   
716-93 ,623    
1-449  ,-448   
616-9  ,607    
277+171,448    
338*79 ,26702  
463+141,604    
629+1  ,630    
2-544  ,-542   
31+21  ,52     
58+119 ,177    
549-33 ,516    
894+4  ,898    
414-99 ,315    
733+4  ,737    
151-1  ,150    
249*91 ,22659  
606-0  ,606    
377*86 ,32422  
561+46 ,607    
11-48  ,-37    
557+9  ,566    
43*508 ,21844  
925-4  ,921    
542+74 ,616    
432*813,351216 
49*51  ,2499   
959*3  ,2877   
266-233,33     
85+699 ,784    
6-488  ,-482   
8+479  ,487    
5*55   ,275    
291-63 ,228    
797-634,163    
579-2  ,577    
10+787 ,797    
26-323 ,-297   
2+40   ,42     
78+476 ,554    
749*551,412699 
42*524 ,22008  
5+531  ,536    
578*9  ,5202   
3+427  ,430    
89+27  ,116    
3-912  ,-909   
944+58 ,1002   
125-69 ,56     
676*41 ,27716  
115-5  ,110    
26+274 ,300    
86*66  ,5676   
45-23  ,22     
5-882  ,-877   
522+53 ,575    
324*52 ,16848  
503*7  ,3521   
979*50 ,48950  
95-932 ,-837   
402-6  ,396    
6*450  ,2700   
558+861,1419   
5-38   ,-33    
6+485  ,491    
411*9  ,3699   
223+905,1128   
68+73  ,141    
12*55  ,660    
61*89  ,5429   
441-1  ,440    
7-226  ,-219   
736-0  ,736    
2*69   ,138    
38+80  ,118    
964-632,332    
71-10  ,61     
4-605  ,-601   
2*465  ,930    
67-843 ,-776   
7*709  ,4963   
9+58   ,67     
62+140 ,202    
142+438,580    
177-3  ,174    
8*379  ,3032   
82-76  ,6      
92-484 ,-392   
8-925  ,-917   
102-275,-173   
8*30   ,240    
98-432 ,-334   
910*457,415870 
0-50   ,-50    
85-75  ,10     
337*25 ,8425   
641*22 ,14102  
126*406,51156  
44*62  ,2728   
5*333  ,1665   
862+372,1234   
4+125  ,129    
8+408  ,416    
78+74  ,152    
548-5  ,543    
17-194 ,-177   
67-83  ,-16    
12+48  ,60     
754+1  ,755    
9-171  ,-162   
787*3  ,2361   
26+791 ,817    
882*5  ,4410   
65*58  ,3770   
80*473 ,37840  
566*348,196968 
31+93  ,124    
813-588,225    
0-914  ,-914   
47*94  ,4418   
24-851 ,-827   
15+146 ,161    
741+90 ,831    
48+277 ,325    
705-3  ,702    
249-267,-18    
933*0  ,0      
3-279  ,-276   
875+83 ,958    
934+486,1420   
640+2  ,642    
156+35 ,191    
84*691 ,58044  
506+78 ,584    
724+62 ,786    
239-5  ,234    
89*13  ,1157   
2*839  ,1678   
92-424 ,-332   
411-8  ,403    
5*14   ,70     
439+85 ,524    
405+17 ,422    
59*980 ,57820  
114*45 ,5130   
129*0  ,0      
5+438  ,443    
587+71 ,658    
93*90  ,8370   
244+931,1175   
9+738  ,747    
592*9  ,5328   
0-838  ,-838   
4+623  ,627    
840+7  ,847    
643+820,1463   
976*691,674416 
683-5  ,678    
548+53 ,601    
470+190,660    
64-33  ,31     
137-402,-265   
142+99 ,241    
29+910 ,939    
7*281  ,1967   
186*493,91698  
327*97 ,31719  
71+949 ,1020   
890-57 ,833    
2-93   ,-91    
897*59 ,52923  
183-714,-531   
41-69  ,-28    
932+3  ,935    
338+0  ,338    
461+3  ,464    
183+774,957    
27-7   ,20     
255-7  ,248    
23*813 ,18699  
1+9    ,10     
9*26   ,234    
7*216  ,1512   
26*12  ,312    
3-877  ,-874   
641*24 ,15384  
6+6    ,12     
661+70 ,731    
227*42 ,9534   
594*51 ,30294  
58-27  ,31     
23*66  ,1518   
9+3    ,12     
64*534 ,34176  
41*59  ,2419   
496-447,49     
94+12  ,106    
526-7  ,519    
953*37 ,35261  
302-57 ,245    
239-818,-579   
97+566 ,663    
207*641,132687 
691-90 ,601    
46+8   ,54     
3+246  ,249    
370*6  ,2220   
760*9  ,6840   
6-589  ,-583   
574*3  ,1722   
987+96 ,1083   
53+722 ,775    
572*77 ,44044  
72+872 ,944    
7+517  ,524    
243*57 ,13851  
832+97 ,929    
671-7  ,664    
611*329,201019 
6*287  ,1722   
35-97  ,-62    
292*5  ,1460   
81-915 ,-834   
55-30  ,25     
8*960  ,7680   
0*824  ,0      
45-555 ,-510   
13*771 ,10023  
104+9  ,113    
579+994,1573   
5*593  ,2965   
608+151,759    
4*896  ,3584   
53*877 ,46481  
190+95 ,285    
661*61 ,40321  
19*34  ,646    
168*564,94752  
457+6  ,463    
2+178  ,180    
22*428 ,9416   
829-198,631    
56-848 ,-792   
280+87 ,367    
222+883,1105   
439*389,170771 
91*444 ,40404  
37-51  ,-14    
102*3  ,306    
950+9  ,959    
22-695 ,-673   
99*0   ,0      
3+79   ,82     
94*75  ,7050   
43-957 ,-914   
509-297,212    
14+90  ,104    
38-368 ,-330   
73+565 ,638    
72-50  ,22     
143*9  ,1287   
976+95 ,1071   
284*8  ,2272   
882-778,104    
749*67 ,50183  
35+469 ,504    
8*178  ,1424   
3*510  ,1530   
8+980  ,988    
76+579 ,655    
47-695 ,-648   
95-4   ,91     
692-57 ,635    
92*5   ,460    
771+13 ,784    
329-2  ,327    
284-915,-631   
253-6  ,247    
358-36 ,322    
78+796 ,874    
61-133 ,-72    
198*683,135234 
371+7  ,378    
323*465,150195 
495-255,240    
467*3  ,1401   
34+84  ,118    
558-6  ,552    
6*666  ,3996   
64*286 ,18304  
72-78  ,-6     
4+74   ,78     
83+66  ,149    
906-8  ,898    
569*5  ,2845   
234+9  ,243    
29+479 ,508    
145+950,1095   
613*75 ,45975  
7+721  ,728    
24*53  ,1272   
6*16   ,96     
294-76 ,218    
703*265,186295 
1-282  ,-281   
886+954,1840   
922*878,809516 
761+2  ,763    
910*9  ,8190   
98*841 ,82418  
92*589 ,54188  
1-187  ,-186   
4-507  ,-503   
532*33 ,17556  
574+4  ,578    
13+7   ,20     
14+7   ,21     
583*836,487388 
843-54 ,789    
407*6  ,2442   
0+404  ,404    
1+909  ,910    
40+986 ,1026   
787*22 ,17314  
8+745  ,753    
8*138  ,1104   
408+86 ,494    
844*0  ,0      
4-286  ,-282   
674+8  ,682    
12+3   ,15     
517-9  ,508    
16+24  ,40     
792-0  ,792    
45*1   ,45     
5+400  ,405    
518+247,765    
612*298,182376 
31-22  ,9      
3+150  ,153    
5-727  ,-722   
399-3  ,396    
12*11  ,132    
359+6  ,365    
278*18 ,5004   
620-36 ,584    
1*934  ,934    
592-64 ,528    
484*141,68244  
503*365,183595 
554+3  ,557    
353*56 ,19768  
98*641 ,62818  
746-10 ,736    
48-72  ,-24    
98*76  ,7448   
37*44  ,1628   
3+137  ,140    
149+0  ,149    
30-868 ,-838   
85+3   ,88     
25-2   ,23     
19+21  ,40     
3+471  ,474    
164-501,-337   
425-868,-443   
64*39  ,2496   
152-1  ,151    
33*10  ,330    
254*276,70104  
6*416  ,2496   
13-230 ,-217   
23*866 ,19918  
320*924,295680 
26*5   ,130    
84*93  ,7812   
5*298  ,1490   
766-1  ,765    
84*560 ,47040  
364-204,160    
6-188  ,-182   
996*33 ,32868  
706-281,425    
705-865,-160   
934+32 ,966    
13-791 ,-778   
902+604,1506   
441+49 ,490    
284+949,1233   
231*283,65373  
78-35  ,43     
599+443,1042   
9-530  ,-521   
56+96  ,152    
532*8  ,4256   
50*746 ,37300  
57-945 ,-888   
68-264 ,-196   
99*770 ,76230  
88-222 ,-134   
599+739,1338   
704+908,1612   
37*9   ,333    
3*218  ,654    
24+263 ,287    
597+731,1328   
72-949 ,-877   
80+10  ,90     
51*681 ,34731  
37+13  ,50     
90-78  ,12     
300*641,192300 
95+48  ,143    
7*626  ,4382   
69*799 ,55131  
75-30  ,45     
775+719,1494   
985+36 ,1021   
686-70 ,616    
8+974  ,982    
73*802 ,58546  
83+26  ,109    
30*73  ,2190   
39+714 ,753    
20+58  ,78     
89-4   ,85     
789+578,1367   
6+18   ,24     
3*196  ,588    
262+269,531    
9+616  ,625    
432*94 ,40608  
729*912,664848 
712-17 ,695    
92+26  ,118    
471*5  ,2355   
1+339  ,340    
578-91 ,487    
630-790,-160   
319+5  ,324    
94*655 ,61570  
48*337 ,16176  
3*2    ,6      
9+743  ,752    
707-684,23     
9-36   ,-27    
0-151  ,-151   
84*264 ,22176  
604*91 ,54964  
124*335,41540  
70-140 ,-70    
3*736  ,2208   
1+76   ,77     
9-203  ,-194   
8+936  ,944    
63+282 ,345    
95-47  ,48     
2-537  ,-535   
43*97  ,4171   
29+296 ,325    
890+0  ,890    
74+670 ,744    
801*84 ,67284  
736+4  ,740    
180*34 ,6120   
7+521  ,528    
83-84  ,-1     
4+689  ,693    
91*1   ,91     
99*16  ,1584   
6+464  ,470    
417*75 ,31275  
96*688 ,66048  
665+5  ,670    
476*11 ,5236   
5-84   ,-79    
92+428 ,520    
249*44 ,10956  
225*26 ,5850   
621-373,248    
8+832  ,840    
887*36 ,31932  
3+74   ,77     
492*4  ,1968   
77-851 ,-774   
75*57  ,4275   
916+33 ,949    
99*938 ,92862  
5+84   ,89     
282-1  ,281    
63-79  ,-16    
156+446,602    
80*82  ,6560   
818+34 ,852    
31-246 ,-215   
202-0  ,202    
5*549  ,2745   
64+812 ,876    
161*0  ,0      
369-970,-601   
146*7  ,1022   
61+33  ,94     
799*25 ,19975  
917+3  ,920    
175+9  ,184    
2-426  ,-424   
934*50 ,46700  
804-19 ,785    
66-9   ,57     
81+813 ,894    
749-54 ,695    
60*7   ,420    
6+772  ,778    
401+154,555    
585-880,-295   
37*347 ,12839  
74-400 ,-326   
9*79   ,711    
7*79   ,553    
737+483,1220   
901+657,1558   
16-59  ,-43    
384-283,101    
443*114,50502  
187+100,287    
40-97  ,-57    
2*547  ,1094   
96*82  ,7872   
4*849  ,3396   
90*790 ,71100  
43*99  ,4257   
9*135  ,1215   
16*875 ,14000  
43*242 ,10406  
641-16 ,625    
61*79  ,4819   
75+236 ,311    
8*295  ,2360   
334-7  ,327    
632+30 ,662    
0-313  ,-313   
209-179,30     
755*94 ,70970  
3-368  ,-365   
3*884  ,2652   
524*791,414484 
473*850,402050 
296*21 ,6216   
3-47   ,-44    
528*172,90816  
163-65 ,98     
84-3   ,81     
686*1  ,686    
831*511,424641 
8+514  ,522    
685+29 ,714    
440-974,-534   
889*726,645414 
183+2  ,185    
37*875 ,32375  
54-60  ,-6     
600+9  ,609    
568+151,719    
650-9  ,641    
8*277  ,2216   
659*66 ,43494  
199+62 ,261    
294-24 ,270    
37-93  ,-56    
280+434,714    
846*28 ,23688  
263-620,-357   
9+243  ,252    
318-36 ,282    
7*870  ,6090   
99*89  ,8811   
151*87 ,13137  
214*583,124762 
0+744  ,744    
613*7  ,4291   
415+94 ,509    
667+49 ,716    
39*8   ,312    
341*5  ,1705   
63+300 ,363    
201-53 ,148    
390*366,142740 
589+63 ,652    
262+356,618    
48*89  ,4272   
162*13 ,2106   
67*5   ,335    
285-673,-388   
875-14 ,861    
835*725,605375 
303-14 ,289    
6-249  ,-243   
1*47   ,47     
6*558  ,3348   
506*0  ,0      
385-1  ,384    
769*10 ,7690   
215+0  ,215    
646-610,36     
658-564,94     
48*965 ,46320  
305-1  ,304    
184+83 ,267    
89-808 ,-719   
59*5   ,295    
969+9  ,978    
96+7   ,103    
1*231  ,231    
83*29  ,2407   
946+420,1366   
8+416  ,424    
41+806 ,847    
12+79  ,91     
912-525,387    
203*899,182497 
729*85 ,61965  
15-769 ,-754   
517*170,87890  
669-18 ,651    
67-361 ,-294   
709-983,-274   
8*303  ,2424   
104*58 ,6032   
5+11   ,16     
73-469 ,-396   
549-626,-77    
82+597 ,679    
35-81  ,-46    
267*51 ,13617  
76*54  ,4104   
65-43  ,22     
96*149 ,14304  
875+686,1561   
734*963,706842 
720-262,458    
44-659 ,-615   
50+59  ,109    
0+783  ,783    
7+716  ,723    
0+958  ,958    
151*42 ,6342   
895+49 ,944    
45*3   ,135    
73+0   ,73     
8+44   ,52     
597+328,925    
2-543  ,-541   
806*266,214396 
33-994 ,-961   
680+51 ,731    
370+8  ,378    
113+10 ,123    
89-6   ,83     
197*89 ,17533  
8*644  ,5152   
744-9  ,735    
1*39   ,39     
392+2  ,394    
830*95 ,78850  
190-8  ,182    
24*492 ,11808  
488+87 ,575    
331*478,158218 
495-2  ,493    
180-7  ,173    
215*722,155230 
354*5  ,1770   
8-813  ,-805   
22*6   ,132    
547-482,65     
6*814  ,4884   
732+45 ,777    
68-66  ,2      
5*142  ,710    
823+66 ,889    
219-7  ,212    
