questions,expected
198-2  ,196 
987-19 ,968 
795-22 ,773 
521-71 ,450 
998-5  ,993 
465-38 ,427 
454-93 ,361 
619-253,366 
587-82 ,505 
288-89 ,199 
795-2  ,793 
836-3  ,833 
931-61 ,870 
121-39 ,82  
958-786,172 
757-54 ,703 
636-327,309 
395-3  ,392 
414-7  ,407 
99-50  ,49  
822-9  ,813 
176-1  ,175 
435-109,326 
902-806,96  
221-60 ,161 
915-50 ,865 
750-59 ,691 
78-65  ,13  
696-31 ,665 
325-78 ,247 
734-702,32  
539-69 ,470 
937-9  ,928 
729-466,263 
523-303,220 
695-2  ,693 
918-721,197 
785-247,538 
775-16 ,759 
82-72  ,10  
428-45 ,383 
39-35  ,4   
523-97 ,426 
84-33  ,51  
904-38 ,866 
725-1  ,724 
932-878,54  
12-1   ,11  
76-52  ,24  
91-67  ,24  
994-262,732 
757-27 ,730 
705-52 ,653 
235-59 ,176 
53-50  ,3   
830-128,702 
878-422,456 
716-7  ,709 
439-328,111 
618-63 ,555 
382-80 ,302 
433-0  ,433 
669-3  ,666 
129-25 ,104 
298-30 ,268 
176-25 ,151 
953-26 ,927 
382-1  ,381 
710-80 ,630 
860-310,550 
720-18 ,702 
498-53 ,445 
972-95 ,877 
52-2   ,50  
661-95 ,566 
78-6   ,72  
567-344,223 
871-72 ,799 
276-35 ,241 
421-71 ,350 
104-97 ,7   
932-300,632 
767-680,87  
615-0  ,615 
423-52 ,371 
875-15 ,860 
647-59 ,588 
474-2  ,472 
982-91 ,891 
712-33 ,679 
362-23 ,339 
751-41 ,710 
667-6  ,661 
685-613,72  
477-97 ,380 
78-28  ,50  
852-68 ,784 
378-76 ,302 
144-9  ,135 
960-93 ,867 
804-42 ,762 
42-17  ,25  
756-59 ,697 
59-30  ,29  
535-49 ,486 
902-0  ,902 
974-55 ,919 
665-74 ,591 
563-410,153 
873-136,737 
464-82 ,382 
685-61 ,624 
502-5  ,497 
948-8  ,940 
731-45 ,686 
469-186,283 
121-2  ,119 
903-40 ,863 
841-787,54  
662-478,184 
281-13 ,268 
270-263,7   
245-79 ,166 
804-3  ,801 
403-78 ,325 
443-16 ,427 
834-595,239 
996-316,680 
341-18 ,323 
670-568,102 
28-9   ,19  
800-243,557 
558-5  ,553 
941-825,116 
526-1  ,525 
900-374,526 
448-71 ,377 
80-32  ,48  
585-4  ,581 
777-37 ,740 
300-56 ,244 
63-21  ,42  
821-9  ,812 
875-5  ,870 
510-9  ,501 
710-76 ,634 
845-68 ,777 
971-5  ,966 
871-9  ,862 
992-84 ,908 
792-491,301 
749-550,199 
763-166,597 
760-34 ,726 
192-2  ,190 
187-169,18  
353-117,236 
697-70 ,627 
832-84 ,748 
106-13 ,93  
465-9  ,456 
622-9  ,613 
96-0   ,96  
492-64 ,428 
577-52 ,525 
603-280,323 
191-28 ,163 
267-20 ,247 
511-71 ,440 
65-51  ,14  
601-36 ,565 
739-47 ,692 
830-5  ,825 
852-585,267 
696-5  ,691 
93-15  ,78  
147-87 ,60  
843-0  ,843 
340-222,118 
412-19 ,393 
860-13 ,847 
792-37 ,755 
218-5  ,213 
605-144,461 
112-2  ,110 
205-18 ,187 
927-16 ,911 
752-23 ,729 
460-0  ,460 
943-522,421 
629-13 ,616 
199-44 ,155 
487-87 ,400 
182-62 ,120 
808-666,142 
957-341,616 
909-477,432 
461-15 ,446 
251-8  ,243 
327-5  ,322 
243-196,47  
909-174,735 
281-0  ,281 
685-46 ,639 
688-22 ,666 
718-540,178 
211-71 ,140 
617-609,8   
952-15 ,937 
570-530,40  
436-342,94  
53-42  ,11  
634-81 ,553 
393-90 ,303 
247-38 ,209 
600-2  ,598 
906-80 ,826 
951-19 ,932 
810-20 ,790 
686-159,527 
535-19 ,516 
630-32 ,598 
715-53 ,662 
560-52 ,508 
842-330,512 
115-9  ,106 
205-3  ,202 
800-8  ,792 
139-9  ,130 
735-322,413 
535-88 ,447 
424-0  ,424 
547-6  ,541 
920-22 ,898 
494-435,59  
676-28 ,648 
260-55 ,205 
719-1  ,718 
762-8  ,754 
595-82 ,513 
544-49 ,495 
686-668,18  
285-95 ,190 
245-70 ,175 
904-26 ,878 
585-19 ,566 
147-7  ,140 
954-45 ,909 
683-70 ,613 
609-3  ,606 
460-4  ,456 
676-44 ,632 
903-11 ,892 
866-7  ,859 
880-81 ,799 
943-41 ,902 
411-71 ,340 
43-30  ,13  
638-416,222 
890-8  ,882 
930-19 ,911 
970-371,599 
620-24 ,596 
889-671,218 
85-3   ,82  
82-30  ,52  
461-64 ,397 
686-2  ,684 
648-91 ,557 
574-175,399 
875-4  ,871 
667-58 ,609 
123-5  ,118 
616-439,177 
895-53 ,842 
24-17  ,7   
630-78 ,552 
113-13 ,100 
687-36 ,651 
467-323,144 
223-0  ,223 
460-21 ,439 
723-617,106 
886-671,215 
759-51 ,708 
83-81  ,2   
649-5  ,644 
975-32 ,943 
993-4  ,989 
38-23  ,15  
84-47  ,37  
246-8  ,238 
329-2  ,327 
218-62 ,156 
615-7  ,608 
855-40 ,815 
828-29 ,799 
37-27  ,10  
859-28 ,831 
499-2  ,497 
962-2  ,960 
755-44 ,711 
36-22  ,14  
796-90 ,706 
770-18 ,752 
821-386,435 
387-99 ,288 
677-64 ,613 
713-8  ,705 
422-72 ,350 
974-75 ,899 
711-688,23  
718-39 ,679 
925-9  ,916 
435-83 ,352 
459-114,345 
945-99 ,846 
734-22 ,712 
392-92 ,300 
801-5  ,796 
407-57 ,350 
297-24 ,273 
479-82 ,397 
480-70 ,410 
677-674,3   
736-13 ,723 
255-2  ,253 
288-92 ,196 
536-72 ,464 
240-5  ,235 
537-10 ,527 
93-19  ,74  
538-413,125 
977-526,451 
764-91 ,673 
751-71 ,680 
551-8  ,543 
668-140,528 
817-543,274 
637-522,115 
616-8  ,608 
927-545,382 
798-0  ,798 
464-93 ,371 
419-79 ,340 
690-356,334 
91-1   ,90  
470-81 ,389 
539-71 ,468 
936-4  ,932 
172-40 ,132 
746-486,260 
501-68 ,433 
941-8  ,933 
904-68 ,836 
258-99 ,159 
78-15  ,63  
109-97 ,12  
459-0  ,459 
527-481,46  
733-665,68  
785-8  ,777 
984-820,164 
76-58  ,18  
774-68 ,706 
788-56 ,732 
895-47 ,848 
246-52 ,194 
89-87  ,2   
139-3  ,136 
33-9   ,24  
558-443,115 
183-14 ,169 
515-6  ,509 
633-6  ,627 
330-286,44  
709-9  ,700 
863-449,414 
632-471,161 
60-8   ,52  
852-650,202 
189-9  ,180 
92-82  ,10  
81-4   ,77  
218-2  ,216 
909-854,55  
283-71 ,212 
741-209,532 
875-230,645 
987-60 ,927 
733-80 ,653 
655-6  ,649 
937-851,86  
174-83 ,91  
312-235,77  
445-47 ,398 
710-17 ,693 
882-506,376 
954-287,667 
386-83 ,303 
594-33 ,561 
284-46 ,238 
503-285,218 
469-2  ,467 
274-75 ,199 
704-59 ,645 
74-43  ,31  
773-6  ,767 
992-24 ,968 
872-82 ,790 
600-13 ,587 
876-3  ,873 
784-82 ,702 
280-9  ,271 
702-681,21  
92-53  ,39  
222-64 ,158 
934-8  ,926 
750-72 ,678 
281-274,7   
537-95 ,442 
738-85 ,653 
908-2  ,906 
646-30 ,616 
164-94 ,70  
508-60 ,448 
583-64 ,519 
433-53 ,380 
142-0  ,142 
455-97 ,358 
980-4  ,976 
322-10 ,312 
429-10 ,419 
982-84 ,898 
728-95 ,633 
130-52 ,78  
670-90 ,580 
899-42 ,857 
643-556,87  
253-76 ,177 
798-85 ,713 
208-2  ,206 
73-49  ,24  
841-59 ,782 
308-10 ,298 
650-167,483 
335-10 ,325 
944-8  ,936 
774-34 ,740 
33-2   ,31  
649-142,507 
242-8  ,234 
975-708,267 
614-103,511 
43-39  ,4   
644-76 ,568 
437-1  ,436 
231-93 ,138 
193-6  ,187 
974-17 ,957 
251-5  ,246 
936-7  ,929 
357-27 ,330 
200-64 ,136 
880-4  ,876 
284-152,132 
288-7  ,281 
456-7  ,449 
932-2  ,930 
254-205,49  
985-81 ,904 
959-192,767 
879-2  ,877 
839-159,680 
481-24 ,457 
726-713,13  
50-6   ,44  
732-14 ,718 
80-25  ,55  
366-53 ,313 
650-51 ,599 
862-28 ,834 
824-1  ,823 
857-2  ,855 
75-31  ,44  
409-88 ,321 
868-19 ,849 
336-32 ,304 
885-100,785 
69-4   ,65  
834-23 ,811 
847-643,204 
953-867,86  
933-292,641 
792-65 ,727 
779-8  ,771 
754-60 ,694 
908-87 ,821 
590-148,442 
236-64 ,172 
654-521,133 
514-94 ,420 
54-22  ,32  
694-28 ,666 
357-2  ,355 
458-9  ,449 
433-11 ,422 
862-53 ,809 
719-3  ,716 
163-48 ,115 
315-50 ,265 
628-10 ,618 
520-6  ,514 
669-83 ,586 
84-17  ,67  
818-11 ,807 
67-31  ,36  
429-1  ,428 
708-10 ,698 
52-29  ,23  
720-503,217 
497-291,206 
636-156,480 
65-34  ,31  
880-811,69  
404-2  ,402 
732-23 ,709 
74-69  ,5   
152-1  ,151 
855-56 ,799 
55-16  ,39  
454-26 ,428 
187-59 ,128 
754-78 ,676 
594-5  ,589 
797-44 ,753 
833-619,214 
521-56 ,465 
195-6  ,189 
22-5   ,17  
62-46  ,16  
677-52 ,625 
481-133,348 
925-147,778 
203-154,49  
717-2  ,715 
982-335,647 
927-660,267 
41-26  ,15  
822-71 ,751 
907-71 ,836 
685-378,307 
680-81 ,599 
980-562,418 
577-4  ,573 
651-50 ,601 
602-9  ,593 
869-68 ,801 
83-39  ,44  
127-9  ,118 
349-97 ,252 
384-7  ,377 
849-443,406 
823-126,697 
958-32 ,926 
933-21 ,912 
556-23 ,533 
910-68 ,842 
579-9  ,570 
469-60 ,409 
663-181,482 
956-795,161 
954-0  ,954 
60-49  ,11  
391-95 ,296 
274-97 ,177 
420-121,299 
353-2  ,351 
969-47 ,922 
982-16 ,966 
120-54 ,66  
76-57  ,19  
820-24 ,796 
232-4  ,228 
161-82 ,79  
949-47 ,902 
997-70 ,927 
753-301,452 
36-6   ,30  
165-7  ,158 
546-9  ,537 
698-36 ,662 
533-9  ,524 
827-86 ,741 
169-32 ,137 
363-74 ,289 
479-69 ,410 
697-8  ,689 
466-49 ,417 
817-475,342 
430-68 ,362 
970-475,495 
141-62 ,79  
217-4  ,213 
762-19 ,743 
689-470,219 
155-75 ,80  
748-7  ,741 
854-79 ,775 
81-33  ,48  
538-339,199 
501-124,377 
845-15 ,830 
256-4  ,252 
605-3  ,602 
345-33 ,312 
166-76 ,90  
991-706,285 
429-40 ,389 
646-463,183 
101-78 ,23  
975-78 ,897 
715-637,78  
112-16 ,96  
526-33 ,493 
967-452,515 
715-82 ,633 
727-309,418 
79-70  ,9   
518-67 ,451 
203-63 ,140 
649-44 ,605 
68-9   ,59  
319-24 ,295 
154-43 ,111 
716-126,590 
633-43 ,590 
929-30 ,899 
993-47 ,946 
857-87 ,770 
489-93 ,396 
742-127,615 
113-16 ,97  
715-21 ,694 
909-829,80  
630-611,19  
77-36  ,41  
176-82 ,94  
725-95 ,630 
378-180,198 
632-29 ,603 
783-99 ,684 
489-96 ,393 
827-662,165 
715-610,105 
335-0  ,335 
907-20 ,887 
557-20 ,537 
92-69  ,23  
32-22  ,10  
913-425,488 
735-8  ,727 
870-78 ,792 
672-423,249 
891-318,573 
196-27 ,169 
505-94 ,411 
982-10 ,972 
477-275,202 
790-88 ,702 
977-395,582 
603-480,123 
154-15 ,139 
988-966,22  
497-360,137 
971-89 ,882 
516-33 ,483 
934-467,467 
240-40 ,200 
528-106,422 
775-29 ,746 
791-46 ,745 
117-18 ,99  
671-277,394 
834-319,515 
503-0  ,503 
757-8  ,749 
529-220,309 
379-9  ,370 
622-533,89  
49-16  ,33  
957-34 ,923 
967-566,401 
621-24 ,597 
795-74 ,721 
868-91 ,777 
990-6  ,984 
768-6  ,762 
830-83 ,747 
270-3  ,267 
560-143,417 
274-0  ,274 
318-52 ,266 
987-55 ,932 
486-4  ,482 
366-96 ,270 
217-24 ,193 
994-59 ,935 
287-31 ,256 
784-78 ,706 
601-461,140 
218-18 ,200 
42-4   ,38  
818-45 ,773 
71-35  ,36  
206-65 ,141 
902-1  ,901 
547-507,40  
564-71 ,493 
656-92 ,564 
64-44  ,20  
71-22  ,49  
585-377,208 
100-17 ,83  
683-77 ,606 
487-91 ,396 
939-344,595 
820-94 ,726 
581-54 ,527 
654-339,315 
518-21 ,497 
98-64  ,34  
869-86 ,783 
943-465,478 
877-18 ,859 
193-52 ,141 
178-27 ,151 
916-63 ,853 
667-25 ,642 
50-19  ,31  
622-5  ,617 
97-73  ,24  
323-14 ,309 
270-9  ,261 
83-52  ,31  
237-37 ,200 
45-10  ,35  
748-41 ,707 
585-1  ,584 
313-19 ,294 
665-121,544 
856-10 ,846 
356-315,41  
130-25 ,105 
845-32 ,813 
154-32 ,122 
991-91 ,900 
750-43 ,707 
893-99 ,794 
993-796,197 
906-30 ,876 
62-28  ,34  
731-1  ,730 
66-55  ,11  
913-4  ,909 
644-18 ,626 
183-9  ,174 
799-779,20  
471-89 ,382 
264-68 ,196 
79-33  ,46  
723-55 ,668 
74-22  ,52  
42-6   ,36  
516-87 ,429 
486-46 ,440 
983-26 ,957 
967-33 ,934 
825-94 ,731 
810-99 ,711 
248-77 ,171 
676-97 ,579 
899-4  ,895 
604-422,182 
905-365,540 
150-70 ,80  
94-47  ,47  
968-304,664 
671-664,7   
804-89 ,715 
746-404,342 
42-16  ,26  
547-3  ,544 
997-851,146 
442-266,176 
751-51 ,700 
882-802,80  
24-14  ,10  
754-249,505 
140-88 ,52  
421-82 ,339 
201-12 ,189 
723-425,298 
898-4  ,894 
593-43 ,550 
816-86 ,730 
924-17 ,907 
801-47 ,754 
505-84 ,421 
850-94 ,756 
103-70 ,33  
244-59 ,185 
780-11 ,769 
518-88 ,430 
840-75 ,765 
573-22 ,551 
960-547,413 
765-6  ,759 
505-140,365 
261-258,3   
59-41  ,18  
763-5  ,758 
990-260,730 
906-4  ,902 
342-251,91  
802-52 ,750 
545-35 ,510 
462-73 ,389 
490-400,90  
839-76 ,763 
982-761,221 
750-57 ,693 
879-23 ,856 
371-132,239 
643-8  ,635 
776-381,395 
301-51 ,250 
357-67 ,290 
171-4  ,167 
68-5   ,63  
592-47 ,545 
561-3  ,558 
886-65 ,821 
554-267,287 
248-166,82  
861-8  ,853 
450-72 ,378 
795-83 ,712 
668-169,499 
566-321,245 
79-65  ,14  
874-57 ,817 
276-91 ,185 
203-62 ,141 
820-11 ,809 
367-76 ,291 
477-99 ,378 
889-66 ,823 
143-9  ,134 
788-65 ,723 
549-50 ,499 
765-614,151 
182-46 ,136 
994-17 ,977 
315-13 ,302 
625-86 ,539 
309-73 ,236 
232-1  ,231 
136-82 ,54  
448-5  ,443 
668-382,286 
629-331,298 
107-15 ,92  
171-71 ,100 
54-52  ,2   
528-58 ,470 
758-7  ,751 
607-71 ,536 
763-79 ,684 
996-892,104 
713-215,498 
286-59 ,227 
920-73 ,847 
538-223,315 
519-351,168 
74-61  ,13  
839-23 ,816 
292-8  ,284 
572-5  ,567 
122-6  ,116 
688-590,98  
921-19 ,902 
551-88 ,463 
302-136,166 
964-85 ,879 
798-597,201 
861-73 ,788 
664-73 ,591 
239-96 ,143 
835-682,153 
300-57 ,243 
249-49 ,200 
329-63 ,266 
865-0  ,865 
326-69 ,257 
100-38 ,62  
465-193,272 
655-42 ,613 
842-32 ,810 
595-76 ,519 
967-58 ,909 
239-60 ,179 
838-8  ,830 
967-7  ,960 
838-1  ,837 
148-6  ,142 
12-5   ,7   
230-25 ,205 
977-64 ,913 
947-64 ,883 
568-8  ,560 
40-36  ,4   
661-32 ,629 
211-112,99  
885-81 ,804 
735-55 ,680 
80-38  ,42  
914-40 ,874 
672-90 ,582 
734-17 ,717 
980-943,37  
884-34 ,850 
889-5  ,884 
910-83 ,827 
115-1  ,114 
474-299,175 
955-344,611 
817-29 ,788 
329-80 ,249 
842-16 ,826 
614-52 ,562 
337-175,162 
642-86 ,556 
122-53 ,69  
863-4  ,859 
141-37 ,104 
201-4  ,197 
875-11 ,864 
86-23  ,63  
777-43 ,734 
839-24 ,815 
959-5  ,954 
818-296,522 
978-942,36  
977-120,857 
681-491,190 
349-5  ,344 
320-74 ,246 
899-879,20  
313-118,195 
224-87 ,137 
165-35 ,130 
562-245,317 
901-795,106 
610-467,143 
706-594,112 
577-150,427 
847-28 ,819 
970-26 ,944 
640-52 ,588 
757-52 ,705 
345-60 ,285 
341-9  ,332 
835-99 ,736 
220-5  ,215 
268-14 ,254 
439-96 ,343 
853-671,182 
950-195,755 
644-93 ,551 
525-170,355 
23-20  ,3   
576-87 ,489 
572-276,296 
904-83 ,821 
738-177,561 
836-1  ,835 
892-767,125 
365-323,42  
686-0  ,686 
769-283,486 
530-275,255 
954-18 ,936 
256-79 ,177 
843-12 ,831 
453-30 ,423 
784-96 ,688 
550-66 ,484 
107-8  ,99  
142-84 ,58  
884-99 ,785 
153-85 ,68  
754-72 ,682 
481-89 ,392 
861-70 ,791 
946-53 ,893 
393-47 ,346 
86-12  ,74  
849-87 ,762 
429-48 ,381 
269-84 ,185 
699-53 ,646 
996-888,108 
117-21 ,96  
175-94 ,81  
743-395,348 
614-51 ,563 
470-60 ,410 
451-45 ,406 
368-20 ,348 
225-18 ,207 
611-472,139 
118-0  ,118 
248-65 ,183 
923-10 ,913 
688-25 ,663 
195-38 ,157 
643-76 ,567 
482-32 ,450 
827-42 ,785 
384-4  ,380 
875-85 ,790 
686-96 ,590 
909-56 ,853 
606-276,330 
735-67 ,668 
966-581,385 
220-3  ,217 
865-8  ,857 
863-0  ,863 
914-51 ,863 
86-26  ,60  
911-9  ,902 
242-88 ,154 
354-290,64  
592-562,30  
596-236,360 
10-7   ,3   
875-7  ,868 
485-217,268 
969-2  ,967 
525-2  ,523 
682-58 ,624 
298-7  ,291 
515-9  ,506 
536-476,60  
353-43 ,310 
234-23 ,211 
103-94 ,9   
648-309,339 
430-55 ,375 
765-60 ,705 
221-98 ,123 
192-99 ,93  
293-148,145 
723-74 ,649 
641-13 ,628 
806-23 ,783 
600-71 ,529 
96-52  ,44  
880-22 ,858 
723-51 ,672 
991-371,620 
789-24 ,765 
565-10 ,555 
444-12 ,432 
204-30 ,174 
683-32 ,651 
408-223,185 
923-645,278 
902-662,240 
728-162,566 
646-366,280 
148-17 ,131 
316-94 ,222 
990-168,822 
833-6  ,827 
684-274,410 
112-80 ,32  
307-18 ,289 
97-40  ,57  
106-36 ,70  
553-87 ,466 
209-79 ,130 
221-85 ,136 
583-73 ,510 
862-13 ,849 
427-5  ,422 
189-88 ,101 
213-50 ,163 
531-92 ,439 
815-236,579 
350-3  ,347 
351-46 ,305 
70-47  ,23  
302-54 ,248 
894-47 ,847 
822-87 ,735 
844-614,230 
907-63 ,844 
367-11 ,356 
540-2  ,538 
59-50  ,9   
679-4  ,675 
762-69 ,693 
189-37 ,152 
586-8  ,578 
12-2   ,10  
75-35  ,40  
955-63 ,892 
156-61 ,95  
97-48  ,49  
424-12 ,412 
340-7  ,333 
532-10 ,522 
796-64 ,732 
416-54 ,362 
800-510,290 
966-792,174 
278-30 ,248 
345-56 ,289 
126-1  ,125 
792-79 ,713 
90-14  ,76  
357-29 ,328 
515-53 ,462 
595-1  ,594 
36-2   ,34  
555-283,272 
659-637,22  
375-49 ,326 
567-237,330 
83-37  ,46  
659-0  ,659 
250-7  ,243 
308-89 ,219 
959-634,325 
466-87 ,379 
321-24 ,297 
673-24 ,649 
793-269,524 
162-73 ,89  
98-71  ,27  
157-18 ,139 
822-54 ,768 
426-73 ,353 
512-0  ,512 
484-8  ,476 
351-41 ,310 
699-450,249 
158-69 ,89  
284-13 ,271 
176-3  ,173 
702-62 ,640 
775-95 ,680 
936-63 ,873 
75-41  ,34  
26-14  ,12  
653-2  ,651 
419-33 ,386 
945-357,588 
939-923,16  
536-74 ,462 
492-6  ,486 
358-44 ,314 
734-91 ,643 
517-41 ,476 
872-7  ,865 
193-177,16  
453-187,266 
361-301,60  
791-645,146 
668-4  ,664 
742-0  ,742 
841-81 ,760 
990-3  ,987 
976-11 ,965 
449-99 ,350 
701-80 ,621 
208-36 ,172 
586-212,374 
948-0  ,948 
612-321,291 
426-9  ,417 
651-2  ,649 
61-58  ,3   
981-860,121 
863-58 ,805 
842-35 ,807 
18-12  ,6   
730-28 ,702 
357-50 ,307 
680-45 ,635 
385-5  ,380 
63-5   ,58  
405-249,156 
696-285,411 
879-406,473 
657-11 ,646 
961-675,286 
758-468,290 
982-9  ,973 
514-15 ,499 
994-890,104 
119-8  ,111 
719-6  ,713 
966-95 ,871 
697-3  ,694 
696-158,538 
575-3  ,572 
175-149,26  
351-38 ,313 
825-3  ,822 
645-8  ,637 
856-837,19  
78-63  ,15  
980-29 ,951 
727-686,41  
914-510,404 
651-4  ,647 
237-151,86  
383-44 ,339 
265-85 ,180 
161-1  ,160 
604-32 ,572 
882-479,403 
538-22 ,516 
522-66 ,456 
109-8  ,101 
331-307,24  
887-21 ,866 
621-8  ,613 
352-26 ,326 
569-42 ,527 
97-58  ,39  
832-10 ,822 
485-342,143 
870-37 ,833 
297-8  ,289 
905-667,238 
392-61 ,331 
965-262,703 
446-400,46  
785-618,167 
621-197,424 
833-29 ,804 
847-20 ,827 
362-177,185 
612-88 ,524 
92-61  ,31  
624-614,10  
778-22 ,756 
448-53 ,395 
718-438,280 
881-589,292 
99-10  ,89  
663-8  ,655 
737-0  ,737 
869-299,570 
526-384,142 
529-9  ,520 
460-2  ,458 
81-51  ,30  
952-10 ,942 
670-303,367 
896-0  ,896 
178-75 ,103 
922-99 ,823 
476-29 ,447 
908-50 ,858 
33-27  ,6   
935-410,525 
23-21  ,2   
893-12 ,881 
796-0  ,796 
69-6   ,63  
45-31  ,14  
432-89 ,343 
829-78 ,751 
467-53 ,414 
491-13 ,478 
532-39 ,493 
465-83 ,382 
371-208,163 
917-20 ,897 
602-22 ,580 
425-342,83  
79-74  ,5   
791-4  ,787 
233-67 ,166 
664-53 ,611 
584-42 ,542 
158-54 ,104 
123-42 ,81  
996-46 ,950 
235-68 ,167 
621-46 ,575 
76-48  ,28  
872-99 ,773 
192-3  ,189 
636-375,261 
169-42 ,127 
299-2  ,297 
417-97 ,320 
761-34 ,727 
680-36 ,644 
679-0  ,679 
190-47 ,143 
826-10 ,816 
207-5  ,202 
25-13  ,12  
930-88 ,842 
297-82 ,215 
989-99 ,890 
959-771,188 
904-59 ,845 
435-1  ,434 
594-37 ,557 
650-49 ,601 
907-7  ,900 
776-3  ,773 
512-487,25  
936-64 ,872 
958-733,225 
320-2  ,318 
298-1  ,297 
534-9  ,525 
514-6  ,508 
127-8  ,119 
815-675,140 
670-175,495 
315-67 ,248 
994-917,77  
666-11 ,655 
455-69 ,386 
823-691,132 
849-42 ,807 
533-43 ,490 
872-799,73  
287-245,42  
716-83 ,633 
92-60  ,32  
899-69 ,830 
766-6  ,760 
810-771,39  
956-27 ,929 
47-10  ,37  
557-414,143 
647-55 ,592 
876-194,682 
923-3  ,920 
962-794,168 
42-23  ,19  
185-35 ,150 
858-63 ,795 
702-2  ,700 
900-81 ,819 
411-34 ,377 
193-16 ,177 
892-595,297 
779-738,41  
242-90 ,152 
921-55 ,866 
806-54 ,752 
929-218,711 
150-74 ,76  
90-23  ,67  
374-264,110 
666-610,56  
183-48 ,135 
777-474,303 
841-289,552 
964-24 ,940 
741-85 ,656 
720-523,197 
357-62 ,295 
558-54 ,504 
271-85 ,186 
153-119,34  
673-43 ,630 
713-41 ,672 
974-598,376 
762-570,192 
858-92 ,766 
437-86 ,351 
455-1  ,454 
159-2  ,157 
85-27  ,58  
455-350,105 
811-232,579 
387-5  ,382 
891-122,769 
378-4  ,374 
118-82 ,36  
859-802,57  
706-21 ,685 
33-0   ,33  
868-706,162 
964-911,53  
339-70 ,269 
682-337,345 
292-71 ,221 
661-31 ,630 
509-14 ,495 
629-6  ,623 
738-20 ,718 
541-172,369 
857-4  ,853 
938-55 ,883 
54-11  ,43  
476-325,151 
322-80 ,242 
860-157,703 
842-125,717 
691-581,110 
357-47 ,310 
148-47 ,101 
656-76 ,580 
787-770,17  
981-60 ,921 
392-0  ,392 
281-54 ,227 
779-139,640 
25-4   ,21  
372-75 ,297 
958-61 ,897 
988-745,243 
467-14 ,453 
559-214,345 
592-11 ,581 
668-457,211 
753-20 ,733 
460-47 ,413 
359-63 ,296 
531-51 ,480 
904-80 ,824 
504-310,194 
826-371,455 
87-17  ,70  
248-27 ,221 
552-14 ,538 
609-86 ,523 
578-298,280 
714-396,318 
672-20 ,652 
202-79 ,123 
965-577,388 
649-56 ,593 
826-481,345 
260-7  ,253 
340-16 ,324 
451-59 ,392 
552-520,32  
685-87 ,598 
91-12  ,79  
289-9  ,280 
253-2  ,251 
254-4  ,250 
808-293,515 
611-97 ,514 
408-90 ,318 
24-4   ,20  
393-24 ,369 
848-9  ,839 
819-408,411 
636-203,433 
145-1  ,144 
625-89 ,536 
752-591,161 
131-2  ,129 
770-598,172 
967-106,861 
88-52  ,36  
804-321,483 
923-1  ,922 
39-15  ,24  
294-92 ,202 
740-188,552 
588-9  ,579 
758-36 ,722 
695-127,568 
90-30  ,60  
568-77 ,491 
166-47 ,119 
719-511,208 
836-85 ,751 
306-37 ,269 
896-106,790 
767-6  ,761 
969-69 ,900 
181-8  ,173 
598-63 ,535 
906-110,796 
697-37 ,660 
568-54 ,514 
785-0  ,785 
196-7  ,189 
407-45 ,362 
613-70 ,543 
771-758,13  
229-11 ,218 
274-7  ,267 
587-477,110 
342-4  ,338 
818-0  ,818 
142-57 ,85  
134-6  ,128 
652-18 ,634 
881-475,406 
884-81 ,803 
931-0  ,931 
251-89 ,162 
721-48 ,673 
252-53 ,199 
676-191,485 
17-13  ,4   
235-104,131 
62-45  ,17  
264-6  ,258 
85-45  ,40  
759-45 ,714 
317-99 ,218 
614-2  ,612 
983-84 ,899 
101-35 ,66  
923-38 ,885 
526-98 ,428 
452-4  ,448 
765-62 ,703 
281-122,159 
330-27 ,303 
566-70 ,496 
305-57 ,248 
491-2  ,489 
402-38 ,364 
494-80 ,414 
80-72  ,8   
266-99 ,167 
752-90 ,662 
632-332,300 
381-9  ,372 
473-18 ,455 
499-167,332 
291-43 ,248 
452-83 ,369 
413-7  ,406 
980-37 ,943 
861-76 ,785 
680-459,221 
198-7  ,191 
766-44 ,722 
775-598,177 
769-99 ,670 
477-51 ,426 
684-56 ,628 
344-29 ,315 
836-809,27  
703-88 ,615 
601-9  ,592 
80-70  ,10  
982-661,321 
74-65  ,9   
688-6  ,682 
835-73 ,762 
769-82 ,687 
405-384,21  
103-66 ,37  
329-27 ,302 
196-118,78  
991-26 ,965 
948-132,816 
180-98 ,82  
472-7  ,465 
781-23 ,758 
761-0  ,761 
378-79 ,299 
531-39 ,492 
483-92 ,391 
95-9   ,86  
399-58 ,341 
89-41  ,48  
405-73 ,332 
144-54 ,90  
74-32  ,42  
268-188,80  
313-32 ,281 
826-78 ,748 
565-4  ,561 
402-20 ,382 
674-10 ,664 
365-166,199 
60-57  ,3   
570-25 ,545 
927-421,506 
775-21 ,754 
856-53 ,803 
478-343,135 
612-562,50  
317-3  ,314 
868-41 ,827 
84-45  ,39  
506-89 ,417 
983-86 ,897 
397-72 ,325 
743-4  ,739 
311-69 ,242 
283-41 ,242 
678-274,404 
706-324,382 
87-67  ,20  
281-19 ,262 
114-68 ,46  
83-36  ,47  
725-39 ,686 
923-234,689 
264-95 ,169 
310-7  ,303 
861-7  ,854 
2-2    ,0   
381-111,270 
870-49 ,821 
955-8  ,947 
912-84 ,828 
636-587,49  
172-22 ,150 
456-159,297 
623-415,208 
569-6  ,563 
349-77 ,272 
517-93 ,424 
249-86 ,163 
