questions,expected
139+572,711    
373*169,63037  
6-15   ,-9     
768*816,626688 
7-227  ,-220   
858-8  ,850    
74+988 ,1062   
82-196 ,-114   
261+14 ,275    
26-651 ,-625   
88-858 ,-770   
88+14  ,102    
85-49  ,36     
5*215  ,1075   
966*40 ,38640  
609-4  ,605    
0*807  ,0      
72+222 ,294    
421+2  ,423    
720*5  ,3600   
245+6  ,251    
3*707  ,2121   
7-141  ,-134   
58-37  ,21     
899*8  ,7192   
171*4  ,684    
0+794  ,794    
85*616 ,52360  
89+34  ,123    
47-22  ,25     
1+51   ,52     
535-145,390    
978-0  ,978    
434*130,56420  
742-52 ,690    
727-14 ,713    
2*401  ,802    
44+52  ,96     
71*589 ,41819  
628+5  ,633    
4*789  ,3156   
41-775 ,-734   
19-41  ,-22    
733-0  ,733    
980+22 ,1002   
79-613 ,-534   
421-43 ,378    
820*9  ,7380   
33-53  ,-20    
777*90 ,69930  
59*68  ,4012   
432*9  ,3888   
460*57 ,26220  
737*23 ,16951  
264-5  ,259    
846*213,180198 
371-60 ,311    
16+473 ,489    
32*69  ,2208   
8+774  ,782    
8*153  ,1224   
287+659,946    
1+84   ,85     
155-5  ,150    
24*4   ,96     
91*905 ,82355  
2+990  ,992    
633+9  ,642    
92*112 ,10304  
460-0  ,460    
46-381 ,-335   
57+42  ,99     
605+6  ,611    
20+36  ,56     
545-74 ,471    
61+71  ,132    
92+86  ,178    
71*688 ,48848  
653*753,491709 
96*132 ,12672  
526-4  ,522    
99*630 ,62370  
93+36  ,129    
209*5  ,1045   
713+659,1372   
35+284 ,319    
554-0  ,554    
339*178,60342  
916-244,672    
43*18  ,774    
946*860,813560 
397+395,792    
26+69  ,95     
636*12 ,7632   
6-61   ,-55    
85+8   ,93     
20+139 ,159    
3*88   ,264    
582*4  ,2328   
111*1  ,111    
91+120 ,211    
373+92 ,465    
30*255 ,7650   
995*2  ,1990   
18*9   ,162    
35*814 ,28490  
5-55   ,-50    
39*146 ,5694   
826*715,590590 
7*498  ,3486   
83+35  ,118    
5+189  ,194    
4-360  ,-356   
7-72   ,-65    
1-991  ,-990   
44*589 ,25916  
1-337  ,-336   
71*932 ,66172  
435*108,46980  
387-121,266    
628-0  ,628    
313*312,97656  
66+2   ,68     
6-0    ,6      
180*231,41580  
6*242  ,1452   
119*4  ,476    
175+553,728    
945*89 ,84105  
524+7  ,531    
35*309 ,10815  
578+4  ,582    
68*804 ,54672  
0-270  ,-270   
471+775,1246   
454+0  ,454    
25-52  ,-27    
302+80 ,382    
49-107 ,-58    
322+1  ,323    
9+64   ,73     
41-49  ,-8     
296+5  ,301    
14+0   ,14     
1*607  ,607    
46+8   ,54     
658-29 ,629    
267*879,234693 
525-91 ,434    
24*145 ,3480   
481+20 ,501    
527+6  ,533    
39+86  ,125    
54*382 ,20628  
319*7  ,2233   
928*42 ,38976  
817+98 ,915    
36*0   ,0      
69*547 ,37743  
44*12  ,528    
257-703,-446   
89-24  ,65     
973*524,509852 
90-86  ,4      
2-367  ,-365   
61-417 ,-356   
177+659,836    
464-626,-162   
90+66  ,156    
364-65 ,299    
357*78 ,27846  
5*309  ,1545   
97*552 ,53544  
2+99   ,101    
27-28  ,-1     
585-72 ,513    
8-505  ,-497   
0-795  ,-795   
0*1    ,0      
440*8  ,3520   
618+2  ,620    
4-765  ,-761   
264-9  ,255    
237-350,-113   
715-93 ,622    
996*5  ,4980   
90-338 ,-248   
4+6    ,10     
91*72  ,6552   
7*411  ,2877   
7-655  ,-648   
8*488  ,3904   
26*4   ,104    
65-8   ,57     
467+1  ,468    
6+605  ,611    
82+511 ,593    
84-24  ,60     
44*15  ,660    
992+79 ,1071   
67*86  ,5762   
2*89   ,178    
7*386  ,2702   
5-724  ,-719   
12*1   ,12     
86*369 ,31734  
65+7   ,72     
2-319  ,-317   
26*16  ,416    
137+56 ,193    
7*869  ,6083   
9-32   ,-23    
21*693 ,14553  
211+72 ,283    
471-38 ,433    
403*966,389298 
219+460,679    
807+3  ,810    
42-0   ,42     
77+710 ,787    
3*391  ,1173   
843+187,1030   
946*719,680174 
378*6  ,2268   
53-937 ,-884   
397-2  ,395    
63*80  ,5040   
882+665,1547   
39+60  ,99     
91+32  ,123    
3+505  ,508    
576-4  ,572    
792-168,624    
450+64 ,514    
674-4  ,670    
93*23  ,2139   
141+7  ,148    
317*6  ,1902   
547*549,300303 
84-84  ,0      
851+4  ,855    
825-4  ,821    
65+16  ,81     
262*743,194666 
484-97 ,387    
8+129  ,137    
85+793 ,878    
40+46  ,86     
393-27 ,366    
3+443  ,446    
14-712 ,-698   
992*6  ,5952   
0*437  ,0      
81*71  ,5751   
761+32 ,793    
724+88 ,812    
197*745,146765 
59+10  ,69     
97-926 ,-829   
952-799,153    
526*858,451308 
98+269 ,367    
4*34   ,136    
82*534 ,43788  
36*484 ,17424  
16*95  ,1520   
460*44 ,20240  
82-302 ,-220   
60+315 ,375    
262-780,-518   
23+81  ,104    
31-70  ,-39    
8-85   ,-77    
86*45  ,3870   
8*24   ,192    
7+202  ,209    
47-610 ,-563   
2-38   ,-36    
29-25  ,4      
83*54  ,4482   
71*2   ,142    
2*39   ,78     
0*64   ,0      
10+23  ,33     
5+408  ,413    
50-36  ,14     
600+1  ,601    
798*73 ,58254  
8*22   ,176    
34*753 ,25602  
3*983  ,2949   
310*578,179180 
97-3   ,94     
44-192 ,-148   
188+431,619    
18*365 ,6570   
739+8  ,747    
109+9  ,118    
941-7  ,934    
91-599 ,-508   
4*198  ,792    
90+32  ,122    
23-899 ,-876   
0*757  ,0      
46-46  ,0      
95-31  ,64     
11*2   ,22     
297*659,195723 
6-597  ,-591   
1*18   ,18     
9*661  ,5949   
482*28 ,13496  
986*50 ,49300  
804+690,1494   
954-0  ,954    
941+193,1134   
0+356  ,356    
855-970,-115   
11-97  ,-86    
574-6  ,568    
941*790,743390 
89*43  ,3827   
429*5  ,2145   
2*628  ,1256   
47*89  ,4183   
13+47  ,60     
772-8  ,764    
268-626,-358   
59+84  ,143    
192+30 ,222    
745*0  ,0      
4*854  ,3416   
45+37  ,82     
41*35  ,1435   
265-3  ,262    
875+0  ,875    
89-782 ,-693   
82+127 ,209    
0-496  ,-496   
45+727 ,772    
15+13  ,28     
654*1  ,654    
446*354,157884 
8+28   ,36     
25+61  ,86     
62-213 ,-151   
80+83  ,163    
77-788 ,-711   
128*952,121856 
342-532,-190   
23-289 ,-266   
663+567,1230   
5+28   ,33     
1*331  ,331    
17+46  ,63     
858-97 ,761    
68-865 ,-797   
97+28  ,125    
864+0  ,864    
472-11 ,461    
983+256,1239   
739*6  ,4434   
2+452  ,454    
3+217  ,220    
9-479  ,-470   
83*64  ,5312   
43+27  ,70     
208*4  ,832    
895-23 ,872    
616*3  ,1848   
7*422  ,2954   
8+995  ,1003   
3*512  ,1536   
41-436 ,-395   
44*13  ,572    
96*586 ,56256  
35-30  ,5      
599-0  ,599    
0+0    ,0      
8*209  ,1672   
6*897  ,5382   
219*151,33069  
3*43   ,129    
68-11  ,57     
42-79  ,-37    
55*148 ,8140   
75*3   ,225    
782-0  ,782    
369*735,271215 
5+4    ,9      
0*145  ,0      
640-523,117    
2-409  ,-407   
10*494 ,4940   
637*6  ,3822   
558+9  ,567    
11+63  ,74     
961-76 ,885    
83+230 ,313    
242*4  ,968    
6+359  ,365    
144*37 ,5328   
232+610,842    
9-1    ,8      
8-240  ,-232   
851*9  ,7659   
936+67 ,1003   
1+224  ,225    
176*20 ,3520   
37*8   ,296    
4+16   ,20     
668*6  ,4008   
550+822,1372   
713*3  ,2139   
782-33 ,749    
707+36 ,743    
938-0  ,938    
138+991,1129   
20+12  ,32     
46*476 ,21896  
85+7   ,92     
44*262 ,11528  
97+7   ,104    
156+3  ,159    
78-97  ,-19    
227*3  ,681    
411+27 ,438    
540-72 ,468    
0*118  ,0      
1+201  ,202    
3*83   ,249    
70*733 ,51310  
788+85 ,873    
43+988 ,1031   
448*5  ,2240   
3-168  ,-165   
2+577  ,579    
598-201,397    
983+858,1841   
81-344 ,-263   
9+989  ,998    
228*73 ,16644  
163-12 ,151    
24*5   ,120    
8-718  ,-710   
2*8    ,16     
348*386,134328 
11*554 ,6094   
8-3    ,5      
689*70 ,48230  
2+514  ,516    
8*49   ,392    
8+869  ,877    
19-0   ,19     
471*11 ,5181   
62+818 ,880    
4-241  ,-237   
2+705  ,707    
78-5   ,73     
408-9  ,399    
9-725  ,-716   
41+113 ,154    
690+646,1336   
85+9   ,94     
76+512 ,588    
850-48 ,802    
63-11  ,52     
35*644 ,22540  
19*22  ,418    
7*996  ,6972   
757+17 ,774    
3+73   ,76     
84*882 ,74088  
791*0  ,0      
192-299,-107   
94*0   ,0      
234-961,-727   
95+795 ,890    
20*24  ,480    
39-79  ,-40    
930*87 ,80910  
318+66 ,384    
719-15 ,704    
63-24  ,39     
810*7  ,5670   
2-39   ,-37    
29-18  ,11     
38*25  ,950    
147-909,-762   
2+906  ,908    
8+408  ,416    
60*160 ,9600   
71*298 ,21158  
974-43 ,931    
921-778,143    
632-6  ,626    
445*1  ,445    
96-633 ,-537   
27+396 ,423    
693-3  ,690    
881*8  ,7048   
504-2  ,502    
283+43 ,326    
5+49   ,54     
4-10   ,-6     
2+103  ,105    
9+27   ,36     
814+0  ,814    
56+515 ,571    
218+27 ,245    
69+8   ,77     
180-4  ,176    
115-35 ,80     
607*163,98941  
9*30   ,270    
577*591,341007 
9-80   ,-71    
780-0  ,780    
961-7  ,954    
858*775,664950 
7+872  ,879    
90+59  ,149    
64*891 ,57024  
651+63 ,714    
460+348,808    
2*652  ,1304   
918-2  ,916    
467-463,4      
822+846,1668   
1+351  ,352    
88*81  ,7128   
417*921,384057 
880-52 ,828    
9-574  ,-565   
25+99  ,124    
753-6  ,747    
29+69  ,98     
199-87 ,112    
854-53 ,801    
55-556 ,-501   
407-8  ,399    
246+29 ,275    
61*30  ,1830   
272+67 ,339    
34*55  ,1870   
67+77  ,144    
606-511,95     
210*39 ,8190   
19*112 ,2128   
56-69  ,-13    
222+54 ,276    
935-79 ,856    
16*44  ,704    
541-958,-417   
85-0   ,85     
607-32 ,575    
568*8  ,4544   
610-622,-12    
4*53   ,212    
155+1  ,156    
355+51 ,406    
1+583  ,584    
4-696  ,-692   
393*409,160737 
561+605,1166   
29*832 ,24128  
6+973  ,979    
30*25  ,750    
21-362 ,-341   
366-621,-255   
86-564 ,-478   
29*40  ,1160   
76*33  ,2508   
771*1  ,771    
884-20 ,864    
80-8   ,72     
580*7  ,4060   
61-8   ,53     
399+62 ,461    
33+24  ,57     
50-554 ,-504   
1-998  ,-997   
83-17  ,66     
358*571,204418 
1*40   ,40     
82*87  ,7134   
944+1  ,945    
570-54 ,516    
572-634,-62    
0+802  ,802    
9*697  ,6273   
983*3  ,2949   
28*56  ,1568   
266*630,167580 
946+64 ,1010   
8*90   ,720    
99+24  ,123    
703+8  ,711    
617-85 ,532    
8-135  ,-127   
954*4  ,3816   
498*550,273900 
431+1  ,432    
28+59  ,87     
74+12  ,86     
342+54 ,396    
542+7  ,549    
468*7  ,3276   
28+39  ,67     
890-998,-108   
776*4  ,3104   
707-470,237    
87-73  ,14     
514+2  ,516    
18+88  ,106    
99+25  ,124    
57-65  ,-8     
23-227 ,-204   
64*304 ,19456  
562+633,1195   
72+971 ,1043   
992+18 ,1010   
9*801  ,7209   
1-634  ,-633   
119*8  ,952    
47*24  ,1128   
0-60   ,-60    
351-25 ,326    
8*33   ,264    
378-42 ,336    
34+458 ,492    
4*88   ,352    
935+38 ,973    
592+4  ,596    
53*78  ,4134   
903-87 ,816    
1-9    ,-8     
7-85   ,-78    
16+214 ,230    
490-1  ,489    
89*13  ,1157   
82*30  ,2460   
8+853  ,861    
98+17  ,115    
1-829  ,-828   
62*26  ,1612   
24*33  ,792    
42+26  ,68     
739+9  ,748    
18-1   ,17     
98+23  ,121    
1*275  ,275    
76*7   ,532    
732+1  ,733    
79+295 ,374    
20-544 ,-524   
32*8   ,256    
347-6  ,341    
563-58 ,505    
90+0   ,90     
698+363,1061   
0-979  ,-979   
89*7   ,623    
526*36 ,18936  
227-76 ,151    
52-0   ,52     
736*78 ,57408  
542*9  ,4878   
55-65  ,-10    
263-3  ,260    
881+54 ,935    
553-410,143    
512-79 ,433    
801+9  ,810    
9-786  ,-777   
861-1  ,860    
67+9   ,76     
129*959,123711 
7-990  ,-983   
6+455  ,461    
748+0  ,748    
36*2   ,72     
678-3  ,675    
194+205,399    
88*107 ,9416   
92+14  ,106    
95+998 ,1093   
48+6   ,54     
0+671  ,671    
0-673  ,-673   
99+87  ,186    
806+50 ,856    
8+87   ,95     
49-91  ,-42    
5-2    ,3      
97-46  ,51     
529+3  ,532    
8-811  ,-803   
1*995  ,995    
82-20  ,62     
22-702 ,-680   
77+51  ,128    
126*82 ,10332  
924*860,794640 
5-167  ,-162   
726+678,1404   
3-889  ,-886   
531-7  ,524    
42*47  ,1974   
4-215  ,-211   
362-676,-314   
41-2   ,39     
547+0  ,547    
60-1   ,59     
520*7  ,3640   
561*8  ,4488   
229+85 ,314    
38*123 ,4674   
81+56  ,137    
730-8  ,722    
45*618 ,27810  
330-95 ,235    
763+5  ,768    
784+589,1373   
75-706 ,-631   
310*83 ,25730  
622-925,-303   
268+3  ,271    
20*56  ,1120   
483+326,809    
967+874,1841   
252+404,656    
76+107 ,183    
132+38 ,170    
483-41 ,442    
160*18 ,2880   
75-58  ,17     
18*67  ,1206   
141+8  ,149    
45*5   ,225    
293-73 ,220    
555-5  ,550    
409+14 ,423    
813+318,1131   
18+55  ,73     
907*9  ,8163   
55*8   ,440    
92-545 ,-453   
36*158 ,5688   
980+199,1179   
76+388 ,464    
2*87   ,174    
95+730 ,825    
64-859 ,-795   
6*278  ,1668   
0+65   ,65     
477-2  ,475    
63+212 ,275    
475+4  ,479    
12-545 ,-533   
788*10 ,7880   
55+57  ,112    
2*69   ,138    
316+47 ,363    
7-275  ,-268   
621*893,554553 
1*43   ,43     
85*45  ,3825   
94*687 ,64578  
2+679  ,681    
59+337 ,396    
870+6  ,876    
80-7   ,73     
83+80  ,163    
1*89   ,89     
7*661  ,4627   
37-10  ,27     
933+831,1764   
531*5  ,2655   
233*6  ,1398   
918-35 ,883    
912+32 ,944    
51*59  ,3009   
18+125 ,143    
44+108 ,152    
6*823  ,4938   
17*84  ,1428   
735-34 ,701    
755*341,257455 
23*43  ,989    
46-42  ,4      
43*8   ,344    
9*144  ,1296   
321-2  ,319    
2+9    ,11     
195-630,-435   
4-83   ,-79    
6+23   ,29     
575+5  ,580    
30-463 ,-433   
785+74 ,859    
0-6    ,-6     
865-8  ,857    
0-72   ,-72    
393+84 ,477    
850+702,1552   
984*841,827544 
12*898 ,10776  
9*946  ,8514   
39*55  ,2145   
3-89   ,-86    
0+616  ,616    
4-1    ,3      
41*521 ,21361  
20*18  ,360    
87+0   ,87     
37*997 ,36889  
328+275,603    
373-5  ,368    
417+84 ,501    
1+876  ,877    
22-344 ,-322   
915*859,785985 
70-654 ,-584   
19-15  ,4      
424*2  ,848    
0+711  ,711    
80*6   ,480    
632*98 ,61936  
6+27   ,33     
89*3   ,267    
0*871  ,0      
274-6  ,268    
49*924 ,45276  
7-196  ,-189   
177-908,-731   
33-84  ,-51    
347-7  ,340    
603*34 ,20502  
7-831  ,-824   
770-858,-88    
3+137  ,140    
196-9  ,187    
81+968 ,1049   
7-659  ,-652   
94+15  ,109    
60-78  ,-18    
3-167  ,-164   
8+4    ,12     
76-390 ,-314   
45+73  ,118    
0*566  ,0      
51*126 ,6426   
7-68   ,-61    
174-65 ,109    
6+364  ,370    
6+893  ,899    
64-55  ,9      
390-26 ,364    
74+56  ,130    
323-962,-639   
86*3   ,258    
242-0  ,242    
6+937  ,943    
266*237,63042  
81+0   ,81     
5*83   ,415    
75-99  ,-24    
76*30  ,2280   
613-68 ,545    
68*26  ,1768   
165-2  ,163    
80*14  ,1120   
843-91 ,752    
7-304  ,-297   
91+401 ,492    
46+68  ,114    
298*24 ,7152   
155*566,87730  
123-366,-243   
2-763  ,-761   
296+54 ,350    
553*17 ,9401   
36-45  ,-9     
99+6   ,105    
38-94  ,-56    
905*72 ,65160  
950-29 ,921    
686+556,1242   
301+24 ,325    
73+75  ,148    
461+72 ,533    
8-974  ,-966   
0+60   ,60     
356+47 ,403    
22-614 ,-592   
33*824 ,27192  
28+195 ,223    
41-819 ,-778   
7+65   ,72     
989*140,138460 
35-5   ,30     
956*168,160608 
931+28 ,959    
741*14 ,10374  
515+98 ,613    
218*3  ,654    
84+0   ,84     
66+32  ,98     
650+567,1217   
292+24 ,316    
962+6  ,968    
679*392,266168 
33*4   ,132    
244-77 ,167    
698*1  ,698    
47*535 ,25145  
557+90 ,647    
4*790  ,3160   
74-3   ,71     
84*1   ,84     
8*749  ,5992   
65*41  ,2665   
0*381  ,0      
19-78  ,-59    
551*13 ,7163   
71*99  ,7029   
37*80  ,2960   
2-994  ,-992   
494+72 ,566    
0+830  ,830    
919*89 ,81791  
3*302  ,906    
76*0   ,0      
34+64  ,98     
35+13  ,48     
0*764  ,0      
494-11 ,483    
5*226  ,1130   
677-0  ,677    
67+66  ,133    
56-404 ,-348   
881*774,681894 
548+5  ,553    
6+275  ,281    
8*87   ,696    
78+52  ,130    
760-46 ,714    
442+7  ,449    
10*8   ,80     
121+2  ,123    
499-62 ,437    
838-159,679    
110*74 ,8140   
8*430  ,3440   
870-6  ,864    
23+214 ,237    
324*58 ,18792  
4*3    ,12     
51*8   ,408    
329+744,1073   
750-2  ,748    
346*66 ,22836  
45*78  ,3510   
741*120,88920  
19*775 ,14725  
35+938 ,973    
194*7  ,1358   
7*646  ,4522   
7*52   ,364    
533-77 ,456    
325-164,161    
770-136,634    
3-484  ,-481   
878+3  ,881    
88+36  ,124    
86-145 ,-59    
20+91  ,111    
52*55  ,2860   
83-37  ,46     
821*65 ,53365  
2*3    ,6      
6-151  ,-145   
39*79  ,3081   
988+68 ,1056   
295+44 ,339    
76+65  ,141    
716*8  ,5728   
692*876,606192 
879-9  ,870    
40*399 ,15960  
67-37  ,30     
9*2    ,18     
1+711  ,712    
570-2  ,568    
810*389,315090 
918-99 ,819    
387-3  ,384    
28-66  ,-38    
3-30   ,-27    
74+688 ,762    
246+211,457    
56+14  ,70     
9-339  ,-330   
16+3   ,19     
759*11 ,8349   
4+409  ,413    
620*5  ,3100   
2-19   ,-17    
66+7   ,73     
822+83 ,905    
381-703,-322   
70*25  ,1750   
79+86  ,165    
692*1  ,692    
833+24 ,857    
44-8   ,36     
34+66  ,100    
67*32  ,2144   
474-97 ,377    
38*29  ,1102   
842*35 ,29470  
132-39 ,93     
553+174,727    
481+9  ,490    
9*78   ,702    
21*63  ,1323   
94*615 ,57810  
646-592,54     
6*95   ,570    
7+24   ,31     
7+457  ,464    
492*8  ,3936   
829*60 ,49740  
653-10 ,643    
2-448  ,-446   
336-5  ,331    
8*283  ,2264   
2*236  ,472    
8*719  ,5752   
314-2  ,312    
394*9  ,3546   
49+308 ,357    
990-7  ,983    
7+628  ,635    
215-42 ,173    
21+4   ,25     
683-5  ,678    
89-50  ,39     
88*409 ,35992  
67*14  ,938    
578*340,196520 
616*780,480480 
96-338 ,-242   
74*84  ,6216   
32+72  ,104    
792-5  ,787    
1+142  ,143    
615*91 ,55965  
755*58 ,43790  
16*714 ,11424  
551*932,513532 
5-425  ,-420   
68*31  ,2108   
838*944,791072 
310-4  ,306    
395+2  ,397    
98+541 ,639    
693+58 ,751    
362*785,284170 
342-22 ,320    
15*71  ,1065   
484+26 ,510    
411*1  ,411    
847-61 ,786    
0*590  ,0      
232-4  ,228    
968*88 ,85184  
942-701,241    
44*40  ,1760   
37*624 ,23088  
98*21  ,2058   
92*595 ,54740  
800-4  ,796    
93-93  ,0      
687*5  ,3435   
595-231,364    
880*7  ,6160   
8*35   ,280    
54-974 ,-920   
10+653 ,663    
9*92   ,828    
420-49 ,371    
94+465 ,559    
42+383 ,425    
680-6  ,674    
665*469,311885 
8+778  ,786    
91+56  ,147    
963*24 ,23112  
39-56  ,-17    
8*80   ,640    
860+45 ,905    
89*9   ,801    
7-77   ,-70    
531+3  ,534    
2*175  ,350    
877-90 ,787    
1*976  ,976    
259-0  ,259    
38-510 ,-472   
373-3  ,370    
7+352  ,359    
13-3   ,10     
2-877  ,-875   
55+52  ,107    
33-37  ,-4     
18*426 ,7668   
361-47 ,314    
17*5   ,85     
67-94  ,-27    
639-33 ,606    
44-255 ,-211   
76+92  ,168    
868*9  ,7812   
69+491 ,560    
212-650,-438   
6*60   ,360    
817*516,421572 
2+262  ,264    
97+21  ,118    
36+74  ,110    
302-6  ,296    
1-26   ,-25    
513+25 ,538    
549*1  ,549    
1-46   ,-45    
456*256,116736 
890-2  ,888    
962-301,661    
27+7   ,34     
167+1  ,168    
104*67 ,6968   
10-72  ,-62    
692-726,-34    
24*577 ,13848  
1+71   ,72     
6*48   ,288    
978+18 ,996    
518-31 ,487    
7-805  ,-798   
8-49   ,-41    
597+962,1559   
270-679,-409   
53+42  ,95     
93-30  ,63     
761*54 ,41094  
335*1  ,335    
22-32  ,-10    
907+872,1779   
237*382,90534  
8+48   ,56     
296-5  ,291    
9+55   ,64     
19*814 ,15466  
858+1  ,859    
662*28 ,18536  
18-700 ,-682   
7-838  ,-831   
3-70   ,-67    
20*50  ,1000   
480*43 ,20640  
71*41  ,2911   
118-166,-48    
7-18   ,-11    
85+963 ,1048   
245-56 ,189    
9+62   ,71     
72*18  ,1296   
82*9   ,738    
82+797 ,879    
59-377 ,-318   
982+328,1310   
68*408 ,27744  
800-818,-18    
35-77  ,-42    
8+31   ,39     
63-98  ,-35    
31-545 ,-514   
6-16   ,-10    
0+10   ,10     
154*749,115346 
72*792 ,57024  
2*300  ,600    
514+91 ,605    
806+61 ,867    
10*99  ,990    
467*5  ,2335   
836-0  ,836    
714*38 ,27132  
12*664 ,7968   
30-227 ,-197   
7+193  ,200    
26*50  ,1300   
5-784  ,-779   
4-566  ,-562   
476-65 ,411    
91-264 ,-173   
65*24  ,1560   
4+675  ,679    
1-708  ,-707   
866-6  ,860    
52-66  ,-14    
51*42  ,2142   
86-65  ,21     
0-44   ,-44    
0+398  ,398    
815+882,1697   
51+15  ,66     
8-538  ,-530   
242-533,-291   
577+505,1082   
50*684 ,34200  
97*659 ,63923  
795*61 ,48495  
622+17 ,639    
422-68 ,354    
219*95 ,20805  
38*5   ,190    
5-347  ,-342   
658-37 ,621    
97+509 ,606    
54-35  ,19     
21*53  ,1113   
419-654,-235   
917*30 ,27510  
438*57 ,24966  
0-463  ,-463   
60-34  ,26     
623-9  ,614    
7-63   ,-56    
64-37  ,27     
153+87 ,240    
3-105  ,-102   
2+682  ,684    
805*61 ,49105  
138-402,-264   
67*151 ,10117  
8+946  ,954    
679-84 ,595    
907*270,244890 
683*52 ,35516  
91-86  ,5      
867*0  ,0      
1*27   ,27     
679*420,285180 
1*31   ,31     
2-62   ,-60    
3+922  ,925    
8+50   ,58     
257+618,875    
23*13  ,299    
22+69  ,91     
375-981,-606   
81*709 ,57429  
286+1  ,287    
51*732 ,37332  
8-600  ,-592   
421-6  ,415    
3*59   ,177    
26-56  ,-30    
236*313,73868  
66-83  ,-17    
762+348,1110   
5+782  ,787    
978-5  ,973    
613-532,81     
164+64 ,228    
5-973  ,-968   
44-4   ,40     
61-86  ,-25    
643-75 ,568    
436+415,851    
1-942  ,-941   
23+975 ,998    
85-301 ,-216   
605-8  ,597    
1+39   ,40     
7+13   ,20     
8+315  ,323    
61+81  ,142    
158+35 ,193    
5+577  ,582    
2-342  ,-340   
13+26  ,39     
47*765 ,35955  
967+4  ,971    
8-352  ,-344   
593-627,-34    
76*6   ,456    
4*7    ,28     
19+794 ,813    
84-618 ,-534   
26+933 ,959    
50+8   ,58     
0*201  ,0      
596-105,491    
160+45 ,205    
90+29  ,119    
8*7    ,56     
86*28  ,2408   
258*23 ,5934   
99+958 ,1057   
8-766  ,-758   
759-600,159    
474*630,298620 
93*18  ,1674   
5-441  ,-436   
8+518  ,526    
23+606 ,629    
8*838  ,6704   
886+65 ,951    
6+13   ,19     
768-761,7      
2*580  ,1160   
13-82  ,-69    
6-628  ,-622   
359-1  ,358    
564+6  ,570    
967+5  ,972    
0+46   ,46     
385-867,-482   
8+775  ,783    
3*751  ,2253   
384+6  ,390    
2+532  ,534    
318-55 ,263    
0*174  ,0      
488-5  ,483    
137*273,37401  
197-291,-94    
8+584  ,592    
175+754,929    
716-136,580    
163-0  ,163    
574-78 ,496    
91-610 ,-519   
1*555  ,555    
3+55   ,58     
771+434,1205   
570-32 ,538    
909+91 ,1000   
78*448 ,34944  
84+3   ,87     
287-8  ,279    
474-11 ,463    
2*77   ,154    
106-3  ,103    
9*849  ,7641   
15-89  ,-74    
69-731 ,-662   
3*86   ,258    
10+6   ,16     
247+75 ,322    
214+21 ,235    
16-211 ,-195   
88-589 ,-501   
274+2  ,276    
7*31   ,217    
916*821,752036 
8+68   ,76     
717+912,1629   
13*345 ,4485   
76-947 ,-871   
56*6   ,336    
4+10   ,14     
6-56   ,-50    
888*10 ,8880   
832+943,1775   
42*41  ,1722   
78-546 ,-468   
32*83  ,2656   
699*43 ,30057  
89-31  ,58     
76+1   ,77     
632-804,-172   
14-74  ,-60    
42*6   ,252    
317*27 ,8559   
9*382  ,3438   
59*0   ,0      
6-476  ,-470   
92-1   ,91     
83+600 ,683    
4-134  ,-130   
592*939,555888 
7*99   ,693    
413+507,920    
14-609 ,-595   
4*581  ,2324   
17-98  ,-81    
0+410  ,410    
4*495  ,1980   
88*82  ,7216   
180-58 ,122    
98+860 ,958    
5+466  ,471    
708-53 ,655    
5+615  ,620    
610+970,1580   
765*394,301410 
55*46  ,2530   
8*73   ,584    
335+583,918    
94*385 ,36190  
0-450  ,-450   
6+341  ,347    
47*594 ,27918  
29-926 ,-897   
96-816 ,-720   
870-5  ,865    
97-214 ,-117   
90*220 ,19800  
43-28  ,15     
56*95  ,5320   
4+93   ,97     
742*0  ,0      
985*8  ,7880   
113*50 ,5650   
802-8  ,794    
74+885 ,959    
712*940,669280 
973+734,1707   
850+859,1709   
276+55 ,331    
96+59  ,155    
930*5  ,4650   
4-3    ,1      
154*534,82236  
306-623,-317   
773-0  ,773    
33+213 ,246    
248-6  ,242    
613-450,163    
56+45  ,101    
660*575,379500 
574*1  ,574    
5*22   ,110    
816-96 ,720    
62*834 ,51708  
845+537,1382   
0*329  ,0      
42*62  ,2604   
42+98  ,140    
735+63 ,798    
864+69 ,933    
445+1  ,446    
933*643,599919 
25+38  ,63     
20+1   ,21     
168*84 ,14112  
5+128  ,133    
531+982,1513   
405+8  ,413    
90+5   ,95     
678*4  ,2712   
8-707  ,-699   
204-27 ,177    
80-99  ,-19    
2*966  ,1932   
426+31 ,457    
848+7  ,855    
67-253 ,-186   
52*15  ,780    
75*449 ,33675  
5*1    ,5      
640*70 ,44800  
696*70 ,48720  
6-936  ,-930   
492-6  ,486    
662*52 ,34424  
0*47   ,0      
83-733 ,-650   
71*827 ,58717  
148-2  ,146    
28*848 ,23744  
662*5  ,3310   
88+96  ,184    
468+876,1344   
0+15   ,15     
730-0  ,730    
6*91   ,546    
357*96 ,34272  
7*364  ,2548   
12*75  ,900    
8+73   ,81     
99-43  ,56     
84*332 ,27888  
30-59  ,-29    
898*900,808200 
292*8  ,2336   
697*40 ,27880  
676*7  ,4732   
4-977  ,-973   
4-957  ,-953   
94+626 ,720    
28+756 ,784    
371+16 ,387    
2-158  ,-156   
73+55  ,128    
12-850 ,-838   
548*55 ,30140  
755-535,220    
53+23  ,76     
8-127  ,-119   
20*556 ,11120  
6-896  ,-890   
650+1  ,651    
47-8   ,39     
511-57 ,454    
170+273,443    
41+396 ,437    
