questions,expected
9308+0     ,9308  
914-8      ,906   
51-8561    ,-8510 
147+7      ,154   
34+2470    ,2504  
3810+39812 ,43622 
94494+4    ,94498 
70981-22   ,70959 
2+1661     ,1663  
3+7851     ,7854  
0-3403     ,-3403 
34171-8668 ,25503 
8226-1     ,8225  
8541-6     ,8535  
27+45      ,72    
63+5872    ,5935  
2616-66    ,2550  
949+1656   ,2605  
0+905      ,905   
7-733      ,-726  
6+839      ,845   
116-733    ,-617  
277+4      ,281   
20309+9    ,20318 
18181-48769,-30588
66684+29681,96365 
708-83     ,625   
66824-106  ,66718 
73407+717  ,74124 
51862+10   ,51872 
4-44581    ,-44577
7-728      ,-721  
77-70      ,7     
59114-1662 ,57452 
8+386      ,394   
440-9      ,431   
42+7       ,49    
9+83397    ,83406 
846-838    ,8     
14917+33667,48584 
3915+75    ,3990  
4+9722     ,9726  
8044+224   ,8268  
95-362     ,-267  
956+5116   ,6072  
5538-6     ,5532  
5459-86057 ,-80598
9742-10    ,9732  
292+859    ,1151  
2640+56    ,2696  
1+1770     ,1771  
952+64643  ,65595 
4141+820   ,4961  
551+75     ,626   
84+9057    ,9141  
89-20      ,69    
7-92867    ,-92860
5744-921   ,4823  
33-4487    ,-4454 
2-469      ,-467  
45+3444    ,3489  
587-7      ,580   
550-847    ,-297  
8637-812   ,7825  
9115-961   ,8154  
274-3615   ,-3341 
2441-6319  ,-3878 
3-8073     ,-8070 
7-68156    ,-68149
194+32546  ,32740 
3689+751   ,4440  
87+471     ,558   
1407-95    ,1312  
578+9186   ,9764  
1-775      ,-774  
478+412    ,890   
7+94806    ,94813 
357-828    ,-471  
7146-620   ,6526  
8+403      ,411   
8+76542    ,76550 
189+91874  ,92063 
38+277     ,315   
3012-79    ,2933  
18999+403  ,19402 
2+420      ,422   
2-70717    ,-70715
80-14138   ,-14058
57515+83560,141075
9098+102   ,9200  
6039+8201  ,14240 
66950-4221 ,62729 
46+9913    ,9959  
78-88896   ,-88818
9397+88    ,9485  
5188+14869 ,20057 
7212+945   ,8157  
24974+67759,92733 
53-384     ,-331  
3-53569    ,-53566
45+4068    ,4113  
6023+1965  ,7988  
972-3      ,969   
6727-7     ,6720  
4-48       ,-44   
9+51       ,60    
100-308    ,-208  
54171+36   ,54207 
3-590      ,-587  
88+8       ,96    
348-78     ,270   
148+12986  ,13134 
938-8975   ,-8037 
70-97216   ,-97146
25609+680  ,26289 
527+67     ,594   
4-25079    ,-25075
9597-91029 ,-81432
22131-5131 ,17000 
1131-6143  ,-5012 
79+66      ,145   
63-76      ,-13   
87-44      ,43    
70604-7    ,70597 
76350+483  ,76833 
44198+635  ,44833 
66+125     ,191   
5267-9827  ,-4560 
3177+6     ,3183  
5234-259   ,4975  
40896-19   ,40877 
8-43       ,-35   
457+65454  ,65911 
20062+66581,86643 
71+70823   ,70894 
656+506    ,1162  
74+4977    ,5051  
65+53489   ,53554 
50865-7    ,50858 
96+9       ,105   
1915-0     ,1915  
4-4858     ,-4854 
957+253    ,1210  
8+2741     ,2749  
409-7      ,402   
4045+29451 ,33496 
14+758     ,772   
152-814    ,-662  
88+1       ,89    
6782-1935  ,4847  
52+59481   ,59533 
36+33813   ,33849 
899-744    ,155   
4451-26867 ,-22416
1977-4     ,1973  
75710+5    ,75715 
36-88706   ,-88670
82-6037    ,-5955 
24643-908  ,23735 
81+9555    ,9636  
76+7       ,83    
28-788     ,-760  
40251-1    ,40250 
83655-972  ,82683 
914-3914   ,-3000 
1-221      ,-220  
63+3       ,66    
9+59       ,68    
24-57      ,-33   
14-95956   ,-95942
916-0      ,916   
95-52394   ,-52299
6-2249     ,-2243 
50+2518    ,2568  
93927-38639,55288 
80+2       ,82    
5079+34    ,5113  
375+656    ,1031  
599-8242   ,-7643 
1+2532     ,2533  
95+915     ,1010  
26+8       ,34    
39-91703   ,-91664
296+85     ,381   
728-90602  ,-89874
69+21      ,90    
2829-4683  ,-1854 
730-63802  ,-63072
67+4472    ,4539  
85-5       ,80    
1701+125   ,1826  
28-12127   ,-12099
196+3      ,199   
3+759      ,762   
51-74      ,-23   
26806+7    ,26813 
70-47233   ,-47163
245-855    ,-610  
339+9      ,348   
78+66929   ,67007 
88-36      ,52    
795-39     ,756   
750-5510   ,-4760 
913+30972  ,31885 
2+69797    ,69799 
7936+90    ,8026  
2+473      ,475   
5-92396    ,-92391
2837+94    ,2931  
1841-6     ,1835  
10817+8998 ,19815 
69546-3503 ,66043 
3012-863   ,2149  
413-342    ,71    
73446-5    ,73441 
3411+47    ,3458  
4218+722   ,4940  
93+3020    ,3113  
97+9       ,106   
1+6473     ,6474  
83210+70007,153217
855+160    ,1015  
37+981     ,1018  
201-4939   ,-4738 
695+6630   ,7325  
35059+10   ,35069 
60-99649   ,-99589
4242-29    ,4213  
1894-6893  ,-4999 
4130+60    ,4190  
973-0      ,973   
106+7      ,113   
49863-8385 ,41478 
35+6503    ,6538  
62169-83   ,62086 
39+50673   ,50712 
8189+2     ,8191  
590+86     ,676   
657+30702  ,31359 
8076-51    ,8025  
4995-927   ,4068  
85250-9833 ,75417 
3788-8     ,3780  
44328-6050 ,38278 
119-737    ,-618  
4413-13551 ,-9138 
3812+46733 ,50545 
10727+64   ,10791 
29018-77   ,28941 
118-3482   ,-3364 
9757+1     ,9758  
634-63952  ,-63318
66+45669   ,45735 
6+24362    ,24368 
3-2327     ,-2324 
4712-87731 ,-83019
29213-0    ,29213 
3032+94    ,3126  
81+61      ,142   
3225+0     ,3225  
91+4872    ,4963  
9-178      ,-169  
193-5      ,188   
963-3      ,960   
8-9513     ,-9505 
77-96311   ,-96234
2934-677   ,2257  
585-609    ,-24   
284-669    ,-385  
86+807     ,893   
901-1227   ,-326  
89901-3394 ,86507 
4-863      ,-859  
5-921      ,-916  
198-0      ,198   
207-7      ,200   
679-86041  ,-85362
8447+98510 ,106957
1556-956   ,600   
6+579      ,585   
86-755     ,-669  
187+7787   ,7974  
99-573     ,-474  
1+3557     ,3558  
12+49      ,61    
6+3852     ,3858  
8509-8046  ,463   
26+54      ,80    
63626-72   ,63554 
8-4837     ,-4829 
642-5900   ,-5258 
39+61206   ,61245 
9234-45    ,9189  
8147-745   ,7402  
459+6538   ,6997  
7003+76585 ,83588 
163+53347  ,53510 
98973+780  ,99753 
85902-1    ,85901 
53135-5    ,53130 
70-36      ,34    
206+7055   ,7261  
84-2032    ,-1948 
93+2891    ,2984  
585+7690   ,8275  
342+2      ,344   
2986+7     ,2993  
572-6      ,566   
46243+274  ,46517 
4813+9118  ,13931 
16-546     ,-530  
5679+1048  ,6727  
74409+6021 ,80430 
51235-77634,-26399
86722-34   ,86688 
678+9623   ,10301 
5-74460    ,-74455
177-3068   ,-2891 
19+77      ,96    
228+743    ,971   
5+728      ,733   
4967-333   ,4634  
5+55249    ,55254 
420-135    ,285   
6-1        ,5     
815+3      ,818   
9589-740   ,8849  
6-894      ,-888  
1414+1779  ,3193  
1847-4090  ,-2243 
894-21486  ,-20592
975-60     ,915   
6-3415     ,-3409 
7-6739     ,-6732 
720-4339   ,-3619 
89-387     ,-298  
45109-35   ,45074 
2635+52540 ,55175 
41+1251    ,1292  
2419-12413 ,-9994 
658+2856   ,3514  
487+2      ,489   
41218+1339 ,42557 
693-7      ,686   
197-1      ,196   
4-16       ,-12   
4357-1     ,4356  
9-58139    ,-58130
99+2       ,101   
637-38     ,599   
88-4       ,84    
9277+432   ,9709  
61+697     ,758   
9033+16317 ,25350 
0-90339    ,-90339
7-596      ,-589  
27078+6    ,27084 
545+44     ,589   
606-899    ,-293  
14-447     ,-433  
19-584     ,-565  
153-8772   ,-8619 
629-3031   ,-2402 
64+692     ,756   
8396+228   ,8624  
46161+690  ,46851 
3936+6842  ,10778 
127-83     ,44    
7637-142   ,7495  
541-7216   ,-6675 
9-9400     ,-9391 
49+86495   ,86544 
531-23     ,508   
6399-89    ,6310  
5088+3     ,5091  
950-2239   ,-1289 
70933+76126,147059
25318-653  ,24665 
33-526     ,-493  
93166-8    ,93158 
6+803      ,809   
98+66890   ,66988 
79479-0    ,79479 
97975+10942,108917
21-35      ,-14   
24+15      ,39    
5146+88    ,5234  
8738-3     ,8735  
18+3776    ,3794  
340+16738  ,17078 
33-92      ,-59   
55-2       ,53    
80-827     ,-747  
22+15      ,37    
3-7436     ,-7433 
905+4      ,909   
14+50683   ,50697 
45046+50   ,45096 
391+58335  ,58726 
2778+66804 ,69582 
33-17027   ,-16994
6473-84    ,6389  
2+154      ,156   
68-55      ,13    
200-14671  ,-14471
17869-1178 ,16691 
5112+25    ,5137  
947-117    ,830   
364-8273   ,-7909 
272-4729   ,-4457 
6999-8     ,6991  
44-52      ,-8    
440+42     ,482   
3734+4     ,3738  
595-8      ,587   
35+4383    ,4418  
59-778     ,-719  
7+39898    ,39905 
1291-72    ,1219  
69-71548   ,-71479
7114+3     ,7117  
6-54486    ,-54480
5+246      ,251   
5404-3     ,5401  
18505-413  ,18092 
75-85      ,-10   
582+23     ,605   
9033+6     ,9039  
19+6654    ,6673  
84857+152  ,85009 
8+3141     ,3149  
7499-5     ,7494  
9931-0     ,9931  
83087+4    ,83091 
30+60602   ,60632 
3-6961     ,-6958 
1212-22    ,1190  
44+54      ,98    
38-3       ,35    
4925+570   ,5495  
453+1446   ,1899  
141-966    ,-825  
41901+390  ,42291 
602-8682   ,-8080 
430-77676  ,-77246
97+78      ,175   
9+21600    ,21609 
72531-217  ,72314 
0+4046     ,4046  
9640+428   ,10068 
55328-702  ,54626 
4-343      ,-339  
51+46      ,97    
170-39     ,131   
8184-6485  ,1699  
2373-3266  ,-893  
52241-9131 ,43110 
7963+3198  ,11161 
23475-349  ,23126 
369+273    ,642   
84666+6    ,84672 
56423+2    ,56425 
9290+92473 ,101763
22-65041   ,-65019
0-246      ,-246  
637-4363   ,-3726 
75+177     ,252   
337+54643  ,54980 
5160+710   ,5870  
27+57      ,84    
454+54774  ,55228 
17803-5443 ,12360 
8825+30    ,8855  
40+575     ,615   
0-91858    ,-91858
74697-28   ,74669 
59692+5572 ,65264 
358+347    ,705   
8+8159     ,8167  
543-64     ,479   
9741+3618  ,13359 
953-8      ,945   
0+339      ,339   
650-3929   ,-3279 
9472-52552 ,-43080
8+543      ,551   
52734+439  ,53173 
98-65      ,33    
43290+4    ,43294 
95+66690   ,66785 
18+631     ,649   
73+6884    ,6957  
639-9163   ,-8524 
7-30292    ,-30285
2090-38191 ,-36101
37+683     ,720   
9-32533    ,-32524
300+6617   ,6917  
1-3866     ,-3865 
91-6430    ,-6339 
7832+70    ,7902  
4004+707   ,4711  
9044+3     ,9047  
2-980      ,-978  
6870+3     ,6873  
31303-647  ,30656 
6245-44    ,6201  
4318-6174  ,-1856 
2156+0     ,2156  
463-92502  ,-92039
295-6875   ,-6580 
7-302      ,-295  
71-5132    ,-5061 
98+80      ,178   
343+6871   ,7214  
7-55564    ,-55557
5+58344    ,58349 
6209+2927  ,9136  
7659-1211  ,6448  
820-47062  ,-46242
60-217     ,-157  
90+3356    ,3446  
48458+7    ,48465 
60767+1    ,60768 
30+97875   ,97905 
39994+32   ,40026 
8674-10    ,8664  
14149-9    ,14140 
64735+6660 ,71395 
3061+95659 ,98720 
557+5      ,562   
30-814     ,-784  
9-10792    ,-10783
0-64       ,-64   
42373-513  ,41860 
2+832      ,834   
27-31      ,-4    
7-2805     ,-2798 
83+10295   ,10378 
6-1592     ,-1586 
546+1      ,547   
629-8      ,621   
458+94     ,552   
9-5719     ,-5710 
458-148    ,310   
13-66855   ,-66842
16169-0    ,16169 
7+13591    ,13598 
77+32279   ,32356 
53-2899    ,-2846 
93137-4    ,93133 
7626+44169 ,51795 
587+4962   ,5549  
9731-594   ,9137  
4642+3498  ,8140  
50442+453  ,50895 
29-4740    ,-4711 
4878+9326  ,14204 
669-8      ,661   
34681-25213,9468  
4749+34    ,4783  
1-774      ,-773  
27-58671   ,-58644
31908+6    ,31914 
1830+6     ,1836  
17998-91645,-73647
40229+6811 ,47040 
9+19908    ,19917 
6870-732   ,6138  
9033-8     ,9025  
878-6      ,872   
22+4067    ,4089  
3722-3245  ,477   
40-95      ,-55   
2+6571     ,6573  
4289-87    ,4202  
9273-416   ,8857  
4002-3     ,3999  
1178-4     ,1174  
6081-512   ,5569  
67272-75688,-8416 
81739+909  ,82648 
886+85     ,971   
1976+2     ,1978  
4598+25    ,4623  
4+25373    ,25377 
38343-393  ,37950 
8+3953     ,3961  
929-6      ,923   
54766+2216 ,56982 
5+9981     ,9986  
35138-5    ,35133 
4726+37    ,4763  
87659-3    ,87656 
3+21       ,24    
6113+7     ,6120  
482-42     ,440   
1+174      ,175   
74+24      ,98    
73011+5    ,73016 
8133-3     ,8130  
20-16954   ,-16934
88247+302  ,88549 
91-66      ,25    
19646+87770,107416
5+48       ,53    
909-39423  ,-38514
259+6324   ,6583  
1+36149    ,36150 
41-605     ,-564  
4-56452    ,-56448
432+697    ,1129  
490-8      ,482   
69784+93222,163006
865+3210   ,4075  
4-73249    ,-73245
7590-26    ,7564  
5+37158    ,37163 
4257-9099  ,-4842 
9725-668   ,9057  
87-7225    ,-7138 
67-70266   ,-70199
724-20     ,704   
2008+4     ,2012  
406-27     ,379   
1878-57    ,1821  
27560+17   ,27577 
3-96154    ,-96151
3221-94667 ,-91446
98362+46   ,98408 
82062-6682 ,75380 
6517-8     ,6509  
581+668    ,1249  
766-72800  ,-72034
96324+77338,173662
53385-17660,35725 
7-505      ,-498  
55705+175  ,55880 
5508-4     ,5504  
15322+9    ,15331 
2+8022     ,8024  
6226-86023 ,-79797
33420+2620 ,36040 
8+6793     ,6801  
95794+93448,189242
571-555    ,16    
438+7      ,445   
6+117      ,123   
64321-489  ,63832 
8366-4554  ,3812  
203+541    ,744   
359+84029  ,84388 
3154+9     ,3163  
23+99781   ,99804 
9492-64    ,9428  
71-1360    ,-1289 
361-8      ,353   
5-3393     ,-3388 
149+8      ,157   
392+556    ,948   
44085+180  ,44265 
987-53     ,934   
26-6       ,20    
95984+46   ,96030 
488-3      ,485   
2-16523    ,-16521
3-95226    ,-95223
39-514     ,-475  
32-649     ,-617  
730-345    ,385   
2308+0     ,2308  
54+1264    ,1318  
20+7878    ,7898  
9719-578   ,9141  
1-25       ,-24   
535+9      ,544   
1-545      ,-544  
1+20       ,21    
33-64834   ,-64801
6-9733     ,-9727 
44-925     ,-881  
834-744    ,90    
31140-913  ,30227 
7203+2248  ,9451  
4394-511   ,3883  
4293+97448 ,101741
86-2       ,84    
893-274    ,619   
20104+350  ,20454 
489+68     ,557   
57330-450  ,56880 
8-1234     ,-1226 
26-95908   ,-95882
335-4      ,331   
292+27     ,319   
28+868     ,896   
6430-1399  ,5031  
222+1615   ,1837  
787-143    ,644   
708+31     ,739   
2-7225     ,-7223 
3-702      ,-699  
673+1      ,674   
4283+6     ,4289  
6744-914   ,5830  
65556-976  ,64580 
78+403     ,481   
86487-3    ,86484 
4330+297   ,4627  
75416-0    ,75416 
4947-8     ,4939  
391-707    ,-316  
9802-49    ,9753  
6427+99    ,6526  
34412+272  ,34684 
95+2562    ,2657  
674+2      ,676   
22-45      ,-23   
302+3209   ,3511  
93929+0    ,93929 
734+24     ,758   
6+23494    ,23500 
132-892    ,-760  
78-5       ,73    
54+556     ,610   
247-75179  ,-74932
536+195    ,731   
84147+5757 ,89904 
98712+4    ,98716 
7-2369     ,-2362 
899-2      ,897   
51382-38679,12703 
1-79       ,-78   
7+827      ,834   
9-33464    ,-33455
8-228      ,-220  
7202+1441  ,8643  
996+299    ,1295  
66980-25660,41320 
71840-2312 ,69528 
94+2647    ,2741  
22-218     ,-196  
61+37866   ,37927 
11-4182    ,-4171 
8+63548    ,63556 
55+740     ,795   
25603+38   ,25641 
8314-16451 ,-8137 
4-70       ,-66   
80378-80   ,80298 
273+328    ,601   
6-21945    ,-21939
351-635    ,-284  
34+487     ,521   
6893+3     ,6896  
0-58652    ,-58652
794-705    ,89    
90+55      ,145   
34833-62138,-27305
37-396     ,-359  
9756+83419 ,93175 
456-886    ,-430  
28026+507  ,28533 
4717-159   ,4558  
67602-37497,30105 
392-6395   ,-6003 
638-6      ,632   
443-188    ,255   
2067+77495 ,79562 
5+935      ,940   
80+733     ,813   
34-2936    ,-2902 
45-55991   ,-55946
470-7      ,463   
8-22265    ,-22257
821-79481  ,-78660
1502-87    ,1415  
30+76184   ,76214 
41+25      ,66    
2+540      ,542   
29+10      ,39    
1945-69066 ,-67121
80-7       ,73    
29825+1    ,29826 
46-43943   ,-43897
5+48168    ,48173 
90-39596   ,-39506
94-504     ,-410  
14+670     ,684   
85+40841   ,40926 
30+904     ,934   
41006+59   ,41065 
4+2652     ,2656  
5370+428   ,5798  
54661+401  ,55062 
69923+968  ,70891 
5-9132     ,-9127 
69486-11   ,69475 
25+8       ,33    
1242+8     ,1250  
6-37       ,-31   
2275-11    ,2264  
76+3       ,79    
7855-875   ,6980  
62000+29001,91001 
490+32684  ,33174 
9-739      ,-730  
6-210      ,-204  
4089+98    ,4187  
29824-95   ,29729 
53-42      ,11    
394-4      ,390   
74+25432   ,25506 
3+38       ,41    
6+42       ,48    
2-54372    ,-54370
6346+583   ,6929  
97133-4558 ,92575 
63007-19265,43742 
179-25278  ,-25099
6-7564     ,-7558 
93896-67278,26618 
8-2944     ,-2936 
0+92388    ,92388 
77+10196   ,10273 
649+16     ,665   
7937-57    ,7880  
2010+84417 ,86427 
194-65     ,129   
50-83      ,-33   
29606-413  ,29193 
489+3574   ,4063  
89+493     ,582   
7954-5     ,7949  
9542+43511 ,53053 
376-6      ,370   
3-87405    ,-87402
331-269    ,62    
85+948     ,1033  
494-8686   ,-8192 
56+619     ,675   
646+77643  ,78289 
78367+42211,120578
34-8105    ,-8071 
444-50720  ,-50276
31+456     ,487   
3-95       ,-92   
8575+7469  ,16044 
142-12     ,130   
98-708     ,-610  
8979-5     ,8974  
821-74     ,747   
3+4932     ,4935  
19674+3    ,19677 
51872-8610 ,43262 
87+6378    ,6465  
53579-1433 ,52146 
1921+1     ,1922  
8587-7410  ,1177  
91+66      ,157   
827-35858  ,-35031
267-0      ,267   
309+9      ,318   
4+28819    ,28823 
96387+9    ,96396 
54169+5656 ,59825 
6612-1     ,6611  
1616-6900  ,-5284 
9-8424     ,-8415 
27-17700   ,-17673
973+759    ,1732  
7272-5     ,7267  
63+15464   ,15527 
4418-272   ,4146  
6576-31    ,6545  
249+994    ,1243  
82+69957   ,70039 
22-6517    ,-6495 
74706-957  ,73749 
17200-3467 ,13733 
73-9840    ,-9767 
502+50     ,552   
468-56939  ,-56471
0+4012     ,4012  
17238-5502 ,11736 
72576+6    ,72582 
41628-7    ,41621 
81564+545  ,82109 
8466+31089 ,39555 
30001-8    ,29993 
4-3956     ,-3952 
60+21487   ,21547 
13+8       ,21    
60371-289  ,60082 
8922-2572  ,6350  
1902-7120  ,-5218 
662-5      ,657   
4569-3276  ,1293  
5-355      ,-350  
9-180      ,-171  
227-90149  ,-89922
62-876     ,-814  
9-1899     ,-1890 
86-37762   ,-37676
7+48       ,55    
341+739    ,1080  
453+743    ,1196  
2+4718     ,4720  
448-431    ,17    
101-53     ,48    
4548+36    ,4584  
7188-6     ,7182  
6351+9     ,6360  
50292+76   ,50368 
58-79      ,-21   
2+76       ,78    
99916-2892 ,97024 
53264-87   ,53177 
68109+7    ,68116 
99041+36   ,99077 
111+0      ,111   
742+172    ,914   
6+92778    ,92784 
38960+2594 ,41554 
4912-8     ,4904  
184+2      ,186   
93874+557  ,94431 
40768+2036 ,42804 
5738-694   ,5044  
538-35297  ,-34759
9-40       ,-31   
9+467      ,476   
71893+0    ,71893 
9603-191   ,9412  
3411-6     ,3405  
95+480     ,575   
6340-77    ,6263  
96-904     ,-808  
1818-697   ,1121  
5+490      ,495   
711+8835   ,9546  
52+52833   ,52885 
657+80     ,737   
2753-1251  ,1502  
8+3503     ,3511  
901+60812  ,61713 
80-43      ,37    
596+220    ,816   
421+84     ,505   
141-79     ,62    
20-71014   ,-70994
53123+88773,141896
267+7      ,274   
4120-1137  ,2983  
6529-98    ,6431  
17+67      ,84    
6764-2204  ,4560  
13745+178  ,13923 
533+85775  ,86308 
86+72      ,158   
247-67151  ,-66904
21378-5784 ,15594 
60117+8224 ,68341 
61604+2168 ,63772 
37547+1233 ,38780 
939+89186  ,90125 
1-913      ,-912  
67556-98916,-31360
71742+68   ,71810 
2956+550   ,3506  
3+4778     ,4781  
0+47       ,47    
9672+7624  ,17296 
538+17890  ,18428 
4-793      ,-789  
5391-89    ,5302  
1453+27    ,1480  
40-6       ,34    
43367+3    ,43370 
39-7486    ,-7447 
674-622    ,52    
84-857     ,-773  
3283+708   ,3991  
5654-7     ,5647  
7+888      ,895   
3696+14    ,3710  
433+737    ,1170  
67+153     ,220   
0-1642     ,-1642 
379-92     ,287   
8049-453   ,7596  
36206-60628,-24422
2233-10111 ,-7878 
70+65083   ,65153 
1658-32368 ,-30710
2+28873    ,28875 
776-5329   ,-4553 
7+652      ,659   
58+212     ,270   
91844-464  ,91380 
8+76678    ,76686 
1+75810    ,75811 
84-83704   ,-83620
2494+72    ,2566  
59169+454  ,59623 
35-29      ,6     
689+885    ,1574  
9489+8479  ,17968 
338-9      ,329   
7286-330   ,6956  
2-74996    ,-74994
47109+10   ,47119 
372-5      ,367   
8417-57573 ,-49156
50-73      ,-23   
4+6407     ,6411  
87777+82559,170336
1-40686    ,-40685
11850-14   ,11836 
3+252      ,255   
41924-87254,-45330
507-8      ,499   
74+97      ,171   
9608-28775 ,-19167
44251+89   ,44340 
5000+2552  ,7552  
5186-8     ,5178  
6273+64183 ,70456 
8575+28    ,8603  
94030-4    ,94026 
0-19943    ,-19943
6395-93    ,6302  
95-457     ,-362  
49126-65231,-16105
3-4969     ,-4966 
142-919    ,-777  
66939+663  ,67602 
70093+65   ,70158 
9840-85447 ,-75607
27-638     ,-611  
2265+72    ,2337  
456-75299  ,-74843
33+58      ,91    
24791-98532,-73741
51-76780   ,-76729
110+18     ,128   
67942+72102,140044
4278-293   ,3985  
3462-61765 ,-58303
7-38667    ,-38660
812+74     ,886   
49+2454    ,2503  
7+1255     ,1262  
7077-48877 ,-41800
5030+87    ,5117  
2+83305    ,83307 
5-4667     ,-4662 
54860+692  ,55552 
917-53     ,864   
6455+8     ,6463  
129+774    ,903   
3333+3     ,3336  
27323+3    ,27326 
41+21      ,62    
67+89755   ,89822 
22-226     ,-204  
6-2251     ,-2245 
44+220     ,264   
3244+1945  ,5189  
72-335     ,-263  
45-3462    ,-3417 
85316-92   ,85224 
43+15      ,58    
49-51      ,-2    
338-45     ,293   
333-850    ,-517  
83+957     ,1040  
14-62074   ,-62060
477-9187   ,-8710 
50951-990  ,49961 
32-608     ,-576  
765-0      ,765   
8348+2     ,8350  
446+362    ,808   
37958-4    ,37954 
96-8256    ,-8160 
99291+7897 ,107188
91519+4098 ,95617 
83-598     ,-515  
868+787    ,1655  
3895-1     ,3894  
98858+69   ,98927 
3+19284    ,19287 
84303-586  ,83717 
9+7197     ,7206  
88-669     ,-581  
619-14     ,605   
14+217     ,231   
6803+62    ,6865  
967-83585  ,-82618
73+613     ,686   
0-9100     ,-9100 
5+9620     ,9625  
1049+7487  ,8536  
17-94      ,-77   
57562-6    ,57556 
18223-39   ,18184 
9991+61762 ,71753 
2700-2615  ,85    
5191+8310  ,13501 
0+6568     ,6568  
711+695    ,1406  
6-882      ,-876  
503-789    ,-286  
902+61     ,963   
99107-49   ,99058 
397+52     ,449   
7506+22    ,7528  
24561+49   ,24610 
985+5003   ,5988  
928-99491  ,-98563
858-836    ,22    
4+366      ,370   
95069-4233 ,90836 
22-551     ,-529  
7+1283     ,1290  
113+17570  ,17683 
76175+1203 ,77378 
828-1      ,827   
89+296     ,385   
3336+8859  ,12195 
313-8990   ,-8677 
4+124      ,128   
62456-35   ,62421 
43976+70087,114063
8867-7912  ,955   
285-5      ,280   
0-51058    ,-51058
5-5349     ,-5344 
58+279     ,337   
2-56798    ,-56796
356-4240   ,-3884 
55462-97   ,55365 
73+44      ,117   
28825+41   ,28866 
1-17934    ,-17933
2376-294   ,2082  
417-96     ,321   
861+1      ,862   
66+4       ,70    
6926+514   ,7440  
1629+27    ,1656  
851-192    ,659   
62-9406    ,-9344 
6+952      ,958   
46+95      ,141   
5398-3645  ,1753  
58054+47840,105894
648+5052   ,5700  
50+719     ,769   
884-30     ,854   
2+17       ,19    
0-80       ,-80   
971+8      ,979   
44231+78   ,44309 
49393-7    ,49386 
767+8      ,775   
98691+9    ,98700 
9972-2499  ,7473  
1846-61    ,1785  
4549+992   ,5541  
659+740    ,1399  
45456+79167,124623
152+86465  ,86617 
73051-90   ,72961 
484-34     ,450   
5-4003     ,-3998 
6+38449    ,38455 
36745-29968,6777  
35+50278   ,50313 
7-5597     ,-5590 
46570+0    ,46570 
6237-95349 ,-89112
25413-18   ,25395 
45-7459    ,-7414 
7957+92059 ,100016
6+8733     ,8739  
10-5       ,5     
770+91     ,861   
2571-99    ,2472  
678-7973   ,-7295 
81-4201    ,-4120 
1370-7219  ,-5849 
89793-237  ,89556 
8556+9     ,8565  
4+5405     ,5409  
3337+27    ,3364  
2329-6742  ,-4413 
1741+4835  ,6576  
22467-741  ,21726 
78+7       ,85    
86486+1    ,86487 
914+440    ,1354  
49990-1596 ,48394 
40894-3    ,40891 
4885-79    ,4806  
65954+1    ,65955 
9+987      ,996   
360+8      ,368   
2+974      ,976   
841-5      ,836   
68+89      ,157   
5945+5     ,5950  
1-89415    ,-89414
9+72       ,81    
36+16      ,52    
2212+1071  ,3283  
812-9      ,803   
296+4152   ,4448  
2899-330   ,2569  
39400+4026 ,43426 
38+50      ,88    
281+5652   ,5933  
32+15      ,47    
677-790    ,-113  
630+473    ,1103  
25-9       ,16    
3-2805     ,-2802 
9262+688   ,9950  
2736+18518 ,21254 
3+2068     ,2071  
94-426     ,-332  
7+2468     ,2475  
37410+17278,54688 
71-72      ,-1    
4438-1     ,4437  
976-9      ,967   
44+145     ,189   
20-3157    ,-3137 
6-20       ,-14   
26-1       ,25    
754+2      ,756   
913+179    ,1092  
3755-4     ,3751  
24-9       ,15    
94+93      ,187   
27-54175   ,-54148
80+55      ,135   
2281+16    ,2297  
21-363     ,-342  
117-1995   ,-1878 
5515-9     ,5506  
391+722    ,1113  
34-5127    ,-5093 
731-3      ,728   
2300+2     ,2302  
1819-91    ,1728  
5006+821   ,5827  
5512+7     ,5519  
5774+599   ,6373  
8800+86209 ,95009 
337+5717   ,6054  
304-8179   ,-7875 
43582+81448,125030
760-8      ,752   
220-3815   ,-3595 
26552-1    ,26551 
8957+1587  ,10544 
69039-77397,-8358 
3561+2     ,3563  
0+42183    ,42183 
3392-101   ,3291  
98588+65631,164219
5208+9534  ,14742 
7926-6006  ,1920  
2+271      ,273   
122-0      ,122   
5-92       ,-87   
5+965      ,970   
64-73054   ,-72990
14524-5    ,14519 
859+7      ,866   
56126-51945,4181  
670-92     ,578   
398+7625   ,8023  
1+70       ,71    
596+9921   ,10517 
3762+2     ,3764  
5246+5312  ,10558 
89942+43825,133767
65-913     ,-848  
8021+4285  ,12306 
78+44476   ,44554 
769+223    ,992   
84831-955  ,83876 
12+24      ,36    
154-737    ,-583  
74+35      ,109   
66259+1    ,66260 
6525-93796 ,-87271
81345-0    ,81345 
2933-965   ,1968  
55145+7    ,55152 
0-361      ,-361  
56548-98198,-41650
3388-89    ,3299  
0+54867    ,54867 
12406+7269 ,19675 
85+187     ,272   
2220-7364  ,-5144 
23+35      ,58    
55-122     ,-67   
15-8494    ,-8479 
8613-184   ,8429  
36973-1    ,36972 
1227-6     ,1221  
496+998    ,1494  
5+87467    ,87472 
4-12       ,-8    
922+6      ,928   
55+9458    ,9513  
7582+19    ,7601  
86645+47   ,86692 
