questions,expected
91+53  ,144    
595+11 ,606    
466-74 ,392    
149-4  ,145    
19*947 ,17993  
1+940  ,941    
0+778  ,778    
46*4   ,184    
385+733,1118   
8-145  ,-137   
118*129,15222  
495*42 ,20790  
684-37 ,647    
87-502 ,-415   
386-373,13     
28-95  ,-67    
10+56  ,66     
23+9   ,32     
91*71  ,6461   
1-308  ,-307   
80*137 ,10960  
70-54  ,16     
62-777 ,-715   
34+781 ,815    
25+598 ,623    
673-311,362    
1*765  ,765    
877+82 ,959    
518*138,71484  
93+397 ,490    
56-74  ,-18    
114+4  ,118    
13-243 ,-230   
847+4  ,851    
96+472 ,568    
957+1  ,958    
76*195 ,14820  
3-223  ,-220   
7+802  ,809    
39-234 ,-195   
121-3  ,118    
740-612,128    
767*6  ,4602   
839+28 ,867    
645-89 ,556    
181+320,501    
469*753,353157 
41+205 ,246    
6+54   ,60     
65*175 ,11375  
300-6  ,294    
511-5  ,506    
580+277,857    
8*764  ,6112   
5*305  ,1525   
939-26 ,913    
36+239 ,275    
65-45  ,20     
415*1  ,415    
128-566,-438   
89+93  ,182    
6-101  ,-95    
678-117,561    
76-106 ,-30    
452+361,813    
453-83 ,370    
327-5  ,322    
556*93 ,51708  
407+23 ,430    
909-3  ,906    
646-5  ,641    
620*576,357120 
18-91  ,-73    
7*440  ,3080   
778+4  ,782    
143+11 ,154    
24*956 ,22944  
62*14  ,868    
810-21 ,789    
7-362  ,-355   
26-84  ,-58    
33+335 ,368    
2-72   ,-70    
168-2  ,166    
699*719,502581 
333+21 ,354    
21-108 ,-87    
91*711 ,64701  
564*2  ,1128   
253-688,-435   
9+304  ,313    
712+793,1505   
551*392,215992 
7*976  ,6832   
84*766 ,64344  
113*788,89044  
257-0  ,257    
24*354 ,8496   
538-10 ,528    
86-711 ,-625   
10*87  ,870    
504*7  ,3528   
441-766,-325   
25-355 ,-330   
233+770,1003   
354+5  ,359    
154-52 ,102    
499*4  ,1996   
36+154 ,190    
482-18 ,464    
68+22  ,90     
57*919 ,52383  
239+90 ,329    
620-1  ,619    
96+780 ,876    
12-58  ,-46    
741+726,1467   
24-274 ,-250   
99-69  ,30     
7+738  ,745    
333-593,-260   
78+810 ,888    
65-299 ,-234   
787+578,1365   
26+50  ,76     
667*36 ,24012  
54+427 ,481    
1*954  ,954    
48*626 ,30048  
968+767,1735   
532+854,1386   
308-419,-111   
776+229,1005   
810*50 ,40500  
373*36 ,13428  
912+3  ,915    
677*99 ,67023  
1*892  ,892    
5+117  ,122    
80*578 ,46240  
7+228  ,235    
1+747  ,748    
32-970 ,-938   
215*580,124700 
229+63 ,292    
215-1  ,214    
330+0  ,330    
404*731,295324 
4-609  ,-605   
373*236,88028  
520*301,156520 
9-337  ,-328   
35+67  ,102    
5*313  ,1565   
670-584,86     
703+6  ,709    
68*25  ,1700   
128+656,784    
11*961 ,10571  
63*28  ,1764   
906+52 ,958    
71+358 ,429    
66+418 ,484    
820*3  ,2460   
122-5  ,117    
880-423,457    
611+64 ,675    
10*289 ,2890   
54-81  ,-27    
685*564,386340 
81-21  ,60     
74-409 ,-335   
30-1   ,29     
895*3  ,2685   
9-53   ,-44    
343+92 ,435    
581-4  ,577    
445*9  ,4005   
2-106  ,-104   
245-56 ,189    
47+303 ,350    
79+691 ,770    
854+105,959    
714*70 ,49980  
173-7  ,166    
0*316  ,0      
90*734 ,66060  
88+174 ,262    
289*1  ,289    
5*670  ,3350   
204-79 ,125    
0*238  ,0      
5-520  ,-515   
357-504,-147   
3*622  ,1866   
29*780 ,22620  
928+8  ,936    
8*282  ,2256   
20-46  ,-26    
9*133  ,1197   
794+67 ,861    
97*155 ,15035  
49+89  ,138    
633+85 ,718    
437+2  ,439    
5-824  ,-819   
7+284  ,291    
959*859,823781 
80-43  ,37     
98*677 ,66346  
699-2  ,697    
88+77  ,165    
526*550,289300 
595-6  ,589    
26+457 ,483    
71-839 ,-768   
547*0  ,0      
16-857 ,-841   
50+846 ,896    
5+433  ,438    
14*6   ,84     
87-87  ,0      
505-857,-352   
876*4  ,3504   
55+2   ,57     
25+287 ,312    
477+955,1432   
243*99 ,24057  
81-334 ,-253   
808*328,265024 
714+942,1656   
696-3  ,693    
652*0  ,0      
70+129 ,199    
650+1  ,651    
118-38 ,80     
543*48 ,26064  
622*778,483916 
88*38  ,3344   
485+671,1156   
4-213  ,-209   
57+41  ,98     
92*215 ,19780  
87-27  ,60     
5-470  ,-465   
666-932,-266   
79*86  ,6794   
258-662,-404   
622*36 ,22392  
3*972  ,2916   
6+102  ,108    
928+67 ,995    
301-354,-53    
91+51  ,142    
406-98 ,308    
142+405,547    
728*5  ,3640   
947+42 ,989    
94*583 ,54802  
44-407 ,-363   
108+1  ,109    
41*47  ,1927   
873-838,35     
611-177,434    
3-426  ,-423   
665+463,1128   
596*330,196680 
187*17 ,3179   
246*16 ,3936   
257-76 ,181    
19+22  ,41     
949-606,343    
853+339,1192   
856*6  ,5136   
9*306  ,2754   
891-838,53     
0+81   ,81     
545-841,-296   
224*72 ,16128  
3+798  ,801    
25*256 ,6400   
918*864,793152 
98+99  ,197    
186-86 ,100    
529-933,-404   
0-82   ,-82    
47-555 ,-508   
253*678,171534 
76-838 ,-762   
50-389 ,-339   
318-466,-148   
697-709,-12    
614-61 ,553    
73-964 ,-891   
253+39 ,292    
56+95  ,151    
7*355  ,2485   
37*604 ,22348  
625*1  ,625    
691*834,576294 
76*679 ,51604  
636*4  ,2544   
77*503 ,38731  
62+561 ,623    
25+414 ,439    
306-6  ,300    
352*560,197120 
238+20 ,258    
79-904 ,-825   
195*212,41340  
37+85  ,122    
52-144 ,-92    
601+497,1098   
42+70  ,112    
853-9  ,844    
600+532,1132   
37*261 ,9657   
739+3  ,742    
315*478,150570 
558*1  ,558    
352+5  ,357    
62*93  ,5766   
954*444,423576 
7-984  ,-977   
15*12  ,180    
270-59 ,211    
314*79 ,24806  
8*29   ,232    
579*805,466095 
20*71  ,1420   
206*4  ,824    
471+616,1087   
343-72 ,271    
668*2  ,1336   
493*6  ,2958   
736*670,493120 
68-308 ,-240   
969*68 ,65892  
315*6  ,1890   
268+41 ,309    
268-589,-321   
331-80 ,251    
8*483  ,3864   
394*84 ,33096  
219-999,-780   
542+413,955    
935-93 ,842    
9+554  ,563    
154-45 ,109    
83-9   ,74     
81-293 ,-212   
2*321  ,642    
476*447,212772 
101+975,1076   
21*62  ,1302   
713*26 ,18538  
6*217  ,1302   
479*3  ,1437   
41-184 ,-143   
395+9  ,404    
95+18  ,113    
58+958 ,1016   
39*309 ,12051  
393-484,-91    
68+78  ,146    
61*570 ,34770  
47-97  ,-50    
5*298  ,1490   
463-40 ,423    
26+2   ,28     
7*703  ,4921   
493-40 ,453    
720+134,854    
361+589,950    
15-272 ,-257   
209+694,903    
5+77   ,82     
198-53 ,145    
794*529,420026 
75+79  ,154    
794+74 ,868    
478*645,308310 
9*794  ,7146   
836*578,483208 
986-38 ,948    
86*732 ,62952  
8-247  ,-239   
291*2  ,582    
957-23 ,934    
26+122 ,148    
983-59 ,924    
578+651,1229   
6+659  ,665    
493*965,475745 
78-570 ,-492   
909*6  ,5454   
1-588  ,-587   
961-566,395    
796*6  ,4776   
5+550  ,555    
860+116,976    
749+1  ,750    
99*161 ,15939  
666*29 ,19314  
853+57 ,910    
221+819,1040   
89-0   ,89     
218*744,162192 
402-13 ,389    
39+60  ,99     
4-124  ,-120   
705-625,80     
69*351 ,24219  
791+8  ,799    
800-0  ,800    
661+114,775    
88*499 ,43912  
80*810 ,64800  
711-16 ,695    
713*357,254541 
81-16  ,65     
3*376  ,1128   
16*312 ,4992   
842*96 ,80832  
22*444 ,9768   
769*32 ,24608  
134*5  ,670    
507-4  ,503    
66+224 ,290    
11+869 ,880    
512*55 ,28160  
956*7  ,6692   
59*329 ,19411  
11-56  ,-45    
709*251,177959 
474-9  ,465    
18+40  ,58     
771-83 ,688    
642*4  ,2568   
565-259,306    
333+331,664    
843+547,1390   
133-767,-634   
6+52   ,58     
6-95   ,-89    
176-36 ,140    
772+935,1707   
808*0  ,0      
18*70  ,1260   
69-188 ,-119   
243*357,86751  
730-4  ,726    
157-960,-803   
28-47  ,-19    
641+94 ,735    
345+381,726    
202*577,116554 
61-122 ,-61    
208*55 ,11440  
845+852,1697   
644*588,378672 
170+96 ,266    
226+26 ,252    
693-84 ,609    
74*303 ,22422  
39+24  ,63     
103*44 ,4532   
199+63 ,262    
927-76 ,851    
284+210,494    
557*444,247308 
959-54 ,905    
99*4   ,396    
206-77 ,129    
593+147,740    
785-88 ,697    
82+581 ,663    
96*732 ,70272  
131+593,724    
75*693 ,51975  
841+303,1144   
603-927,-324   
137+321,458    
458-0  ,458    
88-49  ,39     
52*22  ,1144   
113-7  ,106    
88+220 ,308    
10*754 ,7540   
899*953,856747 
611-6  ,605    
8+50   ,58     
30-98  ,-68    
26*8   ,208    
119-340,-221   
37*71  ,2627   
346+34 ,380    
84+864 ,948    
13+84  ,97     
438-58 ,380    
123+777,900    
3-968  ,-965   
93-28  ,65     
930+6  ,936    
53*163 ,8639   
3*262  ,786    
832+5  ,837    
29+134 ,163    
1-228  ,-227   
50-488 ,-438   
386*69 ,26634  
6*876  ,5256   
697-918,-221   
453-88 ,365    
9-457  ,-448   
10-455 ,-445   
32-114 ,-82    
790+1  ,791    
48*368 ,17664  
562-72 ,490    
69*69  ,4761   
100+61 ,161    
623+161,784    
39*34  ,1326   
2-118  ,-116   
18*698 ,12564  
35+365 ,400    
944-286,658    
732-253,479    
865*266,230090 
331*19 ,6289   
359*13 ,4667   
17-54  ,-37    
65+302 ,367    
242-21 ,221    
37+981 ,1018   
54-587 ,-533   
301+67 ,368    
51*34  ,1734   
898+31 ,929    
169*217,36673  
44-26  ,18     
50+35  ,85     
642*781,501402 
81*66  ,5346   
459*57 ,26163  
9-977  ,-968   
735-2  ,733    
3*277  ,831    
881*0  ,0      
39-43  ,-4     
947-81 ,866    
9+767  ,776    
5-27   ,-22    
826+934,1760   
436-4  ,432    
283+710,993    
77-472 ,-395   
74+58  ,132    
387+1  ,388    
35*788 ,27580  
55-579 ,-524   
425*4  ,1700   
601+68 ,669    
82*116 ,9512   
8+377  ,385    
319*301,96019  
90+161 ,251    
64*42  ,2688   
6*420  ,2520   
58*615 ,35670  
60*395 ,23700  
339*4  ,1356   
125-190,-65    
937*7  ,6559   
304+2  ,306    
88*897 ,78936  
48*184 ,8832   
610-51 ,559    
408*651,265608 
781-26 ,755    
600-8  ,592    
58*52  ,3016   
373+89 ,462    
80-210 ,-130   
141-2  ,139    
113+33 ,146    
6*456  ,2736   
187*323,60401  
823-19 ,804    
15-554 ,-539   
77-42  ,35     
223-465,-242   
7+706  ,713    
964*793,764452 
25-486 ,-461   
56-48  ,8      
61+592 ,653    
540-4  ,536    
46*913 ,41998  
689+954,1643   
250-155,95     
542+6  ,548    
304-279,25     
2-104  ,-102   
154+877,1031   
594*9  ,5346   
6+467  ,473    
676*423,285948 
238+84 ,322    
187-52 ,135    
5+91   ,96     
80+50  ,130    
395-39 ,356    
46-19  ,27     
29-35  ,-6     
398-517,-119   
876+497,1373   
812+2  ,814    
62*94  ,5828   
599-93 ,506    
95*28  ,2660   
500-74 ,426    
107*351,37557  
530-20 ,510    
228-6  ,222    
528+205,733    
656*36 ,23616  
335*7  ,2345   
35-457 ,-422   
554-65 ,489    
684*6  ,4104   
521*352,183392 
710+321,1031   
278*103,28634  
14*731 ,10234  
34-391 ,-357   
3-872  ,-869   
27+62  ,89     
68*932 ,63376  
60-10  ,50     
20*82  ,1640   
828-10 ,818    
775+40 ,815    
333*21 ,6993   
916*182,166712 
49+904 ,953    
79-473 ,-394   
50*40  ,2000   
918-1  ,917    
285*51 ,14535  
340+5  ,345    
79+761 ,840    
73+529 ,602    
308-39 ,269    
701+0  ,701    
365+24 ,389    
64+287 ,351    
35-433 ,-398   
143+988,1131   
550*9  ,4950   
77-360 ,-283   
86+850 ,936    
5-731  ,-726   
61+80  ,141    
7+743  ,750    
556*36 ,20016  
454*554,251516 
1*441  ,441    
625*2  ,1250   
17+439 ,456    
5*156  ,780    
384*10 ,3840   
314+900,1214   
326*90 ,29340  
813*318,258534 
32+65  ,97     
2*388  ,776    
160*717,114720 
483-323,160    
126+3  ,129    
96-21  ,75     
892-198,694    
790-48 ,742    
898+213,1111   
766-745,21     
890-5  ,885    
671-89 ,582    
3*200  ,600    
823+39 ,862    
898-4  ,894    
0+991  ,991    
738*17 ,12546  
491+6  ,497    
989-5  ,984    
88*37  ,3256   
88*200 ,17600  
68+85  ,153    
565+364,929    
509*137,69733  
4+369  ,373    
197-288,-91    
70*74  ,5180   
823*2  ,1646   
75-991 ,-916   
231+1  ,232    
450-6  ,444    
37*539 ,19943  
125-2  ,123    
197*0  ,0      
3*924  ,2772   
251*617,154867 
79-95  ,-16    
64+899 ,963    
7*762  ,5334   
4+988  ,992    
28*10  ,280    
997*584,582248 
856*99 ,84744  
50*184 ,9200   
0-705  ,-705   
319*189,60291  
6*376  ,2256   
28*77  ,2156   
211*27 ,5697   
7-48   ,-41    
174+387,561    
574*347,199178 
855*369,315495 
49+43  ,92     
73+611 ,684    
577+98 ,675    
17+37  ,54     
648+652,1300   
623*7  ,4361   
48-926 ,-878   
669*66 ,44154  
926+723,1649   
8+312  ,320    
27+713 ,740    
58*18  ,1044   
16-90  ,-74    
34-19  ,15     
799+94 ,893    
164-3  ,161    
44-250 ,-206   
57+62  ,119    
1*843  ,843    
90-408 ,-318   
130+84 ,214    
766*23 ,17618  
512+690,1202   
9+488  ,497    
291+78 ,369    
19+59  ,78     
79-269 ,-190   
54-98  ,-44    
631*52 ,32812  
2*735  ,1470   
46-178 ,-132   
65-631 ,-566   
333-82 ,251    
995*33 ,32835  
514-0  ,514    
354*40 ,14160  
531-548,-17    
8*97   ,776    
150*721,108150 
57*384 ,21888  
59-733 ,-674   
538+929,1467   
9*962  ,8658   
80+919 ,999    
680-5  ,675    
45-91  ,-46    
401+273,674    
162+4  ,166    
716*1  ,716    
611*883,539513 
25-918 ,-893   
1*628  ,628    
87-6   ,81     
7+757  ,764    
345*47 ,16215  
4*233  ,932    
70*30  ,2100   
7+299  ,306    
2+409  ,411    
60+89  ,149    
998+23 ,1021   
11*743 ,8173   
855-0  ,855    
97-21  ,76     
758-594,164    
532*670,356440 
977-718,259    
2+725  ,727    
38-48  ,-10    
829*842,698018 
72+145 ,217    
933+813,1746   
272+5  ,277    
951+534,1485   
66+162 ,228    
3+101  ,104    
562*8  ,4496   
49+36  ,85     
779+3  ,782    
25*63  ,1575   
694*0  ,0      
959-474,485    
0+242  ,242    
13+37  ,50     
677*352,238304 
873+3  ,876    
15+85  ,100    
218+58 ,276    
662+33 ,695    
150*4  ,600    
21+246 ,267    
798*332,264936 
66*141 ,9306   
192-35 ,157    
5+52   ,57     
81-78  ,3      
252+12 ,264    
841-92 ,749    
84-147 ,-63    
28+74  ,102    
53+939 ,992    
70+303 ,373    
222*87 ,19314  
17*99  ,1683   
579*89 ,51531  
229-1  ,228    
48*10  ,480    
4*512  ,2048   
6-811  ,-805   
909*72 ,65448  
63-220 ,-157   
419*90 ,37710  
83-34  ,49     
30*468 ,14040  
163-29 ,134    
171+518,689    
767+69 ,836    
862+6  ,868    
562+916,1478   
270*66 ,17820  
536-777,-241   
696+57 ,753    
587*62 ,36394  
3+865  ,868    
705*41 ,28905  
120+339,459    
5-691  ,-686   
1+303  ,304    
52*67  ,3484   
221-801,-580   
249-342,-93    
16+89  ,105    
580+93 ,673    
59+80  ,139    
5+330  ,335    
311+5  ,316    
1-151  ,-150   
57*933 ,53181  
214-1  ,213    
493*865,426445 
620+3  ,623    
96*289 ,27744  
1*216  ,216    
443+6  ,449    
4+625  ,629    
21*935 ,19635  
53+917 ,970    
960+6  ,966    
96-22  ,74     
1*592  ,592    
88*29  ,2552   
7-569  ,-562   
6*832  ,4992   
660+92 ,752    
3+82   ,85     
10-318 ,-308   
69+48  ,117    
532*132,70224  
21*53  ,1113   
0-998  ,-998   
75-457 ,-382   
82+92  ,174    
58*97  ,5626   
157-80 ,77     
343-723,-380   
103+912,1015   
7*169  ,1183   
989*214,211646 
3*115  ,345    
76-155 ,-79    
498*768,382464 
44*111 ,4884   
868-7  ,861    
7*286  ,2002   
942*162,152604 
4-43   ,-39    
54-36  ,18     
19+953 ,972    
251*0  ,0      
79*286 ,22594  
25*60  ,1500   
57-534 ,-477   
639*28 ,17892  
46-139 ,-93    
54*169 ,9126   
76-891 ,-815   
901+803,1704   
634+5  ,639    
570*20 ,11400  
864+9  ,873    
74*8   ,592    
218+8  ,226    
180-0  ,180    
2+500  ,502    
62+301 ,363    
4-408  ,-404   
568*4  ,2272   
92*73  ,6716   
248-8  ,240    
838*2  ,1676   
59+466 ,525    
95+75  ,170    
366-19 ,347    
8-578  ,-570   
585*1  ,585    
81+49  ,130    
401*1  ,401    
44-942 ,-898   
271-22 ,249    
7+595  ,602    
5*730  ,3650   
25-17  ,8      
40*480 ,19200  
462+3  ,465    
44-978 ,-934   
37+366 ,403    
262-541,-279   
33+101 ,134    
781+7  ,788    
89-277 ,-188   
703*5  ,3515   
40-98  ,-58    
417-0  ,417    
798+109,907    
7-964  ,-957   
2+599  ,601    
661*26 ,17186  
810+4  ,814    
616+385,1001   
119*77 ,9163   
1*966  ,966    
329-16 ,313    
4-55   ,-51    
4*650  ,2600   
206-33 ,173    
92-867 ,-775   
275-25 ,250    
53*122 ,6466   
586+900,1486   
54-86  ,-32    
99+71  ,170    
133+12 ,145    
377*536,202072 
8-64   ,-56    
611*54 ,32994  
257-660,-403   
69+45  ,114    
566*174,98484  
9*640  ,5760   
48*80  ,3840   
7+460  ,467    
198-507,-309   
464*3  ,1392   
6*592  ,3552   
475-4  ,471    
53*599 ,31747  
375*36 ,13500  
541*86 ,46526  
24+190 ,214    
483+261,744    
270-443,-173   
467*6  ,2802   
35-993 ,-958   
835+6  ,841    
968-274,694    
0+26   ,26     
191+14 ,205    
33-493 ,-460   
3+531  ,534    
2+9    ,11     
268*30 ,8040   
7+538  ,545    
146*0  ,0      
18*54  ,972    
372-830,-458   
53-9   ,44     
228+99 ,327    
847+55 ,902    
230*80 ,18400  
5*882  ,4410   
14*62  ,868    
505*349,176245 
375*15 ,5625   
125-89 ,36     
310+9  ,319    
702+26 ,728    
551*599,330049 
51+987 ,1038   
8*484  ,3872   
598+6  ,604    
684*2  ,1368   
6+485  ,491    
474-40 ,434    
84*440 ,36960  
88+816 ,904    
254*9  ,2286   
48-62  ,-14    
510-59 ,451    
84-714 ,-630   
613-27 ,586    
440+28 ,468    
256*266,68096  
31-22  ,9      
0-33   ,-33    
661*9  ,5949   
476-747,-271   
34*916 ,31144  
16-65  ,-49    
3+616  ,619    
90+771 ,861    
991*36 ,35676  
4-618  ,-614   
660*869,573540 
260-5  ,255    
537*0  ,0      
199-66 ,133    
77-705 ,-628   
18+370 ,388    
48*934 ,44832  
382+3  ,385    
642+66 ,708    
944*6  ,5664   
692*2  ,1384   
418*81 ,33858  
79-61  ,18     
48-270 ,-222   
147*2  ,294    
60-147 ,-87    
686+76 ,762    
901-746,155    
23*585 ,13455  
841-4  ,837    
652*807,526164 
69-0   ,69     
391*735,287385 
92-694 ,-602   
1+2    ,3      
3*601  ,1803   
451*343,154693 
31+286 ,317    
96*332 ,31872  
10-376 ,-366   
33*45  ,1485   
1-576  ,-575   
221*433,95693  
585+343,928    
569+31 ,600    
985+79 ,1064   
501+3  ,504    
54*27  ,1458   
576+66 ,642    
44+879 ,923    
671-886,-215   
44-50  ,-6     
70+27  ,97     
729-8  ,721    
42+580 ,622    
98+473 ,571    
505-616,-111   
60-138 ,-78    
24-425 ,-401   
178-30 ,148    
54+551 ,605    
1+276  ,277    
22-883 ,-861   
36-518 ,-482   
145+753,898    
431+429,860    
21*258 ,5418   
580-7  ,573    
4-527  ,-523   
920-6  ,914    
9-839  ,-830   
8-607  ,-599   
55-752 ,-697   
48+531 ,579    
0*960  ,0      
9-25   ,-16    
187+2  ,189    
5+288  ,293    
846*933,789318 
6-156  ,-150   
70*214 ,14980  
85+46  ,131    
20-390 ,-370   
3-99   ,-96    
44*341 ,15004  
94+19  ,113    
281*22 ,6182   
207-51 ,156    
66-934 ,-868   
52-199 ,-147   
45*392 ,17640  
530-8  ,522    
878+6  ,884    
4-419  ,-415   
41+409 ,450    
976-20 ,956    
3+912  ,915    
1*177  ,177    
977+162,1139   
263-1  ,262    
221-212,9      
376-82 ,294    
49-296 ,-247   
687+357,1044   
540-562,-22    
57-999 ,-942   
56*59  ,3304   
83+721 ,804    
99+37  ,136    
52*9   ,468    
736+990,1726   
7-792  ,-785   
704*70 ,49280  
3*324  ,972    
1*55   ,55     
6+37   ,43     
642*738,473796 
0+847  ,847    
53*491 ,26023  
34-780 ,-746   
51+574 ,625    
3+14   ,17     
909+856,1765   
273-690,-417   
6*624  ,3744   
387-29 ,358    
45-140 ,-95    
4*806  ,3224   
44*69  ,3036   
51+88  ,139    
935-810,125    
96+400 ,496    
50+72  ,122    
802+23 ,825    
31-416 ,-385   
37-48  ,-11    
401+8  ,409    
915-70 ,845    
809+606,1415   
673*32 ,21536  
279*713,198927 
776*92 ,71392  
56-136 ,-80    
2-819  ,-817   
261*8  ,2088   
153*661,101133 
158+420,578    
19+95  ,114    
421+35 ,456    
50-821 ,-771   
698+91 ,789    
87*390 ,33930  
862*492,424104 
40*747 ,29880  
60-248 ,-188   
2-771  ,-769   
702+35 ,737    
2+169  ,171    
22+82  ,104    
122+218,340    
80+99  ,179    
87-86  ,1      
8*394  ,3152   
499-26 ,473    
72-413 ,-341   
38*626 ,23788  
78*755 ,58890  
40-356 ,-316   
755*857,647035 
826-275,551    
760-27 ,733    
46*681 ,31326  
63-80  ,-17    
676+24 ,700    
55*20  ,1100   
7+268  ,275    
4*39   ,156    
114*1  ,114    
169+57 ,226    
866-51 ,815    
80+807 ,887    
889-13 ,876    
617*67 ,41339  
285+1  ,286    
243*563,136809 
59*792 ,46728  
434-8  ,426    
94+809 ,903    
499*29 ,14471  
57+38  ,95     
853*86 ,73358  
6*766  ,4596   
900*84 ,75600  
244+10 ,254    
22*694 ,15268  
301+3  ,304    
84+63  ,147    
64-772 ,-708   
32-799 ,-767   
9-565  ,-556   
973+4  ,977    
953*2  ,1906   
478*9  ,4302   
642+4  ,646    
248+9  ,257    
498+642,1140   
956+154,1110   
489*6  ,2934   
55+81  ,136    
490+2  ,492    
502-792,-290   
866-72 ,794    
5*892  ,4460   
806-9  ,797    
26+439 ,465    
9+94   ,103    
91*360 ,32760  
88+55  ,143    
9*814  ,7326   
815-97 ,718    
260+730,990    
141-280,-139   
86-44  ,42     
248+276,524    
340*638,216920 
376*4  ,1504   
980+11 ,991    
279*65 ,18135  
89*121 ,10769  
477*0  ,0      
2-266  ,-264   
42+93  ,135    
583+8  ,591    
3*301  ,903    
22*1   ,22     
599+7  ,606    
5*784  ,3920   
11-52  ,-41    
94-612 ,-518   
492+75 ,567    
103+827,930    
28+85  ,113    
1-237  ,-236   
80*71  ,5680   
949+841,1790   
287+87 ,374    
0+435  ,435    
954+23 ,977    
48-941 ,-893   
56-73  ,-17    
818-475,343    
95-590 ,-495   
76+270 ,346    
58*796 ,46168  
0+363  ,363    
467-492,-25    
7*335  ,2345   
6-55   ,-49    
306+533,839    
6+378  ,384    
410*4  ,1640   
958-6  ,952    
40+355 ,395    
4*25   ,100    
712*49 ,34888  
7*768  ,5376   
4+280  ,284    
164-59 ,105    
196*98 ,19208  
10*52  ,520    
690*4  ,2760   
90+95  ,185    
69-37  ,32     
40+268 ,308    
631+1  ,632    
334+67 ,401    
53*195 ,10335  
590-26 ,564    
905+436,1341   
631+289,920    
193-0  ,193    
622-89 ,533    
604+38 ,642    
57*726 ,41382  
981-7  ,974    
83-520 ,-437   
148-8  ,140    
4-416  ,-412   
3*875  ,2625   
928-856,72     
682*5  ,3410   
209*34 ,7106   
896+655,1551   
0+724  ,724    
11+39  ,50     
350+76 ,426    
77-27  ,50     
921+7  ,928    
519-308,211    
413-448,-35    
962+59 ,1021   
32-140 ,-108   
1+290  ,291    
3-169  ,-166   
328*7  ,2296   
525*5  ,2625   
44+82  ,126    
246*184,45264  
508+399,907    
5+38   ,43     
49+122 ,171    
19-903 ,-884   
94*920 ,86480  
457*345,157665 
50*74  ,3700   
440+592,1032   
889*679,603631 
417*0  ,0      
514+44 ,558    
424-53 ,371    
670+93 ,763    
598+479,1077   
29*246 ,7134   
619-38 ,581    
919+611,1530   
735-898,-163   
356+80 ,436    
448*26 ,11648  
964-347,617    
98-8   ,90     
918-456,462    
916-645,271    
42+118 ,160    
372+307,679    
154*922,141988 
300*120,36000  
5*352  ,1760   
78+65  ,143    
326+6  ,332    
227+38 ,265    
926*736,681536 
659+413,1072   
179+658,837    
598*0  ,0      
4*609  ,2436   
82-661 ,-579   
808*870,702960 
9*628  ,5652   
702*69 ,48438  
70-468 ,-398   
2*805  ,1610   
92+53  ,145    
7+859  ,866    
448*46 ,20608  
5*208  ,1040   
845+101,946    
7-431  ,-424   
38*261 ,9918   
245*48 ,11760  
922+255,1177   
211+2  ,213    
782+18 ,800    
571-239,332    
56-304 ,-248   
131*51 ,6681   
6*904  ,5424   
691-742,-51    
696-727,-31    
338-741,-403   
333*528,175824 
65*527 ,34255  
881*400,352400 
44+43  ,87     
85-151 ,-66    
73-17  ,56     
728*68 ,49504  
46*148 ,6808   
5-522  ,-517   
656-340,316    
5+372  ,377    
147+49 ,196    
526*97 ,51022  
999*10 ,9990   
594-97 ,497    
66*487 ,32142  
522*706,368532 
66+233 ,299    
5-751  ,-746   
296+813,1109   
62+154 ,216    
10+30  ,40     
71*485 ,34435  
314+89 ,403    
69-54  ,15     
100-925,-825   
83*52  ,4316   
660*60 ,39600  
44+569 ,613    
2-638  ,-636   
19+93  ,112    
34+7   ,41     
89+916 ,1005   
875+98 ,973    
511*5  ,2555   
499+168,667    
86*836 ,71896  
791*5  ,3955   
66+154 ,220    
29*4   ,116    
247+80 ,327    
57-5   ,52     
26*2   ,52     
312*962,300144 
67+62  ,129    
382*0  ,0      
172*4  ,688    
427+545,972    
0*50   ,0      
443+2  ,445    
32*327 ,10464  
1*199  ,199    
509+5  ,514    
22+9   ,31     
32-41  ,-9     
472*66 ,31152  
7+48   ,55     
8*54   ,432    
789*5  ,3945   
682+7  ,689    
122-49 ,73     
33-942 ,-909   
0-436  ,-436   
171-738,-567   
437-35 ,402    
300-55 ,245    
414-773,-359   
3-357  ,-354   
8*723  ,5784   
242*736,178112 
30-229 ,-199   
40+18  ,58     
384-86 ,298    
445-138,307    
188*51 ,9588   
9+285  ,294    
851-2  ,849    
512*81 ,41472  
300*41 ,12300  
424-60 ,364    
18-2   ,16     
82*930 ,76260  
78+376 ,454    
34-552 ,-518   
128-991,-863   
146-117,29     
92-44  ,48     
75-26  ,49     
74-40  ,34     
108*5  ,540    
1+308  ,309    
293-25 ,268    
16+19  ,35     
89-90  ,-1     
85-313 ,-228   
5-857  ,-852   
545-92 ,453    
0+616  ,616    
825-6  ,819    
302*66 ,19932  
822*4  ,3288   
713-55 ,658    
85-62  ,23     
921*58 ,53418  
99*885 ,87615  
135*3  ,405    
312-55 ,257    
151*109,16459  
58*130 ,7540   
59+3   ,62     
241-524,-283   
366+79 ,445    
395-21 ,374    
95*25  ,2375   
25+839 ,864    
938-90 ,848    
638+23 ,661    
30*83  ,2490   
794*691,548654 
482+30 ,512    
49-611 ,-562   
83+597 ,680    
2*790  ,1580   
827*42 ,34734  
47+92  ,139    
74+717 ,791    
47+699 ,746    
80-935 ,-855   
280-8  ,272    
168*573,96264  
949+9  ,958    
66-95  ,-29    
179*115,20585  
0+981  ,981    
797-512,285    
