questions,expected
2282-1476,806  
6571-6498,73   
646-75   ,571  
4467-82  ,4385 
850-394  ,456  
2337-972 ,1365 
8868-4392,4476 
1918-6   ,1912 
703-391  ,312  
9355-71  ,9284 
635-70   ,565  
5866-78  ,5788 
8729-1128,7601 
872-388  ,484  
3524-1537,1987 
6110-17  ,6093 
474-53   ,421  
742-249  ,493  
3550-1542,2008 
426-5    ,421  
6638-13  ,6625 
27-12    ,15   
7220-6425,795  
566-195  ,371  
8801-988 ,7813 
843-1    ,842  
29-3     ,26   
502-113  ,389  
2170-8   ,2162 
645-396  ,249  
3189-80  ,3109 
560-2    ,558  
6144-95  ,6049 
411-60   ,351  
7966-189 ,7777 
728-1    ,727  
5726-200 ,5526 
1720-1   ,1719 
1284-966 ,318  
3793-35  ,3758 
1122-243 ,879  
459-83   ,376  
694-457  ,237  
362-4    ,358  
7756-7   ,7749 
8522-5289,3233 
284-17   ,267  
385-13   ,372  
68-54    ,14   
5989-567 ,5422 
931-310  ,621  
3444-619 ,2825 
9338-2   ,9336 
8392-755 ,7637 
6857-1   ,6856 
8063-4   ,8059 
689-57   ,632  
400-1    ,399  
695-504  ,191  
802-183  ,619  
93-7     ,86   
9266-671 ,8595 
662-48   ,614  
6150-386 ,5764 
881-449  ,432  
2063-95  ,1968 
148-82   ,66   
836-8    ,828  
2471-402 ,2069 
3742-5   ,3737 
5812-295 ,5517 
4063-9   ,4054 
3044-8   ,3036 
92-13    ,79   
6669-1   ,6668 
536-411  ,125  
1030-22  ,1008 
121-25   ,96   
5486-3465,2021 
390-124  ,266  
977-801  ,176  
676-52   ,624  
4421-35  ,4386 
4566-21  ,4545 
145-94   ,51   
1302-470 ,832  
2570-36  ,2534 
8040-3769,4271 
407-65   ,342  
3933-6   ,3927 
5643-20  ,5623 
8747-9   ,8738 
886-47   ,839  
9603-532 ,9071 
584-0    ,584  
6963-654 ,6309 
6975-953 ,6022 
5468-0   ,5468 
355-59   ,296  
5299-9   ,5290 
728-45   ,683  
757-8    ,749  
5083-1   ,5082 
3055-98  ,2957 
646-10   ,636  
5695-125 ,5570 
934-518  ,416  
94-32    ,62   
5092-9   ,5083 
6863-4   ,6859 
8397-82  ,8315 
1968-40  ,1928 
75-40    ,35   
9210-263 ,8947 
536-32   ,504  
7913-59  ,7854 
468-2    ,466  
760-1    ,759  
2668-2   ,2666 
1487-70  ,1417 
6088-71  ,6017 
539-61   ,478  
9295-965 ,8330 
8556-7724,832  
7701-869 ,6832 
9534-234 ,9300 
756-24   ,732  
8400-640 ,7760 
5004-42  ,4962 
8419-3783,4636 
8387-795 ,7592 
8666-0   ,8666 
2589-907 ,1682 
4783-319 ,4464 
5307-9   ,5298 
9765-58  ,9707 
8383-446 ,7937 
8127-8   ,8119 
53-48    ,5    
3943-91  ,3852 
5068-1   ,5067 
2672-6   ,2666 
7512-361 ,7151 
6482-226 ,6256 
6292-831 ,5461 
6925-0   ,6925 
722-173  ,549  
5729-830 ,4899 
5302-1751,3551 
841-191  ,650  
42-26    ,16   
326-141  ,185  
2265-89  ,2176 
737-40   ,697  
4341-98  ,4243 
3533-2650,883  
8642-833 ,7809 
348-45   ,303  
2522-896 ,1626 
5769-318 ,5451 
723-304  ,419  
3721-9   ,3712 
6645-2039,4606 
9420-695 ,8725 
630-560  ,70   
7077-5   ,7072 
275-44   ,231  
9875-416 ,9459 
9291-39  ,9252 
2573-6   ,2567 
354-37   ,317  
3785-61  ,3724 
8302-3   ,8299 
1880-483 ,1397 
6903-1876,5027 
793-663  ,130  
6266-5061,1205 
5020-358 ,4662 
2168-20  ,2148 
3622-692 ,2930 
2987-31  ,2956 
622-59   ,563  
9510-32  ,9478 
7650-1   ,7649 
410-136  ,274  
7090-788 ,6302 
5185-3012,2173 
499-100  ,399  
6874-85  ,6789 
6376-7   ,6369 
273-93   ,180  
7124-3   ,7121 
178-75   ,103  
3917-3696,221  
8290-2004,6286 
1799-534 ,1265 
630-57   ,573  
6886-0   ,6886 
4029-389 ,3640 
1796-44  ,1752 
7454-0   ,7454 
754-349  ,405  
6344-34  ,6310 
7811-2905,4906 
1353-8   ,1345 
559-41   ,518  
814-514  ,300  
131-8    ,123  
6167-3580,2587 
3916-5   ,3911 
658-39   ,619  
920-216  ,704  
2797-444 ,2353 
237-164  ,73   
47-22    ,25   
9931-941 ,8990 
645-99   ,546  
204-6    ,198  
5135-33  ,5102 
947-16   ,931  
6677-4   ,6673 
800-20   ,780  
604-94   ,510  
5500-6   ,5494 
97-20    ,77   
463-159  ,304  
6887-4752,2135 
106-9    ,97   
3997-98  ,3899 
580-3    ,577  
3283-52  ,3231 
7946-24  ,7922 
413-1    ,412  
650-23   ,627  
7431-842 ,6589 
7023-27  ,6996 
9986-5593,4393 
485-65   ,420  
9997-266 ,9731 
425-85   ,340  
673-0    ,673  
4578-12  ,4566 
9162-91  ,9071 
7218-3   ,7215 
354-32   ,322  
171-109  ,62   
1332-225 ,1107 
6724-5   ,6719 
4068-75  ,3993 
1547-9   ,1538 
740-337  ,403  
3952-6   ,3946 
8071-1635,6436 
635-402  ,233  
9294-88  ,9206 
417-304  ,113  
7371-1272,6099 
862-26   ,836  
2369-38  ,2331 
897-751  ,146  
227-0    ,227  
2889-10  ,2879 
916-22   ,894  
1046-14  ,1032 
661-10   ,651  
7183-57  ,7126 
410-72   ,338  
2698-151 ,2547 
5174-402 ,4772 
924-204  ,720  
749-92   ,657  
5989-7   ,5982 
517-33   ,484  
244-4    ,240  
2876-47  ,2829 
900-85   ,815  
582-58   ,524  
1672-1   ,1671 
3413-3   ,3410 
380-60   ,320  
3610-6   ,3604 
526-36   ,490  
167-138  ,29   
943-595  ,348  
1047-55  ,992  
324-174  ,150  
716-0    ,716  
6979-55  ,6924 
174-90   ,84   
116-56   ,60   
993-117  ,876  
5259-934 ,4325 
1788-278 ,1510 
733-9    ,724  
238-51   ,187  
669-8    ,661  
3055-73  ,2982 
9106-349 ,8757 
710-3    ,707  
37-32    ,5    
187-34   ,153  
2492-72  ,2420 
935-88   ,847  
447-6    ,441  
7401-1101,6300 
3930-46  ,3884 
784-2    ,782  
597-6    ,591  
5176-485 ,4691 
2551-1163,1388 
5632-4   ,5628 
8916-59  ,8857 
6948-84  ,6864 
829-177  ,652  
2192-88  ,2104 
86-10    ,76   
65-48    ,17   
9622-4   ,9618 
3362-5   ,3357 
3148-54  ,3094 
401-8    ,393  
8995-35  ,8960 
3492-5   ,3487 
77-23    ,54   
7724-431 ,7293 
4560-546 ,4014 
3648-41  ,3607 
8461-781 ,7680 
377-87   ,290  
6989-560 ,6429 
9194-236 ,8958 
7366-15  ,7351 
760-47   ,713  
2190-511 ,1679 
9311-280 ,9031 
2183-687 ,1496 
8987-4   ,8983 
583-25   ,558  
2677-2515,162  
1835-543 ,1292 
9669-4143,5526 
1640-38  ,1602 
887-397  ,490  
37-27    ,10   
570-548  ,22   
996-833  ,163  
1010-62  ,948  
457-9    ,448  
5995-49  ,5946 
8008-5294,2714 
8684-779 ,7905 
3838-59  ,3779 
9373-439 ,8934 
5924-150 ,5774 
302-31   ,271  
5166-3   ,5163 
3040-89  ,2951 
7746-3   ,7743 
4626-77  ,4549 
6808-915 ,5893 
423-40   ,383  
5377-5295,82   
724-462  ,262  
737-8    ,729  
8074-3781,4293 
8017-982 ,7035 
7026-4   ,7022 
959-53   ,906  
6453-44  ,6409 
335-51   ,284  
570-2    ,568  
6366-38  ,6328 
629-39   ,590  
9348-591 ,8757 
96-51    ,45   
229-67   ,162  
9969-5333,4636 
5932-38  ,5894 
7917-0   ,7917 
869-1    ,868  
5286-82  ,5204 
486-41   ,445  
141-69   ,72   
891-39   ,852  
615-473  ,142  
8636-1437,7199 
7017-92  ,6925 
9188-3589,5599 
4101-0   ,4101 
63-13    ,50   
635-97   ,538  
44-28    ,16   
6130-32  ,6098 
7177-67  ,7110 
1510-15  ,1495 
7119-300 ,6819 
602-94   ,508  
4147-3   ,4144 
93-37    ,56   
3659-5   ,3654 
1570-4   ,1566 
3791-3   ,3788 
86-61    ,25   
566-32   ,534  
750-400  ,350  
842-91   ,751  
1221-715 ,506  
1124-49  ,1075 
865-226  ,639  
5452-0   ,5452 
408-234  ,174  
519-99   ,420  
196-76   ,120  
7434-6352,1082 
5217-9   ,5208 
9814-3   ,9811 
27-19    ,8    
402-37   ,365  
2350-52  ,2298 
4278-285 ,3993 
8813-7091,1722 
1094-1   ,1093 
2896-789 ,2107 
9960-1473,8487 
1504-33  ,1471 
5346-37  ,5309 
8506-7   ,8499 
76-53    ,23   
8036-5   ,8031 
8708-4387,4321 
9803-40  ,9763 
5108-2   ,5106 
97-22    ,75   
4797-9   ,4788 
64-43    ,21   
6988-7   ,6981 
1015-20  ,995  
685-97   ,588  
9032-6981,2051 
594-0    ,594  
83-32    ,51   
2756-673 ,2083 
4826-97  ,4729 
3106-1   ,3105 
1126-1   ,1125 
7965-7371,594  
7419-8   ,7411 
681-415  ,266  
8448-6   ,8442 
8923-1   ,8922 
467-325  ,142  
299-134  ,165  
9850-48  ,9802 
4366-0   ,4366 
8247-4   ,8243 
577-368  ,209  
6216-425 ,5791 
298-8    ,290  
351-85   ,266  
1261-939 ,322  
3769-56  ,3713 
2538-31  ,2507 
8725-6   ,8719 
8311-406 ,7905 
528-56   ,472  
9914-8   ,9906 
9771-4315,5456 
862-475  ,387  
331-8    ,323  
994-40   ,954  
8416-3791,4625 
5472-79  ,5393 
1784-0   ,1784 
6162-8   ,6154 
762-17   ,745  
4470-91  ,4379 
682-2    ,680  
3058-2272,786  
776-699  ,77   
2014-97  ,1917 
6802-3   ,6799 
4581-8   ,4573 
3322-30  ,3292 
8692-66  ,8626 
9166-61  ,9105 
8127-6799,1328 
7312-43  ,7269 
4298-4   ,4294 
6486-77  ,6409 
298-4    ,294  
6576-535 ,6041 
674-82   ,592  
6389-121 ,6268 
6105-0   ,6105 
306-31   ,275  
7341-6   ,7335 
8489-6   ,8483 
6381-5936,445  
466-6    ,460  
6487-5   ,6482 
8961-37  ,8924 
5365-3   ,5362 
577-195  ,382  
4802-3735,1067 
406-181  ,225  
9227-761 ,8466 
7505-5560,1945 
93-57    ,36   
6228-766 ,5462 
233-66   ,167  
841-341  ,500  
6193-3128,3065 
758-1    ,757  
831-2    ,829  
120-64   ,56   
5414-4931,483  
1257-4   ,1253 
393-25   ,368  
4154-56  ,4098 
257-242  ,15   
6232-4   ,6228 
6454-4   ,6450 
472-2    ,470  
7521-2209,5312 
178-56   ,122  
1114-0   ,1114 
5066-6   ,5060 
583-0    ,583  
195-7    ,188  
2577-22  ,2555 
3254-567 ,2687 
514-14   ,500  
175-8    ,167  
666-94   ,572  
8477-155 ,8322 
5602-99  ,5503 
9781-72  ,9709 
84-0     ,84   
998-816  ,182  
211-5    ,206  
786-3    ,783  
4955-186 ,4769 
9990-96  ,9894 
218-82   ,136  
9169-385 ,8784 
9812-892 ,8920 
708-4    ,704  
769-60   ,709  
769-56   ,713  
4827-9   ,4818 
4444-869 ,3575 
466-46   ,420  
95-0     ,95   
8398-712 ,7686 
304-54   ,250  
917-485  ,432  
4308-0   ,4308 
764-95   ,669  
9880-76  ,9804 
76-23    ,53   
532-41   ,491  
411-63   ,348  
6314-0   ,6314 
8413-4   ,8409 
7052-382 ,6670 
302-8    ,294  
61-8     ,53   
102-37   ,65   
8815-1   ,8814 
7240-716 ,6524 
9150-57  ,9093 
954-92   ,862  
7914-65  ,7849 
2930-433 ,2497 
9207-147 ,9060 
7606-4   ,7602 
1436-6   ,1430 
396-2    ,394  
528-7    ,521  
4592-97  ,4495 
99-28    ,71   
506-32   ,474  
218-2    ,216  
512-167  ,345  
7736-83  ,7653 
2820-6   ,2814 
9189-48  ,9141 
5006-1   ,5005 
9326-0   ,9326 
1270-0   ,1270 
173-36   ,137  
4870-4   ,4866 
6387-38  ,6349 
9522-361 ,9161 
5297-926 ,4371 
978-6    ,972  
5151-349 ,4802 
889-3    ,886  
4292-676 ,3616 
164-92   ,72   
6379-842 ,5537 
893-72   ,821  
1581-0   ,1581 
449-25   ,424  
4909-38  ,4871 
380-18   ,362  
960-546  ,414  
2227-6   ,2221 
8942-30  ,8912 
793-3    ,790  
858-678  ,180  
2188-71  ,2117 
1042-17  ,1025 
2773-97  ,2676 
6268-54  ,6214 
8969-18  ,8951 
3556-214 ,3342 
147-14   ,133  
726-92   ,634  
6365-20  ,6345 
438-17   ,421  
2174-0   ,2174 
178-85   ,93   
5594-96  ,5498 
6815-53  ,6762 
6559-1249,5310 
825-290  ,535  
369-7    ,362  
342-122  ,220  
5633-1378,4255 
64-40    ,24   
398-48   ,350  
5668-1   ,5667 
404-166  ,238  
1949-104 ,1845 
8788-1401,7387 
6708-6   ,6702 
4973-24  ,4949 
2463-3   ,2460 
7808-669 ,7139 
91-48    ,43   
1688-84  ,1604 
3639-899 ,2740 
1464-568 ,896  
471-203  ,268  
316-89   ,227  
978-4    ,974  
3668-278 ,3390 
450-18   ,432  
486-434  ,52   
9771-38  ,9733 
79-0     ,79   
7348-2209,5139 
2785-8   ,2777 
1808-25  ,1783 
3522-3273,249  
757-105  ,652  
7511-9   ,7502 
4949-656 ,4293 
794-550  ,244  
145-88   ,57   
309-68   ,241  
3121-888 ,2233 
242-92   ,150  
8757-1580,7177 
693-87   ,606  
762-1    ,761  
395-26   ,369  
87-12    ,75   
647-311  ,336  
2023-7   ,2016 
4897-908 ,3989 
958-28   ,930  
2634-45  ,2589 
8775-2   ,8773 
638-50   ,588  
7008-3   ,7005 
3785-38  ,3747 
8550-84  ,8466 
1425-7   ,1418 
5413-760 ,4653 
8865-73  ,8792 
170-7    ,163  
5564-1   ,5563 
396-8    ,388  
5525-749 ,4776 
310-57   ,253  
1888-558 ,1330 
3854-39  ,3815 
2003-743 ,1260 
9860-124 ,9736 
377-0    ,377  
6310-1568,4742 
2781-73  ,2708 
4355-2476,1879 
674-37   ,637  
51-12    ,39   
4873-0   ,4873 
8963-266 ,8697 
9000-8777,223  
624-36   ,588  
2560-7   ,2553 
259-10   ,249  
273-6    ,267  
162-53   ,109  
551-13   ,538  
7282-1   ,7281 
249-5    ,244  
2347-63  ,2284 
2623-0   ,2623 
7509-5   ,7504 
8979-39  ,8940 
393-41   ,352  
1237-296 ,941  
9063-6   ,9057 
707-0    ,707  
3032-500 ,2532 
9060-66  ,8994 
2990-17  ,2973 
92-20    ,72   
7347-7   ,7340 
8792-6   ,8786 
942-237  ,705  
826-529  ,297  
1937-509 ,1428 
5205-795 ,4410 
7595-2   ,7593 
911-5    ,906  
9177-3314,5863 
910-0    ,910  
312-80   ,232  
9496-44  ,9452 
654-14   ,640  
332-327  ,5    
1146-314 ,832  
4968-162 ,4806 
149-92   ,57   
9191-799 ,8392 
3711-57  ,3654 
370-65   ,305  
3182-7   ,3175 
8835-42  ,8793 
5313-754 ,4559 
888-94   ,794  
6809-922 ,5887 
994-36   ,958  
1377-7   ,1370 
480-23   ,457  
6701-24  ,6677 
603-92   ,511  
601-104  ,497  
4323-16  ,4307 
255-3    ,252  
5230-7   ,5223 
381-129  ,252  
1856-88  ,1768 
5999-4   ,5995 
918-77   ,841  
3054-1   ,3053 
326-48   ,278  
6275-293 ,5982 
6072-95  ,5977 
650-2    ,648  
1824-5   ,1819 
417-10   ,407  
879-45   ,834  
3292-2448,844  
51-2     ,49   
573-370  ,203  
8496-22  ,8474 
990-767  ,223  
7542-1   ,7541 
8003-31  ,7972 
8794-95  ,8699 
2526-2   ,2524 
60-27    ,33   
3001-4   ,2997 
927-342  ,585  
3494-11  ,3483 
753-540  ,213  
899-854  ,45   
5603-821 ,4782 
7923-2   ,7921 
1520-762 ,758  
274-68   ,206  
7005-4334,2671 
5218-99  ,5119 
549-52   ,497  
4414-226 ,4188 
990-35   ,955  
723-92   ,631  
2587-6   ,2581 
6976-5500,1476 
336-92   ,244  
598-21   ,577  
1417-799 ,618  
9725-7307,2418 
6706-1134,5572 
7208-3916,3292 
983-101  ,882  
5501-373 ,5128 
7256-161 ,7095 
58-46    ,12   
3049-74  ,2975 
136-4    ,132  
357-25   ,332  
2491-99  ,2392 
461-66   ,395  
766-636  ,130  
849-210  ,639  
519-93   ,426  
94-22    ,72   
8577-0   ,8577 
7067-2625,4442 
6380-762 ,5618 
21-6     ,15   
5040-19  ,5021 
171-62   ,109  
1044-342 ,702  
7649-59  ,7590 
558-520  ,38   
2583-367 ,2216 
87-65    ,22   
7021-68  ,6953 
944-92   ,852  
4888-31  ,4857 
986-4    ,982  
2845-68  ,2777 
992-40   ,952  
7755-65  ,7690 
7535-7053,482  
3088-71  ,3017 
938-101  ,837  
1090-19  ,1071 
1802-0   ,1802 
70-61    ,9    
9106-892 ,8214 
933-11   ,922  
6311-6039,272  
3189-26  ,3163 
2615-461 ,2154 
6481-9   ,6472 
748-44   ,704  
3015-53  ,2962 
4210-709 ,3501 
2943-4   ,2939 
309-77   ,232  
691-634  ,57   
7650-4   ,7646 
8089-246 ,7843 
3870-756 ,3114 
4023-842 ,3181 
1040-5   ,1035 
2938-957 ,1981 
53-32    ,21   
977-7    ,970  
989-345  ,644  
454-336  ,118  
8666-6   ,8660 
660-10   ,650  
59-55    ,4    
4038-201 ,3837 
2020-719 ,1301 
4574-2387,2187 
604-36   ,568  
928-79   ,849  
105-66   ,39   
896-37   ,859  
825-92   ,733  
946-8    ,938  
7995-3   ,7992 
699-61   ,638  
4127-6   ,4121 
302-78   ,224  
8480-77  ,8403 
523-66   ,457  
338-72   ,266  
71-4     ,67   
512-0    ,512  
90-21    ,69   
7971-476 ,7495 
9919-5455,4464 
5870-1578,4292 
3085-513 ,2572 
566-506  ,60   
1921-88  ,1833 
568-9    ,559  
4754-3   ,4751 
9215-6014,3201 
9232-470 ,8762 
453-11   ,442  
712-7    ,705  
22-1     ,21   
158-79   ,79   
112-22   ,90   
2873-583 ,2290 
7398-234 ,7164 
449-6    ,443  
131-26   ,105  
7998-478 ,7520 
587-0    ,587  
5305-84  ,5221 
6857-149 ,6708 
904-41   ,863  
240-84   ,156  
749-279  ,470  
9147-3113,6034 
8576-460 ,8116 
4455-99  ,4356 
669-95   ,574  
2759-13  ,2746 
6911-93  ,6818 
371-22   ,349  
4811-529 ,4282 
2912-15  ,2897 
805-250  ,555  
5203-400 ,4803 
3663-370 ,3293 
554-8    ,546  
388-109  ,279  
8945-72  ,8873 
2627-9   ,2618 
6681-68  ,6613 
4618-999 ,3619 
8009-38  ,7971 
2710-41  ,2669 
991-989  ,2    
5099-3814,1285 
1279-27  ,1252 
534-13   ,521  
1700-914 ,786  
4000-128 ,3872 
924-378  ,546  
9346-302 ,9044 
930-54   ,876  
803-410  ,393  
8306-79  ,8227 
4375-86  ,4289 
7583-614 ,6969 
7662-295 ,7367 
52-39    ,13   
2545-99  ,2446 
424-63   ,361  
7685-938 ,6747 
3594-71  ,3523 
2596-3   ,2593 
6512-81  ,6431 
95-16    ,79   
593-485  ,108  
9557-362 ,9195 
5398-9   ,5389 
7001-6   ,6995 
782-80   ,702  
8811-84  ,8727 
8579-116 ,8463 
443-7    ,436  
9854-4   ,9850 
6205-6   ,6199 
5010-60  ,4950 
792-92   ,700  
594-505  ,89   
9314-788 ,8526 
558-329  ,229  
1286-213 ,1073 
749-696  ,53   
791-568  ,223  
464-405  ,59   
664-85   ,579  
234-64   ,170  
2456-620 ,1836 
9970-1   ,9969 
5886-31  ,5855 
7871-15  ,7856 
2103-586 ,1517 
2016-9   ,2007 
4340-7   ,4333 
9350-3   ,9347 
350-5    ,345  
5728-5528,200  
77-61    ,16   
3733-792 ,2941 
8269-598 ,7671 
633-3    ,630  
8922-582 ,8340 
8315-578 ,7737 
349-52   ,297  
3916-69  ,3847 
2761-87  ,2674 
6195-955 ,5240 
1499-6   ,1493 
5299-282 ,5017 
875-18   ,857  
3946-14  ,3932 
823-552  ,271  
4420-300 ,4120 
4500-51  ,4449 
85-40    ,45   
865-212  ,653  
4134-49  ,4085 
5529-67  ,5462 
60-4     ,56   
990-271  ,719  
1008-141 ,867  
762-4    ,758  
4170-61  ,4109 
9101-4460,4641 
1061-31  ,1030 
334-27   ,307  
386-81   ,305  
1731-101 ,1630 
9752-9   ,9743 
854-54   ,800  
76-72    ,4    
572-203  ,369  
295-79   ,216  
3040-2   ,3038 
5262-47  ,5215 
160-0    ,160  
8191-717 ,7474 
943-20   ,923  
207-95   ,112  
1252-88  ,1164 
988-26   ,962  
841-70   ,771  
1221-973 ,248  
3509-129 ,3380 
2386-0   ,2386 
2452-622 ,1830 
1059-24  ,1035 
117-86   ,31   
3945-54  ,3891 
8604-466 ,8138 
7136-6267,869  
997-799  ,198  
3065-627 ,2438 
8918-2   ,8916 
2378-32  ,2346 
2385-870 ,1515 
869-54   ,815  
9330-4   ,9326 
44-35    ,9    
464-65   ,399  
495-42   ,453  
52-20    ,32   
95-31    ,64   
6524-44  ,6480 
8069-3   ,8066 
591-520  ,71   
216-51   ,165  
3496-324 ,3172 
7045-6282,763  
321-28   ,293  
3455-2   ,3453 
9913-221 ,9692 
821-5    ,816  
243-222  ,21   
4163-139 ,4024 
4700-17  ,4683 
2237-2   ,2235 
477-14   ,463  
1814-373 ,1441 
5231-2   ,5229 
9797-70  ,9727 
758-625  ,133  
786-0    ,786  
7166-6   ,7160 
4409-8   ,4401 
133-37   ,96   
7164-61  ,7103 
5414-71  ,5343 
2799-85  ,2714 
629-510  ,119  
7305-943 ,6362 
893-384  ,509  
9755-3744,6011 
6784-698 ,6086 
7250-6107,1143 
578-95   ,483  
5234-24  ,5210 
8764-22  ,8742 
2090-66  ,2024 
5570-2661,2909 
3037-97  ,2940 
7639-2187,5452 
7348-64  ,7284 
9045-81  ,8964 
1069-27  ,1042 
5825-4   ,5821 
3351-4   ,3347 
4449-6   ,4443 
471-450  ,21   
7086-743 ,6343 
44-18    ,26   
612-15   ,597  
879-0    ,879  
64-35    ,29   
5907-5   ,5902 
9750-36  ,9714 
2338-185 ,2153 
1059-83  ,976  
9497-485 ,9012 
928-788  ,140  
9145-0   ,9145 
133-27   ,106  
9569-0   ,9569 
7168-4778,2390 
713-499  ,214  
2558-40  ,2518 
848-522  ,326  
7656-59  ,7597 
8318-713 ,7605 
895-164  ,731  
745-8    ,737  
7289-145 ,7144 
256-7    ,249  
1775-312 ,1463 
2091-9   ,2082 
8862-68  ,8794 
2079-3   ,2076 
4716-8   ,4708 
129-7    ,122  
888-142  ,746  
361-56   ,305  
4701-5   ,4696 
89-47    ,42   
973-83   ,890  
7233-89  ,7144 
4700-2   ,4698 
5699-51  ,5648 
4192-4   ,4188 
2294-87  ,2207 
6358-37  ,6321 
341-38   ,303  
798-30   ,768  
2253-469 ,1784 
795-61   ,734  
510-457  ,53   
8945-46  ,8899 
4405-42  ,4363 
5671-449 ,5222 
7981-6   ,7975 
478-4    ,474  
9465-93  ,9372 
207-58   ,149  
9347-9   ,9338 
113-1    ,112  
6568-347 ,6221 
569-64   ,505  
945-85   ,860  
4819-451 ,4368 
639-96   ,543  
4343-8   ,4335 
333-191  ,142  
4577-9   ,4568 
661-367  ,294  
422-0    ,422  
393-7    ,386  
8575-100 ,8475 
8548-5804,2744 
2236-868 ,1368 
324-199  ,125  
8853-60  ,8793 
5389-86  ,5303 
631-591  ,40   
6475-9   ,6466 
791-784  ,7    
7977-652 ,7325 
5528-24  ,5504 
746-15   ,731  
8036-64  ,7972 
873-63   ,810  
548-87   ,461  
196-9    ,187  
5460-82  ,5378 
95-10    ,85   
755-98   ,657  
6994-462 ,6532 
7344-836 ,6508 
5290-92  ,5198 
260-4    ,256  
4299-81  ,4218 
3348-7   ,3341 
950-85   ,865  
7352-53  ,7299 
398-15   ,383  
64-0     ,64   
8188-24  ,8164 
965-534  ,431  
9815-4   ,9811 
92-67    ,25   
4500-1   ,4499 
48-25    ,23   
7646-4817,2829 
8868-48  ,8820 
517-259  ,258  
145-16   ,129  
1191-19  ,1172 
664-0    ,664  
938-20   ,918  
476-169  ,307  
1671-174 ,1497 
5589-1955,3634 
8322-7   ,8315 
9730-6   ,9724 
742-12   ,730  
4566-137 ,4429 
9549-4   ,9545 
176-5    ,171  
5046-493 ,4553 
4317-572 ,3745 
6474-2405,4069 
939-2    ,937  
4464-3   ,4461 
7728-900 ,6828 
9450-620 ,8830 
139-21   ,118  
841-11   ,830  
4211-737 ,3474 
833-228  ,605  
7873-336 ,7537 
2384-2264,120  
318-213  ,105  
6795-97  ,6698 
3129-2   ,3127 
3291-994 ,2297 
6236-30  ,6206 
8760-6   ,8754 
703-509  ,194  
2899-5   ,2894 
4819-274 ,4545 
389-49   ,340  
865-55   ,810  
307-283  ,24   
520-147  ,373  
8036-9   ,8027 
691-54   ,637  
4113-4   ,4109 
7542-662 ,6880 
8308-81  ,8227 
858-232  ,626  
240-6    ,234  
9308-20  ,9288 
7863-5   ,7858 
4944-9   ,4935 
662-347  ,315  
7230-13  ,7217 
773-8    ,765  
849-84   ,765  
9598-90  ,9508 
460-291  ,169  
7499-3330,4169 
6246-35  ,6211 
6946-6110,836  
6421-92  ,6329 
5540-0   ,5540 
9984-624 ,9360 
1450-0   ,1450 
1194-57  ,1137 
7822-7   ,7815 
228-148  ,80   
884-45   ,839  
539-14   ,525  
4652-98  ,4554 
23-14    ,9    
315-81   ,234  
515-242  ,273  
785-269  ,516  
862-291  ,571  
307-93   ,214  
963-39   ,924  
250-8    ,242  
6289-5379,910  
892-60   ,832  
1412-190 ,1222 
256-197  ,59   
895-39   ,856  
2827-2466,361  
4942-86  ,4856 
8800-3   ,8797 
4110-8   ,4102 
7092-649 ,6443 
4602-8   ,4594 
6928-181 ,6747 
6918-843 ,6075 
19-18    ,1    
301-141  ,160  
4418-4289,129  
9168-6411,2757 
188-11   ,177  
8856-344 ,8512 
453-39   ,414  
7437-86  ,7351 
5825-3   ,5822 
9662-7   ,9655 
4612-89  ,4523 
4550-722 ,3828 
7135-590 ,6545 
6568-582 ,5986 
1083-26  ,1057 
6271-1   ,6270 
204-160  ,44   
335-69   ,266  
5892-686 ,5206 
5795-7   ,5788 
1320-566 ,754  
1623-7   ,1616 
88-80    ,8    
6775-755 ,6020 
995-910  ,85   
587-60   ,527  
7528-902 ,6626 
657-155  ,502  
415-132  ,283  
6733-9   ,6724 
647-369  ,278  
975-141  ,834  
3878-89  ,3789 
824-669  ,155  
7224-35  ,7189 
9689-966 ,8723 
481-98   ,383  
2352-3   ,2349 
1974-616 ,1358 
8093-66  ,8027 
798-4    ,794  
1301-6   ,1295 
9556-5591,3965 
681-255  ,426  
6260-893 ,5367 
6685-25  ,6660 
3741-839 ,2902 
1695-724 ,971  
4748-1   ,4747 
9049-594 ,8455 
7854-15  ,7839 
558-63   ,495  
2126-4   ,2122 
8721-67  ,8654 
2724-5   ,2719 
4309-24  ,4285 
616-56   ,560  
921-41   ,880  
9706-749 ,8957 
295-219  ,76   
4405-526 ,3879 
3132-2   ,3130 
5192-9   ,5183 
476-399  ,77   
2581-6   ,2575 
768-15   ,753  
931-25   ,906  
3332-581 ,2751 
710-23   ,687  
3906-47  ,3859 
2128-7   ,2121 
7269-58  ,7211 
136-7    ,129  
7619-3   ,7616 
8792-3   ,8789 
967-0    ,967  
9343-88  ,9255 
6413-2   ,6411 
8440-621 ,7819 
554-53   ,501  
6971-49  ,6922 
413-4    ,409  
6422-2   ,6420 
6933-11  ,6922 
7498-604 ,6894 
708-154  ,554  
555-7    ,548  
7798-47  ,7751 
847-556  ,291  
997-63   ,934  
6637-2   ,6635 
8945-969 ,7976 
6634-52  ,6582 
8647-11  ,8636 
536-47   ,489  
1351-70  ,1281 
1687-7   ,1680 
151-37   ,114  
4589-51  ,4538 
930-34   ,896  
420-4    ,416  
794-8    ,786  
1828-24  ,1804 
6356-47  ,6309 
4451-412 ,4039 
