questions,expected
36-92  ,-56    
995-1  ,994    
138-341,-203   
767*329,252343 
365-0  ,365    
58-503 ,-445   
64*799 ,51136  
501*2  ,1002   
665*981,652365 
385-773,-388   
391-42 ,349    
16+3   ,19     
5-313  ,-308   
9*912  ,8208   
18*901 ,16218  
645+970,1615   
25-105 ,-80    
509-99 ,410    
77+83  ,160    
373-757,-384   
441-66 ,375    
949*17 ,16133  
743-57 ,686    
534+4  ,538    
36*273 ,9828   
659*0  ,0      
140*8  ,1120   
121+752,873    
658+0  ,658    
753-2  ,751    
46+814 ,860    
29-220 ,-191   
95*315 ,29925  
994*11 ,10934  
33+322 ,355    
882*30 ,26460  
631+9  ,640    
584+969,1553   
54+27  ,81     
2+606  ,608    
592-47 ,545    
56+597 ,653    
531+627,1158   
35+78  ,113    
610*859,523990 
3-172  ,-169   
4+523  ,527    
56-8   ,48     
63*3   ,189    
2-372  ,-370   
3+896  ,899    
675-439,236    
226-87 ,139    
5+323  ,328    
0-957  ,-957   
733+995,1728   
759-882,-123   
1+67   ,68     
591-76 ,515    
3-695  ,-692   
389-653,-264   
96+75  ,171    
27-1   ,26     
995-7  ,988    
696*154,107184 
7+468  ,475    
474+77 ,551    
19-170 ,-151   
95-661 ,-566   
995-9  ,986    
188-28 ,160    
399-7  ,392    
860+38 ,898    
19*459 ,8721   
0-878  ,-878   
669+28 ,697    
65*1   ,65     
56+907 ,963    
50-242 ,-192   
568*451,256168 
69+9   ,78     
82+79  ,161    
4-469  ,-465   
901-6  ,895    
8-9    ,-1     
869-722,147    
5*97   ,485    
38+818 ,856    
868+862,1730   
579*4  ,2316   
699+25 ,724    
659-107,552    
55+985 ,1040   
900+28 ,928    
347+60 ,407    
17+2   ,19     
45+76  ,121    
244*1  ,244    
91*7   ,637    
86-4   ,82     
71*97  ,6887   
20+447 ,467    
986+133,1119   
445-9  ,436    
9+473  ,482    
438-28 ,410    
86-71  ,15     
662*9  ,5958   
2-965  ,-963   
821-196,625    
74*178 ,13172  
897+88 ,985    
388*989,383732 
42*192 ,8064   
997*87 ,86739  
83-52  ,31     
136+1  ,137    
51+749 ,800    
416-247,169    
207-324,-117   
48+857 ,905    
8+850  ,858    
18-437 ,-419   
91-14  ,77     
142+34 ,176    
752-0  ,752    
40+28  ,68     
6+638  ,644    
304+61 ,365    
258*6  ,1548   
51+714 ,765    
775*9  ,6975   
824-3  ,821    
481+11 ,492    
75*492 ,36900  
429+31 ,460    
413-814,-401   
7*162  ,1134   
76+52  ,128    
3*942  ,2826   
28*894 ,25032  
7-839  ,-832   
30-65  ,-35    
30*833 ,24990  
38+82  ,120    
348*35 ,12180  
259-39 ,220    
70+930 ,1000   
54+334 ,388    
40-313 ,-273   
997+96 ,1093   
40*58  ,2320   
95+509 ,604    
768+274,1042   
79-773 ,-694   
196+30 ,226    
50*887 ,44350  
5-46   ,-41    
88+874 ,962    
4-27   ,-23    
362*41 ,14842  
2-386  ,-384   
993*848,842064 
134*855,114570 
393-19 ,374    
46-943 ,-897   
580-348,232    
357-62 ,295    
600+2  ,602    
64+489 ,553    
697*753,524841 
51+287 ,338    
477+530,1007   
12+26  ,38     
936+41 ,977    
486-426,60     
27+923 ,950    
3-234  ,-231   
876+34 ,910    
29+382 ,411    
469*72 ,33768  
0+290  ,290    
92+809 ,901    
71*481 ,34151  
526-7  ,519    
739+81 ,820    
867+29 ,896    
337*795,267915 
195+1  ,196    
32-9   ,23     
916*2  ,1832   
120+98 ,218    
639-473,166    
68*52  ,3536   
82+675 ,757    
12-789 ,-777   
325-99 ,226    
53*745 ,39485  
72-378 ,-306   
16-48  ,-32    
27+874 ,901    
575*4  ,2300   
5*321  ,1605   
1*729  ,729    
62-955 ,-893   
18*40  ,720    
46-3   ,43     
12-151 ,-139   
97-203 ,-106   
474-9  ,465    
86-494 ,-408   
549-442,107    
8*178  ,1424   
40-94  ,-54    
29*339 ,9831   
842-321,521    
29-867 ,-838   
9*0    ,0      
845+642,1487   
50-950 ,-900   
16*256 ,4096   
548+0  ,548    
3-671  ,-668   
0-253  ,-253   
215*23 ,4945   
652*93 ,60636  
495-9  ,486    
623+5  ,628    
274*254,69596  
966*666,643356 
0*734  ,0      
36-582 ,-546   
63-14  ,49     
841-495,346    
7*350  ,2450   
251*352,88352  
48-10  ,38     
363*3  ,1089   
53*837 ,44361  
2-940  ,-938   
53*546 ,28938  
74-31  ,43     
270-60 ,210    
8+853  ,861    
268-27 ,241    
37*413 ,15281  
633+8  ,641    
925-8  ,917    
75-59  ,16     
942-42 ,900    
38*12  ,456    
800+28 ,828    
35+227 ,262    
58+976 ,1034   
709+51 ,760    
257*34 ,8738   
839*87 ,72993  
839*53 ,44467  
3-90   ,-87    
1*408  ,408    
406*56 ,22736  
70*934 ,65380  
20-40  ,-20    
550-3  ,547    
618-281,337    
1+518  ,519    
802+9  ,811    
875+14 ,889    
847+726,1573   
493*10 ,4930   
229-44 ,185    
828-753,75     
875+6  ,881    
79-645 ,-566   
501*7  ,3507   
81+95  ,176    
874-29 ,845    
497+46 ,543    
6-915  ,-909   
2*544  ,1088   
223+76 ,299    
30*98  ,2940   
3+192  ,195    
39+3   ,42     
193*19 ,3667   
19+627 ,646    
749-115,634    
70+21  ,91     
73*69  ,5037   
95+31  ,126    
56+156 ,212    
505+74 ,579    
75+33  ,108    
687*8  ,5496   
98*654 ,64092  
477*787,375399 
264-5  ,259    
67*54  ,3618   
208+615,823    
91+875 ,966    
7+879  ,886    
440*11 ,4840   
3-405  ,-402   
2+55   ,57     
824*892,735008 
347-412,-65    
560+17 ,577    
1-630  ,-629   
827+237,1064   
25-6   ,19     
99-156 ,-57    
534*99 ,52866  
57*78  ,4446   
72+86  ,158    
8*373  ,2984   
81+395 ,476    
204-8  ,196    
848*333,282384 
75*240 ,18000  
902+201,1103   
878+389,1267   
71-33  ,38     
418*5  ,2090   
31+47  ,78     
76-19  ,57     
935-8  ,927    
226+0  ,226    
34+603 ,637    
830+31 ,861    
792*367,290664 
38+209 ,247    
288-924,-636   
2+149  ,151    
893+4  ,897    
36-732 ,-696   
694*994,689836 
558-8  ,550    
962-500,462    
26*782 ,20332  
220-5  ,215    
5+178  ,183    
858+260,1118   
195*8  ,1560   
93+59  ,152    
196*901,176596 
795-4  ,791    
779-56 ,723    
1+660  ,661    
693-4  ,689    
75*129 ,9675   
920-52 ,868    
641*949,608309 
61-677 ,-616   
900-359,541    
721*4  ,2884   
868*73 ,63364  
9-215  ,-206   
877*464,406928 
86-18  ,68     
92*183 ,16836  
48-329 ,-281   
24+30  ,54     
28*64  ,1792   
80*566 ,45280  
78+581 ,659    
174*8  ,1392   
28-826 ,-798   
949+977,1926   
751*600,450600 
28+630 ,658    
7-681  ,-674   
244+60 ,304    
96*991 ,95136  
9*505  ,4545   
660+84 ,744    
437+7  ,444    
641-36 ,605    
727*559,406393 
516*72 ,37152  
1+277  ,278    
569+2  ,571    
48+5   ,53     
981*54 ,52974  
821*2  ,1642   
899*66 ,59334  
269*737,198253 
131+255,386    
246-251,-5     
69+23  ,92     
732*0  ,0      
9*389  ,3501   
71-832 ,-761   
159*88 ,13992  
465-741,-276   
29-81  ,-52    
46*41  ,1886   
42*2   ,84     
11+83  ,94     
69*720 ,49680  
823+22 ,845    
313+729,1042   
400+0  ,400    
752+799,1551   
2-394  ,-392   
311+5  ,316    
7-124  ,-117   
23*286 ,6578   
7+692  ,699    
238-49 ,189    
967+3  ,970    
358*89 ,31862  
14-99  ,-85    
853-542,311    
31-300 ,-269   
77*393 ,30261  
33-64  ,-31    
39+310 ,349    
89+727 ,816    
537-6  ,531    
77*292 ,22484  
733-471,262    
805*6  ,4830   
520*211,109720 
497*6  ,2982   
86+69  ,155    
476+53 ,529    
809+86 ,895    
6-28   ,-22    
5+595  ,600    
867*300,260100 
80-223 ,-143   
161-42 ,119    
271-318,-47    
17*392 ,6664   
764+696,1460   
804-54 ,750    
559-76 ,483    
3*417  ,1251   
402-383,19     
78-263 ,-185   
719+6  ,725    
8-3    ,5      
351-3  ,348    
240*129,30960  
90-640 ,-550   
292+646,938    
0+854  ,854    
218-57 ,161    
2+690  ,692    
28*99  ,2772   
405*59 ,23895  
926*419,387994 
674+917,1591   
70+196 ,266    
210*397,83370  
848-61 ,787    
409+53 ,462    
690+497,1187   
65-93  ,-28    
82-84  ,-2     
25+39  ,64     
11-954 ,-943   
214*69 ,14766  
238-457,-219   
555*18 ,9990   
124-652,-528   
296+315,611    
218-640,-422   
594-13 ,581    
449-93 ,356    
466-11 ,455    
30-574 ,-544   
6-945  ,-939   
644+16 ,660    
388-9  ,379    
127+705,832    
880-922,-42    
29*899 ,26071  
22-759 ,-737   
447*8  ,3576   
0-43   ,-43    
72-122 ,-50    
538-50 ,488    
782*23 ,17986  
107+48 ,155    
829*49 ,40621  
650+0  ,650    
178-1  ,177    
1-805  ,-804   
672*94 ,63168  
4*777  ,3108   
407+3  ,410    
474+1  ,475    
37*74  ,2738   
258+4  ,262    
829*1  ,829    
23-779 ,-756   
390+1  ,391    
990+598,1588   
760*681,517560 
123+2  ,125    
93-82  ,11     
11*933 ,10263  
702+1  ,703    
950+9  ,959    
659+79 ,738    
544-97 ,447    
27*8   ,216    
191+384,575    
0*76   ,0      
81+434 ,515    
74+607 ,681    
460+81 ,541    
879+62 ,941    
488+96 ,584    
43+697 ,740    
13-57  ,-44    
54+40  ,94     
94-67  ,27     
400*9  ,3600   
78-82  ,-4     
601-76 ,525    
624+51 ,675    
271-72 ,199    
360-4  ,356    
26*74  ,1924   
849-50 ,799    
975*57 ,55575  
951+529,1480   
255+9  ,264    
126-490,-364   
958+80 ,1038   
676-869,-193   
566+89 ,655    
949*3  ,2847   
826+60 ,886    
518+12 ,530    
989+280,1269   
46+960 ,1006   
37-802 ,-765   
9*21   ,189    
8-767  ,-759   
230*784,180320 
9*29   ,261    
990*375,371250 
31*90  ,2790   
507*80 ,40560  
19-56  ,-37    
638+11 ,649    
11+171 ,182    
405-0  ,405    
554*58 ,32132  
441*77 ,33957  
6*583  ,3498   
544*5  ,2720   
11*918 ,10098  
13+31  ,44     
29-63  ,-34    
483+3  ,486    
2+961  ,963    
562-64 ,498    
1-220  ,-219   
965-534,431    
2*659  ,1318   
689*52 ,35828  
17+4   ,21     
809-36 ,773    
244+521,765    
935+3  ,938    
0*138  ,0      
923-3  ,920    
172+3  ,175    
413-414,-1     
969*980,949620 
219-474,-255   
9*199  ,1791   
42-20  ,22     
207+763,970    
99-776 ,-677   
212*15 ,3180   
220-93 ,127    
4*0    ,0      
0*365  ,0      
6*800  ,4800   
789+865,1654   
69*716 ,49404  
326*493,160718 
0*742  ,0      
246-677,-431   
812*364,295568 
12*988 ,11856  
0*79   ,0      
116+8  ,124    
298+96 ,394    
271*520,140920 
1-88   ,-87    
8-661  ,-653   
251-9  ,242    
161*86 ,13846  
828*13 ,10764  
67+771 ,838    
21-799 ,-778   
55*278 ,15290  
88*251 ,22088  
290*887,257230 
522*7  ,3654   
4*842  ,3368   
39-780 ,-741   
135+46 ,181    
21*77  ,1617   
3+391  ,394    
23-691 ,-668   
452+862,1314   
440-923,-483   
47+857 ,904    
227-93 ,134    
968+6  ,974    
12-41  ,-29    
42+649 ,691    
764-86 ,678    
977*517,505109 
4+99   ,103    
271+20 ,291    
299*5  ,1495   
10*689 ,6890   
43+228 ,271    
67*55  ,3685   
38*948 ,36024  
5*277  ,1385   
965*34 ,32810  
529+9  ,538    
39+97  ,136    
340+18 ,358    
39-39  ,0      
790+379,1169   
466-74 ,392    
3-555  ,-552   
5+977  ,982    
27-747 ,-720   
644+524,1168   
886*91 ,80626  
141+90 ,231    
743*81 ,60183  
789-33 ,756    
56*668 ,37408  
7*12   ,84     
73*891 ,65043  
66-622 ,-556   
429*922,395538 
942+814,1756   
3+68   ,71     
19*470 ,8930   
914-77 ,837    
66+11  ,77     
0+401  ,401    
459+58 ,517    
748+62 ,810    
462+29 ,491    
96*555 ,53280  
196*11 ,2156   
1+363  ,364    
106-834,-728   
602-7  ,595    
5*362  ,1810   
99-693 ,-594   
37*36  ,1332   
5*108  ,540    
20-16  ,4      
985*441,434385 
7*374  ,2618   
9*588  ,5292   
46-40  ,6      
6-692  ,-686   
26+15  ,41     
717*951,681867 
459*1  ,459    
615-53 ,562    
376-0  ,376    
259*754,195286 
622-9  ,613    
9+507  ,516    
13*856 ,11128  
56+12  ,68     
46-413 ,-367   
973-38 ,935    
98+422 ,520    
662*21 ,13902  
704-968,-264   
78-72  ,6      
2*857  ,1714   
5+134  ,139    
28+71  ,99     
671*496,332816 
436+1  ,437    
35-761 ,-726   
275*66 ,18150  
77*421 ,32417  
5*500  ,2500   
4-144  ,-140   
9+547  ,556    
6*980  ,5880   
53+460 ,513    
82+887 ,969    
712-6  ,706    
6+514  ,520    
415-73 ,342    
722-398,324    
403-2  ,401    
44-60  ,-16    
25+147 ,172    
0+37   ,37     
49*37  ,1813   
9*645  ,5805   
293+146,439    
22-26  ,-4     
172-0  ,172    
480-12 ,468    
496-21 ,475    
62*88  ,5456   
6+211  ,217    
164*52 ,8528   
2-545  ,-543   
221*99 ,21879  
50*30  ,1500   
28-86  ,-58    
641-73 ,568    
9*745  ,6705   
28*442 ,12376  
77*860 ,66220  
533*5  ,2665   
391-606,-215   
64*884 ,56576  
994-914,80     
441+6  ,447    
868+83 ,951    
64-99  ,-35    
885-0  ,885    
69-636 ,-567   
75+492 ,567    
1*584  ,584    
83*71  ,5893   
89*431 ,38359  
478+752,1230   
0*454  ,0      
805*431,346955 
4-404  ,-400   
613*53 ,32489  
70*140 ,9800   
36+17  ,53     
95*571 ,54245  
60-78  ,-18    
682-98 ,584    
62*787 ,48794  
4+41   ,45     
148*11 ,1628   
758*431,326698 
624-3  ,621    
549+99 ,648    
56+44  ,100    
958-66 ,892    
474-1  ,473    
24+877 ,901    
791+349,1140   
889-516,373    
56+967 ,1023   
944*19 ,17936  
101+86 ,187    
7-212  ,-205   
70*5   ,350    
18-58  ,-40    
6*385  ,2310   
616-52 ,564    
13-48  ,-35    
263-202,61     
56-63  ,-7     
9-612  ,-603   
784*5  ,3920   
46-940 ,-894   
208+1  ,209    
8*742  ,5936   
565*766,432790 
3*206  ,618    
625*692,432500 
47+83  ,130    
123-86 ,37     
24-697 ,-673   
341-89 ,252    
78+152 ,230    
99+473 ,572    
5-176  ,-171   
53+370 ,423    
673+0  ,673    
24+898 ,922    
12-60  ,-48    
84+458 ,542    
446-8  ,438    
574+6  ,580    
695+59 ,754    
904+233,1137   
926-815,111    
772+271,1043   
881*47 ,41407  
718-127,591    
754-186,568    
54*4   ,216    
706+2  ,708    
71+73  ,144    
362*2  ,724    
257*749,192493 
770+53 ,823    
795-39 ,756    
70-333 ,-263   
568+57 ,625    
848+824,1672   
636+0  ,636    
493+663,1156   
929*82 ,76178  
4+202  ,206    
397+186,583    
12-251 ,-239   
32+491 ,523    
13*91  ,1183   
754*998,752492 
4*59   ,236    
742*1  ,742    
54*41  ,2214   
733*59 ,43247  
944*6  ,5664   
2*911  ,1822   
500+41 ,541    
7+70   ,77     
444+211,655    
1+767  ,768    
163*9  ,1467   
3+45   ,48     
4+871  ,875    
379+28 ,407    
338*60 ,20280  
928*53 ,49184  
70*95  ,6650   
7-779  ,-772   
506*311,157366 
135*45 ,6075   
932-546,386    
469+9  ,478    
100-59 ,41     
73*429 ,31317  
489*107,52323  
13-369 ,-356   
993-7  ,986    
217+447,664    
6*730  ,4380   
912+296,1208   
44-458 ,-414   
70-492 ,-422   
92*962 ,88504  
760+38 ,798    
121+29 ,150    
242*5  ,1210   
968-9  ,959    
71-70  ,1      
718-3  ,715    
13*301 ,3913   
454+21 ,475    
335+512,847    
310-78 ,232    
25+25  ,50     
243+98 ,341    
8+721  ,729    
68*49  ,3332   
769*3  ,2307   
27+9   ,36     
48+198 ,246    
101+75 ,176    
52+636 ,688    
428-58 ,370    
8-565  ,-557   
693-439,254    
38+37  ,75     
632+31 ,663    
96-92  ,4      
558-3  ,555    
88+843 ,931    
878-39 ,839    
888*9  ,7992   
15+99  ,114    
7+110  ,117    
155+413,568    
9+314  ,323    
533-3  ,530    
820+64 ,884    
925-15 ,910    
270*4  ,1080   
436*729,317844 
97-722 ,-625   
2-737  ,-735   
75-38  ,37     
278-62 ,216    
0+104  ,104    
50-86  ,-36    
691+504,1195   
649+3  ,652    
261+4  ,265    
105+6  ,111    
698+409,1107   
479-52 ,427    
128-488,-360   
258*72 ,18576  
63-313 ,-250   
709*6  ,4254   
2-256  ,-254   
430*29 ,12470  
759-218,541    
79*502 ,39658  
174+615,789    
2+791  ,793    
57*80  ,4560   
738-3  ,735    
39+95  ,134    
49*647 ,31703  
541*365,197465 
31+53  ,84     
51-42  ,9      
923-4  ,919    
62*166 ,10292  
341+585,926    
1*210  ,210    
39-682 ,-643   
414-85 ,329    
462-164,298    
257-892,-635   
11-110 ,-99    
76+685 ,761    
48+356 ,404    
400-273,127    
428*394,168632 
301+841,1142   
373+7  ,380    
217*7  ,1519   
325+431,756    
639+89 ,728    
244-14 ,230    
898-245,653    
774+587,1361   
36+694 ,730    
12*264 ,3168   
455+416,871    
849*198,168102 
486+8  ,494    
61*515 ,31415  
676*98 ,66248  
885*847,749595 
17+41  ,58     
62*342 ,21204  
548-903,-355   
907+177,1084   
389+46 ,435    
3*861  ,2583   
1-75   ,-74    
1+14   ,15     
914*45 ,41130  
343*50 ,17150  
1+550  ,551    
1+730  ,731    
61+88  ,149    
626-785,-159   
403+917,1320   
51-62  ,-11    
631-38 ,593    
63*820 ,51660  
48+61  ,109    
6+138  ,144    
46*493 ,22678  
41*432 ,17712  
34*81  ,2754   
14*138 ,1932   
77*182 ,14014  
66+69  ,135    
428+4  ,432    
92*32  ,2944   
732*352,257664 
15-14  ,1      
48-962 ,-914   
173*389,67297  
75*51  ,3825   
87*281 ,24447  
653-908,-255   
65*279 ,18135  
70+154 ,224    
83-19  ,64     
208-58 ,150    
635+947,1582   
318*47 ,14946  
14+477 ,491    
48*908 ,43584  
361+50 ,411    
6+977  ,983    
691+65 ,756    
4*620  ,2480   
49*936 ,45864  
73+661 ,734    
600*8  ,4800   
195-8  ,187    
6*517  ,3102   
5+78   ,83     
88+163 ,251    
5*80   ,400    
0+333  ,333    
52+79  ,131    
13+58  ,71     
808+7  ,815    
889-5  ,884    
800*50 ,40000  
219-213,6      
970-1  ,969    
701+14 ,715    
7-844  ,-837   
12*852 ,10224  
880*8  ,7040   
392+8  ,400    
224*1  ,224    
944+457,1401   
554*44 ,24376  
2*712  ,1424   
711*21 ,14931  
38*14  ,532    
71*207 ,14697  
231+86 ,317    
20-366 ,-346   
725-197,528    
4+632  ,636    
324-13 ,311    
777+1  ,778    
43*648 ,27864  
4*111  ,444    
83-466 ,-383   
777-1  ,776    
31+254 ,285    
93-373 ,-280   
23*86  ,1978   
8+350  ,358    
80+254 ,334    
467*298,139166 
5-66   ,-61    
297+9  ,306    
749-3  ,746    
590+21 ,611    
906*72 ,65232  
8-277  ,-269   
348-5  ,343    
129-8  ,121    
8*840  ,6720   
282-79 ,203    
25*826 ,20650  
71+2   ,73     
317*7  ,2219   
19*39  ,741    
107*2  ,214    
714-2  ,712    
181+629,810    
693*783,542619 
943*1  ,943    
761*7  ,5327   
163-469,-306   
583*623,363209 
81-48  ,33     
582+334,916    
684+2  ,686    
807-112,695    
308-174,134    
4-0    ,4      
84+257 ,341    
86+469 ,555    
855+539,1394   
287-57 ,230    
506*29 ,14674  
2*723  ,1446   
187-43 ,144    
94-679 ,-585   
547+35 ,582    
487+2  ,489    
372*21 ,7812   
36+868 ,904    
3*222  ,666    
918-22 ,896    
226+5  ,231    
239+321,560    
30-858 ,-828   
53+49  ,102    
26-14  ,12     
75+889 ,964    
978+83 ,1061   
680-1  ,679    
65*583 ,37895  
743-756,-13    
17*368 ,6256   
5+52   ,57     
128-874,-746   
403*700,282100 
90-600 ,-510   
4-793  ,-789   
99+55  ,154    
975+515,1490   
745-2  ,743    
864-992,-128   
1+893  ,894    
792*93 ,73656  
9-906  ,-897   
130+897,1027   
91*56  ,5096   
73*424 ,30952  
80-25  ,55     
813+531,1344   
594+62 ,656    
99+80  ,179    
233+3  ,236    
967-11 ,956    
85*960 ,81600  
536+624,1160   
23*30  ,690    
21-18  ,3      
457+225,682    
191+0  ,191    
68*938 ,63784  
67*408 ,27336  
966+0  ,966    
245+548,793    
202*5  ,1010   
197*96 ,18912  
435-237,198    
78+43  ,121    
309*9  ,2781   
9*523  ,4707   
299+465,764    
783*83 ,64989  
84-421 ,-337   
38-576 ,-538   
495-55 ,440    
358-549,-191   
667*425,283475 
566+49 ,615    
29*738 ,21402  
3+80   ,83     
395*407,160765 
1+301  ,302    
54+513 ,567    
0*520  ,0      
652-85 ,567    
23-178 ,-155   
355+573,928    
305+760,1065   
27+67  ,94     
7+922  ,929    
707-1  ,706    
90-6   ,84     
716+37 ,753    
299+190,489    
939*17 ,15963  
69+33  ,102    
732+696,1428   
585+0  ,585    
821+9  ,830    
47+677 ,724    
47*295 ,13865  
78+81  ,159    
52+683 ,735    
49-783 ,-734   
890*330,293700 
25-55  ,-30    
75*721 ,54075  
660-91 ,569    
53+61  ,114    
78*3   ,234    
14-446 ,-432   
429+2  ,431    
432*77 ,33264  
179*0  ,0      
944+15 ,959    
46+571 ,617    
37*587 ,21719  
280+47 ,327    
60*654 ,39240  
530*349,184970 
453-755,-302   
41*77  ,3157   
82-267 ,-185   
632*92 ,58144  
7-892  ,-885   
681-8  ,673    
391*830,324530 
696*944,657024 
826-9  ,817    
468+164,632    
302*6  ,1812   
95-62  ,33     
17*848 ,14416  
609+685,1294   
12-146 ,-134   
29-266 ,-237   
925+28 ,953    
0*873  ,0      
71+77  ,148    
555-6  ,549    
75*795 ,59625  
269*562,151178 
2-730  ,-728   
624+9  ,633    
7*492  ,3444   
212+936,1148   
143-97 ,46     
293*58 ,16994  
505-129,376    
95*481 ,45695  
0-354  ,-354   
914*25 ,22850  
87+745 ,832    
53-570 ,-517   
588*977,574476 
91-969 ,-878   
232-328,-96    
550-80 ,470    
456*6  ,2736   
497*792,393624 
28*11  ,308    
544+50 ,594    
618-4  ,614    
853-2  ,851    
678+325,1003   
16-77  ,-61    
0*760  ,0      
0+257  ,257    
78+33  ,111    
80+1   ,81     
433+500,933    
6+406  ,412    
236*118,27848  
487*22 ,10714  
275*878,241450 
58+194 ,252    
562+5  ,567    
477+32 ,509    
581-640,-59    
9*119  ,1071   
500+3  ,503    
23+273 ,296    
657*522,342954 
875-511,364    
37+73  ,110    
322+46 ,368    
37-87  ,-50    
98-579 ,-481   
88*267 ,23496  
127-33 ,94     
9*36   ,324    
615+0  ,615    
808+66 ,874    
10-83  ,-73    
678+927,1605   
17+24  ,41     
883-72 ,811    
472+4  ,476    
111*32 ,3552   
714*343,244902 
476+8  ,484    
39+23  ,62     
382+97 ,479    
839+9  ,848    
445-8  ,437    
16*483 ,7728   
27+0   ,27     
457+88 ,545    
46+31  ,77     
117*249,29133  
29+99  ,128    
39*73  ,2847   
40-52  ,-12    
0-539  ,-539   
8+672  ,680    
862+707,1569   
42*218 ,9156   
60-294 ,-234   
68*465 ,31620  
300+0  ,300    
90-59  ,31     
912+47 ,959    
0+219  ,219    
925+2  ,927    
141*13 ,1833   
33*62  ,2046   
2*762  ,1524   
436*528,230208 
165*10 ,1650   
12*49  ,588    
78-14  ,64     
382*79 ,30178  
403+77 ,480    
258+140,398    
39-17  ,22     
3+400  ,403    
3+807  ,810    
395*197,77815  
994*23 ,22862  
500*426,213000 
455+28 ,483    
72-271 ,-199   
502+7  ,509    
17-86  ,-69    
92+599 ,691    
843-9  ,834    
92-390 ,-298   
476+848,1324   
703*97 ,68191  
412-5  ,407    
941+29 ,970    
847*78 ,66066  
82*768 ,62976  
54*6   ,324    
571+113,684    
13*3   ,39     
3+451  ,454    
43+63  ,106    
476-97 ,379    
234+9  ,243    
43*138 ,5934   
626-93 ,533    
212+81 ,293    
4+66   ,70     
18-42  ,-24    
25*710 ,17750  
49+1   ,50     
747*90 ,67230  
926-47 ,879    
967-58 ,909    
379-664,-285   
50-351 ,-301   
64-80  ,-16    
133+71 ,204    
5+630  ,635    
295-507,-212   
713+2  ,715    
971*55 ,53405  
86-47  ,39     
867+38 ,905    
8*729  ,5832   
47-50  ,-3     
20*333 ,6660   
5+279  ,284    
18-51  ,-33    
16+270 ,286    
496*519,257424 
946+236,1182   
62+150 ,212    
313*0  ,0      
66-36  ,30     
529-70 ,459    
74*7   ,518    
997+331,1328   
9-60   ,-51    
0*225  ,0      
5-155  ,-150   
762-956,-194   
723*895,647085 
286*7  ,2002   
850+49 ,899    
3+65   ,68     
9*756  ,6804   
93*24  ,2232   
40-19  ,21     
816*3  ,2448   
249-388,-139   
3*323  ,969    
928*758,703424 
168*923,155064 
31+885 ,916    
96-2   ,94     
518*98 ,50764  
1-30   ,-29    
901-578,323    
192+947,1139   
61*90  ,5490   
61-710 ,-649   
7+60   ,67     
36+45  ,81     
786*692,543912 
51-998 ,-947   
728+366,1094   
347-38 ,309    
36-961 ,-925   
19-350 ,-331   
37-781 ,-744   
80-16  ,64     
21*20  ,420    
611*82 ,50102  
82-71  ,11     
626-1  ,625    
2+95   ,97     
649+1  ,650    
904-9  ,895    
261-2  ,259    
60*715 ,42900  
64-11  ,53     
18*625 ,11250  
771*21 ,16191  
0*52   ,0      
8+809  ,817    
490+5  ,495    
59-402 ,-343   
38+919 ,957    
0-688  ,-688   
6+117  ,123    
0*801  ,0      
1-868  ,-867   
61*982 ,59902  
144-787,-643   
527+90 ,617    
0-292  ,-292   
422+6  ,428    
7-622  ,-615   
591+86 ,677    
5-331  ,-326   
6-507  ,-501   
51+249 ,300    
939*863,810357 
7-54   ,-47    
488-5  ,483    
824+63 ,887    
85+48  ,133    
89+3   ,92     
596+99 ,695    
2+70   ,72     
98*433 ,42434  
24-996 ,-972   
742*475,352450 
5-287  ,-282   
88+35  ,123    
422+658,1080   
411*33 ,13563  
335*45 ,15075  
751-84 ,667    
432*2  ,864    
64+627 ,691    
914*5  ,4570   
3+690  ,693    
9-432  ,-423   
4*402  ,1608   
184*2  ,368    
294-351,-57    
523+11 ,534    
48-39  ,9      
10*966 ,9660   
74*183 ,13542  
879+414,1293   
9*333  ,2997   
23*666 ,15318  
251+83 ,334    
2-90   ,-88    
17+66  ,83     
5*617  ,3085   
55*41  ,2255   
963-23 ,940    
594+61 ,655    
8+871  ,879    
635*689,437515 
778*489,380442 
85-34  ,51     
327-4  ,323    
662+74 ,736    
55*9   ,495    
531-0  ,531    
174+353,527    
72-40  ,32     
8*350  ,2800   
491-613,-122   
64-486 ,-422   
829+837,1666   
60+66  ,126    
383*86 ,32938  
589*151,88939  
176-890,-714   
47*8   ,376    
0-964  ,-964   
723-71 ,652    
6+13   ,19     
98+952 ,1050   
23-76  ,-53    
109-6  ,103    
8+161  ,169    
76*19  ,1444   
674*443,298582 
172-423,-251   
177-12 ,165    
91+2   ,93     
90+994 ,1084   
81-28  ,53     
541+10 ,551    
956+490,1446   
96-8   ,88     
6+74   ,80     
4*480  ,1920   
67-1   ,66     
793-82 ,711    
72*706 ,50832  
55*852 ,46860  
294-8  ,286    
186*3  ,558    
3+432  ,435    
42-73  ,-31    
758+54 ,812    
38*852 ,32376  
476*23 ,10948  
19+885 ,904    
9-814  ,-805   
988*562,555256 
73*187 ,13651  
8-918  ,-910   
3*227  ,681    
732+1  ,733    
38*37  ,1406   
17*357 ,6069   
282+61 ,343    
4-167  ,-163   
635-25 ,610    
6*891  ,5346   
0-173  ,-173   
256-14 ,242    
913*843,769659 
96-746 ,-650   
2+418  ,420    
297+372,669    
25*622 ,15550  
38+482 ,520    
4-219  ,-215   
28*973 ,27244  
