questions,expected
13-76  ,-63    
377*789,297453 
666-3  ,663    
36+0   ,36     
5-691  ,-686   
740-968,-228   
49+878 ,927    
799-61 ,738    
15+35  ,50     
73+4   ,77     
98-46  ,52     
83*983 ,81589  
274+243,517    
891+163,1054   
1+440  ,441    
4*2    ,8      
733+979,1712   
829*34 ,28186  
361*7  ,2527   
553-8  ,545    
760*0  ,0      
243*21 ,5103   
390-23 ,367    
4+547  ,551    
497+343,840    
8-24   ,-16    
148-6  ,142    
25-87  ,-62    
354-928,-574   
53+234 ,287    
12+873 ,885    
9*85   ,765    
45-4   ,41     
37+899 ,936    
868+1  ,869    
97-750 ,-653   
970-68 ,902    
446+38 ,484    
2-929  ,-927   
9-84   ,-75    
9*358  ,3222   
3-787  ,-784   
4+577  ,581    
646*9  ,5814   
42*8   ,336    
646*401,259046 
477-2  ,475    
6+914  ,920    
9+900  ,909    
206+4  ,210    
43+2   ,45     
738+684,1422   
3+28   ,31     
83+60  ,143    
38+54  ,92     
817+2  ,819    
94*0   ,0      
652-99 ,553    
32*35  ,1120   
44*247 ,10868  
489-27 ,462    
82+846 ,928    
823-600,223    
438+70 ,508    
1-995  ,-994   
896-1  ,895    
976*26 ,25376  
66+567 ,633    
37*619 ,22903  
553*9  ,4977   
32*897 ,28704  
107-39 ,68     
590*3  ,1770   
8+582  ,590    
79+47  ,126    
430-13 ,417    
89+186 ,275    
4+824  ,828    
94*9   ,846    
51*573 ,29223  
48-23  ,25     
853+2  ,855    
85-4   ,81     
2*792  ,1584   
720-290,430    
88*83  ,7304   
94*34  ,3196   
114-4  ,110    
6*72   ,432    
92-25  ,67     
76*73  ,5548   
93-721 ,-628   
477+9  ,486    
79-978 ,-899   
1*99   ,99     
48-5   ,43     
811+3  ,814    
32-758 ,-726   
60*3   ,180    
558*3  ,1674   
32*58  ,1856   
72-29  ,43     
40+19  ,59     
321*8  ,2568   
76-415 ,-339   
4+78   ,82     
182-455,-273   
597-554,43     
0+493  ,493    
189+829,1018   
20-754 ,-734   
934*853,796702 
727+21 ,748    
102+5  ,107    
539-916,-377   
531*250,132750 
906*56 ,50736  
421-103,318    
319+2  ,321    
742+374,1116   
870+3  ,873    
116+552,668    
901-710,191    
38-825 ,-787   
5-479  ,-474   
1*17   ,17     
337-40 ,297    
768+162,930    
9-136  ,-127   
87-724 ,-637   
49-85  ,-36    
3+226  ,229    
89*588 ,52332  
9-262  ,-253   
330+5  ,335    
994+18 ,1012   
712*31 ,22072  
402-160,242    
719-354,365    
60*13  ,780    
75*39  ,2925   
0*108  ,0      
3+69   ,72     
9+8    ,17     
95+554 ,649    
598+7  ,605    
16+56  ,72     
52-5   ,47     
9-335  ,-326   
643*378,243054 
454+57 ,511    
68-596 ,-528   
0-367  ,-367   
94-579 ,-485   
246*24 ,5904   
652+9  ,661    
46-75  ,-29    
2*22   ,44     
97+89  ,186    
105+113,218    
35-432 ,-397   
83*50  ,4150   
52+904 ,956    
1+427  ,428    
24+876 ,900    
385*0  ,0      
65*7   ,455    
207*56 ,11592  
12+296 ,308    
337+21 ,358    
60-544 ,-484   
7-69   ,-62    
67+77  ,144    
0-69   ,-69    
24*1   ,24     
6+152  ,158    
40-694 ,-654   
3*874  ,2622   
28*692 ,19376  
693-7  ,686    
481-2  ,479    
67+440 ,507    
22-884 ,-862   
6-340  ,-334   
577-75 ,502    
24+592 ,616    
86+478 ,564    
85+63  ,148    
693-97 ,596    
172+97 ,269    
424+33 ,457    
47+582 ,629    
0*67   ,0      
489*38 ,18582  
681*21 ,14301  
74+976 ,1050   
498-44 ,454    
41-235 ,-194   
253+9  ,262    
92*16  ,1472   
228+4  ,232    
99+10  ,109    
32*9   ,288    
278+2  ,280    
226-7  ,219    
71-851 ,-780   
86*691 ,59426  
4+33   ,37     
21*28  ,588    
86+318 ,404    
0*710  ,0      
34*98  ,3332   
7-515  ,-508   
17*0   ,0      
81*61  ,4941   
255-68 ,187    
4+382  ,386    
439+3  ,442    
98-73  ,25     
5-58   ,-53    
12*853 ,10236  
38*246 ,9348   
492*945,464940 
392+823,1215   
603+70 ,673    
5-186  ,-181   
44+67  ,111    
35*156 ,5460   
99*990 ,98010  
308-0  ,308    
621+1  ,622    
466*4  ,1864   
6+810  ,816    
187*456,85272  
605+17 ,622    
68+9   ,77     
352-3  ,349    
47-96  ,-49    
15-855 ,-840   
157*1  ,157    
140-9  ,131    
628*135,84780  
9*803  ,7227   
665-17 ,648    
21+809 ,830    
54+993 ,1047   
276*41 ,11316  
92*864 ,79488  
47+2   ,49     
647+86 ,733    
3+296  ,299    
43-76  ,-33    
67-36  ,31     
6+57   ,63     
6-923  ,-917   
52-203 ,-151   
77*732 ,56364  
89-63  ,26     
6+160  ,166    
815*3  ,2445   
230-15 ,215    
35-635 ,-600   
2-29   ,-27    
1+180  ,181    
924*6  ,5544   
928-1  ,927    
80*28  ,2240   
18-392 ,-374   
310-935,-625   
152+66 ,218    
563-4  ,559    
440*5  ,2200   
5+52   ,57     
351+7  ,358    
891*23 ,20493  
98-107 ,-9     
26+927 ,953    
16-152 ,-136   
482*369,177858 
3+538  ,541    
58+8   ,66     
40-55  ,-15    
77-87  ,-10    
946+170,1116   
457*143,65351  
268*363,97284  
481*72 ,34632  
27-725 ,-698   
979+92 ,1071   
2*625  ,1250   
6*341  ,2046   
27*4   ,108    
82*363 ,29766  
666-28 ,638    
86-509 ,-423   
15*778 ,11670  
13+86  ,99     
858*74 ,63492  
79+171 ,250    
755+1  ,756    
998-66 ,932    
96-64  ,32     
59*8   ,472    
38+73  ,111    
85+529 ,614    
42-933 ,-891   
986+99 ,1085   
526*258,135708 
8-13   ,-5     
146*208,30368  
80*948 ,75840  
850-0  ,850    
51*83  ,4233   
82+89  ,171    
26-230 ,-204   
161-91 ,70     
66-491 ,-425   
786*2  ,1572   
907+0  ,907    
9*816  ,7344   
6+958  ,964    
2-468  ,-466   
63*73  ,4599   
98+259 ,357    
33+34  ,67     
63-317 ,-254   
252*671,169092 
5*50   ,250    
234-26 ,208    
93+284 ,377    
36+97  ,133    
87+39  ,126    
59-86  ,-27    
770-3  ,767    
780+64 ,844    
133-682,-549   
28+95  ,123    
4+198  ,202    
64-989 ,-925   
673+2  ,675    
6-325  ,-319   
382+280,662    
823+579,1402   
0+992  ,992    
248+845,1093   
1-72   ,-71    
6*133  ,798    
54-47  ,7      
2+96   ,98     
341*37 ,12617  
716+35 ,751    
67*862 ,57754  
49-6   ,43     
30-70  ,-40    
86*6   ,516    
4*397  ,1588   
687-21 ,666    
44-38  ,6      
417+3  ,420    
42+120 ,162    
348*744,258912 
18+96  ,114    
368+0  ,368    
29+976 ,1005   
874*0  ,0      
69-76  ,-7     
639+135,774    
893-756,137    
5*681  ,3405   
292*55 ,16060  
1-39   ,-38    
4+742  ,746    
9+339  ,348    
147+624,771    
507+1  ,508    
45*160 ,7200   
69*979 ,67551  
1*853  ,853    
1+680  ,681    
944-90 ,854    
361+4  ,365    
43*3   ,129    
934-32 ,902    
3-685  ,-682   
385+19 ,404    
30+35  ,65     
6-416  ,-410   
8*751  ,6008   
48*3   ,144    
417*940,391980 
33*607 ,20031  
10+261 ,271    
70+314 ,384    
390+60 ,450    
702-8  ,694    
85*1   ,85     
48*88  ,4224   
907*833,755531 
156*260,40560  
971*5  ,4855   
4-8    ,-4     
709-263,446    
23+90  ,113    
9+396  ,405    
9-371  ,-362   
348+207,555    
948+15 ,963    
996+75 ,1071   
63*308 ,19404  
885-3  ,882    
785*144,113040 
20*77  ,1540   
89+96  ,185    
41+773 ,814    
219+99 ,318    
73*13  ,949    
4-842  ,-838   
7+81   ,88     
7+348  ,355    
810+359,1169   
643*454,291922 
233-0  ,233    
569+93 ,662    
23+929 ,952    
958-1  ,957    
22-6   ,16     
29*52  ,1508   
0+195  ,195    
722*434,313348 
365+2  ,367    
94-335 ,-241   
7*771  ,5397   
241+24 ,265    
746*0  ,0      
71-4   ,67     
21-23  ,-2     
2*587  ,1174   
620-307,313    
971*9  ,8739   
8*488  ,3904   
807*156,125892 
2-675  ,-673   
60*5   ,300    
852*93 ,79236  
99-83  ,16     
487*5  ,2435   
492-29 ,463    
40-326 ,-286   
32*1   ,32     
8-93   ,-85    
164+1  ,165    
290-0  ,290    
9*654  ,5886   
110*79 ,8690   
962*6  ,5772   
6-863  ,-857   
91-83  ,8      
175+857,1032   
576*3  ,1728   
88+351 ,439    
413*8  ,3304   
36+1   ,37     
78*1   ,78     
31+7   ,38     
99-74  ,25     
529-379,150    
17+102 ,119    
46-31  ,15     
0-743  ,-743   
2+747  ,749    
638-45 ,593    
149*1  ,149    
1*283  ,283    
187+3  ,190    
8-511  ,-503   
179*54 ,9666   
34-296 ,-262   
61*86  ,5246   
4+283  ,287    
29+98  ,127    
4+63   ,67     
647+700,1347   
422+0  ,422    
2+104  ,106    
952+0  ,952    
8-486  ,-478   
86+302 ,388    
121*44 ,5324   
453+57 ,510    
844*983,829652 
35+6   ,41     
8-597  ,-589   
49+680 ,729    
63+548 ,611    
11*100 ,1100   
80-542 ,-462   
8*943  ,7544   
86-53  ,33     
4*736  ,2944   
159-505,-346   
0-36   ,-36    
0-846  ,-846   
17-512 ,-495   
0-606  ,-606   
2*633  ,1266   
60*232 ,13920  
135-3  ,132    
286*722,206492 
856-449,407    
814-8  ,806    
647+451,1098   
6*809  ,4854   
98-654 ,-556   
76-5   ,71     
56+55  ,111    
99*716 ,70884  
774+407,1181   
3*794  ,2382   
309-25 ,284    
882+813,1695   
298*59 ,17582  
7-346  ,-339   
22-72  ,-50    
78-754 ,-676   
210+468,678    
819*982,804258 
409*453,185277 
292+795,1087   
52*852 ,44304  
25*398 ,9950   
89+342 ,431    
63-52  ,11     
66+17  ,83     
5+140  ,145    
804+85 ,889    
871+330,1201   
47-13  ,34     
250-8  ,242    
64*98  ,6272   
719-33 ,686    
52*43  ,2236   
5-14   ,-9     
126-6  ,120    
25*247 ,6175   
380+650,1030   
89+975 ,1064   
375*3  ,1125   
53+7   ,60     
371*589,218519 
4+52   ,56     
73-66  ,7      
63*123 ,7749   
47*5   ,235    
1-482  ,-481   
75*500 ,37500  
683+908,1591   
857-9  ,848    
843*4  ,3372   
89*81  ,7209   
8+398  ,406    
939+62 ,1001   
76+784 ,860    
175-44 ,131    
29-7   ,22     
23+9   ,32     
29+591 ,620    
51+89  ,140    
34-70  ,-36    
7*315  ,2205   
13-567 ,-554   
15-505 ,-490   
35+391 ,426    
78-394 ,-316   
7+474  ,481    
66*326 ,21516  
77+388 ,465    
37+749 ,786    
23+742 ,765    
7+453  ,460    
58+850 ,908    
697+787,1484   
626+6  ,632    
829+3  ,832    
581*14 ,8134   
856*56 ,47936  
16+67  ,83     
892*453,404076 
640-20 ,620    
814+94 ,908    
168-9  ,159    
5*305  ,1525   
3*962  ,2886   
170*456,77520  
5-336  ,-331   
911+72 ,983    
13+746 ,759    
824-9  ,815    
279-176,103    
6*125  ,750    
43-5   ,38     
876*7  ,6132   
33*113 ,3729   
935-47 ,888    
494*50 ,24700  
69*55  ,3795   
883+437,1320   
990+175,1165   
74-362 ,-288   
537*75 ,40275  
972-6  ,966    
4-974  ,-970   
262-998,-736   
26*115 ,2990   
131*122,15982  
903+67 ,970    
311*88 ,27368  
8*374  ,2992   
511+37 ,548    
807*67 ,54069  
44-141 ,-97    
0-304  ,-304   
737*256,188672 
695-540,155    
80+415 ,495    
256*41 ,10496  
35*338 ,11830  
222+65 ,287    
297*7  ,2079   
4+361  ,365    
872+81 ,953    
478+99 ,577    
92-210 ,-118   
1+74   ,75     
95+251 ,346    
817-474,343    
229+3  ,232    
2-654  ,-652   
26*766 ,19916  
831-321,510    
19+83  ,102    
749*8  ,5992   
48-97  ,-49    
33+433 ,466    
168+178,346    
81-993 ,-912   
1+106  ,107    
153+23 ,176    
195-329,-134   
868-0  ,868    
83*99  ,8217   
421*25 ,10525  
27-683 ,-656   
70-3   ,67     
357+66 ,423    
597+81 ,678    
58-80  ,-22    
933*411,383463 
4*584  ,2336   
97+771 ,868    
58*91  ,5278   
9+85   ,94     
98-0   ,98     
8*96   ,768    
60*274 ,16440  
673+923,1596   
5-638  ,-633   
137*0  ,0      
179+8  ,187    
88*9   ,792    
94+398 ,492    
7+23   ,30     
7-981  ,-974   
2-27   ,-25    
257+342,599    
13*368 ,4784   
2+558  ,560    
73+5   ,78     
296*3  ,888    
585*5  ,2925   
436+99 ,535    
2*963  ,1926   
67+6   ,73     
95+1   ,96     
99-756 ,-657   
827+889,1716   
13-122 ,-109   
124+82 ,206    
81+98  ,179    
628-73 ,555    
731-7  ,724    
7-457  ,-450   
616-89 ,527    
62-770 ,-708   
582*2  ,1164   
72*832 ,59904  
513-877,-364   
65*514 ,33410  
5*76   ,380    
364-319,45     
919+206,1125   
20+58  ,78     
6*327  ,1962   
7-796  ,-789   
337+26 ,363    
9+456  ,465    
22-316 ,-294   
406-177,229    
7*7    ,49     
5-619  ,-614   
4+107  ,111    
40*64  ,2560   
735*68 ,49980  
9*37   ,333    
49+72  ,121    
89+0   ,89     
87*277 ,24099  
893-95 ,798    
64+21  ,85     
359*589,211451 
410-4  ,406    
974*54 ,52596  
8*35   ,280    
68-53  ,15     
620+3  ,623    
35-514 ,-479   
550*1  ,550    
164*53 ,8692   
62*535 ,33170  
8-297  ,-289   
773+3  ,776    
87+44  ,131    
7*97   ,679    
446+177,623    
53-159 ,-106   
717*866,620922 
7*638  ,4466   
4*58   ,232    
28+508 ,536    
38+1   ,39     
237+176,413    
61-62  ,-1     
380+565,945    
412*547,225364 
783-788,-5     
835+94 ,929    
43*440 ,18920  
423-4  ,419    
289-0  ,289    
1-710  ,-709   
70+5   ,75     
1+24   ,25     
10*56  ,560    
44+398 ,442    
53+184 ,237    
835-339,496    
782*894,699108 
333+7  ,340    
70*3   ,210    
1-731  ,-730   
355-203,152    
654*78 ,51012  
182*52 ,9464   
25*328 ,8200   
883-531,352    
26*481 ,12506  
70*78  ,5460   
652-63 ,589    
822-76 ,746    
474+105,579    
7*987  ,6909   
0-331  ,-331   
799+39 ,838    
24+19  ,43     
711*18 ,12798  
4+5    ,9      
878+98 ,976    
27-62  ,-35    
175+167,342    
918-501,417    
61-96  ,-35    
654+9  ,663    
201-1  ,200    
334-268,66     
37-277 ,-240   
483*670,323610 
88*70  ,6160   
66-11  ,55     
522+576,1098   
904-1  ,903    
864*3  ,2592   
295*0  ,0      
22+234 ,256    
460+11 ,471    
224-61 ,163    
2*67   ,134    
5-179  ,-174   
22*65  ,1430   
528+0  ,528    
5+570  ,575    
390-532,-142   
209+40 ,249    
99-452 ,-353   
494+8  ,502    
32*70  ,2240   
432-107,325    
45-84  ,-39    
55*571 ,31405  
521*27 ,14067  
41-680 ,-639   
971-948,23     
66*55  ,3630   
721+586,1307   
15*77  ,1155   
17-995 ,-978   
74-552 ,-478   
55+70  ,125    
1-782  ,-781   
821*2  ,1642   
38-422 ,-384   
80-51  ,29     
158+3  ,161    
219-866,-647   
448-1  ,447    
99*178 ,17622  
599*53 ,31747  
51+35  ,86     
184+33 ,217    
434*388,168392 
1+594  ,595    
918*80 ,73440  
998*83 ,82834  
474+83 ,557    
646*481,310726 
184+31 ,215    
481-1  ,480    
921-92 ,829    
67*272 ,18224  
54-437 ,-383   
21+2   ,23     
730+451,1181   
53-502 ,-449   
8+876  ,884    
810*47 ,38070  
4-843  ,-839   
30-81  ,-51    
575+31 ,606    
760-142,618    
96+945 ,1041   
772-34 ,738    
560+3  ,563    
70-33  ,37     
156+36 ,192    
590-60 ,530    
58*92  ,5336   
2+8    ,10     
61+450 ,511    
4+381  ,385    
80+250 ,330    
4+278  ,282    
858+25 ,883    
5*93   ,465    
919+85 ,1004   
0*588  ,0      
906*689,624234 
24+2   ,26     
25*1   ,25     
669+95 ,764    
5-807  ,-802   
212+74 ,286    
169+784,953    
456*70 ,31920  
65*613 ,39845  
98*663 ,64974  
83-497 ,-414   
38*618 ,23484  
460+48 ,508    
25*551 ,13775  
476+941,1417   
232+48 ,280    
880-5  ,875    
7*635  ,4445   
488*7  ,3416   
12*97  ,1164   
1-472  ,-471   
660-5  ,655    
809*5  ,4045   
3-535  ,-532   
78*55  ,4290   
93-699 ,-606   
65+70  ,135    
90-66  ,24     
495+195,690    
97+39  ,136    
72*18  ,1296   
36-910 ,-874   
76*210 ,15960  
46*37  ,1702   
3-387  ,-384   
6-950  ,-944   
37+709 ,746    
143+7  ,150    
0*982  ,0      
34-64  ,-30    
309+6  ,315    
80+30  ,110    
5+101  ,106    
387*65 ,25155  
12*40  ,480    
12-6   ,6      
331*591,195621 
250-0  ,250    
325+20 ,345    
8*69   ,552    
362+4  ,366    
915*7  ,6405   
1+327  ,328    
2+340  ,342    
122-7  ,115    
0*125  ,0      
24*2   ,48     
67-6   ,61     
6+191  ,197    
32-506 ,-474   
876+8  ,884    
78-90  ,-12    
265-5  ,260    
107-3  ,104    
610+4  ,614    
0+74   ,74     
14-792 ,-778   
926-9  ,917    
137+3  ,140    
72-35  ,37     
33*757 ,24981  
4-404  ,-400   
29+380 ,409    
3+473  ,476    
367+35 ,402    
722-873,-151   
0-985  ,-985   
79*232 ,18328  
5-72   ,-67    
660+55 ,715    
66+49  ,115    
137-355,-218   
69+498 ,567    
12+64  ,76     
614+41 ,655    
11*89  ,979    
439*509,223451 
5+495  ,500    
41-91  ,-50    
628*99 ,62172  
8-80   ,-72    
656-494,162    
79+70  ,149    
473+3  ,476    
351-0  ,351    
63+65  ,128    
420-2  ,418    
73+268 ,341    
29*3   ,87     
46-28  ,18     
885+410,1295   
87+57  ,144    
4*739  ,2956   
4+517  ,521    
47*8   ,376    
407*5  ,2035   
59+91  ,150    
173+3  ,176    
27*9   ,243    
52*84  ,4368   
108-824,-716   
22+201 ,223    
609-30 ,579    
6-230  ,-224   
63+579 ,642    
3*665  ,1995   
803+5  ,808    
315*9  ,2835   
21-218 ,-197   
0+279  ,279    
15+2   ,17     
431-263,168    
384*8  ,3072   
722*243,175446 
512+5  ,517    
80*155 ,12400  
8+505  ,513    
36+14  ,50     
723-609,114    
730*13 ,9490   
1+2    ,3      
476*889,423164 
4*500  ,2000   
0+11   ,11     
974+1  ,975    
226+4  ,230    
86*597 ,51342  
630+218,848    
940*31 ,29140  
434+32 ,466    
31-68  ,-37    
282+1  ,283    
187-985,-798   
155*5  ,775    
6*299  ,1794   
80-37  ,43     
23*866 ,19918  
228-50 ,178    
58*7   ,406    
208+3  ,211    
786*567,445662 
54-20  ,34     
484+421,905    
44-607 ,-563   
282*7  ,1974   
6+631  ,637    
26+70  ,96     
666-5  ,661    
467-819,-352   
70+39  ,109    
37-83  ,-46    
9*729  ,6561   
0-542  ,-542   
1-621  ,-620   
86-8   ,78     
704*32 ,22528  
224+3  ,227    
8-512  ,-504   
829-219,610    
71+637 ,708    
68-898 ,-830   
655+944,1599   
66*333 ,21978  
75*326 ,24450  
0+308  ,308    
367*695,255065 
711*31 ,22041  
82+60  ,142    
4*756  ,3024   
3+647  ,650    
302+6  ,308    
172-352,-180   
772*9  ,6948   
8+685  ,693    
81-292 ,-211   
0*661  ,0      
5+637  ,642    
783+494,1277   
175+0  ,175    
277+37 ,314    
127-809,-682   
8+300  ,308    
96*570 ,54720  
52-816 ,-764   
38*80  ,3040   
788*0  ,0      
67-97  ,-30    
9*799  ,7191   
4+916  ,920    
94-789 ,-695   
642-972,-330   
94+88  ,182    
43*140 ,6020   
41*65  ,2665   
145+82 ,227    
380-841,-461   
200*3  ,600    
2*268  ,536    
27-38  ,-11    
1-721  ,-720   
709+4  ,713    
755+276,1031   
2-86   ,-84    
364+662,1026   
1-516  ,-515   
491+859,1350   
0+589  ,589    
131+315,446    
72-879 ,-807   
707*439,310373 
134*954,127836 
16-602 ,-586   
45*447 ,20115  
70-901 ,-831   
131*680,89080  
34-634 ,-600   
548+923,1471   
61+65  ,126    
967+9  ,976    
80*21  ,1680   
774-5  ,769    
86+596 ,682    
51+69  ,120    
763+25 ,788    
191*58 ,11078  
64*65  ,4160   
497*246,122262 
457+52 ,509    
64*17  ,1088   
60-1   ,59     
868-91 ,777    
148+354,502    
346+962,1308   
8+143  ,151    
542-43 ,499    
113-438,-325   
828+5  ,833    
51+716 ,767    
299-1  ,298    
984*286,281424 
45-368 ,-323   
485+67 ,552    
595-54 ,541    
919-23 ,896    
163-56 ,107    
7+814  ,821    
33+41  ,74     
999-337,662    
45-45  ,0      
6+503  ,509    
2+160  ,162    
26+828 ,854    
849*9  ,7641   
66+300 ,366    
615+2  ,617    
88*258 ,22704  
456+898,1354   
936+665,1601   
44*2   ,88     
79*63  ,4977   
369*881,325089 
652*42 ,27384  
0*509  ,0      
51*326 ,16626  
152*1  ,152    
95*937 ,89015  
95-682 ,-587   
639*0  ,0      
30+28  ,58     
49+46  ,95     
520-94 ,426    
998-829,169    
668+35 ,703    
96*961 ,92256  
54*524 ,28296  
0*94   ,0      
78*130 ,10140  
191+7  ,198    
31-22  ,9      
132+567,699    
962-32 ,930    
73*320 ,23360  
56*467 ,26152  
11*926 ,10186  
584+82 ,666    
66*8   ,528    
9+914  ,923    
149-1  ,148    
143-2  ,141    
20+7   ,27     
87-52  ,35     
35*24  ,840    
7-11   ,-4     
836+280,1116   
2+759  ,761    
60*839 ,50340  
29+702 ,731    
35-96  ,-61    
897-6  ,891    
6-178  ,-172   
26-8   ,18     
61+894 ,955    
260*6  ,1560   
21+130 ,151    
709*720,510480 
4-907  ,-903   
814+98 ,912    
1*250  ,250    
5-442  ,-437   
54-295 ,-241   
375+205,580    
513-1  ,512    
94+224 ,318    
912+336,1248   
49-536 ,-487   
676*1  ,676    
129-35 ,94     
740*689,509860 
3+279  ,282    
485-32 ,453    
658+6  ,664    
980*9  ,8820   
4*695  ,2780   
77*31  ,2387   
4-299  ,-295   
0*504  ,0      
685+76 ,761    
91-290 ,-199   
614-48 ,566    
356-358,-2     
280-11 ,269    
772-9  ,763    
670-84 ,586    
474+21 ,495    
6*769  ,4614   
8-76   ,-68    
84-61  ,23     
40-86  ,-46    
69+14  ,83     
972+7  ,979    
607-8  ,599    
18+57  ,75     
392+0  ,392    
38+9   ,47     
218*785,171130 
569+38 ,607    
42+323 ,365    
64-757 ,-693   
179+604,783    
0*621  ,0      
26+353 ,379    
354-8  ,346    
9-70   ,-61    
619*7  ,4333   
26*45  ,1170   
930*86 ,79980  
231+4  ,235    
0-44   ,-44    
67-467 ,-400   
5-321  ,-316   
66+749 ,815    
65*949 ,61685  
47+45  ,92     
96+20  ,116    
314*3  ,942    
876-273,603    
401*40 ,16040  
940*13 ,12220  
332*0  ,0      
4+44   ,48     
766*392,300272 
200*503,100600 
298*1  ,298    
3+540  ,543    
0+909  ,909    
895-853,42     
21-6   ,15     
4-510  ,-506   
757-968,-211   
8+336  ,344    
89*72  ,6408   
25*3   ,75     
397*27 ,10719  
299-669,-370   
728-643,85     
56*26  ,1456   
771-2  ,769    
5+150  ,155    
606*922,558732 
811+14 ,825    
460+9  ,469    
605-38 ,567    
8*367  ,2936   
943*983,926969 
409*7  ,2863   
394*63 ,24822  
444-81 ,363    
9-67   ,-58    
609*8  ,4872   
319*0  ,0      
772-760,12     
267*71 ,18957  
2+198  ,200    
521*995,518395 
21-60  ,-39    
322+9  ,331    
9+253  ,262    
235+14 ,249    
80-32  ,48     
88-29  ,59     
105-595,-490   
38*848 ,32224  
758-41 ,717    
47*418 ,19646  
227-87 ,140    
715*36 ,25740  
954*697,664938 
201-4  ,197    
7-782  ,-775   
477+4  ,481    
584+7  ,591    
35-59  ,-24    
174-81 ,93     
565+26 ,591    
752+4  ,756    
2+966  ,968    
28*745 ,20860  
759-72 ,687    
17-2   ,15     
685*44 ,30140  
6*792  ,4752   
54-5   ,49     
57*83  ,4731   
93-18  ,75     
42*246 ,10332  
56+0   ,56     
939*346,324894 
65-646 ,-581   
870*225,195750 
73*602 ,43946  
9-364  ,-355   
337*323,108851 
33+39  ,72     
506+9  ,515    
968-83 ,885    
630*24 ,15120  
42-977 ,-935   
7*283  ,1981   
2-78   ,-76    
410-742,-332   
0-237  ,-237   
5+644  ,649    
974-75 ,899    
55+29  ,84     
3+387  ,390    
58*56  ,3248   
1+261  ,262    
9-825  ,-816   
4-511  ,-507   
215-532,-317   
2*628  ,1256   
24*18  ,432    
4-365  ,-361   
735-241,494    
14+39  ,53     
77-43  ,34     
606-194,412    
528-3  ,525    
131+456,587    
1-635  ,-634   
88-758 ,-670   
8+671  ,679    
3-51   ,-48    
2+7    ,9      
92+22  ,114    
976-840,136    
4-693  ,-689   
104-52 ,52     
900-420,480    
127-9  ,118    
484*839,406076 
343+82 ,425    
30*420 ,12600  
902-81 ,821    
8+611  ,619    
775-98 ,677    
110-8  ,102    
894*181,161814 
751*947,711197 
53*2   ,106    
123-1  ,122    
9-705  ,-696   
83+79  ,162    
8-60   ,-52    
608*993,603744 
351-873,-522   
20-59  ,-39    
20+10  ,30     
538-90 ,448    
889-9  ,880    
442-323,119    
92*312 ,28704  
0*77   ,0      
180-7  ,173    
137-80 ,57     
6-11   ,-5     
87-53  ,34     
7-918  ,-911   
335-9  ,326    
80*835 ,66800  
353+8  ,361    
452-379,73     
4-587  ,-583   
20*413 ,8260   
161-4  ,157    
291-387,-96    
290*194,56260  
69*9   ,621    
274*2  ,548    
95*9   ,855    
1*542  ,542    
4*237  ,948    
5-36   ,-31    
97*782 ,75854  
336*41 ,13776  
607*596,361772 
935-3  ,932    
261+8  ,269    
0*632  ,0      
26+4   ,30     
23*32  ,736    
96+231 ,327    
121*520,62920  
1+10   ,11     
567+1  ,568    
75*6   ,450    
949-94 ,855    
621*21 ,13041  
638*35 ,22330  
83+287 ,370    
4-439  ,-435   
724+64 ,788    
5*685  ,3425   
305*39 ,11895  
929+20 ,949    
9-762  ,-753   
8-527  ,-519   
9-964  ,-955   
586*65 ,38090  
568*9  ,5112   
90+19  ,109    
13*223 ,2899   
56*310 ,17360  
83-20  ,63     
92-27  ,65     
354+771,1125   
9-876  ,-867   
7-35   ,-28    
89-97  ,-8     
1-633  ,-632   
232-69 ,163    
792+37 ,829    
357*25 ,8925   
833+910,1743   
68+508 ,576    
783+83 ,866    
18-322 ,-304   
7*826  ,5782   
52-62  ,-10    
62-77  ,-15    
80+72  ,152    
389-60 ,329    
867*390,338130 
121+421,542    
6-380  ,-374   
3-97   ,-94    
27+483 ,510    
2+706  ,708    
9*360  ,3240   
784*849,665616 
818*2  ,1636   
992+0  ,992    
43-99  ,-56    
5*437  ,2185   
942*6  ,5652   
2-597  ,-595   
422-48 ,374    
9+366  ,375    
165-70 ,95     
85+532 ,617    
526*6  ,3156   
6*517  ,3102   
9-670  ,-661   
5+731  ,736    
664+494,1158   
4+609  ,613    
65+318 ,383    
851+2  ,853    
72*0   ,0      
35*6   ,210    
5-67   ,-62    
33+72  ,105    
78+455 ,533    
59+84  ,143    
80+92  ,172    
883-82 ,801    
551*83 ,45733  
537-15 ,522    
14+93  ,107    
71*74  ,5254   
681-6  ,675    
36-39  ,-3     
372+929,1301   
3*185  ,555    
1-973  ,-972   
2*215  ,430    
93-159 ,-66    
395+8  ,403    
230-748,-518   
28*7   ,196    
16+312 ,328    
642-942,-300   
458*3  ,1374   
82*702 ,57564  
36+117 ,153    
99+70  ,169    
7+178  ,185    
3+238  ,241    
482*5  ,2410   
5-33   ,-28    
16*391 ,6256   
66*719 ,47454  
428+75 ,503    
357+10 ,367    
274*236,64664  
947*241,228227 
269*420,112980 
237+2  ,239    
954-86 ,868    
85+87  ,172    
18+1   ,19     
0*22   ,0      
658-48 ,610    
2+28   ,30     
3+17   ,20     
66+396 ,462    
1+835  ,836    
396-5  ,391    
666*94 ,62604  
441+1  ,442    
597+586,1183   
61*825 ,50325  
670-2  ,668    
698*893,623314 
