questions,expected
6+779    ,785  
78+49    ,127  
8630-67  ,8563 
8898+7453,16351
6963-65  ,6898 
95-5     ,90   
1655+21  ,1676 
887+340  ,1227 
406-47   ,359  
0+658    ,658  
9015+5   ,9020 
6232+4   ,6236 
8152+1739,9891 
61+0     ,61   
7693+7983,15676
49+82    ,131  
388+2    ,390  
3752+58  ,3810 
65+7800  ,7865 
89-4261  ,-4172
9758-5912,3846 
544-4369 ,-3825
746+13   ,759  
8926-9   ,8917 
5001-640 ,4361 
272-55   ,217  
6+273    ,279  
8998-49  ,8949 
9-75     ,-66  
979+62   ,1041 
1-21     ,-20  
1934+84  ,2018 
52+282   ,334  
5047+4751,9798 
556-994  ,-438 
795-9    ,786  
3726-12  ,3714 
4299+3   ,4302 
9710-7394,2316 
4166+5   ,4171 
212+930  ,1142 
718+693  ,1411 
436+647  ,1083 
68-281   ,-213 
8+747    ,755  
6+2986   ,2992 
32+262   ,294  
72-831   ,-759 
0-6830   ,-6830
51+8222  ,8273 
1-41     ,-40  
397-2144 ,-1747
1727-2252,-525 
1+867    ,868  
841-2    ,839  
1-245    ,-244 
4994+69  ,5063 
133-134  ,-1   
6260+1   ,6261 
982+49   ,1031 
1-510    ,-509 
4-8086   ,-8082
6+4631   ,4637 
15+262   ,277  
7-54     ,-47  
63-3     ,60   
2954-6   ,2948 
57-2548  ,-2491
2747+283 ,3030 
27-975   ,-948 
6+432    ,438  
61+896   ,957  
21+83    ,104  
664+24   ,688  
0+779    ,779  
7-9766   ,-9759
8522-42  ,8480 
6231+46  ,6277 
1559+25  ,1584 
92+9610  ,9702 
72-183   ,-111 
41-721   ,-680 
139+0    ,139  
7-9155   ,-9148
54+58    ,112  
23+17    ,40   
122-6    ,116  
93-3594  ,-3501
3771+0   ,3771 
3+5966   ,5969 
421-24   ,397  
7625-647 ,6978 
0+529    ,529  
91+3507  ,3598 
8039-88  ,7951 
870+4604 ,5474 
799+9    ,808  
7-190    ,-183 
1905-814 ,1091 
13-4566  ,-4553
718+475  ,1193 
6281+84  ,6365 
667+6875 ,7542 
3-9084   ,-9081
4560+5   ,4565 
9-9653   ,-9644
567+361  ,928  
6-995    ,-989 
11+441   ,452  
415-917  ,-502 
394+51   ,445  
4+1      ,5    
380+993  ,1373 
357+982  ,1339 
70+819   ,889  
6+364    ,370  
6003-2342,3661 
4-9334   ,-9330
0-1803   ,-1803
7-5191   ,-5184
0-9201   ,-9201
803+109  ,912  
862+10   ,872  
6353-0   ,6353 
383-169  ,214  
0+8123   ,8123 
467+0    ,467  
893-3401 ,-2508
44-774   ,-730 
927-903  ,24   
4026+2   ,4028 
30+83    ,113  
2+968    ,970  
7995-3   ,7992 
7-365    ,-358 
866+87   ,953  
8967-37  ,8930 
294-15   ,279  
3780-9341,-5561
55+90    ,145  
1-86     ,-85  
50-5596  ,-5546
168+18   ,186  
833+23   ,856  
9015+764 ,9779 
1462-0   ,1462 
68-162   ,-94  
69+975   ,1044 
1+4929   ,4930 
340+851  ,1191 
0+7003   ,7003 
28+247   ,275  
26-61    ,-35  
61-7381  ,-7320
19-988   ,-969 
199-7729 ,-7530
85+8741  ,8826 
311-0    ,311  
6+4932   ,4938 
0-22     ,-22  
6079-968 ,5111 
57-896   ,-839 
402+833  ,1235 
23+51    ,74   
2-77     ,-75  
8+7476   ,7484 
3846+4   ,3850 
677+1047 ,1724 
8-5737   ,-5729
1732-485 ,1247 
8590-3   ,8587 
63-6     ,57   
5490+621 ,6111 
564-0    ,564  
8-2582   ,-2574
37-3002  ,-2965
28+93    ,121  
602+41   ,643  
49+817   ,866  
379-4    ,375  
756-7    ,749  
87+17    ,104  
126-60   ,66   
95-333   ,-238 
58+4032  ,4090 
888+736  ,1624 
5497-2   ,5495 
5525-8   ,5517 
3743-4081,-338 
7676+68  ,7744 
5-4927   ,-4922
48-216   ,-168 
18+444   ,462  
615+8    ,623  
39-203   ,-164 
579+4    ,583  
912+800  ,1712 
76+184   ,260  
214+96   ,310  
8+31     ,39   
29+5     ,34   
9873+8772,18645
654+636  ,1290 
42+750   ,792  
916+0    ,916  
6792-64  ,6728 
7879-8   ,7871 
702-3134 ,-2432
97+5     ,102  
4302+6   ,4308 
506+1    ,507  
76+320   ,396  
5943-28  ,5915 
4+9990   ,9994 
8301+11  ,8312 
2-264    ,-262 
2395-2   ,2393 
297-6741 ,-6444
2-3874   ,-3872
3766-3446,320  
798-37   ,761  
5240+813 ,6053 
680+5    ,685  
4-715    ,-711 
2384+985 ,3369 
975+6970 ,7945 
3-79     ,-76  
971-254  ,717  
1377+95  ,1472 
951+564  ,1515 
98-270   ,-172 
551-337  ,214  
448-6115 ,-5667
7428-5766,1662 
2748-463 ,2285 
59-75    ,-16  
2067+6204,8271 
654-959  ,-305 
0+532    ,532  
294-832  ,-538 
6+6479   ,6485 
2+861    ,863  
75-57    ,18   
27+7510  ,7537 
165-68   ,97   
664+3    ,667  
2668-486 ,2182 
717+4602 ,5319 
57-63    ,-6   
704+69   ,773  
917-7    ,910  
4+8670   ,8674 
37+8949  ,8986 
48-4660  ,-4612
2456+8   ,2464 
948+858  ,1806 
3750-53  ,3697 
89-402   ,-313 
534+45   ,579  
412-5    ,407  
427+81   ,508  
332+3465 ,3797 
542-72   ,470  
5708+765 ,6473 
774-2    ,772  
65+716   ,781  
54+537   ,591  
221+9    ,230  
818+7933 ,8751 
929+466  ,1395 
987+89   ,1076 
7202-264 ,6938 
352-4    ,348  
85-49    ,36   
57+5     ,62   
5776-82  ,5694 
70+9635  ,9705 
68-94    ,-26  
313-3    ,310  
5246-2063,3183 
2658+4   ,2662 
149+37   ,186  
3+4966   ,4969 
776-456  ,320  
5221+5   ,5226 
8171+106 ,8277 
42+22    ,64   
122+917  ,1039 
479+8657 ,9136 
0+3702   ,3702 
32-94    ,-62  
789-536  ,253  
4647+4   ,4651 
15-6614  ,-6599
467+3    ,470  
30+541   ,571  
7-5836   ,-5829
405+131  ,536  
6488-76  ,6412 
5-5496   ,-5491
93+960   ,1053 
212-105  ,107  
13-9753  ,-9740
1602+88  ,1690 
6+119    ,125  
776+0    ,776  
9-95     ,-86  
25+3636  ,3661 
9457+8   ,9465 
506-6    ,500  
7431-9   ,7422 
2-4280   ,-4278
734-134  ,600  
447+4    ,451  
8-83     ,-75  
440-5    ,435  
22+41    ,63   
622-439  ,183  
28-43    ,-15  
489+6    ,495  
6019+371 ,6390 
14-4489  ,-4475
5-2660   ,-2655
738-576  ,162  
236+55   ,291  
98-9249  ,-9151
6422-2   ,6420 
53-96    ,-43  
9234-7615,1619 
3451+20  ,3471 
5+4457   ,4462 
388-694  ,-306 
47+885   ,932  
82+5793  ,5875 
5975+5071,11046
672+71   ,743  
692+185  ,877  
290-5    ,285  
72-5774  ,-5702
8449+54  ,8503 
205+70   ,275  
906+3    ,909  
74-320   ,-246 
5-545    ,-540 
620-784  ,-164 
991+94   ,1085 
69-4354  ,-4285
640-40   ,600  
263-9270 ,-9007
13-247   ,-234 
795-2    ,793  
5858-52  ,5806 
52+789   ,841  
8293-3   ,8290 
7+870    ,877  
9+2021   ,2030 
368-97   ,271  
4219-0   ,4219 
4+680    ,684  
286-4    ,282  
435+4329 ,4764 
4+1781   ,1785 
8212+1523,9735 
8047-23  ,8024 
3425-1   ,3424 
7+49     ,56   
53+6084  ,6137 
346-3204 ,-2858
690-8    ,682  
963+6    ,969  
8-998    ,-990 
93+313   ,406  
691+9915 ,10606
528-186  ,342  
2+7491   ,7493 
116-15   ,101  
6325+5   ,6330 
1603-659 ,944  
8524-43  ,8481 
707+50   ,757  
9-9192   ,-9183
2189+9   ,2198 
2916+3940,6856 
926+8042 ,8968 
824-604  ,220  
1046-40  ,1006 
7407-6   ,7401 
1-28     ,-27  
4-5000   ,-4996
628+401  ,1029 
6333-442 ,5891 
312-930  ,-618 
206+564  ,770  
4977-562 ,4415 
9796-9753,43   
829+8    ,837  
2257+73  ,2330 
83-614   ,-531 
533-880  ,-347 
194-439  ,-245 
2006+3   ,2009 
5176+3   ,5179 
4739+7   ,4746 
6721-17  ,6704 
211+0    ,211  
8411+688 ,9099 
1-3636   ,-3635
9588-6630,2958 
5744-84  ,5660 
3092+4   ,3096 
7578+1   ,7579 
3493-7951,-4458
7673-13  ,7660 
4235-2   ,4233 
7267+9621,16888
4680-24  ,4656 
4+26     ,30   
5058+5718,10776
82+6556  ,6638 
5035+4   ,5039 
18-75    ,-57  
76-3638  ,-3562
61+7307  ,7368 
3773-7   ,3766 
7+90     ,97   
401-1    ,400  
4+7934   ,7938 
56+21    ,77   
43-393   ,-350 
738+775  ,1513 
945+2    ,947  
121-671  ,-550 
47+34    ,81   
6613-0   ,6613 
5787+921 ,6708 
897-9    ,888  
5969+5466,11435
2+3827   ,3829 
5+436    ,441  
126+98   ,224  
1-4899   ,-4898
192+4116 ,4308 
993-4641 ,-3648
206-310  ,-104 
636+568  ,1204 
854-87   ,767  
0-3415   ,-3415
8718+300 ,9018 
7015-54  ,6961 
966-7255 ,-6289
4056+1788,5844 
1+4123   ,4124 
369+1    ,370  
568-5767 ,-5199
50-95    ,-45  
0-46     ,-46  
6-53     ,-47  
726+255  ,981  
186-459  ,-273 
1-7590   ,-7589
7061-31  ,7030 
880+63   ,943  
5242+0   ,5242 
1-823    ,-822 
4-40     ,-36  
48-413   ,-365 
58+1491  ,1549 
983-76   ,907  
5822-897 ,4925 
9-747    ,-738 
106-1    ,105  
2646-1   ,2645 
7634+198 ,7832 
818+6216 ,7034 
8372-264 ,8108 
516-102  ,414  
608+7    ,615  
5023-614 ,4409 
388+47   ,435  
9+646    ,655  
8499+9   ,8508 
668-1    ,667  
5811+8672,14483
2+2000   ,2002 
763+1    ,764  
0-955    ,-955 
54+59    ,113  
12+8     ,20   
3079+2   ,3081 
850+3801 ,4651 
345-6161 ,-5816
1756+609 ,2365 
668+1026 ,1694 
39+7270  ,7309 
5651+16  ,5667 
697+6533 ,7230 
927+424  ,1351 
3262+99  ,3361 
7870+757 ,8627 
8077-33  ,8044 
176-3987 ,-3811
345+4    ,349  
98-47    ,51   
6877+6   ,6883 
53-79    ,-26  
1+701    ,702  
6-5648   ,-5642
28-700   ,-672 
93+4     ,97   
569-5019 ,-4450
52-6473  ,-6421
972+60   ,1032 
666-7    ,659  
860+8    ,868  
8-8789   ,-8781
5-581    ,-576 
5324+4   ,5328 
0+8139   ,8139 
3202-2   ,3200 
5126-860 ,4266 
1-1665   ,-1664
1-6330   ,-6329
226-86   ,140  
62-28    ,34   
8+994    ,1002 
7+140    ,147  
38+300   ,338  
14+5125  ,5139 
7-2202   ,-2195
6139-1554,4585 
995+2    ,997  
41+718   ,759  
5594-64  ,5530 
285+91   ,376  
53+301   ,354  
4197+38  ,4235 
864-593  ,271  
6698+51  ,6749 
39+367   ,406  
7-656    ,-649 
1+4620   ,4621 
3+2653   ,2656 
2440-4471,-2031
9125+541 ,9666 
1-85     ,-84  
1-6432   ,-6431
6+600    ,606  
254+305  ,559  
555-684  ,-129 
7146-73  ,7073 
59+8810  ,8869 
540-3    ,537  
24+48    ,72   
1560+0   ,1560 
4220+2   ,4222 
7-9776   ,-9769
648-6092 ,-5444
70-21    ,49   
52-328   ,-276 
2500-71  ,2429 
682-64   ,618  
568+700  ,1268 
85-60    ,25   
990+2069 ,3059 
0+24     ,24   
3+845    ,848  
6241+3   ,6244 
1429+906 ,2335 
376+4572 ,4948 
8133+3   ,8136 
15-3692  ,-3677
0-266    ,-266 
80+1     ,81   
107-2    ,105  
4-928    ,-924 
999+54   ,1053 
116+70   ,186  
1+1071   ,1072 
42+5982  ,6024 
8522-7   ,8515 
709-10   ,699  
8513+200 ,8713 
202+6605 ,6807 
10-94    ,-84  
8069+8   ,8077 
4580-58  ,4522 
690+75   ,765  
4153+87  ,4240 
983-397  ,586  
1998+9   ,2007 
952+4684 ,5636 
1141+515 ,1656 
646+3714 ,4360 
15-854   ,-839 
70-2911  ,-2841
74-9899  ,-9825
5281-0   ,5281 
89-9798  ,-9709
1+6987   ,6988 
369+2542 ,2911 
934+6    ,940  
5338-6   ,5332 
3-7437   ,-7434
7-6950   ,-6943
9+317    ,326  
2-1758   ,-1756
71+58    ,129  
3412-41  ,3371 
576-15   ,561  
0+348    ,348  
604-3    ,601  
975+2    ,977  
4-3464   ,-3460
1157+0   ,1157 
7066+548 ,7614 
9678+4630,14308
8408-823 ,7585 
378-18   ,360  
462-7    ,455  
7+53     ,60   
798+7174 ,7972 
7025+1556,8581 
706+694  ,1400 
3203+49  ,3252 
8-67     ,-59  
8-81     ,-73  
996-308  ,688  
19-7731  ,-7712
9458+527 ,9985 
26+3891  ,3917 
575-89   ,486  
657-95   ,562  
9+967    ,976  
7+290    ,297  
6+881    ,887  
5777-736 ,5041 
9078-5   ,9073 
741+7    ,748  
3960+7   ,3967 
675+67   ,742  
244-30   ,214  
6772+15  ,6787 
62+6431  ,6493 
7356-9   ,7347 
5485-69  ,5416 
4+876    ,880  
4074-310 ,3764 
96+8666  ,8762 
7962-8   ,7954 
7924-6159,1765 
90-8217  ,-8127
650-1    ,649  
49+340   ,389  
990+4265 ,5255 
46+82    ,128  
605-96   ,509  
535+7028 ,7563 
670+5097 ,5767 
61+58    ,119  
50+62    ,112  
51+6842  ,6893 
69+886   ,955  
6149-789 ,5360 
4+33     ,37   
4210+186 ,4396 
10-5615  ,-5605
4094-768 ,3326 
970-30   ,940  
9615-75  ,9540 
2-55     ,-53  
0-7984   ,-7984
85-67    ,18   
863+79   ,942  
258-0    ,258  
592+9748 ,10340
446+0    ,446  
762+166  ,928  
8+60     ,68   
9-6999   ,-6990
553-611  ,-58  
136+21   ,157  
395-466  ,-71  
1+54     ,55   
713-71   ,642  
283+1    ,284  
808-368  ,440  
55-758   ,-703 
69+9768  ,9837 
681-468  ,213  
56-360   ,-304 
1-4043   ,-4042
6775-6361,414  
62-5775  ,-5713
7772-3   ,7769 
8-99     ,-91  
59+19    ,78   
0-9594   ,-9594
60-5     ,55   
5-7578   ,-7573
2701+16  ,2717 
44+72    ,116  
2979-6773,-3794
695-1281 ,-586 
41+383   ,424  
5-72     ,-67  
66-3     ,63   
5340+976 ,6316 
3-267    ,-264 
42+3     ,45   
28-21    ,7    
4843-9047,-4204
8188-8744,-556 
2+967    ,969  
83+539   ,622  
76-9136  ,-9060
275+2164 ,2439 
9-457    ,-448 
472-2860 ,-2388
911+1232 ,2143 
72+4     ,76   
10+62    ,72   
956+66   ,1022 
4536-76  ,4460 
7810-0   ,7810 
167-2535 ,-2368
7261+47  ,7308 
88+6101  ,6189 
34-429   ,-395 
0-319    ,-319 
14-6     ,8    
39+222   ,261  
74-8948  ,-8874
2429+877 ,3306 
4970-7081,-2111
65-6822  ,-6757
998-5    ,993  
43-6575  ,-6532
473-87   ,386  
4151+255 ,4406 
2293+62  ,2355 
27+9137  ,9164 
9-2941   ,-2932
2843-939 ,1904 
58-3373  ,-3315
787+4316 ,5103 
850-7    ,843  
79+334   ,413  
8722-19  ,8703 
6284-373 ,5911 
4601-5970,-1369
931-2034 ,-1103
260+9666 ,9926 
21-30    ,-9   
256-9    ,247  
8+601    ,609  
4740-243 ,4497 
2-7986   ,-7984
274+33   ,307  
10-817   ,-807 
61+9     ,70   
586-7405 ,-6819
642-2    ,640  
3579-623 ,2956 
21-10    ,11   
1939-844 ,1095 
5954+29  ,5983 
6670-34  ,6636 
5410+1403,6813 
347-577  ,-230 
985-782  ,203  
7135+3   ,7138 
7273-3017,4256 
3502-46  ,3456 
530-6609 ,-6079
400+8    ,408  
857-850  ,7    
6-8327   ,-8321
71+7103  ,7174 
25+636   ,661  
866+17   ,883  
515-2    ,513  
29-495   ,-466 
252-625  ,-373 
56-87    ,-31  
678+633  ,1311 
870+9    ,879  
7374-3   ,7371 
188-3263 ,-3075
528-6    ,522  
3871+66  ,3937 
1116-2   ,1114 
1-9826   ,-9825
3050+8   ,3058 
77-8     ,69   
608-32   ,576  
5476-166 ,5310 
3-8803   ,-8800
83-6245  ,-6162
46+4476  ,4522 
0-291    ,-291 
84+709   ,793  
49-62    ,-13  
874-9054 ,-8180
5+934    ,939  
7-4807   ,-4800
3-3452   ,-3449
630+6678 ,7308 
5165+0   ,5165 
150-7    ,143  
140+83   ,223  
5582-1198,4384 
67-27    ,40   
3-77     ,-74  
253+70   ,323  
95+52    ,147  
607-828  ,-221 
47-6380  ,-6333
4+247    ,251  
469-8    ,461  
64+4087  ,4151 
167-944  ,-777 
105+45   ,150  
9316-989 ,8327 
5870-861 ,5009 
3898+78  ,3976 
36+140   ,176  
4759-34  ,4725 
21-8332  ,-8311
94-3555  ,-3461
4+8701   ,8705 
7+710    ,717  
8+192    ,200  
763-54   ,709  
43-2537  ,-2494
6901+177 ,7078 
62+3445  ,3507 
71-8451  ,-8380
74+9     ,83   
8-2879   ,-2871
21+680   ,701  
4055+9585,13640
4166-674 ,3492 
46+76    ,122  
1359+97  ,1456 
6388+662 ,7050 
3227-284 ,2943 
67+321   ,388  
960+631  ,1591 
8654+7   ,8661 
833-7253 ,-6420
397-383  ,14   
957-52   ,905  
144-5    ,139  
97-126   ,-29  
720-411  ,309  
76-92    ,-16  
52-4427  ,-4375
930-6131 ,-5201
838+54   ,892  
5+214    ,219  
300+73   ,373  
1-433    ,-432 
840+431  ,1271 
172+2821 ,2993 
646+6798 ,7444 
6+348    ,354  
360-3153 ,-2793
0-5538   ,-5538
34+65    ,99   
8+759    ,767  
7+280    ,287  
8-969    ,-961 
5354-412 ,4942 
403+8    ,411  
33-7506  ,-7473
848+91   ,939  
52+3045  ,3097 
24-597   ,-573 
7109-149 ,6960 
8995-0   ,8995 
0-5350   ,-5350
559-6    ,553  
973-4    ,969  
4983-9   ,4974 
51+2773  ,2824 
32+354   ,386  
3081-55  ,3026 
5401-17  ,5384 
43+693   ,736  
5-7467   ,-7462
9+2256   ,2265 
7382+922 ,8304 
2707-47  ,2660 
9-606    ,-597 
4-1645   ,-1641
5028+3803,8831 
8645+98  ,8743 
74-4593  ,-4519
3856-89  ,3767 
7+519    ,526  
6150+619 ,6769 
4127+162 ,4289 
49+0     ,49   
639+701  ,1340 
951-766  ,185  
7+2407   ,2414 
225+5    ,230  
340-7    ,333  
1406+4704,6110 
7+6386   ,6393 
22+6793  ,6815 
6108+6   ,6114 
5150+83  ,5233 
81-268   ,-187 
3+2702   ,2705 
50+9361  ,9411 
33-164   ,-131 
4962-826 ,4136 
4437+82  ,4519 
544+59   ,603  
9280-3   ,9277 
1039-2070,-1031
4+2912   ,2916 
52-6803  ,-6751
26+5     ,31   
744-1571 ,-827 
1747+937 ,2684 
140+791  ,931  
1+841    ,842  
8+9278   ,9286 
6044-5   ,6039 
1877+716 ,2593 
5119-6462,-1343
3786-8   ,3778 
2191-775 ,1416 
870+211  ,1081 
7870-8   ,7862 
1-344    ,-343 
9-1875   ,-1866
94-98    ,-4   
808-2031 ,-1223
378-511  ,-133 
3-8256   ,-8253
49+5257  ,5306 
651-51   ,600  
20+6233  ,6253 
87-2939  ,-2852
30+8149  ,8179 
4848-871 ,3977 
820+7020 ,7840 
245-527  ,-282 
21+5     ,26   
3+8402   ,8405 
6574-843 ,5731 
25-17    ,8    
289-5    ,284  
836-920  ,-84  
1628-9   ,1619 
296-90   ,206  
3374+9   ,3383 
89-1309  ,-1220
6-3      ,3    
22+2256  ,2278 
1111-5495,-4384
62+94    ,156  
74+344   ,418  
40+25    ,65   
730+45   ,775  
6677+61  ,6738 
141+9332 ,9473 
5807+8   ,5815 
967+5    ,972  
685-3    ,682  
189-36   ,153  
5339-5663,-324 
596+617  ,1213 
117-5    ,112  
6352+257 ,6609 
7708-53  ,7655 
3483-755 ,2728 
68+97    ,165  
180+62   ,242  
6997-9   ,6988 
9452-5   ,9447 
59-9762  ,-9703
3372+5410,8782 
1581+2   ,1583 
837+5715 ,6552 
65-3     ,62   
69+4707  ,4776 
8006+4   ,8010 
53-6493  ,-6440
56-75    ,-19  
882-3784 ,-2902
732-5664 ,-4932
1313-312 ,1001 
782+5530 ,6312 
15+3413  ,3428 
3-319    ,-316 
4745+114 ,4859 
2506-7   ,2499 
9+240    ,249  
98-862   ,-764 
3893+767 ,4660 
3007-5   ,3002 
548+65   ,613  
981-559  ,422  
9+3357   ,3366 
93+45    ,138  
9932-1   ,9931 
354-5    ,349  
38-170   ,-132 
1650+8   ,1658 
368-4731 ,-4363
4833-86  ,4747 
3928-52  ,3876 
950+6789 ,7739 
814+8887 ,9701 
2931+9643,12574
4677+56  ,4733 
15-9     ,6    
59+89    ,148  
9-2581   ,-2572
197+3    ,200  
66+4070  ,4136 
9889-142 ,9747 
55-34    ,21   
81+94    ,175  
900+57   ,957  
3683+5   ,3688 
14+22    ,36   
8007-735 ,7272 
5143+4840,9983 
2301-19  ,2282 
6491+168 ,6659 
35-53    ,-18  
73-93    ,-20  
878-82   ,796  
8+12     ,20   
61+39    ,100  
1923-5   ,1918 
6115-2   ,6113 
95+84    ,179  
2433+8   ,2441 
958+16   ,974  
9910+3604,13514
6+791    ,797  
145-3357 ,-3212
0-63     ,-63  
1-714    ,-713 
32-2     ,30   
4934+0   ,4934 
638-0    ,638  
7+528    ,535  
92+955   ,1047 
2+1341   ,1343 
78+3     ,81   
4+5260   ,5264 
2667+7093,9760 
3-2605   ,-2602
67+6937  ,7004 
134-1    ,133  
1+523    ,524  
2-25     ,-23  
241+2300 ,2541 
599-7    ,592  
759-2325 ,-1566
71+658   ,729  
4491+2   ,4493 
804+8    ,812  
3829-780 ,3049 
15+5330  ,5345 
3-326    ,-323 
8-7853   ,-7845
567+935  ,1502 
949-1828 ,-879 
807+26   ,833  
8-5285   ,-5277
3+221    ,224  
14-272   ,-258 
79+667   ,746  
6334+358 ,6692 
6305-35  ,6270 
4657-919 ,3738 
85-1584  ,-1499
81+5257  ,5338 
93+2588  ,2681 
3025-8   ,3017 
376+427  ,803  
3+1912   ,1915 
8728+6   ,8734 
75-15    ,60   
660+1766 ,2426 
349+4    ,353  
678-617  ,61   
452+1    ,453  
10+566   ,576  
6776-5762,1014 
350-8    ,342  
410+63   ,473  
3688+4051,7739 
4882+10  ,4892 
5420+2415,7835 
108-1    ,107  
565-9057 ,-8492
6676+949 ,7625 
8037+14  ,8051 
1+595    ,596  
30+97    ,127  
61-449   ,-388 
2+2312   ,2314 
78+346   ,424  
2638+78  ,2716 
6+49     ,55   
6608+43  ,6651 
344+5    ,349  
290-3    ,287  
180+6824 ,7004 
8-8564   ,-8556
783-65   ,718  
459+1648 ,2107 
1358+574 ,1932 
36-662   ,-626 
24-90    ,-66  
92-448   ,-356 
2602-968 ,1634 
1+4307   ,4308 
6087-3367,2720 
40-6201  ,-6161
62-46    ,16   
2+426    ,428  
62+98    ,160  
914+6    ,920  
9010+7   ,9017 
25-1     ,24   
6186-0   ,6186 
636-7    ,629  
1372-1   ,1371 
93-2187  ,-2094
60+7171  ,7231 
0-9694   ,-9694
6-39     ,-33  
620-0    ,620  
33-34    ,-1   
8119+10  ,8129 
3653-6   ,3647 
4894+74  ,4968 
586-55   ,531  
469-7    ,462  
4-2723   ,-2719
9990-2   ,9988 
69-986   ,-917 
4412-8   ,4404 
163+0    ,163  
0-104    ,-104 
9028-99  ,8929 
5350+43  ,5393 
2-863    ,-861 
28+19    ,47   
9042+2191,11233
42+125   ,167  
8216-5   ,8211 
959-537  ,422  
1689-88  ,1601 
8+8035   ,8043 
1-995    ,-994 
3+2945   ,2948 
8990+56  ,9046 
1462-9   ,1453 
524+6385 ,6909 
97-17    ,80   
907+56   ,963  
250+9    ,259  
95-13    ,82   
8-703    ,-695 
8033-6383,1650 
82-3     ,79   
26-66    ,-40  
2783-32  ,2751 
37-52    ,-15  
8162+9   ,8171 
8723-3   ,8720 
4262+4   ,4266 
8907+6510,15417
239+52   ,291  
5-7175   ,-7170
9085+0   ,9085 
45-113   ,-68  
7584+960 ,8544 
0+203    ,203  
5+195    ,200  
5223+2   ,5225 
2437+7747,10184
68+535   ,603  
6657-330 ,6327 
4881+5   ,4886 
5774-5024,750  
7-6881   ,-6874
4011+85  ,4096 
631+7    ,638  
8-9981   ,-9973
1528-858 ,670  
825-88   ,737  
7-2480   ,-2473
6+99     ,105  
30+674   ,704  
4+67     ,71   
2183-14  ,2169 
178+2    ,180  
73-765   ,-692 
392+4    ,396  
60-91    ,-31  
385+192  ,577  
5+3966   ,3971 
1938-3627,-1689
6852-1   ,6851 
3+7682   ,7685 
38-62    ,-24  
588+37   ,625  
4465+8   ,4473 
1642-76  ,1566 
522-9    ,513  
1102+546 ,1648 
1340+4098,5438 
9646-1087,8559 
7-500    ,-493 
814+85   ,899  
6154+3   ,6157 
583-1    ,582  
681-4044 ,-3363
107-661  ,-554 
5+532    ,537  
1428+16  ,1444 
5592-4133,1459 
1+1575   ,1576 
5432-368 ,5064 
1400+79  ,1479 
2709+2209,4918 
56-667   ,-611 
8+998    ,1006 
64-386   ,-322 
157-59   ,98   
9+21     ,30   
4-6144   ,-6140
83-37    ,46   
9+2619   ,2628 
0+1      ,1    
64-18    ,46   
777-2863 ,-2086
2-272    ,-270 
79-7342  ,-7263
8073+30  ,8103 
869-74   ,795  
38-9     ,29   
0+74     ,74   
543-1225 ,-682 
11+7930  ,7941 
9-348    ,-339 
750-1212 ,-462 
1403-233 ,1170 
653-4    ,649  
6096+45  ,6141 
1078-71  ,1007 
4572-6   ,4566 
455-140  ,315  
1+9492   ,9493 
174+72   ,246  
774+5944 ,6718 
913+89   ,1002 
23+90    ,113  
3-368    ,-365 
7376+524 ,7900 
958+87   ,1045 
1-187    ,-186 
2227-71  ,2156 
105-2    ,103  
123+663  ,786  
24+499   ,523  
645+890  ,1535 
42-8982  ,-8940
7629+30  ,7659 
35-58    ,-23  
2731+6727,9458 
9946-5   ,9941 
408+376  ,784  
88-186   ,-98  
74-603   ,-529 
8347-56  ,8291 
62-40    ,22   
4741-9901,-5160
1374-8   ,1366 
2298+896 ,3194 
56-2717  ,-2661
40+40    ,80   
45-31    ,14   
44-329   ,-285 
584+573  ,1157 
8-4842   ,-4834
212+7838 ,8050 
449-2    ,447  
4383-25  ,4358 
882-75   ,807  
360+6    ,366  
53+251   ,304  
4473-45  ,4428 
8466-74  ,8392 
790+8963 ,9753 
8-605    ,-597 
275+8041 ,8316 
38+809   ,847  
704+8580 ,9284 
9+3143   ,3152 
23+235   ,258  
739-3858 ,-3119
7-3589   ,-3582
598+61   ,659  
24-91    ,-67  
6728+581 ,7309 
61+20    ,81   
56+723   ,779  
97-0     ,97   
8957+4   ,8961 
9-223    ,-214 
440-1    ,439  
189+5261 ,5450 
2643-82  ,2561 
5+2106   ,2111 
377-2586 ,-2209
847-637  ,210  
734-179  ,555  
8202+1   ,8203 
6494-86  ,6408 
1912-0   ,1912 
4304+9   ,4313 
25-65    ,-40  
11-53    ,-42  
3319-8   ,3311 
34+6     ,40   
3-945    ,-942 
311+4    ,315  
63+733   ,796  
306+865  ,1171 
3862+1885,5747 
7-49     ,-42  
0-1241   ,-1241
360-36   ,324  
3750+2256,6006 
9+2101   ,2110 
560-2577 ,-2017
9410-9   ,9401 
0+5010   ,5010 
563-43   ,520  
33+10    ,43   
2913-1   ,2912 
5+200    ,205  
8993+4   ,8997 
9+6160   ,6169 
106-4651 ,-4545
739-7    ,732  
193+37   ,230  
6-660    ,-654 
703-653  ,50   
3975-5   ,3970 
1+118    ,119  
9063+0   ,9063 
197+51   ,248  
97-8535  ,-8438
2332-675 ,1657 
444-41   ,403  
54-743   ,-689 
21-55    ,-34  
55+804   ,859  
6799+9   ,6808 
1717+819 ,2536 
672-6934 ,-6262
3246+414 ,3660 
1420+6613,8033 
8229+1167,9396 
70-7673  ,-7603
4122+6   ,4128 
8941+339 ,9280 
61+1517  ,1578 
