questions,expected
8308-36  ,8272 
608-55   ,553  
942-1    ,941  
715-28   ,687  
3174-629 ,2545 
7631-3679,3952 
1125-732 ,393  
720-13   ,707  
572-564  ,8    
8073-772 ,7301 
2381-628 ,1753 
1110-890 ,220  
5062-81  ,4981 
974-654  ,320  
5649-285 ,5364 
8363-40  ,8323 
751-8    ,743  
8378-31  ,8347 
6001-10  ,5991 
1984-232 ,1752 
5714-6   ,5708 
2652-86  ,2566 
3777-8   ,3769 
29-28    ,1    
2662-44  ,2618 
114-84   ,30   
1458-710 ,748  
4055-0   ,4055 
1724-77  ,1647 
9145-8592,553  
603-334  ,269  
723-213  ,510  
628-46   ,582  
166-73   ,93   
936-543  ,393  
759-0    ,759  
9-5      ,4    
4376-1   ,4375 
535-86   ,449  
4918-606 ,4312 
5758-0   ,5758 
5530-47  ,5483 
645-4    ,641  
2889-5   ,2884 
501-75   ,426  
6691-227 ,6464 
282-6    ,276  
416-14   ,402  
9120-542 ,8578 
604-4    ,600  
8411-6   ,8405 
437-71   ,366  
82-60    ,22   
5681-68  ,5613 
796-39   ,757  
310-4    ,306  
7183-3284,3899 
2411-1   ,2410 
7989-909 ,7080 
706-50   ,656  
8466-35  ,8431 
7787-57  ,7730 
8400-0   ,8400 
6283-587 ,5696 
397-63   ,334  
4988-69  ,4919 
7542-272 ,7270 
3216-0   ,3216 
775-3    ,772  
7466-518 ,6948 
636-47   ,589  
78-3     ,75   
437-32   ,405  
432-29   ,403  
7295-2   ,7293 
5695-2   ,5693 
773-5    ,768  
1463-745 ,718  
1302-9   ,1293 
405-69   ,336  
4335-843 ,3492 
7033-65  ,6968 
7145-4   ,7141 
2295-942 ,1353 
7065-8   ,7057 
534-332  ,202  
8373-95  ,8278 
59-14    ,45   
190-66   ,124  
2512-9   ,2503 
5605-332 ,5273 
759-7    ,752  
1961-91  ,1870 
587-9    ,578  
1008-405 ,603  
7366-823 ,6543 
852-16   ,836  
53-44    ,9    
1888-4   ,1884 
50-27    ,23   
888-77   ,811  
447-20   ,427  
7137-15  ,7122 
840-319  ,521  
4298-71  ,4227 
4209-0   ,4209 
734-3    ,731  
8973-1   ,8972 
9818-0   ,9818 
6802-9   ,6793 
9907-177 ,9730 
1818-86  ,1732 
2241-91  ,2150 
892-13   ,879  
841-56   ,785  
543-4    ,539  
1799-0   ,1799 
8294-799 ,7495 
52-23    ,29   
4598-776 ,3822 
474-4    ,470  
5966-0   ,5966 
7734-548 ,7186 
920-45   ,875  
5476-238 ,5238 
1449-414 ,1035 
6074-5156,918  
8932-50  ,8882 
9547-6222,3325 
4768-3   ,4765 
4568-9   ,4559 
9857-733 ,9124 
828-109  ,719  
294-59   ,235  
7871-12  ,7859 
6068-33  ,6035 
578-476  ,102  
6624-308 ,6316 
2273-690 ,1583 
6860-896 ,5964 
34-10    ,24   
969-97   ,872  
601-49   ,552  
2267-6   ,2261 
3808-206 ,3602 
697-57   ,640  
962-34   ,928  
556-3    ,553  
522-360  ,162  
9014-685 ,8329 
7071-164 ,6907 
691-639  ,52   
198-8    ,190  
3258-322 ,2936 
192-64   ,128  
7536-110 ,7426 
5187-7   ,5180 
742-91   ,651  
4602-2410,2192 
9991-6   ,9985 
7806-1   ,7805 
449-27   ,422  
2559-2154,405  
9803-484 ,9319 
873-181  ,692  
575-1    ,574  
542-327  ,215  
22-19    ,3    
9992-0   ,9992 
2880-22  ,2858 
6846-668 ,6178 
2873-8   ,2865 
3014-39  ,2975 
5661-524 ,5137 
793-1    ,792  
1766-630 ,1136 
9128-970 ,8158 
9139-1880,7259 
9839-759 ,9080 
808-29   ,779  
3653-6   ,3647 
1893-67  ,1826 
1310-52  ,1258 
552-102  ,450  
2523-918 ,1605 
5743-7   ,5736 
7314-753 ,6561 
4890-1   ,4889 
784-8    ,776  
6475-3   ,6472 
2495-409 ,2086 
4386-43  ,4343 
199-5    ,194  
1699-758 ,941  
949-200  ,749  
2081-403 ,1678 
37-29    ,8    
1404-40  ,1364 
8849-3929,4920 
220-32   ,188  
978-0    ,978  
278-12   ,266  
431-48   ,383  
142-11   ,131  
119-90   ,29   
3628-9   ,3619 
842-73   ,769  
8725-1351,7374 
555-23   ,532  
6146-82  ,6064 
4767-74  ,4693 
4429-495 ,3934 
837-819  ,18   
5322-1   ,5321 
2801-2   ,2799 
9797-6   ,9791 
581-80   ,501  
9910-203 ,9707 
2176-617 ,1559 
806-57   ,749  
5349-2   ,5347 
8875-302 ,8573 
2059-47  ,2012 
764-5    ,759  
556-18   ,538  
940-494  ,446  
5636-657 ,4979 
7112-65  ,7047 
786-0    ,786  
2872-3   ,2869 
222-9    ,213  
8833-5232,3601 
7198-67  ,7131 
2524-48  ,2476 
4198-8   ,4190 
645-482  ,163  
7816-39  ,7777 
694-74   ,620  
9324-5974,3350 
5179-3   ,5176 
868-675  ,193  
73-27    ,46   
32-13    ,19   
9632-475 ,9157 
8034-680 ,7354 
338-80   ,258  
8284-4   ,8280 
519-97   ,422  
6790-131 ,6659 
5067-2650,2417 
607-4    ,603  
999-53   ,946  
3160-14  ,3146 
934-13   ,921  
536-87   ,449  
4377-3488,889  
8424-9   ,8415 
512-1    ,511  
635-16   ,619  
9112-36  ,9076 
911-92   ,819  
939-1    ,938  
94-68    ,26   
660-91   ,569  
889-368  ,521  
8787-8   ,8779 
9377-0   ,9377 
2090-8   ,2082 
2678-704 ,1974 
5416-2166,3250 
1199-9   ,1190 
5412-82  ,5330 
396-95   ,301  
4308-941 ,3367 
86-50    ,36   
670-8    ,662  
7917-64  ,7853 
6201-87  ,6114 
739-8    ,731  
2359-4   ,2355 
241-10   ,231  
844-9    ,835  
7807-471 ,7336 
43-13    ,30   
3288-7   ,3281 
9469-3   ,9466 
7798-901 ,6897 
4051-6   ,4045 
9988-7   ,9981 
1814-1   ,1813 
9634-8789,845  
867-9    ,858  
3262-747 ,2515 
8432-51  ,8381 
9340-3   ,9337 
7575-2156,5419 
166-108  ,58   
5536-43  ,5493 
938-2    ,936  
3138-487 ,2651 
386-75   ,311  
8212-11  ,8201 
779-6    ,773  
8292-94  ,8198 
717-636  ,81   
297-4    ,293  
3287-850 ,2437 
852-191  ,661  
8190-6166,2024 
6387-7   ,6380 
110-11   ,99   
7843-35  ,7808 
5346-0   ,5346 
938-1    ,937  
5277-36  ,5241 
2887-29  ,2858 
5188-983 ,4205 
2686-79  ,2607 
5965-4780,1185 
984-248  ,736  
8634-912 ,7722 
587-213  ,374  
49-29    ,20   
8648-25  ,8623 
448-258  ,190  
6583-65  ,6518 
8839-38  ,8801 
5290-24  ,5266 
848-27   ,821  
630-37   ,593  
8773-557 ,8216 
886-441  ,445  
69-2     ,67   
4413-3   ,4410 
3665-870 ,2795 
183-99   ,84   
619-1    ,618  
370-37   ,333  
168-86   ,82   
141-16   ,125  
284-41   ,243  
4755-576 ,4179 
1995-169 ,1826 
533-74   ,459  
36-20    ,16   
8396-5   ,8391 
472-85   ,387  
8665-1   ,8664 
6327-1366,4961 
8621-0   ,8621 
7733-30  ,7703 
239-76   ,163  
252-82   ,170  
4797-791 ,4006 
4615-1064,3551 
885-84   ,801  
9901-32  ,9869 
7269-4283,2986 
827-48   ,779  
106-2    ,104  
8267-1858,6409 
8394-25  ,8369 
2130-7   ,2123 
178-35   ,143  
5670-13  ,5657 
32-28    ,4    
8215-662 ,7553 
130-32   ,98   
3717-1   ,3716 
7990-284 ,7706 
7010-1799,5211 
7930-12  ,7918 
7962-418 ,7544 
5570-355 ,5215 
813-307  ,506  
7450-4   ,7446 
41-4     ,37   
4467-67  ,4400 
5089-864 ,4225 
9392-56  ,9336 
6224-4446,1778 
4933-1   ,4932 
678-364  ,314  
6052-52  ,6000 
6392-6   ,6386 
8209-1584,6625 
885-507  ,378  
5309-2593,2716 
2950-511 ,2439 
921-35   ,886  
973-8    ,965  
3823-2349,1474 
8169-16  ,8153 
6170-34  ,6136 
7257-1   ,7256 
7871-1978,5893 
48-19    ,29   
9921-4747,5174 
8487-5099,3388 
4477-2211,2266 
1223-1   ,1222 
1922-1   ,1921 
4292-42  ,4250 
7062-290 ,6772 
920-0    ,920  
1411-591 ,820  
7911-312 ,7599 
1966-1   ,1965 
147-54   ,93   
9262-92  ,9170 
510-356  ,154  
8766-91  ,8675 
8501-7670,831  
7544-0   ,7544 
763-1    ,762  
114-4    ,110  
558-85   ,473  
508-19   ,489  
727-57   ,670  
4851-1239,3612 
260-56   ,204  
2230-30  ,2200 
8046-49  ,7997 
599-121  ,478  
977-557  ,420  
950-356  ,594  
609-8    ,601  
8492-4452,4040 
815-406  ,409  
396-12   ,384  
2735-740 ,1995 
1777-1   ,1776 
6978-664 ,6314 
935-24   ,911  
863-7    ,856  
2886-2007,879  
9951-75  ,9876 
5860-4962,898  
6077-0   ,6077 
1879-5   ,1874 
990-879  ,111  
3550-7   ,3543 
610-8    ,602  
5840-34  ,5806 
9351-96  ,9255 
6241-904 ,5337 
53-16    ,37   
994-53   ,941  
495-268  ,227  
74-57    ,17   
6760-6625,135  
4681-8   ,4673 
505-98   ,407  
9916-4917,4999 
190-23   ,167  
9505-4387,5118 
84-47    ,37   
1965-606 ,1359 
8101-82  ,8019 
1589-87  ,1502 
4435-7   ,4428 
1784-0   ,1784 
1206-711 ,495  
198-5    ,193  
98-57    ,41   
60-8     ,52   
6124-69  ,6055 
407-398  ,9    
5920-8   ,5912 
560-35   ,525  
9212-73  ,9139 
303-256  ,47   
71-12    ,59   
610-37   ,573  
797-93   ,704  
480-79   ,401  
2471-427 ,2044 
2144-1   ,2143 
912-14   ,898  
717-9    ,708  
3489-460 ,3029 
1757-917 ,840  
2678-7   ,2671 
6-0      ,6    
1204-25  ,1179 
62-49    ,13   
141-32   ,109  
963-706  ,257  
4805-7   ,4798 
6776-0   ,6776 
6183-165 ,6018 
5037-9   ,5028 
7095-941 ,6154 
6692-2224,4468 
3696-334 ,3362 
6552-129 ,6423 
1898-328 ,1570 
75-34    ,41   
7742-7718,24   
447-2    ,445  
840-2    ,838  
2034-8   ,2026 
337-12   ,325  
8920-166 ,8754 
696-561  ,135  
603-3    ,600  
108-18   ,90   
864-625  ,239  
4415-780 ,3635 
6704-7   ,6697 
444-22   ,422  
8560-9   ,8551 
382-89   ,293  
6060-77  ,5983 
7401-479 ,6922 
3858-461 ,3397 
903-82   ,821  
805-29   ,776  
1926-50  ,1876 
543-2    ,541  
8971-99  ,8872 
9509-22  ,9487 
807-61   ,746  
8888-842 ,8046 
257-58   ,199  
945-725  ,220  
7953-0   ,7953 
637-70   ,567  
3299-8   ,3291 
6624-8   ,6616 
9955-197 ,9758 
788-186  ,602  
315-4    ,311  
3261-9   ,3252 
5011-690 ,4321 
862-88   ,774  
6829-5980,849  
7730-3   ,7727 
173-6    ,167  
229-33   ,196  
393-51   ,342  
8394-5349,3045 
5318-9   ,5309 
551-365  ,186  
1697-8   ,1689 
2018-714 ,1304 
884-49   ,835  
833-0    ,833  
82-73    ,9    
2358-77  ,2281 
5308-0   ,5308 
791-5    ,786  
3456-730 ,2726 
540-451  ,89   
9215-4912,4303 
8947-245 ,8702 
688-60   ,628  
9316-6   ,9310 
2678-2510,168  
493-94   ,399  
3793-21  ,3772 
754-46   ,708  
5497-6   ,5491 
783-10   ,773  
9791-4   ,9787 
806-6    ,800  
3326-981 ,2345 
3217-35  ,3182 
596-73   ,523  
9093-3639,5454 
3052-80  ,2972 
4672-53  ,4619 
3110-2   ,3108 
23-7     ,16   
1548-67  ,1481 
6675-5357,1318 
345-249  ,96   
3495-808 ,2687 
78-5     ,73   
3447-5   ,3442 
334-4    ,330  
240-99   ,141  
5718-4989,729  
8585-1   ,8584 
9184-310 ,8874 
362-82   ,280  
281-47   ,234  
1333-462 ,871  
136-72   ,64   
88-5     ,83   
1497-9   ,1488 
5248-391 ,4857 
2364-246 ,2118 
6198-63  ,6135 
469-0    ,469  
60-28    ,32   
1370-5   ,1365 
38-11    ,27   
2883-351 ,2532 
7696-4121,3575 
5568-715 ,4853 
3020-86  ,2934 
2418-369 ,2049 
117-21   ,96   
1348-30  ,1318 
2758-12  ,2746 
2471-1443,1028 
2988-935 ,2053 
895-13   ,882  
8557-3   ,8554 
79-70    ,9    
611-570  ,41   
382-26   ,356  
902-346  ,556  
4132-58  ,4074 
9830-1252,8578 
5996-4   ,5992 
4480-93  ,4387 
366-61   ,305  
659-37   ,622  
2780-6   ,2774 
859-75   ,784  
6858-539 ,6319 
950-59   ,891  
2190-69  ,2121 
57-41    ,16   
4834-3   ,4831 
9300-1911,7389 
905-5    ,900  
912-8    ,904  
4036-8   ,4028 
7445-119 ,7326 
9192-467 ,8725 
885-639  ,246  
648-291  ,357  
704-2    ,702  
40-32    ,8    
146-2    ,144  
704-64   ,640  
298-38   ,260  
4677-8   ,4669 
4503-6   ,4497 
9059-2   ,9057 
863-14   ,849  
4980-61  ,4919 
422-80   ,342  
975-16   ,959  
2254-30  ,2224 
5304-8   ,5296 
7756-676 ,7080 
909-44   ,865  
282-30   ,252  
114-5    ,109  
9155-8947,208  
6838-891 ,5947 
3508-9   ,3499 
945-684  ,261  
779-698  ,81   
5715-180 ,5535 
2541-850 ,1691 
436-2    ,434  
9998-8   ,9990 
598-7    ,591  
2218-1739,479  
3052-50  ,3002 
4738-333 ,4405 
478-9    ,469  
6532-5   ,6527 
5312-34  ,5278 
1635-508 ,1127 
573-94   ,479  
990-17   ,973  
8486-9   ,8477 
1654-89  ,1565 
814-1    ,813  
1094-460 ,634  
341-95   ,246  
94-22    ,72   
222-20   ,202  
853-424  ,429  
6138-9   ,6129 
4662-480 ,4182 
494-8    ,486  
932-145  ,787  
504-443  ,61   
524-85   ,439  
255-9    ,246  
816-31   ,785  
2069-989 ,1080 
6621-3944,2677 
2886-8   ,2878 
55-7     ,48   
327-9    ,318  
4234-467 ,3767 
9534-4   ,9530 
1996-2   ,1994 
613-523  ,90   
779-34   ,745  
9457-103 ,9354 
761-593  ,168  
901-752  ,149  
730-1    ,729  
863-602  ,261  
738-40   ,698  
8696-862 ,7834 
9694-19  ,9675 
6260-500 ,5760 
257-1    ,256  
543-23   ,520  
8287-667 ,7620 
8767-780 ,7987 
716-97   ,619  
646-263  ,383  
853-21   ,832  
803-791  ,12   
8882-1   ,8881 
5106-20  ,5086 
6272-5154,1118 
4721-1589,3132 
880-432  ,448  
1805-68  ,1737 
2864-9   ,2855 
361-43   ,318  
4313-30  ,4283 
5764-7   ,5757 
6155-502 ,5653 
6057-1200,4857 
834-47   ,787  
2899-68  ,2831 
714-0    ,714  
205-135  ,70   
385-83   ,302  
947-437  ,510  
318-54   ,264  
642-534  ,108  
6111-5   ,6106 
542-251  ,291  
391-99   ,292  
998-6    ,992  
25-7     ,18   
5218-577 ,4641 
4319-87  ,4232 
750-0    ,750  
9828-8   ,9820 
183-2    ,181  
9912-745 ,9167 
228-169  ,59   
221-28   ,193  
852-9    ,843  
6160-32  ,6128 
550-35   ,515  
291-18   ,273  
4654-4   ,4650 
6917-10  ,6907 
9476-5   ,9471 
208-54   ,154  
3124-75  ,3049 
420-23   ,397  
125-78   ,47   
531-1    ,530  
5922-0   ,5922 
9209-4305,4904 
427-36   ,391  
8701-6   ,8695 
4278-182 ,4096 
7432-365 ,7067 
7388-85  ,7303 
6721-34  ,6687 
8433-3   ,8430 
9920-2469,7451 
643-73   ,570  
3358-546 ,2812 
214-33   ,181  
4898-20  ,4878 
9873-8   ,9865 
631-447  ,184  
8624-5   ,8619 
2029-499 ,1530 
719-5    ,714  
2716-1   ,2715 
6034-0   ,6034 
7164-25  ,7139 
4884-5   ,4879 
983-604  ,379  
9645-3   ,9642 
5594-88  ,5506 
1407-46  ,1361 
877-35   ,842  
376-68   ,308  
8645-4899,3746 
1931-21  ,1910 
8894-98  ,8796 
44-17    ,27   
7749-28  ,7721 
8449-21  ,8428 
4626-42  ,4584 
3963-975 ,2988 
9724-52  ,9672 
28-21    ,7    
2179-8   ,2171 
8499-22  ,8477 
6789-2002,4787 
1845-219 ,1626 
3843-5   ,3838 
923-24   ,899  
3334-826 ,2508 
462-6    ,456  
9351-97  ,9254 
6004-920 ,5084 
4279-8   ,4271 
891-348  ,543  
9362-648 ,8714 
774-2    ,772  
1929-788 ,1141 
4041-50  ,3991 
647-33   ,614  
846-12   ,834  
7912-86  ,7826 
2147-98  ,2049 
8171-0   ,8171 
4110-1726,2384 
752-13   ,739  
3287-89  ,3198 
6908-338 ,6570 
86-35    ,51   
58-43    ,15   
6756-829 ,5927 
4226-852 ,3374 
7921-1   ,7920 
46-26    ,20   
475-0    ,475  
74-31    ,43   
7362-4   ,7358 
6398-95  ,6303 
68-4     ,64   
2799-0   ,2799 
528-527  ,1    
6690-335 ,6355 
187-2    ,185  
4542-49  ,4493 
7459-41  ,7418 
21-4     ,17   
693-51   ,642  
697-33   ,664  
8476-81  ,8395 
7555-6799,756  
3620-308 ,3312 
95-23    ,72   
5990-922 ,5068 
3613-79  ,3534 
8565-53  ,8512 
9290-631 ,8659 
543-15   ,528  
378-37   ,341  
584-2    ,582  
7950-847 ,7103 
8916-3562,5354 
3146-5   ,3141 
452-88   ,364  
621-364  ,257  
82-74    ,8    
460-0    ,460  
796-476  ,320  
619-422  ,197  
9274-846 ,8428 
3017-94  ,2923 
499-13   ,486  
6828-64  ,6764 
4108-3254,854  
330-21   ,309  
724-25   ,699  
747-60   ,687  
3334-25  ,3309 
3492-74  ,3418 
63-60    ,3    
994-439  ,555  
479-48   ,431  
320-95   ,225  
4305-353 ,3952 
8890-1   ,8889 
654-8    ,646  
702-436  ,266  
548-252  ,296  
3860-574 ,3286 
9349-9   ,9340 
788-70   ,718  
95-32    ,63   
7405-382 ,7023 
225-8    ,217  
8862-948 ,7914 
626-1    ,625  
478-47   ,431  
3687-47  ,3640 
1513-1321,192  
613-605  ,8    
936-25   ,911  
5948-1733,4215 
9498-5   ,9493 
9774-6   ,9768 
5442-9   ,5433 
1674-25  ,1649 
922-3    ,919  
54-48    ,6    
2955-8   ,2947 
486-309  ,177  
568-46   ,522  
7720-500 ,7220 
9879-9829,50   
268-96   ,172  
6437-728 ,5709 
522-27   ,495  
447-63   ,384  
881-705  ,176  
1665-89  ,1576 
437-378  ,59   
4961-248 ,4713 
273-0    ,273  
4196-4   ,4192 
4249-0   ,4249 
7137-1991,5146 
5442-3   ,5439 
981-9    ,972  
868-177  ,691  
320-33   ,287  
86-21    ,65   
929-249  ,680  
8011-358 ,7653 
9904-42  ,9862 
784-31   ,753  
316-3    ,313  
5001-4   ,4997 
41-23    ,18   
404-15   ,389  
764-339  ,425  
5575-40  ,5535 
782-243  ,539  
6110-0   ,6110 
535-5    ,530  
7309-4   ,7305 
729-177  ,552  
1120-879 ,241  
138-69   ,69   
767-254  ,513  
5295-72  ,5223 
1179-45  ,1134 
8907-9   ,8898 
607-6    ,601  
3444-278 ,3166 
513-0    ,513  
6410-7   ,6403 
790-6    ,784  
1715-13  ,1702 
5531-310 ,5221 
1740-649 ,1091 
2906-550 ,2356 
1390-9   ,1381 
9518-2382,7136 
715-7    ,708  
645-20   ,625  
7909-59  ,7850 
673-57   ,616  
4329-75  ,4254 
8275-28  ,8247 
7559-33  ,7526 
5702-4   ,5698 
9868-104 ,9764 
8279-9   ,8270 
4263-58  ,4205 
3518-881 ,2637 
49-22    ,27   
216-9    ,207  
506-230  ,276  
5940-554 ,5386 
713-192  ,521  
9841-572 ,9269 
403-76   ,327  
6269-78  ,6191 
5013-7   ,5006 
515-35   ,480  
353-62   ,291  
1359-4   ,1355 
744-6    ,738  
7829-264 ,7565 
73-42    ,31   
9874-5   ,9869 
1987-89  ,1898 
936-22   ,914  
6927-16  ,6911 
7447-1   ,7446 
3323-287 ,3036 
7424-82  ,7342 
32-25    ,7    
6811-40  ,6771 
91-68    ,23   
4622-268 ,4354 
698-68   ,630  
9083-7402,1681 
6357-879 ,5478 
9076-4   ,9072 
620-88   ,532  
39-9     ,30   
2743-68  ,2675 
615-127  ,488  
3260-2   ,3258 
19-15    ,4    
1644-958 ,686  
59-23    ,36   
793-321  ,472  
5447-9   ,5438 
8443-554 ,7889 
1758-50  ,1708 
92-38    ,54   
2540-5   ,2535 
515-30   ,485  
558-18   ,540  
128-6    ,122  
9512-107 ,9405 
7121-1273,5848 
4625-864 ,3761 
147-2    ,145  
1841-1742,99   
99-77    ,22   
485-12   ,473  
865-5    ,860  
2704-2   ,2702 
22-5     ,17   
9181-2527,6654 
1558-704 ,854  
830-318  ,512  
375-54   ,321  
4295-86  ,4209 
639-72   ,567  
787-22   ,765  
1398-91  ,1307 
2802-76  ,2726 
8167-8   ,8159 
324-40   ,284  
8716-941 ,7775 
4117-13  ,4104 
2837-3   ,2834 
4596-4   ,4592 
1976-975 ,1001 
3781-2040,1741 
950-4    ,946  
97-14    ,83   
1520-5   ,1515 
78-4     ,74   
359-3    ,356  
520-76   ,444  
6106-35  ,6071 
868-6    ,862  
9490-683 ,8807 
9755-64  ,9691 
9054-7   ,9047 
4157-82  ,4075 
932-2    ,930  
2762-979 ,1783 
943-869  ,74   
2650-210 ,2440 
860-466  ,394  
4327-8   ,4319 
53-15    ,38   
5496-32  ,5464 
9005-7   ,8998 
75-32    ,43   
73-34    ,39   
606-56   ,550  
2602-245 ,2357 
9816-8   ,9808 
1774-0   ,1774 
9418-8   ,9410 
7349-143 ,7206 
6255-58  ,6197 
791-594  ,197  
690-7    ,683  
9328-178 ,9150 
1218-27  ,1191 
7847-44  ,7803 
9357-6   ,9351 
2502-585 ,1917 
9684-1   ,9683 
396-325  ,71   
3495-77  ,3418 
7334-750 ,6584 
195-59   ,136  
931-495  ,436  
173-55   ,118  
4156-1   ,4155 
2673-434 ,2239 
1577-268 ,1309 
8155-4587,3568 
8067-862 ,7205 
81-44    ,37   
6547-6027,520  
696-42   ,654  
841-490  ,351  
392-6    ,386  
5996-9   ,5987 
901-589  ,312  
129-0    ,129  
236-7    ,229  
5554-2703,2851 
432-27   ,405  
8309-157 ,8152 
7235-1525,5710 
5374-1499,3875 
620-2    ,618  
544-86   ,458  
986-0    ,986  
965-26   ,939  
2329-54  ,2275 
2272-178 ,2094 
372-348  ,24   
9230-251 ,8979 
3703-28  ,3675 
865-39   ,826  
9370-95  ,9275 
598-289  ,309  
9239-980 ,8259 
7011-662 ,6349 
501-2    ,499  
90-78    ,12   
598-463  ,135  
118-59   ,59   
6852-15  ,6837 
3547-16  ,3531 
7672-68  ,7604 
1283-6   ,1277 
8126-51  ,8075 
558-94   ,464  
490-474  ,16   
400-142  ,258  
4020-37  ,3983 
6648-61  ,6587 
5254-4   ,5250 
9130-247 ,8883 
167-44   ,123  
7511-95  ,7416 
1117-0   ,1117 
9143-806 ,8337 
7080-9   ,7071 
3028-869 ,2159 
941-31   ,910  
657-11   ,646  
871-85   ,786  
91-25    ,66   
99-44    ,55   
8984-1   ,8983 
129-73   ,56   
646-7    ,639  
430-76   ,354  
771-4    ,767  
8976-9   ,8967 
1463-85  ,1378 
933-9    ,924  
9770-92  ,9678 
741-290  ,451  
4775-98  ,4677 
2984-1   ,2983 
6382-2443,3939 
977-67   ,910  
1919-77  ,1842 
880-98   ,782  
437-24   ,413  
2464-857 ,1607 
9133-352 ,8781 
124-71   ,53   
798-78   ,720  
8059-5   ,8054 
618-23   ,595  
9254-0   ,9254 
6095-2   ,6093 
1660-71  ,1589 
9329-698 ,8631 
8287-4662,3625 
8068-72  ,7996 
3744-123 ,3621 
948-811  ,137  
5123-71  ,5052 
928-7    ,921  
2495-89  ,2406 
5451-317 ,5134 
1538-6   ,1532 
4643-381 ,4262 
247-6    ,241  
926-99   ,827  
821-59   ,762  
2065-4   ,2061 
8631-13  ,8618 
4947-330 ,4617 
826-161  ,665  
885-804  ,81   
5017-96  ,4921 
5127-9   ,5118 
1219-86  ,1133 
2006-1   ,2005 
5850-673 ,5177 
6708-8   ,6700 
6710-0   ,6710 
1190-727 ,463  
8579-4366,4213 
1549-355 ,1194 
5412-2   ,5410 
5110-7   ,5103 
239-8    ,231  
898-2    ,896  
803-128  ,675  
4724-23  ,4701 
7456-60  ,7396 
3484-1   ,3483 
317-76   ,241  
5991-0   ,5991 
44-13    ,31   
6048-1   ,6047 
3701-6   ,3695 
3343-914 ,2429 
4956-727 ,4229 
616-49   ,567  
9119-0   ,9119 
5519-3   ,5516 
491-56   ,435  
1844-1   ,1843 
9834-3247,6587 
2860-17  ,2843 
3513-0   ,3513 
4864-432 ,4432 
522-8    ,514  
7071-432 ,6639 
33-6     ,27   
7122-623 ,6499 
645-522  ,123  
253-61   ,192  
71-42    ,29   
5620-6   ,5614 
3908-47  ,3861 
68-1     ,67   
9549-116 ,9433 
991-5    ,986  
2398-1174,1224 
3703-813 ,2890 
965-42   ,923  
8041-5   ,8036 
633-240  ,393  
2874-394 ,2480 
1222-2   ,1220 
1347-54  ,1293 
734-191  ,543  
64-57    ,7    
9068-5   ,9063 
2761-1365,1396 
718-68   ,650  
1989-5   ,1984 
4949-56  ,4893 
7718-58  ,7660 
7541-6   ,7535 
9043-3   ,9040 
3133-2   ,3131 
3423-44  ,3379 
7149-843 ,6306 
43-41    ,2    
642-247  ,395  
5142-8   ,5134 
9769-734 ,9035 
467-1    ,466  
2960-705 ,2255 
2621-172 ,2449 
388-43   ,345  
890-94   ,796  
6976-5   ,6971 
7050-85  ,6965 
1635-56  ,1579 
1137-9   ,1128 
5366-855 ,4511 
5492-25  ,5467 
3800-1   ,3799 
163-9    ,154  
8470-714 ,7756 
409-16   ,393  
718-9    ,709  
4442-305 ,4137 
7122-915 ,6207 
460-273  ,187  
6357-502 ,5855 
251-79   ,172  
4984-56  ,4928 
9870-94  ,9776 
7649-3761,3888 
8324-518 ,7806 
1400-473 ,927  
9150-3449,5701 
412-6    ,406  
6339-58  ,6281 
8562-41  ,8521 
116-61   ,55   
2776-4   ,2772 
1496-75  ,1421 
3916-7   ,3909 
5830-39  ,5791 
1304-89  ,1215 
8888-3550,5338 
3570-649 ,2921 
6115-6   ,6109 
454-89   ,365  
5992-724 ,5268 
2027-8   ,2019 
6725-33  ,6692 
177-69   ,108  
9415-80  ,9335 
3435-774 ,2661 
1608-2   ,1606 
7742-1   ,7741 
901-58   ,843  
9554-274 ,9280 
829-21   ,808  
7724-3681,4043 
3950-563 ,3387 
9058-2132,6926 
1214-87  ,1127 
633-357  ,276  
8867-82  ,8785 
574-51   ,523  
8179-3   ,8176 
2627-756 ,1871 
2309-45  ,2264 
1567-276 ,1291 
9879-190 ,9689 
1374-243 ,1131 
953-10   ,943  
893-134  ,759  
2627-7   ,2620 
533-57   ,476  
2497-0   ,2497 
899-229  ,670  
878-1    ,877  
9821-230 ,9591 
3082-2   ,3080 
1790-176 ,1614 
542-4    ,538  
4994-21  ,4973 
209-9    ,200  
500-35   ,465  
4262-4   ,4258 
5385-3   ,5382 
8781-98  ,8683 
5059-6   ,5053 
467-356  ,111  
2623-28  ,2595 
884-7    ,877  
6437-85  ,6352 
55-51    ,4    
5106-2   ,5104 
9936-176 ,9760 
6944-565 ,6379 
2341-8   ,2333 
469-4    ,465  
735-93   ,642  
51-40    ,11   
2658-65  ,2593 
160-9    ,151  
398-1    ,397  
866-848  ,18   
6369-1   ,6368 
2135-41  ,2094 
7297-3969,3328 
7341-849 ,6492 
457-6    ,451  
107-78   ,29   
2886-9   ,2877 
4653-7   ,4646 
31-31    ,0    
877-0    ,877  
9496-69  ,9427 
4080-953 ,3127 
3517-432 ,3085 
889-1    ,888  
661-7    ,654  
856-98   ,758  
95-92    ,3    
8452-408 ,8044 
3938-4   ,3934 
749-468  ,281  
4983-46  ,4937 
783-243  ,540  
493-41   ,452  
5934-640 ,5294 
9785-5859,3926 
2007-347 ,1660 
773-20   ,753  
5330-3806,1524 
183-131  ,52   
6508-661 ,5847 
