questions,expected
24*74  ,1776   
2+739  ,741    
780+561,1341   
4+263  ,267    
291*28 ,8148   
198-81 ,117    
5-888  ,-883   
284+56 ,340    
978*6  ,5868   
3-682  ,-679   
75+182 ,257    
796-5  ,791    
3-408  ,-405   
271*439,118969 
68*184 ,12512  
743-70 ,673    
66*945 ,62370  
40-689 ,-649   
5*408  ,2040   
966+238,1204   
80+86  ,166    
741-299,442    
9+64   ,73     
896*3  ,2688   
293*7  ,2051   
533*816,434928 
2*306  ,612    
66*73  ,4818   
83+62  ,145    
366*705,258030 
1+808  ,809    
66-693 ,-627   
532-984,-452   
37-808 ,-771   
198+385,583    
84*40  ,3360   
3-447  ,-444   
7*420  ,2940   
703*129,90687  
7+269  ,276    
62-65  ,-3     
139*8  ,1112   
314+8  ,322    
296-0  ,296    
861*92 ,79212  
63-86  ,-23    
747*53 ,39591  
97-305 ,-208   
811*48 ,38928  
4*549  ,2196   
2*447  ,894    
62+633 ,695    
868*70 ,60760  
0-722  ,-722   
32+76  ,108    
9*954  ,8586   
72*883 ,63576  
1*673  ,673    
59*7   ,413    
204*78 ,15912  
656-702,-46    
0-807  ,-807   
979*77 ,75383  
84*55  ,4620   
36*3   ,108    
502*3  ,1506   
218*4  ,872    
742*532,394744 
13+284 ,297    
5+336  ,341    
80-93  ,-13    
239*8  ,1912   
83*52  ,4316   
52-44  ,8      
363+4  ,367    
740+922,1662   
369+74 ,443    
160+3  ,163    
43+76  ,119    
8+8    ,16     
94+64  ,158    
33*2   ,66     
98+222 ,320    
1-349  ,-348   
248+72 ,320    
8+387  ,395    
1-39   ,-38    
765-52 ,713    
1-674  ,-673   
64-221 ,-157   
751+8  ,759    
52+105 ,157    
477*287,136899 
76*88  ,6688   
468+435,903    
753*31 ,23343  
106-917,-811   
347-144,203    
331-212,119    
62-136 ,-74    
834+4  ,838    
8*804  ,6432   
10-388 ,-378   
53-41  ,12     
7+878  ,885    
56+45  ,101    
709*4  ,2836   
7*93   ,651    
622-53 ,569    
49+11  ,60     
425+1  ,426    
711*4  ,2844   
195*3  ,585    
860*9  ,7740   
991*5  ,4955   
668-31 ,637    
761-0  ,761    
602+73 ,675    
363+7  ,370    
28-162 ,-134   
5+212  ,217    
461+74 ,535    
757*4  ,3028   
894*82 ,73308  
26*3   ,78     
486*99 ,48114  
97+66  ,163    
61*84  ,5124   
115+941,1056   
2-748  ,-746   
19*2   ,38     
502+2  ,504    
13+195 ,208    
6+811  ,817    
73+0   ,73     
73*496 ,36208  
344+13 ,357    
580*382,221560 
49+22  ,71     
0+842  ,842    
5+986  ,991    
61-356 ,-295   
92*22  ,2024   
85+403 ,488    
472*11 ,5192   
571*99 ,56529  
303+641,944    
2+425  ,427    
12*344 ,4128   
7+72   ,79     
997*583,581251 
57*801 ,45657  
32-20  ,12     
898-31 ,867    
829-2  ,827    
12-599 ,-587   
71+78  ,149    
72+445 ,517    
693+16 ,709    
96*77  ,7392   
749-351,398    
39*832 ,32448  
785+160,945    
8+492  ,500    
900+78 ,978    
827+23 ,850    
9+107  ,116    
5+232  ,237    
1+84   ,85     
75+267 ,342    
154*747,115038 
70-40  ,30     
661+679,1340   
559+10 ,569    
289+33 ,322    
7+0    ,7      
3*504  ,1512   
8-643  ,-635   
745-43 ,702    
614*747,458658 
656+21 ,677    
673*753,506769 
25-856 ,-831   
62-342 ,-280   
29+4   ,33     
203+795,998    
132-81 ,51     
664+683,1347   
88*9   ,792    
0-505  ,-505   
576-28 ,548    
286*220,62920  
907+24 ,931    
60-523 ,-463   
511+474,985    
673+3  ,676    
564*77 ,43428  
692*0  ,0      
59+64  ,123    
868+76 ,944    
5*965  ,4825   
176-944,-768   
675*1  ,675    
8*951  ,7608   
51*19  ,969    
27+19  ,46     
6+507  ,513    
746-26 ,720    
30*995 ,29850  
920*77 ,70840  
168*2  ,336    
46*6   ,276    
0+906  ,906    
85-928 ,-843   
78*67  ,5226   
912+20 ,932    
835-1  ,834    
331*41 ,13571  
12-46  ,-34    
887-85 ,802    
6-669  ,-663   
91-25  ,66     
8*102  ,816    
180+713,893    
2+169  ,171    
49+25  ,74     
38*4   ,152    
286-2  ,284    
846*1  ,846    
690*805,555450 
14*77  ,1078   
239+1  ,240    
22*57  ,1254   
378+65 ,443    
7+938  ,945    
85*27  ,2295   
746+84 ,830    
801+3  ,804    
77*17  ,1309   
83-53  ,30     
6*261  ,1566   
692-60 ,632    
752*92 ,69184  
86*42  ,3612   
9*162  ,1458   
69-6   ,63     
7*614  ,4298   
954-1  ,953    
81+66  ,147    
568-878,-310   
69*25  ,1725   
306-11 ,295    
41-548 ,-507   
57*8   ,456    
95*1   ,95     
13+30  ,43     
8-519  ,-511   
108-7  ,101    
41-42  ,-1     
7-889  ,-882   
463-755,-292   
317*3  ,951    
506+95 ,601    
285-543,-258   
356+42 ,398    
886-79 ,807    
39+93  ,132    
770-8  ,762    
531-36 ,495    
987-40 ,947    
2-14   ,-12    
5-778  ,-773   
38*949 ,36062  
873-2  ,871    
121*2  ,242    
228*315,71820  
18*690 ,12420  
489+246,735    
899-601,298    
67-47  ,20     
598*3  ,1794   
832-92 ,740    
1+621  ,622    
698*25 ,17450  
210+51 ,261    
743*1  ,743    
502+13 ,515    
549+40 ,589    
93*777 ,72261  
97-467 ,-370   
269+95 ,364    
709-6  ,703    
396*459,181764 
18-651 ,-633   
680*72 ,48960  
44+9   ,53     
91*78  ,7098   
260*34 ,8840   
18-5   ,13     
90*573 ,51570  
140*4  ,560    
11*236 ,2596   
87+91  ,178    
799+44 ,843    
97-150 ,-53    
57+63  ,120    
910*80 ,72800  
84*75  ,6300   
80+85  ,165    
98+41  ,139    
5+565  ,570    
87+384 ,471    
318-91 ,227    
134*83 ,11122  
14*84  ,1176   
40+304 ,344    
18*6   ,108    
570-503,67     
931-37 ,894    
0+387  ,387    
271+518,789    
4+955  ,959    
961+288,1249   
93-305 ,-212   
71*78  ,5538   
566*44 ,24904  
425+528,953    
8-12   ,-4     
64*7   ,448    
2+207  ,209    
891*30 ,26730  
6-137  ,-131   
122*348,42456  
74*431 ,31894  
982+18 ,1000   
686*112,76832  
717+543,1260   
10*32  ,320    
6*445  ,2670   
9-392  ,-383   
78*28  ,2184   
715*24 ,17160  
854-20 ,834    
5+226  ,231    
86*88  ,7568   
64-74  ,-10    
35*73  ,2555   
3+211  ,214    
29+993 ,1022   
563+1  ,564    
69+907 ,976    
6*88   ,528    
82-662 ,-580   
1-298  ,-297   
375*997,373875 
1*735  ,735    
156-31 ,125    
10*25  ,250    
19-54  ,-35    
7-834  ,-827   
33+65  ,98     
990+15 ,1005   
70-43  ,27     
82-188 ,-106   
306-69 ,237    
0-270  ,-270   
901+6  ,907    
54+49  ,103    
3-142  ,-139   
738-45 ,693    
999*2  ,1998   
5+333  ,338    
602*293,176386 
3-85   ,-82    
42*662 ,27804  
856*8  ,6848   
10-992 ,-982   
540+31 ,571    
123-42 ,81     
33+1   ,34     
258*815,210270 
55-4   ,51     
190*850,161500 
8+304  ,312    
51-12  ,39     
50*6   ,300    
7+526  ,533    
668*39 ,26052  
721*5  ,3605   
5-923  ,-918   
91*85  ,7735   
444+0  ,444    
7-813  ,-806   
595+17 ,612    
5+463  ,468    
21-817 ,-796   
31-888 ,-857   
8+913  ,921    
90-340 ,-250   
35*12  ,420    
65+462 ,527    
77-754 ,-677   
768+81 ,849    
462-9  ,453    
7+369  ,376    
14*594 ,8316   
585+55 ,640    
193-197,-4     
8-212  ,-204   
486-928,-442   
87-512 ,-425   
617-260,357    
50+350 ,400    
617+968,1585   
574+889,1463   
702*0  ,0      
0-190  ,-190   
4-629  ,-625   
23-43  ,-20    
6-422  ,-416   
2+749  ,751    
752-416,336    
303*75 ,22725  
1-75   ,-74    
91*46  ,4186   
839-728,111    
91-52  ,39     
68-825 ,-757   
467*29 ,13543  
84*797 ,66948  
546+702,1248   
2-791  ,-789   
588+6  ,594    
528*89 ,46992  
807*3  ,2421   
497*94 ,46718  
29+29  ,58     
142-0  ,142    
217*974,211358 
16+750 ,766    
31-913 ,-882   
194-74 ,120    
833+560,1393   
325*9  ,2925   
52+8   ,60     
865-65 ,800    
4*311  ,1244   
50+77  ,127    
19*48  ,912    
2+115  ,117    
483*96 ,46368  
663+4  ,667    
95+78  ,173    
91+113 ,204    
424-88 ,336    
617-3  ,614    
819+729,1548   
42*50  ,2100   
529*24 ,12696  
0+356  ,356    
35*78  ,2730   
535+38 ,573    
58-3   ,55     
81-44  ,37     
587+2  ,589    
71*70  ,4970   
41*81  ,3321   
63+425 ,488    
950+4  ,954    
972+880,1852   
64*0   ,0      
516-6  ,510    
126*2  ,252    
72*66  ,4752   
98*1   ,98     
9+73   ,82     
91*50  ,4550   
45*240 ,10800  
769-0  ,769    
210+8  ,218    
9*763  ,6867   
338-396,-58    
2-43   ,-41    
196-36 ,160    
980-4  ,976    
712*650,462800 
575-87 ,488    
25-33  ,-8     
7-982  ,-975   
983*41 ,40303  
3-709  ,-706   
517-81 ,436    
661*9  ,5949   
21-698 ,-677   
523*26 ,13598  
774*927,717498 
853+53 ,906    
560-61 ,499    
47+68  ,115    
38*982 ,37316  
7+90   ,97     
14+8   ,22     
0-708  ,-708   
691*983,679253 
994*8  ,7952   
612+28 ,640    
89+186 ,275    
900+7  ,907    
95-299 ,-204   
711+266,977    
520+3  ,523    
585*5  ,2925   
8+623  ,631    
887+20 ,907    
72*24  ,1728   
480+731,1211   
71*182 ,12922  
90*79  ,7110   
3-813  ,-810   
726+26 ,752    
5*922  ,4610   
281*34 ,9554   
50+390 ,440    
481-807,-326   
407+674,1081   
93-72  ,21     
457-4  ,453    
8*585  ,4680   
60+11  ,71     
55+97  ,152    
57-90  ,-33    
71+204 ,275    
863+52 ,915    
41*919 ,37679  
0+636  ,636    
339*275,93225  
969+67 ,1036   
409-40 ,369    
10*622 ,6220   
555-50 ,505    
27+362 ,389    
54*310 ,16740  
55*391 ,21505  
718*93 ,66774  
1+829  ,830    
177*1  ,177    
82-165 ,-83    
188+76 ,264    
347*261,90567  
79-17  ,62     
66-225 ,-159   
217*69 ,14973  
434-9  ,425    
908*39 ,35412  
244*200,48800  
349+7  ,356    
31+937 ,968    
415-44 ,371    
74*204 ,15096  
39-593 ,-554   
731+75 ,806    
2+733  ,735    
28*808 ,22624  
314+9  ,323    
478*14 ,6692   
66+1   ,67     
3*214  ,642    
263+287,550    
822*8  ,6576   
79-95  ,-16    
61-251 ,-190   
74+98  ,172    
89*519 ,46191  
91+3   ,94     
490*65 ,31850  
73-64  ,9      
705*27 ,19035  
526-2  ,524    
482*45 ,21690  
396*621,245916 
815-374,441    
9*985  ,8865   
22*634 ,13948  
7+23   ,30     
997-63 ,934    
120*3  ,360    
0+504  ,504    
1+96   ,97     
120-86 ,34     
85-17  ,68     
98*221 ,21658  
560*46 ,25760  
394+290,684    
675+21 ,696    
6-421  ,-415   
252-33 ,219    
961-60 ,901    
577-451,126    
30-662 ,-632   
62-616 ,-554   
786+17 ,803    
35*47  ,1645   
3*185  ,555    
94*323 ,30362  
9-734  ,-725   
5-398  ,-393   
89-868 ,-779   
223-314,-91    
562-413,149    
539-95 ,444    
62-94  ,-32    
662*904,598448 
8*710  ,5680   
13+356 ,369    
7+880  ,887    
2-70   ,-68    
73-394 ,-321   
10-612 ,-602   
89-665 ,-576   
65+7   ,72     
122+84 ,206    
5+477  ,482    
866+57 ,923    
482+941,1423   
6-346  ,-340   
731-682,49     
594+11 ,605    
65-93  ,-28    
22*4   ,88     
967*2  ,1934   
72-909 ,-837   
57+825 ,882    
62-98  ,-36    
85*76  ,6460   
794*48 ,38112  
91-80  ,11     
88-12  ,76     
3*675  ,2025   
2+176  ,178    
7+951  ,958    
29-53  ,-24    
88+151 ,239    
2+212  ,214    
327+138,465    
11+849 ,860    
2*239  ,478    
772*8  ,6176   
810*33 ,26730  
75*995 ,74625  
6+580  ,586    
35+13  ,48     
245*3  ,735    
34+94  ,128    
558+7  ,565    
88-96  ,-8     
736*6  ,4416   
765-92 ,673    
54-4   ,50     
749-901,-152   
34-4   ,30     
27+812 ,839    
44*5   ,220    
513-42 ,471    
8+957  ,965    
578*63 ,36414  
334-2  ,332    
247*6  ,1482   
105-35 ,70     
8-848  ,-840   
252*757,190764 
195-79 ,116    
162+450,612    
343-24 ,319    
836-3  ,833    
2+255  ,257    
59+838 ,897    
466*5  ,2330   
85-53  ,32     
404+569,973    
188*414,77832  
508-12 ,496    
98-418 ,-320   
4+628  ,632    
820+273,1093   
13+175 ,188    
15-952 ,-937   
66*97  ,6402   
99+15  ,114    
4*747  ,2988   
55+91  ,146    
56*673 ,37688  
62+588 ,650    
2*789  ,1578   
964+101,1065   
2+661  ,663    
58+5   ,63     
51*807 ,41157  
3-183  ,-180   
69+61  ,130    
445-389,56     
50+154 ,204    
82+66  ,148    
24*63  ,1512   
383+55 ,438    
479-92 ,387    
1-719  ,-718   
513+51 ,564    
94-98  ,-4     
145*4  ,580    
917-343,574    
88-228 ,-140   
376*54 ,20304  
377*496,186992 
69-77  ,-8     
951*344,327144 
20+108 ,128    
429+869,1298   
158*47 ,7426   
93+53  ,146    
866*305,264130 
11*97  ,1067   
82+81  ,163    
644*1  ,644    
511+33 ,544    
615+5  ,620    
757+10 ,767    
13*1   ,13     
72+866 ,938    
277-483,-206   
5+377  ,382    
68+359 ,427    
227+6  ,233    
55-915 ,-860   
849*134,113766 
926+75 ,1001   
549*22 ,12078  
3+681  ,684    
36+73  ,109    
937-605,332    
81+170 ,251    
879*5  ,4395   
6-393  ,-387   
7*126  ,882    
98*49  ,4802   
668*6  ,4008   
2+765  ,767    
16+403 ,419    
529-18 ,511    
54-54  ,0      
67-12  ,55     
30+45  ,75     
24*960 ,23040  
41-487 ,-446   
514-22 ,492    
885+32 ,917    
591*3  ,1773   
677*5  ,3385   
6*731  ,4386   
24-330 ,-306   
74-47  ,27     
59+31  ,90     
269*92 ,24748  
832+0  ,832    
7*748  ,5236   
51*732 ,37332  
300*53 ,15900  
495-1  ,494    
18+893 ,911    
843-298,545    
8+644  ,652    
21-82  ,-61    
371+91 ,462    
717*4  ,2868   
132-3  ,129    
73*91  ,6643   
66-30  ,36     
800+858,1658   
192-992,-800   
9*93   ,837    
519+94 ,613    
76-315 ,-239   
1-94   ,-93    
76-688 ,-612   
9+37   ,46     
322*51 ,16422  
77*85  ,6545   
8*464  ,3712   
348+2  ,350    
5*858  ,4290   
15+59  ,74     
386-89 ,297    
160*0  ,0      
69+456 ,525    
93*92  ,8556   
734+620,1354   
324-10 ,314    
84*370 ,31080  
93-93  ,0      
15-757 ,-742   
91*287 ,26117  
591-12 ,579    
649+544,1193   
232*73 ,16936  
77+434 ,511    
27+38  ,65     
639-21 ,618    
82*634 ,51988  
93+44  ,137    
285-68 ,217    
914+49 ,963    
853+1  ,854    
7-127  ,-120   
643+8  ,651    
405-710,-305   
6*462  ,2772   
54*90  ,4860   
4-934  ,-930   
570-7  ,563    
97-28  ,69     
37*450 ,16650  
81-13  ,68     
509-410,99     
848*67 ,56816  
860-910,-50    
31-98  ,-67    
31-12  ,19     
5*89   ,445    
9-650  ,-641   
272*280,76160  
609+95 ,704    
928*43 ,39904  
603*2  ,1206   
38+67  ,105    
2+565  ,567    
9-447  ,-438   
8+659  ,667    
26-16  ,10     
763*37 ,28231  
273+0  ,273    
46*58  ,2668   
41-813 ,-772   
415-53 ,362    
3+360  ,363    
422-960,-538   
703-7  ,696    
638-2  ,636    
857+582,1439   
13+517 ,530    
10-203 ,-193   
6*66   ,396    
690+30 ,720    
714-71 ,643    
363*9  ,3267   
260+4  ,264    
6+960  ,966    
7*719  ,5033   
7*34   ,238    
93+99  ,192    
435*31 ,13485  
4-491  ,-487   
76-3   ,73     
998*83 ,82834  
774*6  ,4644   
668*54 ,36072  
151*83 ,12533  
720-62 ,658    
790-95 ,695    
98-83  ,15     
915+6  ,921    
272+34 ,306    
20-2   ,18     
409*93 ,38037  
23+266 ,289    
0*390  ,0      
799*6  ,4794   
338*5  ,1690   
65+40  ,105    
7+893  ,900    
36+38  ,74     
523+9  ,532    
64+764 ,828    
27+728 ,755    
0*503  ,0      
45*6   ,270    
3+308  ,311    
77+26  ,103    
982+17 ,999    
442*44 ,19448  
228*1  ,228    
343+867,1210   
2*817  ,1634   
9+434  ,443    
66+278 ,344    
739*14 ,10346  
268*9  ,2412   
61+895 ,956    
58-652 ,-594   
833*3  ,2499   
385+15 ,400    
345+283,628    
4-35   ,-31    
7-716  ,-709   
181*1  ,181    
237+64 ,301    
40+360 ,400    
26-724 ,-698   
970+84 ,1054   
649*5  ,3245   
85+914 ,999    
27*229 ,6183   
69+45  ,114    
665*965,641725 
46+810 ,856    
788-14 ,774    
48-44  ,4      
207-6  ,201    
73+74  ,147    
7-454  ,-447   
7-483  ,-476   
685-78 ,607    
6+82   ,88     
478*63 ,30114  
7*197  ,1379   
895-88 ,807    
50*44  ,2200   
2*93   ,186    
657-58 ,599    
43-51  ,-8     
449-967,-518   
84*975 ,81900  
926+73 ,999    
193+974,1167   
1+682  ,683    
56-292 ,-236   
914+403,1317   
655*8  ,5240   
270*48 ,12960  
11*366 ,4026   
973-2  ,971    
1-656  ,-655   
512+73 ,585    
12*621 ,7452   
86*81  ,6966   
94-414 ,-320   
897*67 ,60099  
519-300,219    
1+861  ,862    
42-423 ,-381   
324*694,224856 
990-48 ,942    
830-54 ,776    
23+32  ,55     
1-536  ,-535   
952*1  ,952    
238+152,390    
5*357  ,1785   
8-464  ,-456   
7-598  ,-591   
51-285 ,-234   
0+594  ,594    
32+16  ,48     
1*638  ,638    
1*13   ,13     
546*5  ,2730   
905-97 ,808    
250*89 ,22250  
26-675 ,-649   
575-222,353    
67+383 ,450    
70*5   ,350    
31-392 ,-361   
8*49   ,392    
181*326,59006  
104+68 ,172    
116*2  ,232    
650-682,-32    
145-238,-93    
17-43  ,-26    
64-81  ,-17    
2*699  ,1398   
0*40   ,0      
149-6  ,143    
891*5  ,4455   
880*3  ,2640   
541+629,1170   
99+83  ,182    
65*87  ,5655   
58+21  ,79     
936-664,272    
18-72  ,-54    
627*3  ,1881   
38*54  ,2052   
7-668  ,-661   
225+2  ,227    
33-69  ,-36    
326*6  ,1956   
30-907 ,-877   
97-65  ,32     
12*52  ,624    
714-854,-140   
715*838,599170 
661+60 ,721    
716+21 ,737    
968-169,799    
8*563  ,4504   
784-63 ,721    
54-775 ,-721   
963+6  ,969    
0*631  ,0      
64+58  ,122    
232+0  ,232    
51*462 ,23562  
5-164  ,-159   
70-419 ,-349   
96-363 ,-267   
26*660 ,17160  
36+721 ,757    
49+80  ,129    
2-17   ,-15    
17*363 ,6171   
806-17 ,789    
88-710 ,-622   
6*688  ,4128   
258+760,1018   
926*15 ,13890  
56*360 ,20160  
651*1  ,651    
3*557  ,1671   
802-767,35     
514*923,474422 
41-270 ,-229   
88*924 ,81312  
79*141 ,11139  
6+15   ,21     
114*824,93936  
56-6   ,50     
70+399 ,469    
61*563 ,34343  
65-2   ,63     
74*574 ,42476  
0-576  ,-576   
471+0  ,471    
530+2  ,532    
9-98   ,-89    
7+141  ,148    
0+801  ,801    
5+474  ,479    
8-975  ,-967   
73-807 ,-734   
401-393,8      
30-60  ,-30    
613*77 ,47201  
0+401  ,401    
37*752 ,27824  
810-5  ,805    
323+8  ,331    
642*0  ,0      
88*112 ,9856   
1+95   ,96     
2*445  ,890    
7+657  ,664    
2+123  ,125    
858*89 ,76362  
750+31 ,781    
904-90 ,814    
800+36 ,836    
49+58  ,107    
82-57  ,25     
67+2   ,69     
941+2  ,943    
592+964,1556   
602*12 ,7224   
5+297  ,302    
795+577,1372   
0*593  ,0      
58*94  ,5452   
36-73  ,-37    
9*572  ,5148   
858+33 ,891    
730*958,699340 
3+285  ,288    
103*8  ,824    
834-100,734    
652-324,328    
72-54  ,18     
16-356 ,-340   
927-8  ,919    
63-705 ,-642   
207-24 ,183    
749+22 ,771    
88+611 ,699    
64+7   ,71     
10+79  ,89     
344-81 ,263    
9+46   ,55     
753+908,1661   
691*329,227339 
16*232 ,3712   
388*288,111744 
984*99 ,97416  
197+467,664    
94+79  ,173    
92+513 ,605    
8*618  ,4944   
13-287 ,-274   
95*371 ,35245  
3+61   ,64     
69*648 ,44712  
0*401  ,0      
29*99  ,2871   
5-762  ,-757   
0+343  ,343    
9*750  ,6750   
489*1  ,489    
668*659,440212 
122+3  ,125    
44*991 ,43604  
44-720 ,-676   
61-93  ,-32    
926+847,1773   
6+33   ,39     
395*4  ,1580   
90-813 ,-723   
450-7  ,443    
4+14   ,18     
310-20 ,290    
8*744  ,5952   
960+5  ,965    
405*700,283500 
2-42   ,-40    
66+22  ,88     
8*146  ,1168   
86-41  ,45     
517-229,288    
433-892,-459   
827-51 ,776    
60-999 ,-939   
993+63 ,1056   
657-8  ,649    
8+159  ,167    
686-425,261    
43*87  ,3741   
7*150  ,1050   
9+16   ,25     
304-71 ,233    
534*982,524388 
372+5  ,377    
627*0  ,0      
359+7  ,366    
11-54  ,-43    
367+679,1046   
267-165,102    
87+21  ,108    
300+7  ,307    
7*395  ,2765   
23-262 ,-239   
607+996,1603   
3*525  ,1575   
537+409,946    
97*83  ,8051   
911-85 ,826    
5*808  ,4040   
895*299,267605 
86-96  ,-10    
596+90 ,686    
244*499,121756 
575*852,489900 
505*23 ,11615  
7+19   ,26     
289-27 ,262    
414-532,-118   
477+62 ,539    
241+7  ,248    
63-807 ,-744   
0+5    ,5      
97+867 ,964    
948+17 ,965    
69*707 ,48783  
574+4  ,578    
72-7   ,65     
504+715,1219   
755*9  ,6795   
82*360 ,29520  
241+581,822    
9+172  ,181    
6-594  ,-588   
518+302,820    
5*999  ,4995   
719*50 ,35950  
6-429  ,-423   
1*920  ,920    
31-170 ,-139   
991*141,139731 
933*295,275235 
54+77  ,131    
17+2   ,19     
267-56 ,211    
312*165,51480  
410+580,990    
11*4   ,44     
65-35  ,30     
47*636 ,29892  
11*6   ,66     
35+817 ,852    
92-135 ,-43    
2-885  ,-883   
23*6   ,138    
972-784,188    
622*63 ,39186  
67*6   ,402    
37+214 ,251    
358-3  ,355    
314-2  ,312    
55*411 ,22605  
246-4  ,242    
3+767  ,770    
58+72  ,130    
20+519 ,539    
717-616,101    
1+185  ,186    
686*877,601622 
0+25   ,25     
414-67 ,347    
966*138,133308 
319-539,-220   
795+78 ,873    
931*67 ,62377  
182+368,550    
3-417  ,-414   
2+792  ,794    
928*59 ,54752  
55*59  ,3245   
654+74 ,728    
2+121  ,123    
57-668 ,-611   
66*7   ,462    
826+4  ,830    
142+7  ,149    
51-24  ,27     
42-248 ,-206   
403-82 ,321    
60-7   ,53     
7-879  ,-872   
25*870 ,21750  
268+1  ,269    
867+84 ,951    
23*35  ,805    
204-7  ,197    
81*23  ,1863   
107*672,71904  
10+35  ,45     
8*774  ,6192   
67*80  ,5360   
34+75  ,109    
258*134,34572  
36+0   ,36     
357+746,1103   
853*153,130509 
919+75 ,994    
72+276 ,348    
699-979,-280   
33+2   ,35     
445-94 ,351    
47*58  ,2726   
4-794  ,-790   
414+0  ,414    
8+285  ,293    
519-47 ,472    
32-919 ,-887   
89+371 ,460    
69*14  ,966    
6*411  ,2466   
549+13 ,562    
52-42  ,10     
188*8  ,1504   
854*625,533750 
75-88  ,-13    
565+726,1291   
1-826  ,-825   
474+22 ,496    
985*284,279740 
321+3  ,324    
26-948 ,-922   
573*273,156429 
523-4  ,519    
2-820  ,-818   
33-604 ,-571   
16+786 ,802    
0+327  ,327    
310-42 ,268    
76-27  ,49     
8*683  ,5464   
297-626,-329   
867*657,569619 
998+114,1112   
451+959,1410   
877+63 ,940    
593*884,524212 
25*833 ,20825  
8+306  ,314    
28+69  ,97     
304*63 ,19152  
935*76 ,71060  
2*834  ,1668   
762-44 ,718    
7*882  ,6174   
28*947 ,26516  
2*63   ,126    
89+574 ,663    
232*93 ,21576  
40-5   ,35     
471+73 ,544    
3+987  ,990    
131*8  ,1048   
43-308 ,-265   
7*343  ,2401   
44*95  ,4180   
4*675  ,2700   
389-62 ,327    
348+969,1317   
577-979,-402   
784*264,206976 
655+84 ,739    
159*90 ,14310  
898+416,1314   
372*17 ,6324   
7-814  ,-807   
2+295  ,297    
281+243,524    
1*5    ,5      
486*4  ,1944   
458+7  ,465    
1*923  ,923    
430+2  ,432    
449+0  ,449    
87+876 ,963    
76+602 ,678    
961*552,530472 
568+9  ,577    
6-28   ,-22    
494-553,-59    
553+76 ,629    
42+1   ,43     
51*39  ,1989   
5-495  ,-490   
60-578 ,-518   
45*956 ,43020  
367+3  ,370    
726-482,244    
399+6  ,405    
12+24  ,36     
48-732 ,-684   
6-12   ,-6     
916-7  ,909    
87+3   ,90     
49+431 ,480    
959+5  ,964    
83-752 ,-669   
7*928  ,6496   
507-40 ,467    
939-44 ,895    
5*385  ,1925   
945+57 ,1002   
820*43 ,35260  
30-7   ,23     
0+372  ,372    
299+843,1142   
21+8   ,29     
37*851 ,31487  
134-87 ,47     
117-3  ,114    
62+51  ,113    
5+825  ,830    
3+537  ,540    
905*4  ,3620   
551+557,1108   
677+975,1652   
581*856,497336 
4+753  ,757    
4-534  ,-530   
15+727 ,742    
57-74  ,-17    
1-996  ,-995   
47+903 ,950    
99+92  ,191    
210+56 ,266    
582*681,396342 
9+326  ,335    
769*84 ,64596  
376-0  ,376    
3-108  ,-105   
58-758 ,-700   
83+79  ,162    
42*79  ,3318   
23-69  ,-46    
74-59  ,15     
964-133,831    
1*103  ,103    
86-33  ,53     
346*30 ,10380  
354+9  ,363    
847+979,1826   
451*21 ,9471   
8*79   ,632    
79*48  ,3792   
81*947 ,76707  
208*43 ,8944   
141+53 ,194    
33+5   ,38     
29+5   ,34     
63+79  ,142    
946+5  ,951    
8-66   ,-58    
74-820 ,-746   
949+977,1926   
55*600 ,33000  
951+0  ,951    
91+35  ,126    
199*15 ,2985   
878*29 ,25462  
921*790,727590 
3-852  ,-849   
325-18 ,307    
226*8  ,1808   
20-86  ,-66    
99+607 ,706    
81-926 ,-845   
2-519  ,-517   
324+76 ,400    
9+514  ,523    
74-468 ,-394   
3+629  ,632    
23+422 ,445    
936*31 ,29016  
418*127,53086  
584+289,873    
4-758  ,-754   
291+1  ,292    
162+703,865    
3-148  ,-145   
59*223 ,13157  
92-73  ,19     
74+45  ,119    
217+79 ,296    
232+811,1043   
137-299,-162   
38+74  ,112    
657-548,109    
7*746  ,5222   
642+5  ,647    
5*73   ,365    
7*868  ,6076   
4-59   ,-55    
792*820,649440 
357*6  ,2142   
34*925 ,31450  
951+312,1263   
92-65  ,27     
668*825,551100 
488-9  ,479    
89*3   ,267    
1+27   ,28     
5-481  ,-476   
560*83 ,46480  
22+9   ,31     
0-68   ,-68    
4*330  ,1320   
97*459 ,44523  
382+892,1274   
469-95 ,374    
725*9  ,6525   
59-66  ,-7     
91-841 ,-750   
288-556,-268   
6-31   ,-25    
218+6  ,224    
63*8   ,504    
0-211  ,-211   
583-2  ,581    
467*5  ,2335   
847+5  ,852    
484-34 ,450    
2-109  ,-107   
963-0  ,963    
84*200 ,16800  
868*654,567672 
57*808 ,46056  
6-761  ,-755   
761*36 ,27396  
78-73  ,5      
69+141 ,210    
120-537,-417   
5-416  ,-411   
63-82  ,-19    
916+47 ,963    
31*60  ,1860   
4*837  ,3348   
106-797,-691   
691+476,1167   
261+533,794    
70-90  ,-20    
2+420  ,422    
45*16  ,720    
37-87  ,-50    
816-87 ,729    
349+20 ,369    
249*46 ,11454  
52*26  ,1352   
64-568 ,-504   
431*999,430569 
51+59  ,110    
9+871  ,880    
7-585  ,-578   
28*263 ,7364   
686-6  ,680    
864+2  ,866    
18+1   ,19     
878*196,172088 
81-0   ,81     
624*6  ,3744   
703+367,1070   
8+447  ,455    
