questions,expected
610-98 ,512 
451-32 ,419 
849-3  ,846 
490-136,354 
415-77 ,338 
72-22  ,50  
545-97 ,448 
877-46 ,831 
847-384,463 
85-23  ,62  
263-37 ,226 
997-4  ,993 
758-536,222 
72-62  ,10  
158-55 ,103 
146-76 ,70  
233-48 ,185 
627-175,452 
437-4  ,433 
643-99 ,544 
449-56 ,393 
351-138,213 
284-90 ,194 
416-13 ,403 
702-692,10  
309-44 ,265 
982-335,647 
273-2  ,271 
647-220,427 
345-20 ,325 
854-42 ,812 
688-606,82  
539-30 ,509 
471-65 ,406 
201-51 ,150 
289-43 ,246 
520-194,326 
329-10 ,319 
275-6  ,269 
498-67 ,431 
679-18 ,661 
628-83 ,545 
543-207,336 
922-71 ,851 
882-75 ,807 
345-27 ,318 
723-44 ,679 
146-36 ,110 
325-65 ,260 
581-274,307 
55-18  ,37  
377-58 ,319 
805-234,571 
160-95 ,65  
64-53  ,11  
659-4  ,655 
566-74 ,492 
762-406,356 
157-14 ,143 
675-441,234 
420-70 ,350 
670-288,382 
255-21 ,234 
949-200,749 
664-52 ,612 
221-52 ,169 
390-3  ,387 
332-233,99  
424-0  ,424 
196-74 ,122 
582-10 ,572 
575-9  ,566 
738-7  ,731 
644-178,466 
658-7  ,651 
346-0  ,346 
470-90 ,380 
684-373,311 
329-216,113 
905-70 ,835 
505-2  ,503 
634-5  ,629 
830-5  ,825 
334-42 ,292 
179-65 ,114 
119-98 ,21  
136-66 ,70  
93-78  ,15  
663-98 ,565 
447-56 ,391 
967-93 ,874 
345-4  ,341 
655-5  ,650 
397-60 ,337 
610-31 ,579 
368-78 ,290 
547-43 ,504 
727-17 ,710 
702-16 ,686 
825-649,176 
679-23 ,656 
53-47  ,6   
637-76 ,561 
524-32 ,492 
585-11 ,574 
655-540,115 
747-2  ,745 
285-68 ,217 
419-55 ,364 
558-162,396 
53-48  ,5   
899-2  ,897 
86-56  ,30  
602-81 ,521 
752-74 ,678 
528-446,82  
749-11 ,738 
956-562,394 
571-157,414 
281-75 ,206 
842-55 ,787 
142-54 ,88  
799-696,103 
835-26 ,809 
82-25  ,57  
86-1   ,85  
634-398,236 
561-532,29  
222-39 ,183 
959-469,490 
663-659,4   
453-41 ,412 
527-59 ,468 
931-914,17  
674-42 ,632 
820-36 ,784 
295-92 ,203 
515-175,340 
991-627,364 
679-521,158 
397-77 ,320 
513-96 ,417 
212-45 ,167 
799-55 ,744 
101-72 ,29  
740-284,456 
712-6  ,706 
277-88 ,189 
75-63  ,12  
694-117,577 
640-41 ,599 
637-67 ,570 
104-97 ,7   
617-10 ,607 
989-222,767 
71-23  ,48  
653-53 ,600 
37-15  ,22  
126-49 ,77  
611-68 ,543 
956-516,440 
319-149,170 
557-450,107 
826-7  ,819 
877-0  ,877 
677-16 ,661 
464-242,222 
924-97 ,827 
605-235,370 
48-18  ,30  
201-62 ,139 
927-80 ,847 
664-93 ,571 
400-58 ,342 
785-220,565 
371-32 ,339 
843-115,728 
296-33 ,263 
979-61 ,918 
470-191,279 
225-5  ,220 
68-62  ,6   
453-53 ,400 
266-5  ,261 
641-97 ,544 
78-15  ,63  
119-66 ,53  
385-30 ,355 
849-762,87  
470-60 ,410 
163-87 ,76  
366-87 ,279 
42-13  ,29  
281-13 ,268 
353-32 ,321 
194-5  ,189 
201-7  ,194 
447-240,207 
692-51 ,641 
658-574,84  
599-36 ,563 
835-753,82  
208-1  ,207 
320-21 ,299 
784-23 ,761 
964-4  ,960 
90-54  ,36  
243-57 ,186 
160-44 ,116 
169-29 ,140 
706-3  ,703 
143-37 ,106 
929-317,612 
237-214,23  
594-419,175 
585-518,67  
818-17 ,801 
332-16 ,316 
828-8  ,820 
522-10 ,512 
699-643,56  
769-2  ,767 
978-3  ,975 
709-27 ,682 
722-1  ,721 
772-45 ,727 
993-22 ,971 
815-230,585 
895-398,497 
408-226,182 
914-27 ,887 
485-483,2   
729-529,200 
42-12  ,30  
882-46 ,836 
295-89 ,206 
129-16 ,113 
827-112,715 
422-67 ,355 
907-30 ,877 
418-417,1   
839-766,73  
944-181,763 
597-104,493 
979-238,741 
900-9  ,891 
336-54 ,282 
683-64 ,619 
656-72 ,584 
802-54 ,748 
922-62 ,860 
746-60 ,686 
593-25 ,568 
442-80 ,362 
92-53  ,39  
547-396,151 
591-0  ,591 
189-45 ,144 
755-558,197 
900-19 ,881 
523-144,379 
87-65  ,22  
131-93 ,38  
910-62 ,848 
713-13 ,700 
109-4  ,105 
545-272,273 
80-3   ,77  
164-65 ,99  
211-46 ,165 
191-3  ,188 
450-24 ,426 
517-31 ,486 
690-60 ,630 
921-59 ,862 
869-840,29  
834-75 ,759 
110-88 ,22  
567-63 ,504 
562-56 ,506 
562-24 ,538 
688-379,309 
685-6  ,679 
581-73 ,508 
740-42 ,698 
505-226,279 
127-90 ,37  
540-81 ,459 
865-49 ,816 
228-48 ,180 
200-13 ,187 
143-1  ,142 
700-68 ,632 
274-49 ,225 
861-752,109 
867-4  ,863 
442-252,190 
18-2   ,16  
378-3  ,375 
804-395,409 
928-656,272 
698-248,450 
19-11  ,8   
870-4  ,866 
126-19 ,107 
305-17 ,288 
370-3  ,367 
339-49 ,290 
309-10 ,299 
218-195,23  
121-64 ,57  
87-60  ,27  
119-57 ,62  
703-42 ,661 
458-36 ,422 
859-456,403 
778-49 ,729 
556-43 ,513 
302-23 ,279 
351-65 ,286 
343-5  ,338 
211-19 ,192 
657-430,227 
338-64 ,274 
824-51 ,773 
352-60 ,292 
876-477,399 
506-253,253 
70-38  ,32  
260-7  ,253 
977-308,669 
91-48  ,43  
601-71 ,530 
843-543,300 
913-108,805 
603-97 ,506 
888-711,177 
689-14 ,675 
606-69 ,537 
209-4  ,205 
824-633,191 
387-42 ,345 
746-66 ,680 
272-63 ,209 
568-209,359 
267-22 ,245 
970-682,288 
645-6  ,639 
186-73 ,113 
881-54 ,827 
414-2  ,412 
849-101,748 
351-12 ,339 
679-27 ,652 
54-4   ,50  
898-693,205 
210-35 ,175 
613-31 ,582 
742-96 ,646 
632-97 ,535 
835-461,374 
671-501,170 
826-8  ,818 
823-1  ,822 
143-6  ,137 
607-301,306 
521-2  ,519 
506-31 ,475 
91-38  ,53  
684-231,453 
986-4  ,982 
720-31 ,689 
817-4  ,813 
364-13 ,351 
826-205,621 
861-27 ,834 
505-50 ,455 
943-210,733 
166-30 ,136 
965-37 ,928 
593-414,179 
831-412,419 
871-785,86  
449-54 ,395 
243-9  ,234 
403-355,48  
504-53 ,451 
937-31 ,906 
568-260,308 
572-553,19  
744-79 ,665 
807-8  ,799 
741-165,576 
928-69 ,859 
967-917,50  
64-4   ,60  
734-354,380 
654-619,35  
924-706,218 
680-33 ,647 
996-487,509 
496-53 ,443 
530-53 ,477 
887-51 ,836 
709-242,467 
701-60 ,641 
343-77 ,266 
654-54 ,600 
564-61 ,503 
669-429,240 
989-89 ,900 
87-42  ,45  
141-9  ,132 
792-159,633 
893-48 ,845 
555-422,133 
733-1  ,732 
616-28 ,588 
469-76 ,393 
271-64 ,207 
426-9  ,417 
157-73 ,84  
873-248,625 
366-73 ,293 
889-25 ,864 
563-10 ,553 
233-91 ,142 
360-9  ,351 
518-435,83  
183-16 ,167 
909-509,400 
975-880,95  
198-8  ,190 
924-9  ,915 
706-89 ,617 
466-38 ,428 
395-335,60  
651-71 ,580 
747-64 ,683 
405-94 ,311 
794-53 ,741 
833-89 ,744 
832-445,387 
234-56 ,178 
520-60 ,460 
985-765,220 
429-80 ,349 
98-42  ,56  
986-34 ,952 
33-16  ,17  
339-96 ,243 
633-320,313 
209-37 ,172 
842-161,681 
538-491,47  
529-75 ,454 
980-5  ,975 
920-0  ,920 
485-32 ,453 
752-48 ,704 
651-63 ,588 
758-690,68  
837-55 ,782 
280-86 ,194 
194-12 ,182 
515-0  ,515 
334-65 ,269 
963-91 ,872 
661-253,408 
184-2  ,182 
936-827,109 
82-3   ,79  
831-11 ,820 
527-92 ,435 
96-5   ,91  
480-90 ,390 
981-37 ,944 
762-5  ,757 
980-234,746 
413-7  ,406 
207-18 ,189 
974-172,802 
538-178,360 
810-303,507 
950-82 ,868 
46-6   ,40  
957-68 ,889 
881-475,406 
473-38 ,435 
39-4   ,35  
352-33 ,319 
965-7  ,958 
621-76 ,545 
687-11 ,676 
484-6  ,478 
296-89 ,207 
602-18 ,584 
346-83 ,263 
55-50  ,5   
573-47 ,526 
602-268,334 
229-6  ,223 
478-49 ,429 
767-81 ,686 
819-1  ,818 
223-66 ,157 
570-50 ,520 
631-51 ,580 
82-17  ,65  
893-13 ,880 
632-26 ,606 
377-71 ,306 
291-7  ,284 
965-14 ,951 
714-48 ,666 
378-37 ,341 
796-55 ,741 
991-14 ,977 
782-28 ,754 
105-23 ,82  
76-68  ,8   
775-57 ,718 
979-88 ,891 
454-66 ,388 
402-25 ,377 
486-40 ,446 
233-195,38  
768-20 ,748 
583-46 ,537 
326-76 ,250 
549-412,137 
802-720,82  
387-4  ,383 
471-19 ,452 
645-152,493 
670-20 ,650 
241-59 ,182 
182-68 ,114 
90-85  ,5   
810-385,425 
377-8  ,369 
972-10 ,962 
548-498,50  
773-19 ,754 
167-0  ,167 
730-108,622 
567-342,225 
783-527,256 
505-78 ,427 
523-237,286 
883-550,333 
974-239,735 
747-732,15  
779-84 ,695 
220-98 ,122 
239-8  ,231 
970-840,130 
862-402,460 
605-77 ,528 
279-6  ,273 
517-50 ,467 
383-63 ,320 
63-8   ,55  
346-7  ,339 
412-16 ,396 
940-8  ,932 
682-66 ,616 
535-2  ,533 
787-239,548 
780-98 ,682 
876-7  ,869 
371-77 ,294 
38-33  ,5   
965-0  ,965 
299-199,100 
421-45 ,376 
472-0  ,472 
459-358,101 
271-95 ,176 
733-69 ,664 
330-21 ,309 
895-362,533 
43-29  ,14  
725-33 ,692 
340-32 ,308 
858-91 ,767 
910-246,664 
597-4  ,593 
926-574,352 
82-69  ,13  
743-95 ,648 
963-53 ,910 
656-56 ,600 
984-671,313 
94-30  ,64  
979-251,728 
873-77 ,796 
138-38 ,100 
699-8  ,691 
595-78 ,517 
908-23 ,885 
180-83 ,97  
991-459,532 
380-18 ,362 
99-98  ,1   
669-16 ,653 
527-26 ,501 
309-53 ,256 
239-38 ,201 
684-7  ,677 
869-308,561 
333-62 ,271 
901-793,108 
487-19 ,468 
433-70 ,363 
862-509,353 
841-79 ,762 
651-72 ,579 
546-76 ,470 
239-88 ,151 
597-89 ,508 
774-63 ,711 
695-104,591 
901-23 ,878 
188-62 ,126 
789-94 ,695 
328-151,177 
93-58  ,35  
817-629,188 
419-59 ,360 
214-54 ,160 
909-96 ,813 
722-2  ,720 
615-57 ,558 
937-7  ,930 
522-38 ,484 
426-32 ,394 
54-19  ,35  
497-16 ,481 
311-35 ,276 
702-6  ,696 
657-90 ,567 
702-92 ,610 
928-70 ,858 
735-10 ,725 
205-56 ,149 
431-1  ,430 
675-275,400 
82-29  ,53  
389-132,257 
481-39 ,442 
827-6  ,821 
408-73 ,335 
985-262,723 
192-65 ,127 
682-61 ,621 
482-0  ,482 
207-28 ,179 
780-14 ,766 
381-75 ,306 
84-8   ,76  
841-42 ,799 
272-49 ,223 
872-4  ,868 
310-30 ,280 
26-7   ,19  
523-2  ,521 
478-96 ,382 
598-52 ,546 
664-69 ,595 
455-60 ,395 
337-22 ,315 
415-91 ,324 
622-2  ,620 
108-8  ,100 
165-34 ,131 
771-14 ,757 
855-14 ,841 
453-7  ,446 
289-29 ,260 
219-88 ,131 
537-97 ,440 
887-539,348 
694-26 ,668 
882-23 ,859 
445-3  ,442 
685-72 ,613 
364-199,165 
440-23 ,417 
710-93 ,617 
493-94 ,399 
980-6  ,974 
288-51 ,237 
413-24 ,389 
624-399,225 
951-38 ,913 
606-1  ,605 
453-85 ,368 
775-7  ,768 
48-0   ,48  
960-39 ,921 
248-48 ,200 
842-23 ,819 
476-355,121 
494-10 ,484 
74-24  ,50  
947-8  ,939 
895-73 ,822 
92-1   ,91  
86-24  ,62  
483-66 ,417 
941-7  ,934 
412-31 ,381 
485-130,355 
166-18 ,148 
94-85  ,9   
458-84 ,374 
436-87 ,349 
444-89 ,355 
212-54 ,158 
531-18 ,513 
379-63 ,316 
830-41 ,789 
420-79 ,341 
657-30 ,627 
594-74 ,520 
581-525,56  
907-567,340 
357-26 ,331 
27-23  ,4   
453-140,313 
861-293,568 
483-244,239 
885-67 ,818 
214-27 ,187 
707-30 ,677 
996-871,125 
139-33 ,106 
844-32 ,812 
132-66 ,66  
893-91 ,802 
578-108,470 
779-30 ,749 
260-22 ,238 
996-77 ,919 
855-358,497 
582-90 ,492 
517-1  ,516 
969-64 ,905 
348-58 ,290 
144-82 ,62  
362-69 ,293 
471-42 ,429 
835-4  ,831 
83-67  ,16  
480-73 ,407 
461-5  ,456 
65-6   ,59  
949-39 ,910 
100-2  ,98  
886-82 ,804 
473-48 ,425 
882-45 ,837 
635-181,454 
259-24 ,235 
438-178,260 
436-409,27  
565-28 ,537 
260-167,93  
462-69 ,393 
725-71 ,654 
286-50 ,236 
208-67 ,141 
183-67 ,116 
973-90 ,883 
545-405,140 
879-288,591 
646-529,117 
221-69 ,152 
766-3  ,763 
993-175,818 
723-64 ,659 
783-20 ,763 
83-34  ,49  
862-44 ,818 
104-4  ,100 
90-82  ,8   
235-126,109 
773-29 ,744 
560-71 ,489 
664-32 ,632 
286-30 ,256 
952-96 ,856 
573-284,289 
818-221,597 
735-0  ,735 
871-8  ,863 
582-22 ,560 
563-49 ,514 
85-2   ,83  
771-641,130 
652-559,93  
978-97 ,881 
662-253,409 
297-47 ,250 
435-346,89  
115-1  ,114 
714-65 ,649 
855-69 ,786 
924-60 ,864 
528-91 ,437 
382-4  ,378 
745-66 ,679 
990-27 ,963 
705-38 ,667 
820-80 ,740 
481-23 ,458 
954-934,20  
311-9  ,302 
783-163,620 
640-74 ,566 
741-17 ,724 
835-507,328 
861-7  ,854 
966-46 ,920 
825-9  ,816 
78-41  ,37  
236-94 ,142 
601-199,402 
829-497,332 
54-14  ,40  
429-53 ,376 
220-51 ,169 
265-8  ,257 
8-3    ,5   
796-30 ,766 
280-70 ,210 
753-70 ,683 
424-66 ,358 
155-84 ,71  
406-82 ,324 
943-44 ,899 
606-277,329 
603-72 ,531 
827-374,453 
354-71 ,283 
357-67 ,290 
589-465,124 
906-7  ,899 
591-215,376 
639-3  ,636 
708-74 ,634 
272-167,105 
145-12 ,133 
777-700,77  
210-32 ,178 
732-667,65  
485-301,184 
736-51 ,685 
768-24 ,744 
417-49 ,368 
905-13 ,892 
415-8  ,407 
489-269,220 
94-29  ,65  
104-57 ,47  
620-359,261 
996-81 ,915 
477-99 ,378 
275-146,129 
509-65 ,444 
429-70 ,359 
116-102,14  
308-4  ,304 
689-81 ,608 
171-5  ,166 
680-98 ,582 
205-93 ,112 
563-59 ,504 
880-53 ,827 
561-1  ,560 
539-82 ,457 
420-284,136 
499-121,378 
419-222,197 
775-115,660 
718-19 ,699 
533-4  ,529 
317-98 ,219 
602-5  ,597 
481-38 ,443 
82-11  ,71  
654-192,462 
270-140,130 
36-23  ,13  
606-54 ,552 
844-56 ,788 
702-628,74  
969-87 ,882 
649-393,256 
671-562,109 
235-26 ,209 
241-237,4   
723-3  ,720 
945-722,223 
570-76 ,494 
509-0  ,509 
243-82 ,161 
542-87 ,455 
773-0  ,773 
471-16 ,455 
651-308,343 
655-8  ,647 
644-275,369 
148-53 ,95  
760-102,658 
346-40 ,306 
315-2  ,313 
911-97 ,814 
424-401,23  
372-76 ,296 
811-17 ,794 
331-264,67  
84-53  ,31  
228-21 ,207 
673-54 ,619 
483-411,72  
868-69 ,799 
385-32 ,353 
961-23 ,938 
453-127,326 
937-8  ,929 
857-26 ,831 
502-72 ,430 
977-395,582 
916-716,200 
204-4  ,200 
237-55 ,182 
205-14 ,191 
711-84 ,627 
461-267,194 
260-70 ,190 
986-818,168 
36-11  ,25  
622-99 ,523 
776-535,241 
49-24  ,25  
439-290,149 
980-28 ,952 
898-877,21  
641-42 ,599 
584-80 ,504 
150-9  ,141 
317-249,68  
947-2  ,945 
504-44 ,460 
212-0  ,212 
821-11 ,810 
805-9  ,796 
309-46 ,263 
300-59 ,241 
816-557,259 
420-95 ,325 
641-156,485 
598-316,282 
717-55 ,662 
466-21 ,445 
157-20 ,137 
735-1  ,734 
742-387,355 
667-154,513 
928-88 ,840 
465-70 ,395 
710-1  ,709 
913-772,141 
427-62 ,365 
187-8  ,179 
58-19  ,39  
652-7  ,645 
711-458,253 
311-8  ,303 
209-28 ,181 
530-222,308 
315-92 ,223 
954-350,604 
821-54 ,767 
108-56 ,52  
466-89 ,377 
611-35 ,576 
880-86 ,794 
524-55 ,469 
164-27 ,137 
806-68 ,738 
444-237,207 
719-481,238 
542-48 ,494 
742-171,571 
607-23 ,584 
765-39 ,726 
154-7  ,147 
782-91 ,691 
54-49  ,5   
473-357,116 
730-94 ,636 
911-58 ,853 
963-147,816 
450-98 ,352 
287-44 ,243 
486-45 ,441 
132-4  ,128 
130-56 ,74  
607-84 ,523 
731-425,306 
357-2  ,355 
957-74 ,883 
619-370,249 
418-340,78  
294-45 ,249 
659-34 ,625 
600-231,369 
471-67 ,404 
795-3  ,792 
513-246,267 
444-55 ,389 
536-49 ,487 
420-36 ,384 
396-70 ,326 
176-71 ,105 
722-7  ,715 
824-583,241 
422-33 ,389 
851-65 ,786 
59-27  ,32  
764-404,360 
904-35 ,869 
395-58 ,337 
662-22 ,640 
846-193,653 
896-4  ,892 
621-2  ,619 
975-361,614 
985-2  ,983 
319-65 ,254 
540-59 ,481 
355-15 ,340 
905-71 ,834 
218-1  ,217 
229-34 ,195 
415-63 ,352 
441-23 ,418 
389-23 ,366 
126-1  ,125 
449-187,262 
808-5  ,803 
542-37 ,505 
431-347,84  
453-125,328 
587-36 ,551 
96-86  ,10  
373-77 ,296 
511-338,173 
188-11 ,177 
538-28 ,510 
800-53 ,747 
742-49 ,693 
500-92 ,408 
304-11 ,293 
694-355,339 
965-343,622 
664-43 ,621 
143-95 ,48  
406-5  ,401 
798-754,44  
882-683,199 
350-144,206 
30-5   ,25  
795-301,494 
629-66 ,563 
431-339,92  
231-62 ,169 
516-17 ,499 
102-7  ,95  
88-17  ,71  
46-5   ,41  
317-284,33  
758-699,59  
523-351,172 
755-72 ,683 
374-136,238 
685-96 ,589 
764-3  ,761 
640-406,234 
69-5   ,64  
851-173,678 
57-32  ,25  
914-716,198 
383-36 ,347 
770-444,326 
847-831,16  
471-39 ,432 
692-35 ,657 
465-369,96  
494-68 ,426 
724-96 ,628 
381-83 ,298 
915-8  ,907 
446-70 ,376 
366-56 ,310 
134-24 ,110 
928-90 ,838 
179-1  ,178 
980-792,188 
520-94 ,426 
858-724,134 
87-86  ,1   
373-95 ,278 
433-394,39  
728-415,313 
73-8   ,65  
550-31 ,519 
653-58 ,595 
96-9   ,87  
460-92 ,368 
982-2  ,980 
593-54 ,539 
930-1  ,929 
742-16 ,726 
841-203,638 
667-3  ,664 
947-4  ,943 
920-97 ,823 
996-321,675 
540-3  ,537 
842-653,189 
756-424,332 
714-637,77  
133-24 ,109 
215-71 ,144 
914-57 ,857 
639-29 ,610 
155-11 ,144 
756-15 ,741 
750-79 ,671 
913-793,120 
360-12 ,348 
359-48 ,311 
844-221,623 
155-10 ,145 
314-3  ,311 
352-82 ,270 
579-7  ,572 
629-5  ,624 
972-42 ,930 
406-8  ,398 
525-12 ,513 
126-78 ,48  
542-7  ,535 
756-84 ,672 
989-28 ,961 
158-62 ,96  
666-96 ,570 
518-48 ,470 
743-520,223 
697-555,142 
482-67 ,415 
833-8  ,825 
92-82  ,10  
565-5  ,560 
141-58 ,83  
484-233,251 
90-13  ,77  
48-32  ,16  
646-0  ,646 
824-30 ,794 
597-0  ,597 
354-58 ,296 
376-112,264 
99-15  ,84  
618-301,317 
41-21  ,20  
900-459,441 
114-11 ,103 
667-6  ,661 
790-1  ,789 
496-41 ,455 
694-657,37  
897-187,710 
929-893,36  
229-30 ,199 
683-10 ,673 
83-10  ,73  
888-401,487 
871-252,619 
735-41 ,694 
688-12 ,676 
147-79 ,68  
170-2  ,168 
983-97 ,886 
665-215,450 
956-9  ,947 
757-4  ,753 
126-50 ,76  
877-4  ,873 
999-1  ,998 
129-18 ,111 
494-87 ,407 
222-23 ,199 
990-451,539 
493-459,34  
141-34 ,107 
64-22  ,42  
442-53 ,389 
745-74 ,671 
167-24 ,143 
727-657,70  
900-856,44  
115-14 ,101 
869-721,148 
747-639,108 
223-75 ,148 
507-4  ,503 
625-0  ,625 
847-730,117 
675-55 ,620 
735-99 ,636 
170-19 ,151 
948-280,668 
413-41 ,372 
482-75 ,407 
540-78 ,462 
12-6   ,6   
293-12 ,281 
984-6  ,978 
550-530,20  
358-220,138 
172-95 ,77  
53-39  ,14  
614-173,441 
550-34 ,516 
782-162,620 
246-32 ,214 
793-625,168 
648-353,295 
512-93 ,419 
535-95 ,440 
790-370,420 
552-6  ,546 
867-42 ,825 
823-51 ,772 
273-3  ,270 
263-58 ,205 
990-852,138 
62-11  ,51  
775-26 ,749 
613-3  ,610 
621-65 ,556 
608-492,116 
92-76  ,16  
640-574,66  
843-833,10  
710-158,552 
443-94 ,349 
972-16 ,956 
275-23 ,252 
705-43 ,662 
73-3   ,70  
488-74 ,414 
361-322,39  
419-7  ,412 
408-124,284 
387-5  ,382 
228-18 ,210 
931-72 ,859 
178-61 ,117 
505-1  ,504 
49-23  ,26  
678-70 ,608 
167-18 ,149 
309-8  ,301 
492-33 ,459 
89-77  ,12  
871-9  ,862 
856-664,192 
562-30 ,532 
52-12  ,40  
168-20 ,148 
149-41 ,108 
783-64 ,719 
374-9  ,365 
385-80 ,305 
812-8  ,804 
680-176,504 
152-8  ,144 
608-118,490 
639-64 ,575 
900-25 ,875 
914-70 ,844 
942-265,677 
848-46 ,802 
115-62 ,53  
116-84 ,32  
889-65 ,824 
829-363,466 
318-32 ,286 
899-302,597 
151-31 ,120 
701-90 ,611 
869-63 ,806 
265-96 ,169 
346-8  ,338 
592-535,57  
431-404,27  
487-93 ,394 
571-1  ,570 
973-844,129 
941-14 ,927 
598-452,146 
429-418,11  
355-6  ,349 
109-28 ,81  
128-7  ,121 
248-4  ,244 
855-54 ,801 
719-266,453 
849-95 ,754 
583-34 ,549 
715-472,243 
441-266,175 
916-41 ,875 
679-2  ,677 
663-44 ,619 
454-52 ,402 
333-291,42  
283-2  ,281 
552-65 ,487 
568-75 ,493 
714-83 ,631 
167-27 ,140 
488-68 ,420 
365-65 ,300 
839-150,689 
512-42 ,470 
261-81 ,180 
188-45 ,143 
150-92 ,58  
508-435,73  
193-25 ,168 
276-75 ,201 
763-62 ,701 
752-88 ,664 
574-8  ,566 
859-88 ,771 
579-10 ,569 
395-96 ,299 
342-4  ,338 
867-546,321 
309-95 ,214 
367-80 ,287 
111-58 ,53  
521-217,304 
538-7  ,531 
811-72 ,739 
185-40 ,145 
875-481,394 
700-6  ,694 
288-49 ,239 
462-45 ,417 
303-37 ,266 
377-83 ,294 
845-61 ,784 
719-378,341 
527-322,205 
540-63 ,477 
403-0  ,403 
900-1  ,899 
942-53 ,889 
600-85 ,515 
783-3  ,780 
270-60 ,210 
899-400,499 
776-343,433 
457-18 ,439 
788-28 ,760 
898-469,429 
907-53 ,854 
567-78 ,489 
795-151,644 
661-139,522 
444-18 ,426 
242-36 ,206 
65-43  ,22  
899-54 ,845 
431-6  ,425 
28-6   ,22  
176-170,6   
530-9  ,521 
365-40 ,325 
141-1  ,140 
919-98 ,821 
733-6  ,727 
972-22 ,950 
610-50 ,560 
900-60 ,840 
395-334,61  
94-81  ,13  
537-18 ,519 
899-372,527 
774-52 ,722 
994-788,206 
234-80 ,154 
125-32 ,93  
663-83 ,580 
590-1  ,589 
289-3  ,286 
729-243,486 
395-296,99  
741-14 ,727 
185-36 ,149 
587-10 ,577 
936-1  ,935 
578-99 ,479 
601-594,7   
562-91 ,471 
298-217,81  
775-16 ,759 
791-109,682 
702-397,305 
317-74 ,243 
849-833,16  
146-146,0   
630-220,410 
980-624,356 
235-8  ,227 
558-78 ,480 
684-22 ,662 
567-8  ,559 
181-85 ,96  
947-617,330 
495-91 ,404 
488-87 ,401 
149-46 ,103 
839-71 ,768 
395-281,114 
865-654,211 
707-75 ,632 
225-93 ,132 
852-99 ,753 
321-3  ,318 
358-165,193 
725-82 ,643 
233-87 ,146 
363-26 ,337 
940-248,692 
709-19 ,690 
845-4  ,841 
423-21 ,402 
816-265,551 
993-310,683 
720-506,214 
600-159,441 
953-1  ,952 
360-65 ,295 
146-3  ,143 
824-23 ,801 
961-2  ,959 
117-17 ,100 
762-25 ,737 
659-83 ,576 
46-35  ,11  
131-39 ,92  
819-600,219 
396-32 ,364 
878-9  ,869 
478-95 ,383 
963-39 ,924 
839-291,548 
720-401,319 
640-18 ,622 
275-51 ,224 
719-97 ,622 
914-90 ,824 
687-15 ,672 
902-308,594 
754-632,122 
289-70 ,219 
374-10 ,364 
397-14 ,383 
489-326,163 
493-61 ,432 
985-97 ,888 
975-633,342 
825-411,414 
401-262,139 
849-96 ,753 
555-22 ,533 
955-70 ,885 
443-170,273 
902-8  ,894 
199-23 ,176 
693-484,209 
370-23 ,347 
315-14 ,301 
936-820,116 
423-61 ,362 
794-344,450 
36-13  ,23  
457-55 ,402 
783-1  ,782 
648-3  ,645 
986-74 ,912 
340-85 ,255 
730-86 ,644 
369-13 ,356 
741-40 ,701 
258-67 ,191 
941-122,819 
532-342,190 
313-122,191 
200-57 ,143 
773-350,423 
977-5  ,972 
850-28 ,822 
336-58 ,278 
131-35 ,96  
382-28 ,354 
639-53 ,586 
975-882,93  
934-165,769 
231-5  ,226 
602-53 ,549 
642-427,215 
739-44 ,695 
901-334,567 
351-14 ,337 
698-246,452 
808-79 ,729 
802-763,39  
680-71 ,609 
758-47 ,711 
858-61 ,797 
168-9  ,159 
233-37 ,196 
419-3  ,416 
936-863,73  
203-90 ,113 
835-705,130 
467-35 ,432 
826-50 ,776 
887-6  ,881 
255-25 ,230 
565-70 ,495 
568-129,439 
350-35 ,315 
352-241,111 
986-7  ,979 
740-223,517 
216-7  ,209 
95-23  ,72  
293-77 ,216 
797-88 ,709 
319-74 ,245 
911-7  ,904 
998-204,794 
751-16 ,735 
938-138,800 
671-16 ,655 
503-4  ,499 
499-35 ,464 
922-85 ,837 
847-263,584 
811-799,12  
620-311,309 
820-93 ,727 
953-369,584 
637-17 ,620 
376-67 ,309 
866-88 ,778 
634-242,392 
399-299,100 
354-56 ,298 
678-23 ,655 
155-32 ,123 
884-348,536 
508-7  ,501 
870-35 ,835 
991-38 ,953 
487-12 ,475 
61-18  ,43  
665-92 ,573 
815-716,99  
769-36 ,733 
629-280,349 
909-124,785 
505-32 ,473 
424-25 ,399 
727-233,494 
376-34 ,342 
280-58 ,222 
971-803,168 
988-47 ,941 
598-86 ,512 
146-21 ,125 
460-6  ,454 
556-443,113 
174-1  ,173 
373-213,160 
100-63 ,37  
510-98 ,412 
86-81  ,5   
396-385,11  
270-66 ,204 
747-181,566 
807-310,497 
236-9  ,227 
167-51 ,116 
874-23 ,851 
828-44 ,784 
753-674,79  
71-63  ,8   
585-319,266 
675-99 ,576 
937-731,206 
838-84 ,754 
786-399,387 
680-547,133 
633-94 ,539 
487-85 ,402 
430-18 ,412 
141-89 ,52  
603-6  ,597 
274-220,54  
850-46 ,804 
526-11 ,515 
219-75 ,144 
210-42 ,168 
890-545,345 
357-90 ,267 
428-97 ,331 
836-347,489 
307-37 ,270 
702-98 ,604 
844-60 ,784 
44-42  ,2   
75-21  ,54  
108-76 ,32  
922-84 ,838 
849-32 ,817 
375-39 ,336 
258-3  ,255 
878-328,550 
303-40 ,263 
