questions,expected
618-67 ,551 
875-318,557 
419-19 ,400 
985-152,833 
699-14 ,685 
245-119,126 
663-192,471 
896-208,688 
303-30 ,273 
590-56 ,534 
349-94 ,255 
73-7   ,66  
520-9  ,511 
604-91 ,513 
298-5  ,293 
608-47 ,561 
572-50 ,522 
461-41 ,420 
869-0  ,869 
708-24 ,684 
99-95  ,4   
767-90 ,677 
343-91 ,252 
569-66 ,503 
984-5  ,979 
893-875,18  
353-71 ,282 
401-352,49  
868-260,608 
479-2  ,477 
419-54 ,365 
416-399,17  
847-46 ,801 
964-61 ,903 
802-4  ,798 
102-61 ,41  
342-277,65  
981-2  ,979 
61-5   ,56  
426-30 ,396 
364-61 ,303 
914-30 ,884 
832-32 ,800 
151-0  ,151 
268-177,91  
987-64 ,923 
708-1  ,707 
327-212,115 
765-69 ,696 
280-214,66  
946-48 ,898 
908-78 ,830 
129-23 ,106 
546-72 ,474 
895-37 ,858 
845-58 ,787 
752-741,11  
78-61  ,17  
569-307,262 
126-4  ,122 
83-2   ,81  
978-9  ,969 
837-61 ,776 
712-553,159 
737-134,603 
494-7  ,487 
383-94 ,289 
51-32  ,19  
866-76 ,790 
763-16 ,747 
57-18  ,39  
989-409,580 
57-36  ,21  
443-2  ,441 
865-789,76  
680-371,309 
297-97 ,200 
192-48 ,144 
514-18 ,496 
489-246,243 
175-70 ,105 
602-3  ,599 
864-23 ,841 
700-17 ,683 
812-50 ,762 
629-68 ,561 
840-15 ,825 
186-9  ,177 
422-89 ,333 
911-708,203 
894-748,146 
849-5  ,844 
259-53 ,206 
994-484,510 
322-66 ,256 
574-59 ,515 
117-44 ,73  
784-60 ,724 
325-32 ,293 
808-56 ,752 
627-28 ,599 
447-68 ,379 
96-86  ,10  
317-288,29  
336-76 ,260 
490-65 ,425 
621-410,211 
478-41 ,437 
293-69 ,224 
285-74 ,211 
429-52 ,377 
627-236,391 
704-36 ,668 
879-0  ,879 
988-22 ,966 
713-709,4   
787-42 ,745 
711-399,312 
825-3  ,822 
310-233,77  
454-1  ,453 
346-80 ,266 
298-1  ,297 
863-37 ,826 
51-42  ,9   
686-83 ,603 
490-343,147 
430-16 ,414 
821-91 ,730 
676-607,69  
259-169,90  
878-199,679 
646-12 ,634 
91-75  ,16  
89-84  ,5   
80-30  ,50  
949-7  ,942 
726-19 ,707 
564-9  ,555 
244-52 ,192 
835-84 ,751 
224-52 ,172 
299-152,147 
443-248,195 
921-181,740 
481-71 ,410 
92-76  ,16  
776-43 ,733 
796-4  ,792 
199-65 ,134 
848-194,654 
970-13 ,957 
425-22 ,403 
958-36 ,922 
348-39 ,309 
279-84 ,195 
972-901,71  
958-99 ,859 
955-89 ,866 
139-70 ,69  
61-10  ,51  
413-45 ,368 
599-1  ,598 
852-762,90  
743-3  ,740 
995-54 ,941 
844-84 ,760 
890-79 ,811 
596-9  ,587 
382-55 ,327 
711-590,121 
977-82 ,895 
605-20 ,585 
645-12 ,633 
929-118,811 
90-25  ,65  
205-85 ,120 
481-383,98  
743-36 ,707 
790-230,560 
59-33  ,26  
517-32 ,485 
457-206,251 
996-74 ,922 
998-874,124 
812-808,4   
498-161,337 
981-17 ,964 
943-34 ,909 
481-334,147 
436-25 ,411 
55-24  ,31  
866-160,706 
318-43 ,275 
921-903,18  
616-90 ,526 
848-19 ,829 
136-76 ,60  
462-359,103 
598-35 ,563 
459-6  ,453 
279-44 ,235 
190-187,3   
773-35 ,738 
652-96 ,556 
629-69 ,560 
418-21 ,397 
16-11  ,5   
562-76 ,486 
993-19 ,974 
268-33 ,235 
261-2  ,259 
959-316,643 
982-21 ,961 
411-49 ,362 
195-20 ,175 
98-54  ,44  
713-195,518 
777-203,574 
525-524,1   
799-2  ,797 
418-335,83  
989-783,206 
290-257,33  
907-51 ,856 
851-16 ,835 
474-210,264 
910-88 ,822 
56-22  ,34  
338-300,38  
390-64 ,326 
918-290,628 
725-62 ,663 
411-31 ,380 
612-39 ,573 
501-80 ,421 
487-8  ,479 
703-573,130 
186-0  ,186 
43-3   ,40  
73-50  ,23  
476-332,144 
491-0  ,491 
767-80 ,687 
627-76 ,551 
733-9  ,724 
995-164,831 
112-71 ,41  
256-130,126 
87-50  ,37  
355-95 ,260 
838-57 ,781 
62-51  ,11  
922-890,32  
553-36 ,517 
799-70 ,729 
524-61 ,463 
828-5  ,823 
645-3  ,642 
50-45  ,5   
835-717,118 
799-82 ,717 
670-623,47  
911-86 ,825 
688-67 ,621 
55-33  ,22  
332-98 ,234 
416-76 ,340 
284-10 ,274 
18-13  ,5   
928-500,428 
927-33 ,894 
69-9   ,60  
811-729,82  
520-91 ,429 
774-620,154 
720-35 ,685 
660-656,4   
949-9  ,940 
393-4  ,389 
435-9  ,426 
710-51 ,659 
260-7  ,253 
413-40 ,373 
955-19 ,936 
681-129,552 
578-87 ,491 
88-51  ,37  
37-27  ,10  
275-70 ,205 
98-68  ,30  
730-2  ,728 
550-67 ,483 
664-73 ,591 
859-370,489 
775-55 ,720 
341-2  ,339 
129-89 ,40  
85-40  ,45  
703-7  ,696 
605-1  ,604 
762-41 ,721 
832-54 ,778 
423-31 ,392 
684-411,273 
452-373,79  
359-1  ,358 
719-83 ,636 
151-33 ,118 
709-486,223 
777-7  ,770 
753-530,223 
63-37  ,26  
134-60 ,74  
307-22 ,285 
736-92 ,644 
917-6  ,911 
864-9  ,855 
532-384,148 
787-376,411 
592-3  ,589 
108-77 ,31  
337-60 ,277 
95-50  ,45  
389-22 ,367 
906-53 ,853 
648-443,205 
964-45 ,919 
867-85 ,782 
536-31 ,505 
585-447,138 
820-10 ,810 
948-1  ,947 
825-31 ,794 
334-8  ,326 
337-189,148 
555-65 ,490 
954-98 ,856 
477-38 ,439 
432-338,94  
377-29 ,348 
753-18 ,735 
355-44 ,311 
161-57 ,104 
406-64 ,342 
196-50 ,146 
723-34 ,689 
38-10  ,28  
606-216,390 
929-379,550 
741-21 ,720 
809-307,502 
474-86 ,388 
362-76 ,286 
751-345,406 
259-5  ,254 
958-4  ,954 
160-31 ,129 
450-33 ,417 
131-13 ,118 
557-470,87  
979-964,15  
192-96 ,96  
746-20 ,726 
164-5  ,159 
776-250,526 
570-391,179 
297-67 ,230 
872-64 ,808 
634-70 ,564 
86-27  ,59  
912-824,88  
738-75 ,663 
754-723,31  
959-530,429 
993-26 ,967 
701-553,148 
678-8  ,670 
906-436,470 
772-288,484 
601-5  ,596 
750-470,280 
528-81 ,447 
600-62 ,538 
750-79 ,671 
996-589,407 
672-121,551 
931-99 ,832 
520-121,399 
810-83 ,727 
500-71 ,429 
294-6  ,288 
362-41 ,321 
966-4  ,962 
335-78 ,257 
268-52 ,216 
412-92 ,320 
867-17 ,850 
335-76 ,259 
205-49 ,156 
213-56 ,157 
169-37 ,132 
176-96 ,80  
609-93 ,516 
727-472,255 
32-12  ,20  
176-35 ,141 
621-6  ,615 
714-233,481 
688-48 ,640 
991-80 ,911 
610-73 ,537 
963-6  ,957 
216-58 ,158 
223-200,23  
553-82 ,471 
325-31 ,294 
512-64 ,448 
357-91 ,266 
595-71 ,524 
214-33 ,181 
587-570,17  
909-184,725 
242-3  ,239 
583-20 ,563 
876-14 ,862 
915-69 ,846 
604-8  ,596 
761-31 ,730 
667-49 ,618 
981-50 ,931 
736-10 ,726 
517-2  ,515 
448-99 ,349 
281-54 ,227 
38-34  ,4   
773-24 ,749 
609-70 ,539 
759-696,63  
58-17  ,41  
626-59 ,567 
663-384,279 
795-93 ,702 
420-78 ,342 
379-293,86  
152-68 ,84  
46-16  ,30  
42-18  ,24  
184-45 ,139 
273-19 ,254 
973-54 ,919 
953-27 ,926 
560-14 ,546 
80-68  ,12  
958-2  ,956 
97-63  ,34  
869-526,343 
438-32 ,406 
992-12 ,980 
612-68 ,544 
479-59 ,420 
372-125,247 
477-83 ,394 
781-46 ,735 
787-37 ,750 
39-7   ,32  
677-277,400 
53-18  ,35  
705-61 ,644 
868-786,82  
473-1  ,472 
698-688,10  
346-2  ,344 
671-19 ,652 
933-134,799 
489-20 ,469 
535-30 ,505 
746-77 ,669 
506-97 ,409 
887-88 ,799 
868-20 ,848 
757-666,91  
639-53 ,586 
676-69 ,607 
736-25 ,711 
299-82 ,217 
747-706,41  
932-45 ,887 
374-78 ,296 
188-83 ,105 
570-12 ,558 
220-35 ,185 
206-95 ,111 
997-95 ,902 
493-36 ,457 
872-329,543 
891-46 ,845 
289-31 ,258 
790-68 ,722 
540-21 ,519 
839-8  ,831 
373-16 ,357 
185-141,44  
565-1  ,564 
143-17 ,126 
528-46 ,482 
33-3   ,30  
456-346,110 
500-2  ,498 
806-16 ,790 
714-9  ,705 
382-0  ,382 
782-6  ,776 
810-799,11  
651-93 ,558 
623-3  ,620 
254-87 ,167 
564-348,216 
495-9  ,486 
761-33 ,728 
895-76 ,819 
68-33  ,35  
479-54 ,425 
494-368,126 
495-97 ,398 
208-25 ,183 
656-198,458 
860-4  ,856 
522-61 ,461 
722-6  ,716 
298-71 ,227 
249-99 ,150 
773-773,0   
485-43 ,442 
961-6  ,955 
81-34  ,47  
861-8  ,853 
411-9  ,402 
802-5  ,797 
913-463,450 
202-7  ,195 
207-67 ,140 
267-52 ,215 
567-99 ,468 
953-48 ,905 
422-82 ,340 
335-12 ,323 
164-116,48  
706-5  ,701 
437-78 ,359 
864-90 ,774 
375-6  ,369 
791-718,73  
471-7  ,464 
813-41 ,772 
811-7  ,804 
52-18  ,34  
924-69 ,855 
867-10 ,857 
747-464,283 
550-18 ,532 
779-60 ,719 
846-415,431 
708-690,18  
604-45 ,559 
589-75 ,514 
343-246,97  
477-128,349 
858-72 ,786 
940-6  ,934 
158-77 ,81  
926-98 ,828 
452-84 ,368 
612-11 ,601 
525-35 ,490 
575-91 ,484 
224-8  ,216 
848-127,721 
748-299,449 
700-31 ,669 
763-87 ,676 
904-111,793 
864-97 ,767 
673-124,549 
430-373,57  
722-462,260 
316-41 ,275 
345-173,172 
602-75 ,527 
133-69 ,64  
385-4  ,381 
738-57 ,681 
610-97 ,513 
448-22 ,426 
137-98 ,39  
696-95 ,601 
111-46 ,65  
766-26 ,740 
764-0  ,764 
803-62 ,741 
316-17 ,299 
855-3  ,852 
640-443,197 
385-91 ,294 
672-13 ,659 
980-283,697 
823-35 ,788 
143-7  ,136 
655-130,525 
77-2   ,75  
224-75 ,149 
971-37 ,934 
643-98 ,545 
523-78 ,445 
290-86 ,204 
287-65 ,222 
125-79 ,46  
665-166,499 
522-2  ,520 
225-5  ,220 
827-17 ,810 
931-2  ,929 
207-64 ,143 
999-452,547 
924-66 ,858 
951-598,353 
417-30 ,387 
835-26 ,809 
659-77 ,582 
788-285,503 
753-659,94  
735-68 ,667 
798-487,311 
904-819,85  
885-829,56  
40-27  ,13  
805-0  ,805 
692-667,25  
407-87 ,320 
694-18 ,676 
911-10 ,901 
57-33  ,24  
581-64 ,517 
789-20 ,769 
942-777,165 
77-52  ,25  
725-77 ,648 
717-596,121 
307-2  ,305 
524-32 ,492 
386-110,276 
234-65 ,169 
233-167,66  
529-58 ,471 
165-45 ,120 
725-95 ,630 
98-86  ,12  
615-66 ,549 
937-47 ,890 
457-74 ,383 
14-12  ,2   
271-48 ,223 
146-99 ,47  
256-44 ,212 
744-523,221 
849-0  ,849 
917-439,478 
809-56 ,753 
572-98 ,474 
61-23  ,38  
511-410,101 
801-94 ,707 
24-18  ,6   
839-55 ,784 
415-96 ,319 
333-37 ,296 
89-24  ,65  
374-32 ,342 
673-74 ,599 
772-375,397 
502-62 ,440 
152-1  ,151 
671-8  ,663 
54-9   ,45  
372-1  ,371 
987-7  ,980 
436-20 ,416 
552-89 ,463 
490-52 ,438 
934-375,559 
69-36  ,33  
157-7  ,150 
734-125,609 
55-21  ,34  
325-4  ,321 
456-28 ,428 
60-5   ,55  
69-59  ,10  
116-63 ,53  
634-351,283 
122-0  ,122 
759-247,512 
400-356,44  
462-24 ,438 
766-12 ,754 
581-82 ,499 
468-172,296 
177-25 ,152 
985-859,126 
656-384,272 
998-94 ,904 
991-398,593 
174-49 ,125 
797-77 ,720 
638-74 ,564 
806-5  ,801 
107-66 ,41  
45-20  ,25  
959-835,124 
735-620,115 
698-65 ,633 
464-26 ,438 
256-4  ,252 
939-379,560 
581-104,477 
264-45 ,219 
86-84  ,2   
668-207,461 
132-84 ,48  
174-10 ,164 
51-3   ,48  
71-51  ,20  
371-69 ,302 
928-238,690 
625-30 ,595 
970-60 ,910 
284-60 ,224 
52-23  ,29  
294-267,27  
828-14 ,814 
454-69 ,385 
742-61 ,681 
697-58 ,639 
649-1  ,648 
583-97 ,486 
555-84 ,471 
71-14  ,57  
649-78 ,571 
958-72 ,886 
763-5  ,758 
669-500,169 
156-63 ,93  
74-11  ,63  
287-63 ,224 
536-38 ,498 
254-15 ,239 
495-0  ,495 
150-78 ,72  
120-6  ,114 
113-5  ,108 
318-3  ,315 
902-46 ,856 
820-5  ,815 
576-2  ,574 
76-39  ,37  
732-6  ,726 
465-0  ,465 
873-0  ,873 
582-70 ,512 
792-692,100 
579-485,94  
231-79 ,152 
589-235,354 
489-1  ,488 
625-89 ,536 
731-333,398 
244-53 ,191 
113-94 ,19  
649-68 ,581 
419-9  ,410 
637-71 ,566 
709-42 ,667 
545-90 ,455 
854-68 ,786 
222-213,9   
998-512,486 
425-21 ,404 
664-581,83  
565-8  ,557 
973-217,756 
449-55 ,394 
73-14  ,59  
155-57 ,98  
970-0  ,970 
797-23 ,774 
48-20  ,28  
541-95 ,446 
839-97 ,742 
437-33 ,404 
104-4  ,100 
616-28 ,588 
712-356,356 
295-289,6   
61-11  ,50  
313-4  ,309 
872-68 ,804 
964-293,671 
513-303,210 
803-46 ,757 
308-44 ,264 
504-8  ,496 
641-41 ,600 
572-160,412 
764-208,556 
970-1  ,969 
329-25 ,304 
71-20  ,51  
369-203,166 
787-95 ,692 
503-0  ,503 
154-82 ,72  
777-407,370 
94-2   ,92  
471-286,185 
646-73 ,573 
959-34 ,925 
842-0  ,842 
637-140,497 
879-52 ,827 
930-422,508 
222-189,33  
943-224,719 
551-21 ,530 
97-70  ,27  
319-265,54  
794-19 ,775 
283-118,165 
234-39 ,195 
995-212,783 
632-66 ,566 
803-3  ,800 
835-86 ,749 
92-63  ,29  
852-780,72  
507-65 ,442 
337-9  ,328 
815-382,433 
726-46 ,680 
479-17 ,462 
786-380,406 
286-19 ,267 
919-251,668 
717-65 ,652 
132-95 ,37  
712-31 ,681 
233-197,36  
660-67 ,593 
208-11 ,197 
571-457,114 
363-1  ,362 
811-10 ,801 
703-27 ,676 
428-80 ,348 
538-356,182 
55-49  ,6   
245-8  ,237 
907-337,570 
945-542,403 
410-89 ,321 
23-15  ,8   
866-84 ,782 
764-48 ,716 
869-145,724 
642-51 ,591 
775-70 ,705 
518-0  ,518 
377-17 ,360 
871-822,49  
685-384,301 
981-56 ,925 
75-48  ,27  
708-479,229 
289-48 ,241 
695-5  ,690 
941-14 ,927 
140-72 ,68  
296-66 ,230 
669-4  ,665 
235-44 ,191 
577-119,458 
542-343,199 
345-97 ,248 
681-658,23  
302-17 ,285 
980-655,325 
817-1  ,816 
616-95 ,521 
652-230,422 
437-9  ,428 
475-83 ,392 
988-48 ,940 
765-703,62  
207-74 ,133 
810-49 ,761 
94-71  ,23  
411-68 ,343 
664-657,7   
723-8  ,715 
139-59 ,80  
232-57 ,175 
98-89  ,9   
499-46 ,453 
198-6  ,192 
924-354,570 
672-5  ,667 
261-9  ,252 
234-33 ,201 
703-43 ,660 
804-317,487 
774-169,605 
934-894,40  
178-60 ,118 
653-335,318 
803-743,60  
951-61 ,890 
833-31 ,802 
260-16 ,244 
518-50 ,468 
308-123,185 
158-3  ,155 
802-452,350 
494-80 ,414 
124-16 ,108 
697-74 ,623 
677-566,111 
797-478,319 
948-269,679 
92-47  ,45  
547-28 ,519 
98-63  ,35  
477-86 ,391 
685-16 ,669 
477-293,184 
292-224,68  
403-6  ,397 
568-456,112 
814-3  ,811 
801-797,4   
729-71 ,658 
831-86 ,745 
645-24 ,621 
882-257,625 
865-2  ,863 
125-50 ,75  
795-422,373 
560-7  ,553 
265-86 ,179 
743-27 ,716 
19-6   ,13  
369-44 ,325 
460-399,61  
592-204,388 
619-114,505 
706-682,24  
966-155,811 
530-329,201 
723-595,128 
698-32 ,666 
941-34 ,907 
602-59 ,543 
664-69 ,595 
990-888,102 
680-295,385 
545-479,66  
993-382,611 
290-177,113 
326-1  ,325 
486-66 ,420 
840-210,630 
100-73 ,27  
997-9  ,988 
661-90 ,571 
452-86 ,366 
144-4  ,140 
976-198,778 
145-22 ,123 
676-132,544 
828-95 ,733 
326-249,77  
167-23 ,144 
398-55 ,343 
179-58 ,121 
680-650,30  
187-88 ,99  
764-8  ,756 
579-92 ,487 
759-27 ,732 
659-86 ,573 
959-60 ,899 
234-117,117 
902-214,688 
935-62 ,873 
708-443,265 
742-629,113 
212-25 ,187 
828-476,352 
619-354,265 
66-62  ,4   
430-88 ,342 
405-96 ,309 
901-497,404 
895-9  ,886 
454-50 ,404 
758-431,327 
279-93 ,186 
787-13 ,774 
800-214,586 
426-15 ,411 
840-229,611 
587-54 ,533 
269-66 ,203 
21-12  ,9   
265-38 ,227 
396-77 ,319 
616-85 ,531 
886-856,30  
56-23  ,33  
881-19 ,862 
326-90 ,236 
188-80 ,108 
612-9  ,603 
980-205,775 
873-538,335 
989-77 ,912 
79-3   ,76  
74-67  ,7   
753-0  ,753 
494-21 ,473 
662-99 ,563 
99-38  ,61  
354-57 ,297 
132-1  ,131 
208-156,52  
837-777,60  
84-7   ,77  
174-66 ,108 
249-161,88  
817-219,598 
614-75 ,539 
812-86 ,726 
374-188,186 
629-274,355 
874-3  ,871 
731-15 ,716 
810-62 ,748 
131-68 ,63  
20-10  ,10  
585-44 ,541 
606-57 ,549 
751-11 ,740 
745-207,538 
736-82 ,654 
791-585,206 
493-8  ,485 
228-92 ,136 
270-36 ,234 
501-23 ,478 
602-60 ,542 
773-74 ,699 
641-5  ,636 
171-1  ,170 
92-24  ,68  
787-2  ,785 
467-325,142 
503-16 ,487 
431-68 ,363 
823-36 ,787 
102-68 ,34  
618-70 ,548 
972-39 ,933 
419-36 ,383 
799-6  ,793 
610-225,385 
453-215,238 
884-15 ,869 
314-222,92  
685-92 ,593 
588-292,296 
710-68 ,642 
91-56  ,35  
869-11 ,858 
402-30 ,372 
221-85 ,136 
854-791,63  
292-9  ,283 
512-11 ,501 
157-91 ,66  
554-22 ,532 
920-49 ,871 
51-49  ,2   
707-79 ,628 
971-88 ,883 
698-53 ,645 
660-6  ,654 
46-29  ,17  
458-251,207 
552-481,71  
819-16 ,803 
24-11  ,13  
398-20 ,378 
728-51 ,677 
972-54 ,918 
429-89 ,340 
89-34  ,55  
757-75 ,682 
718-77 ,641 
581-74 ,507 
587-116,471 
977-706,271 
985-39 ,946 
493-355,138 
576-22 ,554 
255-37 ,218 
99-74  ,25  
985-519,466 
354-55 ,299 
800-322,478 
272-67 ,205 
596-99 ,497 
514-82 ,432 
170-135,35  
861-180,681 
915-61 ,854 
367-24 ,343 
610-83 ,527 
592-70 ,522 
367-28 ,339 
819-65 ,754 
153-26 ,127 
745-369,376 
560-13 ,547 
650-44 ,606 
400-99 ,301 
982-53 ,929 
950-91 ,859 
935-16 ,919 
113-0  ,113 
708-88 ,620 
893-67 ,826 
816-65 ,751 
666-562,104 
103-56 ,47  
99-63  ,36  
205-69 ,136 
85-62  ,23  
430-17 ,413 
820-284,536 
56-29  ,27  
889-480,409 
519-207,312 
285-4  ,281 
322-9  ,313 
75-26  ,49  
346-255,91  
892-0  ,892 
827-41 ,786 
97-30  ,67  
887-48 ,839 
728-398,330 
126-42 ,84  
940-679,261 
348-8  ,340 
897-512,385 
736-19 ,717 
973-57 ,916 
664-9  ,655 
151-55 ,96  
723-81 ,642 
218-1  ,217 
424-146,278 
965-883,82  
53-1   ,52  
48-45  ,3   
24-14  ,10  
324-48 ,276 
318-68 ,250 
201-41 ,160 
851-480,371 
846-71 ,775 
868-78 ,790 
932-25 ,907 
632-59 ,573 
16-3   ,13  
381-90 ,291 
414-351,63  
439-12 ,427 
823-127,696 
58-47  ,11  
613-181,432 
397-1  ,396 
151-19 ,132 
861-589,272 
97-14  ,83  
324-3  ,321 
997-48 ,949 
647-90 ,557 
526-19 ,507 
967-505,462 
255-44 ,211 
68-23  ,45  
877-677,200 
848-69 ,779 
145-77 ,68  
807-7  ,800 
248-56 ,192 
834-500,334 
423-84 ,339 
419-397,22  
411-94 ,317 
315-268,47  
802-7  ,795 
118-5  ,113 
936-4  ,932 
728-3  ,725 
328-255,73  
855-53 ,802 
168-31 ,137 
840-90 ,750 
824-46 ,778 
53-4   ,49  
221-97 ,124 
734-71 ,663 
609-14 ,595 
375-207,168 
612-52 ,560 
925-468,457 
540-59 ,481 
89-88  ,1   
909-22 ,887 
58-7   ,51  
88-24  ,64  
165-69 ,96  
946-45 ,901 
937-510,427 
843-309,534 
906-131,775 
285-95 ,190 
550-28 ,522 
134-39 ,95  
512-96 ,416 
89-65  ,24  
451-23 ,428 
95-41  ,54  
280-8  ,272 
401-23 ,378 
885-594,291 
662-623,39  
878-503,375 
420-84 ,336 
685-0  ,685 
950-53 ,897 
305-48 ,257 
636-384,252 
348-280,68  
347-31 ,316 
222-9  ,213 
502-250,252 
133-3  ,130 
925-149,776 
707-438,269 
201-17 ,184 
281-7  ,274 
599-353,246 
676-68 ,608 
599-5  ,594 
352-88 ,264 
986-0  ,986 
624-520,104 
846-2  ,844 
765-356,409 
311-0  ,311 
232-62 ,170 
663-499,164 
188-51 ,137 
46-18  ,28  
995-687,308 
837-2  ,835 
425-97 ,328 
358-14 ,344 
43-29  ,14  
608-42 ,566 
379-85 ,294 
756-554,202 
69-6   ,63  
620-69 ,551 
300-230,70  
736-1  ,735 
263-21 ,242 
495-74 ,421 
97-65  ,32  
690-279,411 
486-477,9   
714-488,226 
937-4  ,933 
67-25  ,42  
867-82 ,785 
824-53 ,771 
424-98 ,326 
525-30 ,495 
113-76 ,37  
750-77 ,673 
43-24  ,19  
807-76 ,731 
792-4  ,788 
375-93 ,282 
958-41 ,917 
293-277,16  
675-8  ,667 
974-16 ,958 
787-68 ,719 
511-2  ,509 
228-38 ,190 
523-41 ,482 
575-7  ,568 
537-58 ,479 
651-403,248 
809-44 ,765 
169-36 ,133 
571-8  ,563 
942-189,753 
328-69 ,259 
53-27  ,26  
572-429,143 
330-68 ,262 
972-15 ,957 
711-55 ,656 
74-7   ,67  
891-828,63  
699-596,103 
702-682,20  
205-95 ,110 
592-74 ,518 
517-9  ,508 
799-63 ,736 
91-77  ,14  
792-67 ,725 
676-51 ,625 
399-91 ,308 
851-22 ,829 
756-0  ,756 
542-50 ,492 
454-60 ,394 
706-4  ,702 
185-76 ,109 
848-12 ,836 
831-89 ,742 
979-805,174 
54-18  ,36  
537-373,164 
185-0  ,185 
899-391,508 
831-29 ,802 
849-717,132 
935-229,706 
288-42 ,246 
946-81 ,865 
762-573,189 
562-480,82  
631-43 ,588 
528-44 ,484 
654-269,385 
289-19 ,270 
497-38 ,459 
819-196,623 
182-112,70  
835-8  ,827 
798-342,456 
920-355,565 
360-2  ,358 
305-47 ,258 
836-14 ,822 
396-75 ,321 
245-47 ,198 
304-32 ,272 
774-271,503 
652-58 ,594 
983-59 ,924 
60-0   ,60  
539-61 ,478 
929-76 ,853 
697-501,196 
622-37 ,585 
887-56 ,831 
344-95 ,249 
484-87 ,397 
907-58 ,849 
16-7   ,9   
820-319,501 
70-68  ,2   
457-42 ,415 
427-32 ,395 
579-558,21  
763-467,296 
45-44  ,1   
889-96 ,793 
584-217,367 
465-1  ,464 
315-111,204 
394-50 ,344 
640-87 ,553 
321-160,161 
414-68 ,346 
619-50 ,569 
92-77  ,15  
938-410,528 
228-18 ,210 
955-285,670 
664-37 ,627 
397-29 ,368 
205-190,15  
878-638,240 
578-9  ,569 
591-89 ,502 
470-46 ,424 
151-88 ,63  
255-73 ,182 
345-32 ,313 
995-328,667 
869-59 ,810 
353-76 ,277 
903-52 ,851 
801-4  ,797 
719-63 ,656 
909-80 ,829 
463-59 ,404 
475-4  ,471 
717-498,219 
588-86 ,502 
171-71 ,100 
605-70 ,535 
82-20  ,62  
431-38 ,393 
251-30 ,221 
597-241,356 
876-9  ,867 
619-43 ,576 
277-238,39  
318-60 ,258 
666-529,137 
146-79 ,67  
94-57  ,37  
229-223,6   
780-481,299 
297-228,69  
75-59  ,16  
809-63 ,746 
101-4  ,97  
671-4  ,667 
891-16 ,875 
289-93 ,196 
33-17  ,16  
478-88 ,390 
858-19 ,839 
134-33 ,101 
442-95 ,347 
104-74 ,30  
747-20 ,727 
873-61 ,812 
708-16 ,692 
373-54 ,319 
67-65  ,2   
180-94 ,86  
941-723,218 
503-450,53  
555-90 ,465 
991-55 ,936 
88-71  ,17  
920-67 ,853 
830-46 ,784 
447-59 ,388 
798-4  ,794 
900-92 ,808 
351-5  ,346 
331-59 ,272 
104-75 ,29  
847-354,493 
122-31 ,91  
772-48 ,724 
505-43 ,462 
310-300,10  
55-43  ,12  
938-86 ,852 
812-31 ,781 
912-95 ,817 
857-53 ,804 
646-569,77  
521-43 ,478 
204-83 ,121 
346-70 ,276 
809-534,275 
594-279,315 
247-180,67  
265-212,53  
583-57 ,526 
520-414,106 
380-87 ,293 
91-86  ,5   
236-37 ,199 
551-19 ,532 
997-287,710 
209-98 ,111 
235-31 ,204 
821-47 ,774 
548-95 ,453 
956-740,216 
582-26 ,556 
762-33 ,729 
316-61 ,255 
836-68 ,768 
242-5  ,237 
418-46 ,372 
979-14 ,965 
702-72 ,630 
390-21 ,369 
158-22 ,136 
279-57 ,222 
796-585,211 
869-34 ,835 
955-90 ,865 
237-86 ,151 
943-625,318 
600-46 ,554 
448-3  ,445 
57-46  ,11  
733-1  ,732 
267-94 ,173 
217-26 ,191 
688-125,563 
555-77 ,478 
56-2   ,54  
926-262,664 
317-210,107 
676-5  ,671 
317-2  ,315 
442-12 ,430 
750-185,565 
344-4  ,340 
369-37 ,332 
716-6  ,710 
338-141,197 
71-57  ,14  
924-26 ,898 
548-83 ,465 
807-78 ,729 
738-352,386 
337-34 ,303 
496-110,386 
998-722,276 
144-74 ,70  
611-339,272 
549-19 ,530 
539-51 ,488 
871-4  ,867 
19-0   ,19  
209-47 ,162 
955-40 ,915 
114-86 ,28  
979-515,464 
993-10 ,983 
320-30 ,290 
95-91  ,4   
554-7  ,547 
741-2  ,739 
763-9  ,754 
149-13 ,136 
18-16  ,2   
492-26 ,466 
802-63 ,739 
852-47 ,805 
257-48 ,209 
654-387,267 
989-415,574 
852-35 ,817 
409-163,246 
609-12 ,597 
670-515,155 
610-72 ,538 
776-59 ,717 
860-537,323 
886-357,529 
212-90 ,122 
624-122,502 
551-28 ,523 
903-7  ,896 
186-87 ,99  
600-117,483 
98-78  ,20  
733-32 ,701 
750-36 ,714 
486-473,13  
969-5  ,964 
429-9  ,420 
385-70 ,315 
99-91  ,8   
904-482,422 
698-555,143 
698-146,552 
198-28 ,170 
473-56 ,417 
287-19 ,268 
203-16 ,187 
237-85 ,152 
382-21 ,361 
277-6  ,271 
942-220,722 
912-53 ,859 
423-67 ,356 
811-354,457 
414-46 ,368 
403-1  ,402 
143-0  ,143 
733-314,419 
613-78 ,535 
140-80 ,60  
157-141,16  
896-7  ,889 
645-592,53  
566-34 ,532 
366-73 ,293 
616-49 ,567 
537-4  ,533 
802-47 ,755 
144-68 ,76  
999-71 ,928 
865-30 ,835 
288-170,118 
127-58 ,69  
620-586,34  
174-64 ,110 
399-7  ,392 
272-62 ,210 
304-59 ,245 
237-225,12  
94-10  ,84  
598-71 ,527 
99-33  ,66  
912-73 ,839 
683-7  ,676 
