questions,expected
502-368  ,134  
3107-162 ,2945 
8569-634 ,7935 
97-85    ,12   
869-7    ,862  
417-28   ,389  
8992-2   ,8990 
4177-0   ,4177 
645-6    ,639  
2429-52  ,2377 
5177-648 ,4529 
9062-234 ,8828 
8984-59  ,8925 
1176-7   ,1169 
666-3    ,663  
2177-7   ,2170 
6133-12  ,6121 
5295-332 ,4963 
50-18    ,32   
9233-5468,3765 
4555-3   ,4552 
3027-2   ,3025 
2693-668 ,2025 
6809-3318,3491 
5936-897 ,5039 
96-13    ,83   
723-72   ,651  
3173-7   ,3166 
1580-3   ,1577 
6682-699 ,5983 
669-230  ,439  
3257-684 ,2573 
6827-4   ,6823 
4088-1   ,4087 
114-11   ,103  
61-40    ,21   
7652-942 ,6710 
970-592  ,378  
805-92   ,713  
714-8    ,706  
767-9    ,758  
951-45   ,906  
9636-0   ,9636 
5956-1   ,5955 
495-276  ,219  
234-75   ,159  
6242-500 ,5742 
7252-93  ,7159 
5678-5   ,5673 
185-64   ,121  
94-51    ,43   
9700-25  ,9675 
880-173  ,707  
499-84   ,415  
1937-1   ,1936 
64-42    ,22   
767-616  ,151  
500-15   ,485  
7017-724 ,6293 
762-1    ,761  
397-45   ,352  
3888-13  ,3875 
2339-519 ,1820 
738-33   ,705  
436-94   ,342  
8201-50  ,8151 
223-0    ,223  
459-218  ,241  
986-69   ,917  
4865-966 ,3899 
90-21    ,69   
266-76   ,190  
658-56   ,602  
4825-7   ,4818 
1121-7   ,1114 
239-76   ,163  
262-73   ,189  
930-360  ,570  
7470-609 ,6861 
658-61   ,597  
906-3    ,903  
533-3    ,530  
1725-71  ,1654 
2540-589 ,1951 
1402-703 ,699  
6401-374 ,6027 
8218-4   ,8214 
712-52   ,660  
943-91   ,852  
5810-4639,1171 
1560-26  ,1534 
4295-285 ,4010 
376-95   ,281  
6311-148 ,6163 
3722-291 ,3431 
469-0    ,469  
2554-87  ,2467 
7927-51  ,7876 
865-80   ,785  
2666-94  ,2572 
651-3    ,648  
875-95   ,780  
472-42   ,430  
847-59   ,788  
8127-174 ,7953 
6105-614 ,5491 
216-187  ,29   
689-34   ,655  
7181-4443,2738 
422-7    ,415  
1287-910 ,377  
5425-305 ,5120 
2936-2   ,2934 
796-0    ,796  
7815-480 ,7335 
4691-78  ,4613 
9527-383 ,9144 
977-79   ,898  
6739-2910,3829 
3187-125 ,3062 
488-36   ,452  
6432-64  ,6368 
687-557  ,130  
9960-998 ,8962 
5218-1424,3794 
2770-90  ,2680 
979-8    ,971  
968-547  ,421  
6600-2109,4491 
643-0    ,643  
8419-85  ,8334 
369-35   ,334  
9462-0   ,9462 
9771-575 ,9196 
7041-8   ,7033 
967-30   ,937  
2652-449 ,2203 
173-0    ,173  
2846-52  ,2794 
73-66    ,7    
8190-794 ,7396 
8927-9   ,8918 
645-8    ,637  
7475-3460,4015 
8066-66  ,8000 
9195-6   ,9189 
855-845  ,10   
48-2     ,46   
93-7     ,86   
828-434  ,394  
309-1    ,308  
7027-4993,2034 
914-100  ,814  
886-41   ,845  
2703-286 ,2417 
354-61   ,293  
8305-4   ,8301 
5666-91  ,5575 
6649-743 ,5906 
733-1    ,732  
8593-6902,1691 
249-77   ,172  
64-43    ,21   
4897-92  ,4805 
558-212  ,346  
556-62   ,494  
7983-40  ,7943 
987-733  ,254  
499-0    ,499  
6318-62  ,6256 
8423-42  ,8381 
218-93   ,125  
6252-49  ,6203 
6515-3   ,6512 
6538-563 ,5975 
240-88   ,152  
657-2    ,655  
8516-7   ,8509 
257-18   ,239  
682-336  ,346  
261-250  ,11   
6725-91  ,6634 
502-53   ,449  
755-26   ,729  
2116-0   ,2116 
3829-74  ,3755 
371-5    ,366  
3083-3024,59   
1170-120 ,1050 
677-591  ,86   
8340-1   ,8339 
2561-2   ,2559 
8387-323 ,8064 
5082-645 ,4437 
2644-83  ,2561 
7933-43  ,7890 
70-10    ,60   
173-48   ,125  
332-8    ,324  
354-1    ,353  
242-1    ,241  
6903-8   ,6895 
4699-3899,800  
6972-908 ,6064 
4579-6   ,4573 
688-73   ,615  
1237-22  ,1215 
2383-9   ,2374 
841-139  ,702  
1720-80  ,1640 
2361-15  ,2346 
6195-84  ,6111 
153-1    ,152  
581-94   ,487  
8859-60  ,8799 
2349-68  ,2281 
136-3    ,133  
8141-3   ,8138 
8446-3   ,8443 
479-90   ,389  
8364-1598,6766 
3789-9   ,3780 
157-4    ,153  
1421-9   ,1412 
851-71   ,780  
263-53   ,210  
3191-693 ,2498 
7642-3653,3989 
807-77   ,730  
613-319  ,294  
9538-2347,7191 
7435-7346,89   
46-41    ,5    
8722-48  ,8674 
7838-2   ,7836 
4980-26  ,4954 
951-92   ,859  
183-96   ,87   
5339-933 ,4406 
7005-3051,3954 
842-22   ,820  
4387-808 ,3579 
6140-3860,2280 
9191-6032,3159 
6869-4998,1871 
489-2    ,487  
342-99   ,243  
368-39   ,329  
2644-87  ,2557 
224-4    ,220  
568-84   ,484  
5238-832 ,4406 
9382-8   ,9374 
2723-2   ,2721 
2480-887 ,1593 
486-5    ,481  
5413-96  ,5317 
8512-245 ,8267 
686-79   ,607  
912-56   ,856  
742-25   ,717  
7542-5   ,7537 
6378-0   ,6378 
4198-6   ,4192 
5602-1   ,5601 
7869-76  ,7793 
8412-822 ,7590 
4442-4404,38   
5043-68  ,4975 
7620-92  ,7528 
954-467  ,487  
538-1    ,537  
5660-251 ,5409 
5790-485 ,5305 
3272-91  ,3181 
6053-2   ,6051 
8052-5700,2352 
8279-1563,6716 
1711-634 ,1077 
5049-264 ,4785 
6721-4   ,6717 
9760-71  ,9689 
9511-8226,1285 
4547-527 ,4020 
3013-252 ,2761 
6403-45  ,6358 
906-117  ,789  
223-90   ,133  
79-28    ,51   
964-259  ,705  
3150-4   ,3146 
2832-735 ,2097 
2233-863 ,1370 
7728-314 ,7414 
69-15    ,54   
5704-3783,1921 
599-117  ,482  
4200-28  ,4172 
641-6    ,635  
3301-88  ,3213 
3037-697 ,2340 
4297-131 ,4166 
60-20    ,40   
5791-461 ,5330 
8500-35  ,8465 
2673-0   ,2673 
1938-1   ,1937 
522-95   ,427  
3406-74  ,3332 
1034-259 ,775  
9940-58  ,9882 
2991-777 ,2214 
9107-2379,6728 
6329-35  ,6294 
8518-9   ,8509 
530-240  ,290  
549-245  ,304  
4578-78  ,4500 
487-39   ,448  
8530-20  ,8510 
602-375  ,227  
633-38   ,595  
2805-276 ,2529 
2484-88  ,2396 
5364-246 ,5118 
580-1    ,579  
109-2    ,107  
662-4    ,658  
3290-46  ,3244 
7363-80  ,7283 
991-6    ,985  
4718-193 ,4525 
207-78   ,129  
797-90   ,707  
9139-284 ,8855 
8773-63  ,8710 
7719-5   ,7714 
453-255  ,198  
905-303  ,602  
4941-5   ,4936 
8205-0   ,8205 
8208-18  ,8190 
8983-5004,3979 
921-24   ,897  
355-66   ,289  
3284-48  ,3236 
9545-1   ,9544 
146-1    ,145  
481-9    ,472  
3141-77  ,3064 
7326-1   ,7325 
6560-22  ,6538 
7590-75  ,7515 
6637-473 ,6164 
5685-55  ,5630 
672-531  ,141  
329-2    ,327  
3451-63  ,3388 
9262-3   ,9259 
916-35   ,881  
1082-11  ,1071 
3921-6   ,3915 
9474-859 ,8615 
9145-7   ,9138 
1231-6   ,1225 
106-0    ,106  
794-7    ,787  
541-388  ,153  
7310-232 ,7078 
7070-87  ,6983 
1835-163 ,1672 
7647-2553,5094 
6640-9   ,6631 
5874-5   ,5869 
443-7    ,436  
4494-6   ,4488 
55-44    ,11   
25-0     ,25   
1009-1   ,1008 
822-34   ,788  
790-9    ,781  
670-54   ,616  
982-2    ,980  
897-40   ,857  
8862-630 ,8232 
238-4    ,234  
9820-50  ,9770 
157-0    ,157  
8023-6   ,8017 
733-86   ,647  
7909-4410,3499 
732-5    ,727  
593-2    ,591  
8742-6330,2412 
6452-1   ,6451 
3315-395 ,2920 
1209-20  ,1189 
743-4    ,739  
4518-0   ,4518 
136-60   ,76   
376-42   ,334  
4121-4   ,4117 
1367-357 ,1010 
3523-93  ,3430 
852-353  ,499  
66-20    ,46   
1151-5   ,1146 
588-82   ,506  
560-15   ,545  
3435-8   ,3427 
151-55   ,96   
7150-6177,973  
6496-2299,4197 
702-576  ,126  
9153-7041,2112 
9238-6582,2656 
654-414  ,240  
485-238  ,247  
9678-9190,488  
9691-9088,603  
33-4     ,29   
816-642  ,174  
644-49   ,595  
8035-468 ,7567 
9360-56  ,9304 
751-6    ,745  
750-81   ,669  
445-46   ,399  
4791-10  ,4781 
9793-29  ,9764 
226-16   ,210  
346-122  ,224  
2225-1   ,2224 
2429-37  ,2392 
6827-3669,3158 
677-37   ,640  
2597-17  ,2580 
548-60   ,488  
6850-3   ,6847 
7779-0   ,7779 
7475-34  ,7441 
741-451  ,290  
8188-565 ,7623 
6611-4   ,6607 
1525-956 ,569  
6811-90  ,6721 
2917-0   ,2917 
4946-4   ,4942 
3181-2   ,3179 
9893-13  ,9880 
6871-4   ,6867 
6934-2   ,6932 
183-83   ,100  
300-272  ,28   
5089-422 ,4667 
2802-50  ,2752 
96-30    ,66   
6259-392 ,5867 
9980-746 ,9234 
8728-8   ,8720 
9623-8747,876  
6459-65  ,6394 
998-8    ,990  
680-34   ,646  
9822-823 ,8999 
4023-59  ,3964 
9979-93  ,9886 
481-56   ,425  
3563-466 ,3097 
967-2    ,965  
830-77   ,753  
9639-1   ,9638 
5567-9   ,5558 
4579-202 ,4377 
849-5    ,844  
76-62    ,14   
3558-8   ,3550 
7190-78  ,7112 
73-65    ,8    
9571-0   ,9571 
995-581  ,414  
2337-5   ,2332 
7381-2   ,7379 
634-170  ,464  
408-211  ,197  
4651-702 ,3949 
9797-8   ,9789 
378-21   ,357  
7004-37  ,6967 
8596-2528,6068 
180-48   ,132  
8047-494 ,7553 
9236-29  ,9207 
2365-875 ,1490 
804-172  ,632  
5485-5   ,5480 
6614-509 ,6105 
1729-675 ,1054 
956-66   ,890  
215-162  ,53   
9610-93  ,9517 
198-75   ,123  
183-173  ,10   
1961-69  ,1892 
6122-0   ,6122 
3345-1   ,3344 
46-36    ,10   
967-83   ,884  
1842-993 ,849  
931-8    ,923  
8835-622 ,8213 
3390-1   ,3389 
736-502  ,234  
276-104  ,172  
9732-5517,4215 
381-4    ,377  
1663-68  ,1595 
8955-6496,2459 
688-5    ,683  
4650-867 ,3783 
1061-9   ,1052 
9570-760 ,8810 
3852-56  ,3796 
4569-699 ,3870 
783-1    ,782  
5789-0   ,5789 
4741-74  ,4667 
984-369  ,615  
8748-3   ,8745 
3082-462 ,2620 
2212-162 ,2050 
8442-4592,3850 
8925-472 ,8453 
255-6    ,249  
6195-894 ,5301 
2347-8   ,2339 
8762-2111,6651 
785-79   ,706  
9204-7405,1799 
3725-84  ,3641 
3119-6   ,3113 
9020-37  ,8983 
1794-684 ,1110 
6196-5884,312  
4839-90  ,4749 
213-3    ,210  
8016-54  ,7962 
540-31   ,509  
452-35   ,417  
3068-4   ,3064 
667-23   ,644  
2960-96  ,2864 
328-0    ,328  
641-21   ,620  
2540-37  ,2503 
843-8    ,835  
888-62   ,826  
6324-6093,231  
301-5    ,296  
947-68   ,879  
427-237  ,190  
6917-7   ,6910 
68-7     ,61   
6969-1754,5215 
8741-2211,6530 
8635-6   ,8629 
1531-5   ,1526 
122-36   ,86   
9463-547 ,8916 
3954-154 ,3800 
9753-81  ,9672 
177-74   ,103  
818-95   ,723  
967-335  ,632  
9023-3916,5107 
4787-1   ,4786 
589-55   ,534  
216-69   ,147  
3254-426 ,2828 
319-198  ,121  
5049-9   ,5040 
4006-19  ,3987 
85-34    ,51   
354-65   ,289  
7502-2956,4546 
408-4    ,404  
977-511  ,466  
5216-31  ,5185 
2528-5   ,2523 
9253-4678,4575 
4615-1428,3187 
9598-710 ,8888 
2010-99  ,1911 
3904-9   ,3895 
5493-47  ,5446 
5226-8   ,5218 
895-2    ,893  
518-9    ,509  
236-4    ,232  
4380-431 ,3949 
8817-4   ,8813 
7594-535 ,7059 
4238-6   ,4232 
766-193  ,573  
8669-18  ,8651 
86-11    ,75   
930-33   ,897  
31-3     ,28   
4988-66  ,4922 
94-67    ,27   
2349-2   ,2347 
1475-787 ,688  
438-390  ,48   
1570-71  ,1499 
45-28    ,17   
205-0    ,205  
5742-246 ,5496 
4783-2113,2670 
3479-3092,387  
7991-680 ,7311 
7874-588 ,7286 
440-329  ,111  
3766-420 ,3346 
3563-11  ,3552 
1950-419 ,1531 
1118-1   ,1117 
4830-2   ,4828 
210-121  ,89   
171-3    ,168  
6917-789 ,6128 
4215-724 ,3491 
9683-9   ,9674 
1843-57  ,1786 
8977-5   ,8972 
66-25    ,41   
8207-33  ,8174 
1730-5   ,1725 
7762-98  ,7664 
871-838  ,33   
419-326  ,93   
9082-60  ,9022 
795-0    ,795  
5569-56  ,5513 
852-734  ,118  
8403-1   ,8402 
62-26    ,36   
3628-9   ,3619 
4252-4   ,4248 
940-41   ,899  
5970-246 ,5724 
567-262  ,305  
986-24   ,962  
6544-5372,1172 
1184-916 ,268  
420-3    ,417  
26-11    ,15   
487-4    ,483  
9721-1   ,9720 
6989-86  ,6903 
388-326  ,62   
761-5    ,756  
6729-81  ,6648 
479-44   ,435  
7792-774 ,7018 
591-44   ,547  
2942-9   ,2933 
5093-160 ,4933 
3643-1   ,3642 
9422-2   ,9420 
74-56    ,18   
587-95   ,492  
1426-39  ,1387 
9149-6   ,9143 
154-12   ,142  
377-5    ,372  
363-66   ,297  
806-51   ,755  
4169-33  ,4136 
8247-425 ,7822 
228-1    ,227  
8988-57  ,8931 
810-0    ,810  
9206-4583,4623 
2676-36  ,2640 
661-50   ,611  
7366-81  ,7285 
8795-9   ,8786 
4047-41  ,4006 
6603-3645,2958 
8493-7   ,8486 
6385-2605,3780 
7993-209 ,7784 
6160-261 ,5899 
700-31   ,669  
960-78   ,882  
2102-829 ,1273 
5018-6   ,5012 
4406-28  ,4378 
4466-9   ,4457 
749-515  ,234  
537-30   ,507  
9141-6067,3074 
785-62   ,723  
4646-9   ,4637 
5621-2   ,5619 
7502-344 ,7158 
887-568  ,319  
834-90   ,744  
361-9    ,352  
7218-3312,3906 
996-423  ,573  
2460-7   ,2453 
195-6    ,189  
680-7    ,673  
9448-0   ,9448 
5223-40  ,5183 
9949-78  ,9871 
287-58   ,229  
9753-612 ,9141 
8933-64  ,8869 
1365-7   ,1358 
9130-2   ,9128 
2376-19  ,2357 
825-499  ,326  
4804-726 ,4078 
432-22   ,410  
6546-727 ,5819 
7711-516 ,7195 
88-29    ,59   
6870-7   ,6863 
9988-3   ,9985 
477-58   ,419  
5-2      ,3    
9791-71  ,9720 
445-23   ,422  
848-67   ,781  
2483-4   ,2479 
6127-89  ,6038 
5134-9   ,5125 
9107-13  ,9094 
772-1    ,771  
226-95   ,131  
5254-50  ,5204 
87-28    ,59   
1295-34  ,1261 
535-388  ,147  
279-76   ,203  
5700-3   ,5697 
865-42   ,823  
999-358  ,641  
9854-8477,1377 
9384-5   ,9379 
5183-891 ,4292 
835-89   ,746  
6798-7   ,6791 
5997-51  ,5946 
316-225  ,91   
3049-91  ,2958 
1647-5   ,1642 
7465-9   ,7456 
212-211  ,1    
103-0    ,103  
5135-316 ,4819 
304-41   ,263  
96-78    ,18   
619-96   ,523  
8912-7670,1242 
8620-95  ,8525 
498-66   ,432  
468-51   ,417  
126-63   ,63   
482-5    ,477  
278-2    ,276  
968-552  ,416  
2014-836 ,1178 
104-93   ,11   
524-7    ,517  
33-30    ,3    
995-39   ,956  
111-66   ,45   
887-4    ,883  
5675-256 ,5419 
846-0    ,846  
7477-162 ,7315 
5571-44  ,5527 
176-96   ,80   
451-27   ,424  
4729-82  ,4647 
678-36   ,642  
972-285  ,687  
3050-7   ,3043 
4158-244 ,3914 
8840-7   ,8833 
363-22   ,341  
6465-65  ,6400 
9618-96  ,9522 
5336-566 ,4770 
919-78   ,841  
148-93   ,55   
5979-53  ,5926 
2721-5   ,2716 
1420-785 ,635  
121-39   ,82   
870-5    ,865  
335-21   ,314  
7442-0   ,7442 
3878-0   ,3878 
456-30   ,426  
318-46   ,272  
5329-572 ,4757 
640-64   ,576  
7591-93  ,7498 
599-17   ,582  
9905-464 ,9441 
518-25   ,493  
6632-2790,3842 
5636-1673,3963 
736-92   ,644  
6869-9   ,6860 
268-15   ,253  
166-15   ,151  
406-29   ,377  
532-34   ,498  
978-126  ,852  
5513-988 ,4525 
8420-61  ,8359 
77-39    ,38   
567-2    ,565  
8964-68  ,8896 
9372-78  ,9294 
4159-4   ,4155 
2537-22  ,2515 
5239-862 ,4377 
466-22   ,444  
68-49    ,19   
2531-26  ,2505 
428-1    ,427  
766-314  ,452  
4080-750 ,3330 
2781-433 ,2348 
294-204  ,90   
9694-92  ,9602 
4618-1239,3379 
2053-281 ,1772 
9932-6   ,9926 
8118-11  ,8107 
460-9    ,451  
206-3    ,203  
7694-7659,35   
742-9    ,733  
749-93   ,656  
7851-746 ,7105 
5083-188 ,4895 
9694-775 ,8919 
380-49   ,331  
99-7     ,92   
5495-1   ,5494 
9167-32  ,9135 
255-26   ,229  
761-89   ,672  
131-1    ,130  
724-381  ,343  
86-86    ,0    
30-17    ,13   
2888-9   ,2879 
284-3    ,281  
7662-540 ,7122 
1372-418 ,954  
6425-7   ,6418 
8908-832 ,8076 
9387-350 ,9037 
885-4    ,881  
5876-62  ,5814 
437-4    ,433  
8165-8   ,8157 
8551-31  ,8520 
3629-9   ,3620 
5724-9   ,5715 
6917-36  ,6881 
7724-767 ,6957 
382-8    ,374  
156-41   ,115  
9270-45  ,9225 
96-4     ,92   
895-8    ,887  
9285-1   ,9284 
162-95   ,67   
858-74   ,784  
4196-7   ,4189 
6194-47  ,6147 
683-33   ,650  
603-491  ,112  
6931-329 ,6602 
4656-20  ,4636 
5101-5   ,5096 
856-727  ,129  
2719-5   ,2714 
4366-48  ,4318 
4220-75  ,4145 
731-74   ,657  
6942-4   ,6938 
3619-6   ,3613 
1209-78  ,1131 
169-44   ,125  
162-23   ,139  
642-21   ,621  
906-60   ,846  
5515-3141,2374 
8303-1   ,8302 
8437-842 ,7595 
4292-93  ,4199 
441-3    ,438  
851-764  ,87   
880-97   ,783  
6650-841 ,5809 
9373-685 ,8688 
8715-21  ,8694 
2926-2   ,2924 
8434-1568,6866 
963-6    ,957  
429-62   ,367  
463-14   ,449  
7464-6   ,7458 
940-12   ,928  
262-7    ,255  
9666-6   ,9660 
5843-634 ,5209 
2342-69  ,2273 
1270-200 ,1070 
856-48   ,808  
2442-133 ,2309 
5796-935 ,4861 
235-87   ,148  
185-30   ,155  
4153-4   ,4149 
8703-6698,2005 
432-98   ,334  
7812-257 ,7555 
265-95   ,170  
8928-9   ,8919 
993-23   ,970  
2348-495 ,1853 
91-46    ,45   
220-11   ,209  
795-9    ,786  
601-15   ,586  
5929-262 ,5667 
2250-665 ,1585 
750-0    ,750  
8106-34  ,8072 
691-358  ,333  
599-69   ,530  
3334-71  ,3263 
4271-8   ,4263 
6924-958 ,5966 
7647-791 ,6856 
3683-7   ,3676 
4083-2396,1687 
1792-6   ,1786 
616-2    ,614  
614-58   ,556  
9585-92  ,9493 
8184-34  ,8150 
6356-4   ,6352 
9130-40  ,9090 
437-3    ,434  
503-193  ,310  
8203-278 ,7925 
232-9    ,223  
436-62   ,374  
9126-9   ,9117 
2022-991 ,1031 
7923-24  ,7899 
8356-1922,6434 
7545-95  ,7450 
6238-900 ,5338 
1144-385 ,759  
4677-3   ,4674 
1490-65  ,1425 
1189-9   ,1180 
9072-6762,2310 
3598-315 ,3283 
9175-561 ,8614 
526-11   ,515  
282-59   ,223  
390-32   ,358  
861-3    ,858  
973-7    ,966  
70-31    ,39   
4252-89  ,4163 
4967-0   ,4967 
636-90   ,546  
3792-4   ,3788 
330-7    ,323  
98-77    ,21   
665-582  ,83   
863-562  ,301  
77-46    ,31   
873-325  ,548  
26-4     ,22   
7106-3844,3262 
8419-94  ,8325 
3851-89  ,3762 
1214-88  ,1126 
835-79   ,756  
9246-815 ,8431 
3491-2315,1176 
920-0    ,920  
867-5    ,862  
989-2    ,987  
5689-564 ,5125 
5473-8   ,5465 
427-69   ,358  
5128-61  ,5067 
5217-7   ,5210 
77-41    ,36   
580-214  ,366  
725-24   ,701  
9885-6430,3455 
6665-74  ,6591 
2785-546 ,2239 
8518-772 ,7746 
2191-302 ,1889 
3365-93  ,3272 
5975-2262,3713 
1323-957 ,366  
4550-9   ,4541 
1204-2   ,1202 
588-0    ,588  
1555-40  ,1515 
7207-31  ,7176 
726-637  ,89   
3888-37  ,3851 
3947-582 ,3365 
1363-407 ,956  
2134-1   ,2133 
822-66   ,756  
668-77   ,591  
1706-496 ,1210 
583-6    ,577  
80-67    ,13   
6832-305 ,6527 
6853-4   ,6849 
685-1    ,684  
887-500  ,387  
599-8    ,591  
2813-0   ,2813 
8599-8548,51   
8693-3   ,8690 
5709-277 ,5432 
395-57   ,338  
2485-785 ,1700 
9429-6151,3278 
668-23   ,645  
888-9    ,879  
94-62    ,32   
154-16   ,138  
3695-58  ,3637 
985-865  ,120  
906-95   ,811  
364-0    ,364  
4581-267 ,4314 
2394-992 ,1402 
9997-64  ,9933 
56-33    ,23   
1849-43  ,1806 
455-7    ,448  
515-68   ,447  
646-45   ,601  
251-31   ,220  
777-3    ,774  
6416-2   ,6414 
64-32    ,32   
684-628  ,56   
2748-5   ,2743 
38-35    ,3    
1745-1568,177  
8948-8788,160  
9720-957 ,8763 
6843-4577,2266 
851-63   ,788  
479-50   ,429  
9406-7   ,9399 
8540-730 ,7810 
4357-575 ,3782 
840-26   ,814  
5062-52  ,5010 
524-167  ,357  
290-7    ,283  
9845-64  ,9781 
8828-508 ,8320 
207-46   ,161  
2257-381 ,1876 
159-8    ,151  
4448-3995,453  
7057-57  ,7000 
6675-56  ,6619 
9125-363 ,8762 
1546-5   ,1541 
6750-534 ,6216 
398-49   ,349  
722-1    ,721  
2570-700 ,1870 
8554-636 ,7918 
9933-136 ,9797 
3862-5   ,3857 
493-145  ,348  
2420-4   ,2416 
607-193  ,414  
1025-31  ,994  
830-148  ,682  
1504-52  ,1452 
637-79   ,558  
497-57   ,440  
3809-0   ,3809 
400-9    ,391  
5241-2   ,5239 
6383-850 ,5533 
3414-39  ,3375 
506-40   ,466  
433-46   ,387  
78-65    ,13   
2551-0   ,2551 
859-3    ,856  
5469-351 ,5118 
8942-2846,6096 
4414-4   ,4410 
8011-802 ,7209 
9989-795 ,9194 
839-58   ,781  
1818-2   ,1816 
1202-8   ,1194 
264-84   ,180  
808-0    ,808  
10-8     ,2    
6652-3   ,6649 
6421-498 ,5923 
915-78   ,837  
1816-0   ,1816 
7011-63  ,6948 
8766-3834,4932 
8696-9   ,8687 
6445-1   ,6444 
16-14    ,2    
5160-441 ,4719 
409-1    ,408  
392-8    ,384  
443-5    ,438  
3985-8   ,3977 
273-46   ,227  
6868-62  ,6806 
96-26    ,70   
3574-626 ,2948 
5466-0   ,5466 
978-45   ,933  
8459-5   ,8454 
58-40    ,18   
989-809  ,180  
5554-6   ,5548 
8074-470 ,7604 
3876-170 ,3706 
8647-362 ,8285 
749-72   ,677  
8705-8   ,8697 
889-339  ,550  
73-46    ,27   
4169-14  ,4155 
53-17    ,36   
921-149  ,772  
3521-71  ,3450 
6889-812 ,6077 
7107-344 ,6763 
6415-92  ,6323 
150-8    ,142  
319-2    ,317  
711-13   ,698  
4873-2   ,4871 
4067-3   ,4064 
1416-8   ,1408 
9509-1   ,9508 
6937-75  ,6862 
439-33   ,406  
301-98   ,203  
5699-614 ,5085 
394-310  ,84   
450-270  ,180  
3096-94  ,3002 
5996-92  ,5904 
5322-20  ,5302 
741-8    ,733  
835-8    ,827  
3054-21  ,3033 
392-9    ,383  
3581-777 ,2804 
2774-9   ,2765 
662-490  ,172  
7145-5675,1470 
787-68   ,719  
125-26   ,99   
7424-108 ,7316 
312-4    ,308  
369-9    ,360  
3873-934 ,2939 
3061-710 ,2351 
369-63   ,306  
1903-98  ,1805 
266-36   ,230  
78-1     ,77   
2083-92  ,1991 
7616-77  ,7539 
9398-7   ,9391 
8218-338 ,7880 
1443-61  ,1382 
786-132  ,654  
6020-0   ,6020 
4189-8   ,4181 
987-939  ,48   
4440-2   ,4438 
3558-4   ,3554 
3609-6   ,3603 
329-22   ,307  
8251-5778,2473 
5837-12  ,5825 
9932-1   ,9931 
767-24   ,743  
413-8    ,405  
6177-365 ,5812 
2822-2   ,2820 
129-66   ,63   
7233-87  ,7146 
515-21   ,494  
489-99   ,390  
334-4    ,330  
4716-320 ,4396 
934-49   ,885  
2461-857 ,1604 
892-3    ,889  
101-58   ,43   
5884-58  ,5826 
34-12    ,22   
8272-70  ,8202 
829-1    ,828  
350-83   ,267  
7757-325 ,7432 
621-600  ,21   
3267-285 ,2982 
1848-989 ,859  
7833-634 ,7199 
6737-95  ,6642 
1989-26  ,1963 
5633-83  ,5550 
4300-174 ,4126 
972-9    ,963  
7030-5   ,7025 
5440-7   ,5433 
3413-73  ,3340 
5845-1278,4567 
694-545  ,149  
4864-18  ,4846 
693-64   ,629  
7330-3   ,7327 
946-433  ,513  
3022-101 ,2921 
6315-5998,317  
383-8    ,375  
424-27   ,397  
7762-80  ,7682 
5536-4454,1082 
203-17   ,186  
7285-73  ,7212 
3790-8   ,3782 
399-39   ,360  
54-37    ,17   
865-756  ,109  
408-7    ,401  
966-923  ,43   
7338-460 ,6878 
77-68    ,9    
371-6    ,365  
9283-5   ,9278 
3248-819 ,2429 
1818-5   ,1813 
894-233  ,661  
5221-4188,1033 
8460-52  ,8408 
2826-101 ,2725 
737-58   ,679  
8096-44  ,8052 
9598-7   ,9591 
4347-7   ,4340 
9905-729 ,9176 
5580-8   ,5572 
249-65   ,184  
520-219  ,301  
5348-5052,296  
9992-424 ,9568 
1001-598 ,403  
5359-492 ,4867 
348-5    ,343  
7447-79  ,7368 
7968-7109,859  
2603-439 ,2164 
274-41   ,233  
8130-16  ,8114 
690-54   ,636  
181-22   ,159  
386-86   ,300  
824-2    ,822  
967-45   ,922  
7216-2993,4223 
632-276  ,356  
785-601  ,184  
461-42   ,419  
701-0    ,701  
609-471  ,138  
3534-6   ,3528 
417-10   ,407  
239-2    ,237  
564-41   ,523  
4750-186 ,4564 
2045-46  ,1999 
713-16   ,697  
4078-1772,2306 
9771-7576,2195 
972-30   ,942  
335-29   ,306  
9449-2   ,9447 
241-19   ,222  
1494-1201,293  
374-71   ,303  
612-85   ,527  
6179-30  ,6149 
7207-688 ,6519 
5560-45  ,5515 
7349-44  ,7305 
6066-541 ,5525 
304-89   ,215  
1436-85  ,1351 
93-12    ,81   
209-91   ,118  
3526-0   ,3526 
92-59    ,33   
1927-547 ,1380 
1639-6   ,1633 
683-64   ,619  
937-24   ,913  
943-1    ,942  
784-451  ,333  
9029-613 ,8416 
5920-352 ,5568 
458-3    ,455  
2604-28  ,2576 
620-83   ,537  
71-3     ,68   
870-1    ,869  
4640-4   ,4636 
2816-186 ,2630 
104-99   ,5    
8241-6   ,8235 
1757-846 ,911  
7723-8   ,7715 
2168-643 ,1525 
997-633  ,364  
676-6    ,670  
815-34   ,781  
8101-6   ,8095 
9170-8   ,9162 
8643-50  ,8593 
2760-5   ,2755 
297-72   ,225  
8144-3   ,8141 
27-5     ,22   
745-1    ,744  
5695-275 ,5420 
1296-180 ,1116 
904-20   ,884  
5135-75  ,5060 
132-29   ,103  
664-183  ,481  
4264-448 ,3816 
1571-695 ,876  
5619-86  ,5533 
9395-131 ,9264 
8087-5800,2287 
4748-317 ,4431 
481-29   ,452  
757-506  ,251  
9062-0   ,9062 
9869-744 ,9125 
658-11   ,647  
6592-1438,5154 
69-45    ,24   
226-4    ,222  
