questions,expected
912-71 ,841 
31+40  ,71  
165-990,-825
3-13   ,-10 
0+628  ,628 
3-146  ,-143
408+52 ,460 
5+893  ,898 
8+806  ,814 
1+857  ,858 
54-146 ,-92 
66+840 ,906 
14-115 ,-101
24+944 ,968 
14+83  ,97  
15-712 ,-697
622-485,137 
612-832,-220
1-498  ,-497
16-60  ,-44 
527+207,734 
686-679,7   
24+474 ,498 
94+569 ,663 
43-38  ,5   
11-478 ,-467
2-847  ,-845
257-9  ,248 
290+49 ,339 
629+126,755 
931-459,472 
533+153,686 
925-443,482 
211-588,-377
58-613 ,-555
70-430 ,-360
843+19 ,862 
59+13  ,72  
6-329  ,-323
732-4  ,728 
84-3   ,81  
503-36 ,467 
2-373  ,-371
1+784  ,785 
66-21  ,45  
66+779 ,845 
31+155 ,186 
5+450  ,455 
23-0   ,23  
5-677  ,-672
910-147,763 
5-452  ,-447
5+558  ,563 
203+249,452 
20+73  ,93  
1-15   ,-14 
5-776  ,-771
891-192,699 
169-22 ,147 
70-9   ,61  
23-46  ,-23 
779+81 ,860 
352+14 ,366 
86-54  ,32  
168+10 ,178 
498+451,949 
69-958 ,-889
467+229,696 
53+0   ,53  
285-86 ,199 
378-39 ,339 
30+953 ,983 
5+741  ,746 
49-947 ,-898
50-247 ,-197
135+15 ,150 
66+11  ,77  
60+368 ,428 
858+5  ,863 
51+70  ,121 
11-691 ,-680
272-1  ,271 
935-4  ,931 
809-30 ,779 
548-877,-329
651-302,349 
852-8  ,844 
8+395  ,403 
345+527,872 
753+454,1207
38-845 ,-807
3-689  ,-686
75-3   ,72  
6+458  ,464 
297-956,-659
807-6  ,801 
373-335,38  
3+398  ,401 
44-24  ,20  
76-783 ,-707
633-32 ,601 
945-235,710 
16+626 ,642 
74+10  ,84  
12-934 ,-922
65-66  ,-1  
115-382,-267
3-925  ,-922
213-3  ,210 
3+747  ,750 
290+65 ,355 
82+69  ,151 
417-8  ,409 
308+8  ,316 
140+17 ,157 
37+12  ,49  
90-46  ,44  
766+5  ,771 
973+39 ,1012
28+538 ,566 
2-629  ,-627
331-1  ,330 
693-375,318 
837+72 ,909 
2-332  ,-330
957-83 ,874 
532-1  ,531 
4-514  ,-510
53+370 ,423 
387-53 ,334 
1+869  ,870 
974-51 ,923 
175-919,-744
33-784 ,-751
353+523,876 
731+17 ,748 
838-123,715 
7+861  ,868 
39-717 ,-678
911+66 ,977 
562+787,1349
89-25  ,64  
978+8  ,986 
62-804 ,-742
68+95  ,163 
67+0   ,67  
59-58  ,1   
757-425,332 
76+9   ,85  
1-533  ,-532
86-551 ,-465
517-2  ,515 
946+42 ,988 
419-553,-134
642-62 ,580 
837+579,1416
461-10 ,451 
973-46 ,927 
306-72 ,234 
362-7  ,355 
85+44  ,129 
165-88 ,77  
116+801,917 
26+364 ,390 
720+94 ,814 
148-525,-377
168-337,-169
52+5   ,57  
40-11  ,29  
81-818 ,-737
34-6   ,28  
30+111 ,141 
775-0  ,775 
9+540  ,549 
63-22  ,41  
583+966,1549
0+442  ,442 
3+784  ,787 
631-8  ,623 
284-949,-665
399-3  ,396 
59+431 ,490 
886+247,1133
853+794,1647
21-911 ,-890
924+231,1155
58+855 ,913 
533-75 ,458 
669+40 ,709 
961+200,1161
19+432 ,451 
53-923 ,-870
7+179  ,186 
9+516  ,525 
15-20  ,-5  
633-491,142 
95-659 ,-564
159+3  ,162 
42+24  ,66  
884+96 ,980 
755+530,1285
76+881 ,957 
283-2  ,281 
46+210 ,256 
65+53  ,118 
386+1  ,387 
260+34 ,294 
604+3  ,607 
809-98 ,711 
842+549,1391
94+105 ,199 
130-48 ,82  
82+25  ,107 
906-0  ,906 
96+102 ,198 
3+373  ,376 
654+1  ,655 
379-74 ,305 
68-78  ,-10 
40+222 ,262 
21+90  ,111 
911+57 ,968 
806+5  ,811 
86-50  ,36  
3+945  ,948 
880-78 ,802 
380+23 ,403 
925+675,1600
81-738 ,-657
49+5   ,54  
201-7  ,194 
34+374 ,408 
3-830  ,-827
8+446  ,454 
592-55 ,537 
0+362  ,362 
142-85 ,57  
98-568 ,-470
7+889  ,896 
91+83  ,174 
149-362,-213
1-857  ,-856
524+69 ,593 
50+269 ,319 
7+630  ,637 
626+75 ,701 
553+375,928 
37-12  ,25  
79+961 ,1040
47-0   ,47  
90+23  ,113 
0+386  ,386 
8+495  ,503 
74+86  ,160 
322-7  ,315 
19-242 ,-223
832+614,1446
6-244  ,-238
7-21   ,-14 
645+833,1478
2-92   ,-90 
440+56 ,496 
591+91 ,682 
30-916 ,-886
494-63 ,431 
407-26 ,381 
30+41  ,71  
105-674,-569
4+886  ,890 
856+8  ,864 
576+636,1212
2+440  ,442 
8+503  ,511 
6-72   ,-66 
74+32  ,106 
471-31 ,440 
44+394 ,438 
6-626  ,-620
14-413 ,-399
40-648 ,-608
55+201 ,256 
625-178,447 
790-16 ,774 
1+842  ,843 
210-94 ,116 
23-23  ,0   
4-713  ,-709
291+48 ,339 
267-974,-707
799+5  ,804 
322+360,682 
98+824 ,922 
268+29 ,297 
3-678  ,-675
944+12 ,956 
41+639 ,680 
289+34 ,323 
472+637,1109
72+860 ,932 
608-47 ,561 
228-9  ,219 
6-25   ,-19 
627+89 ,716 
207-5  ,202 
342+2  ,344 
240+23 ,263 
492+280,772 
57-25  ,32  
574+7  ,581 
26-51  ,-25 
1+277  ,278 
2-632  ,-630
803+326,1129
757+9  ,766 
9+762  ,771 
49+549 ,598 
68+528 ,596 
910+994,1904
530+44 ,574 
110+53 ,163 
85+57  ,142 
76+97  ,173 
904+18 ,922 
754-324,430 
50+239 ,289 
83+846 ,929 
778-392,386 
7+476  ,483 
480-660,-180
8-63   ,-55 
48+18  ,66  
2+770  ,772 
29+69  ,98  
434-415,19  
40+119 ,159 
436-6  ,430 
495-8  ,487 
41-13  ,28  
19+23  ,42  
6-843  ,-837
48-76  ,-28 
1-619  ,-618
319+978,1297
9+4    ,13  
82-48  ,34  
25+27  ,52  
19+52  ,71  
7+295  ,302 
8+298  ,306 
115-24 ,91  
61-579 ,-518
0-34   ,-34 
49+743 ,792 
5-118  ,-113
109+32 ,141 
936-7  ,929 
80+101 ,181 
540-84 ,456 
233+246,479 
830+813,1643
5+659  ,664 
34-619 ,-585
55+95  ,150 
13-77  ,-64 
815-27 ,788 
224+477,701 
143+0  ,143 
414-25 ,389 
150-32 ,118 
738-563,175 
94-96  ,-2  
553+973,1526
148-81 ,67  
561+428,989 
52-579 ,-527
864+64 ,928 
79-168 ,-89 
872+64 ,936 
177+0  ,177 
301-58 ,243 
499+730,1229
86+23  ,109 
734+17 ,751 
9-301  ,-292
7-380  ,-373
265+310,575 
7-420  ,-413
35+740 ,775 
646+8  ,654 
84+38  ,122 
998+51 ,1049
861+9  ,870 
637+7  ,644 
294+1  ,295 
20-867 ,-847
679+40 ,719 
24+773 ,797 
265+908,1173
65-760 ,-695
293+113,406 
929-8  ,921 
77+655 ,732 
83+96  ,179 
999-969,30  
3-656  ,-653
457-8  ,449 
31-67  ,-36 
446+587,1033
52-93  ,-41 
32+94  ,126 
422+57 ,479 
289+80 ,369 
78+530 ,608 
778+22 ,800 
608+8  ,616 
2+288  ,290 
404+480,884 
6+456  ,462 
152-609,-457
5-31   ,-26 
904+547,1451
430-96 ,334 
908+473,1381
0+30   ,30  
126+601,727 
702-142,560 
253-35 ,218 
5-725  ,-720
9+425  ,434 
222-60 ,162 
239+63 ,302 
999+0  ,999 
5-412  ,-407
74-650 ,-576
234-35 ,199 
32-367 ,-335
64-109 ,-45 
41-957 ,-916
118-29 ,89  
87-27  ,60  
60-176 ,-116
0+273  ,273 
534-687,-153
198-216,-18 
303-0  ,303 
6-305  ,-299
560+716,1276
47+460 ,507 
92+602 ,694 
3-325  ,-322
3+954  ,957 
5-840  ,-835
669-3  ,666 
7-613  ,-606
186-73 ,113 
5-529  ,-524
981-78 ,903 
55-897 ,-842
58+363 ,421 
92+712 ,804 
954+67 ,1021
5+175  ,180 
8-635  ,-627
62+915 ,977 
247-8  ,239 
245-3  ,242 
8+858  ,866 
46-23  ,23  
467-4  ,463 
297+898,1195
28+571 ,599 
55+503 ,558 
3+272  ,275 
30-48  ,-18 
6-189  ,-183
9+656  ,665 
854+596,1450
27+243 ,270 
694-5  ,689 
536+847,1383
725+21 ,746 
996+546,1542
619-880,-261
2-49   ,-47 
69+649 ,718 
0-964  ,-964
134+78 ,212 
414-7  ,407 
433+938,1371
13-189 ,-176
58-664 ,-606
64+27  ,91  
40+439 ,479 
79-28  ,51  
2+48   ,50  
420+100,520 
518-314,204 
17+631 ,648 
909-4  ,905 
77-64  ,13  
49-527 ,-478
624+2  ,626 
60-287 ,-227
775-215,560 
17+983 ,1000
6-622  ,-616
2-111  ,-109
398-6  ,392 
7-913  ,-906
650-81 ,569 
4+734  ,738 
946+1  ,947 
5+878  ,883 
44-219 ,-175
1+261  ,262 
5+944  ,949 
6-497  ,-491
0-872  ,-872
794+710,1504
26-15  ,11  
83+83  ,166 
450-705,-255
224-0  ,224 
737+179,916 
1-773  ,-772
7+19   ,26  
933-97 ,836 
663+127,790 
186+413,599 
814-1  ,813 
368-420,-52 
333-18 ,315 
558+641,1199
19+333 ,352 
24+393 ,417 
9+747  ,756 
57-57  ,0   
985-89 ,896 
8+634  ,642 
11+342 ,353 
183+41 ,224 
514+40 ,554 
66+8   ,74  
195-3  ,192 
136-535,-399
4-407  ,-403
578+3  ,581 
948-69 ,879 
30+429 ,459 
525+788,1313
92+236 ,328 
873+9  ,882 
3+64   ,67  
336+9  ,345 
859+425,1284
969-68 ,901 
29+61  ,90  
408-899,-491
769-23 ,746 
621+29 ,650 
8+750  ,758 
250-243,7   
789+24 ,813 
130-7  ,123 
585+7  ,592 
144+716,860 
417-6  ,411 
8-0    ,8   
553+1  ,554 
518+60 ,578 
36+319 ,355 
8-87   ,-79 
1+352  ,353 
889-717,172 
2+639  ,641 
605-8  ,597 
69-599 ,-530
414+71 ,485 
33+71  ,104 
91+9   ,100 
54+920 ,974 
23+272 ,295 
22+336 ,358 
685+974,1659
97+61  ,158 
3+50   ,53  
357+864,1221
30-56  ,-26 
513-1  ,512 
35-113 ,-78 
65+915 ,980 
143-5  ,138 
3+824  ,827 
81+638 ,719 
67+689 ,756 
273-385,-112
399-721,-322
676+48 ,724 
85-244 ,-159
6+816  ,822 
2+38   ,40  
78+7   ,85  
533+29 ,562 
30+18  ,48  
362+67 ,429 
17-26  ,-9  
6+465  ,471 
530-384,146 
814+209,1023
904-87 ,817 
483+89 ,572 
86-587 ,-501
79+49  ,128 
839-29 ,810 
37-64  ,-27 
777-70 ,707 
6-653  ,-647
121+151,272 
60+673 ,733 
116+71 ,187 
486-7  ,479 
9-495  ,-486
9+875  ,884 
595-23 ,572 
572-12 ,560 
2+512  ,514 
32+51  ,83  
50-67  ,-17 
49-413 ,-364
2+587  ,589 
9+196  ,205 
91+6   ,97  
710-89 ,621 
275+773,1048
442-3  ,439 
180-917,-737
589+5  ,594 
37-158 ,-121
907-998,-91 
295+219,514 
813-6  ,807 
35+743 ,778 
6-12   ,-6  
711+1  ,712 
618-647,-29 
46+52  ,98  
7-649  ,-642
98-213 ,-115
64-227 ,-163
47+762 ,809 
64+372 ,436 
947+276,1223
99+21  ,120 
57+18  ,75  
214+6  ,220 
397+30 ,427 
23+434 ,457 
871-342,529 
569+45 ,614 
31+367 ,398 
26+303 ,329 
59+83  ,142 
631-626,5   
207+1  ,208 
50-23  ,27  
263-8  ,255 
517-134,383 
703-43 ,660 
8-112  ,-104
28+366 ,394 
342-1  ,341 
411+951,1362
420-917,-497
55-563 ,-508
974-16 ,958 
312+409,721 
3+886  ,889 
24+257 ,281 
4+860  ,864 
87-92  ,-5  
562-58 ,504 
628+570,1198
9-814  ,-805
22+507 ,529 
90+922 ,1012
651-599,52  
0-279  ,-279
59+993 ,1052
883-47 ,836 
164+6  ,170 
756+68 ,824 
19-101 ,-82 
23-6   ,17  
527+0  ,527 
361+216,577 
640-706,-66 
586-7  ,579 
999+562,1561
973-6  ,967 
6+38   ,44  
18-265 ,-247
2+290  ,292 
578-39 ,539 
472-2  ,470 
800-886,-86 
416-289,127 
44-126 ,-82 
5-364  ,-359
840+3  ,843 
65+575 ,640 
7-541  ,-534
802+556,1358
4+254  ,258 
773+1  ,774 
41-5   ,36  
627-3  ,624 
538+6  ,544 
1-765  ,-764
162+5  ,167 
604-64 ,540 
610+425,1035
230+81 ,311 
868-1  ,867 
252+856,1108
0+248  ,248 
26-757 ,-731
800-405,395 
108-458,-350
176-76 ,100 
554+43 ,597 
6-230  ,-224
120+2  ,122 
8+965  ,973 
611-491,120 
262+58 ,320 
99+560 ,659 
30+876 ,906 
103-640,-537
289+32 ,321 
94+898 ,992 
81-827 ,-746
44-42  ,2   
73-768 ,-695
760+54 ,814 
73+875 ,948 
386+983,1369
433+42 ,475 
3-133  ,-130
5+430  ,435 
526+3  ,529 
96+31  ,127 
890-1  ,889 
59-53  ,6   
304+861,1165
805-0  ,805 
824+48 ,872 
175-75 ,100 
700-94 ,606 
58-771 ,-713
51+111 ,162 
329+6  ,335 
5-758  ,-753
134+844,978 
7-771  ,-764
434+88 ,522 
97+461 ,558 
58-80  ,-22 
10-81  ,-71 
32-55  ,-23 
0-510  ,-510
93+462 ,555 
281-882,-601
54-794 ,-740
233-23 ,210 
99+61  ,160 
77-495 ,-418
75+47  ,122 
732-1  ,731 
433+1  ,434 
60-315 ,-255
389+304,693 
633-4  ,629 
970+99 ,1069
953-89 ,864 
0+703  ,703 
210-2  ,208 
519+68 ,587 
274-93 ,181 
231+7  ,238 
40-9   ,31  
534+527,1061
299-51 ,248 
112-956,-844
814+814,1628
56-799 ,-743
6-275  ,-269
22+826 ,848 
20+531 ,551 
947-399,548 
20-768 ,-748
1-520  ,-519
72-76  ,-4  
54+148 ,202 
606-63 ,543 
2+373  ,375 
2-513  ,-511
8-660  ,-652
611-4  ,607 
0+580  ,580 
8-263  ,-255
202-373,-171
13+85  ,98  
2-12   ,-10 
392-75 ,317 
41+367 ,408 
328+24 ,352 
606+55 ,661 
39-66  ,-27 
607+306,913 
85+15  ,100 
905-174,731 
36-833 ,-797
598+6  ,604 
408+546,954 
941-70 ,871 
288-10 ,278 
39-46  ,-7  
81-89  ,-8  
151+226,377 
35+587 ,622 
80-349 ,-269
458+86 ,544 
91-409 ,-318
243+8  ,251 
53+938 ,991 
116-265,-149
783-4  ,779 
3-646  ,-643
8+51   ,59  
273-25 ,248 
577+943,1520
90-441 ,-351
53-194 ,-141
758+311,1069
59-56  ,3   
784+8  ,792 
96+979 ,1075
679-85 ,594 
3+967  ,970 
720+367,1087
149-41 ,108 
95+271 ,366 
497-569,-72 
60-34  ,26  
305+67 ,372 
545+5  ,550 
352+703,1055
534+26 ,560 
520+4  ,524 
17+975 ,992 
494+132,626 
5+361  ,366 
104+49 ,153 
957+515,1472
833+560,1393
2+610  ,612 
53+553 ,606 
23-101 ,-78 
44-235 ,-191
809+9  ,818 
10+17  ,27  
36+743 ,779 
7-40   ,-33 
522+289,811 
80+729 ,809 
684-1  ,683 
4-498  ,-494
1-755  ,-754
31-58  ,-27 
607-486,121 
81+392 ,473 
975-5  ,970 
93-43  ,50  
37-7   ,30  
733-971,-238
215-83 ,132 
80-763 ,-683
100+919,1019
359+23 ,382 
206-4  ,202 
9+788  ,797 
323-0  ,323 
15+704 ,719 
347+8  ,355 
88-65  ,23  
96+477 ,573 
7+217  ,224 
540-89 ,451 
155-836,-681
31+807 ,838 
56-902 ,-846
93-225 ,-132
12-88  ,-76 
81+293 ,374 
1-898  ,-897
7+577  ,584 
633-544,89  
232+377,609 
116+823,939 
174+96 ,270 
77+160 ,237 
95+80  ,175 
0+696  ,696 
36+45  ,81  
856+57 ,913 
998-313,685 
4-346  ,-342
418+48 ,466 
224+41 ,265 
467-54 ,413 
9-444  ,-435
18-2   ,16  
895+49 ,944 
902-877,25  
445-4  ,441 
276+41 ,317 
363+677,1040
99+0   ,99  
12+97  ,109 
719-7  ,712 
8-37   ,-29 
224+572,796 
92-972 ,-880
398-8  ,390 
6+157  ,163 
738-34 ,704 
463-744,-281
20-363 ,-343
241-10 ,231 
320-59 ,261 
790-63 ,727 
266-0  ,266 
81-747 ,-666
611-93 ,518 
591-63 ,528 
13-817 ,-804
29-314 ,-285
31-40  ,-9  
35+451 ,486 
376+250,626 
173+468,641 
689+779,1468
47+84  ,131 
300-595,-295
710-11 ,699 
113-68 ,45  
479+45 ,524 
97+8   ,105 
852+26 ,878 
178-0  ,178 
789-3  ,786 
25-146 ,-121
32-3   ,29  
589+52 ,641 
86-702 ,-616
23+67  ,90  
6+961  ,967 
26-646 ,-620
353-567,-214
754-9  ,745 
8-632  ,-624
358-360,-2  
402+458,860 
522+92 ,614 
7-576  ,-569
283+40 ,323 
24-543 ,-519
385+85 ,470 
919-102,817 
23-444 ,-421
767-46 ,721 
449+8  ,457 
97-922 ,-825
723-104,619 
2-588  ,-586
10+875 ,885 
4-300  ,-296
314-818,-504
706-48 ,658 
260-48 ,212 
6-22   ,-16 
9+14   ,23  
861+4  ,865 
882+742,1624
8-33   ,-25 
99-75  ,24  
118+42 ,160 
8+462  ,470 
118+27 ,145 
199-0  ,199 
523+9  ,532 
82+57  ,139 
992+870,1862
50+97  ,147 
45-84  ,-39 
578-133,445 
4+321  ,325 
393+978,1371
0-617  ,-617
32+32  ,64  
839-218,621 
58+873 ,931 
35+95  ,130 
820+86 ,906 
37+40  ,77  
94+4   ,98  
547+33 ,580 
73+562 ,635 
98-952 ,-854
983+91 ,1074
8-257  ,-249
1+64   ,65  
857+70 ,927 
553+6  ,559 
848-72 ,776 
539-28 ,511 
93-195 ,-102
381-6  ,375 
18-90  ,-72 
769+742,1511
471-57 ,414 
849-326,523 
33-60  ,-27 
87+45  ,132 
760-3  ,757 
902-183,719 
536-892,-356
6+817  ,823 
915+82 ,997 
23-690 ,-667
46+37  ,83  
66-353 ,-287
402-40 ,362 
525+29 ,554 
38-900 ,-862
49+944 ,993 
453+2  ,455 
627+47 ,674 
3+30   ,33  
469+63 ,532 
103-2  ,101 
127+248,375 
3-135  ,-132
42-78  ,-36 
696+0  ,696 
80-90  ,-10 
58+551 ,609 
966-16 ,950 
237-24 ,213 
641-875,-234
72+31  ,103 
11-436 ,-425
427-13 ,414 
86+368 ,454 
62+77  ,139 
111-64 ,47  
725+343,1068
248-836,-588
90-24  ,66  
16+97  ,113 
44+21  ,65  
465-9  ,456 
539+133,672 
673-763,-90 
60-32  ,28  
50+54  ,104 
49+174 ,223 
727+532,1259
31-581 ,-550
789-276,513 
53-12  ,41  
76+62  ,138 
2+89   ,91  
80+20  ,100 
927-747,180 
543-224,319 
356-72 ,284 
8-300  ,-292
1-218  ,-217
267-83 ,184 
5+180  ,185 
12+86  ,98  
278-1  ,277 
72+92  ,164 
66-919 ,-853
759-5  ,754 
72+241 ,313 
787+6  ,793 
629+7  ,636 
12-69  ,-57 
108-515,-407
299-847,-548
2-493  ,-491
2-874  ,-872
818+0  ,818 
637+483,1120
946-211,735 
98-491 ,-393
14-62  ,-48 
887-21 ,866 
977-0  ,977 
4-390  ,-386
2-442  ,-440
19-0   ,19  
996+771,1767
42-11  ,31  
82+361 ,443 
93+229 ,322 
451-88 ,363 
553+64 ,617 
706+0  ,706 
3-2    ,1   
560+261,821 
91+719 ,810 
47-1   ,46  
4+777  ,781 
5-517  ,-512
241-84 ,157 
283-3  ,280 
579+91 ,670 
2-35   ,-33 
152-2  ,150 
7-646  ,-639
85-534 ,-449
704+798,1502
50-427 ,-377
840+70 ,910 
408+4  ,412 
759-6  ,753 
644+6  ,650 
276+26 ,302 
63+617 ,680 
61-201 ,-140
90-443 ,-353
2-384  ,-382
242+64 ,306 
133+8  ,141 
34-957 ,-923
95+506 ,601 
7-546  ,-539
441-165,276 
595-829,-234
27-83  ,-56 
6-658  ,-652
253-354,-101
505-730,-225
10-697 ,-687
179-39 ,140 
782-17 ,765 
3-265  ,-262
58+341 ,399 
58+620 ,678 
357-0  ,357 
896+98 ,994 
915-420,495 
19-132 ,-113
5+544  ,549 
601+8  ,609 
17-65  ,-48 
4+741  ,745 
393-91 ,302 
4+838  ,842 
9+807  ,816 
931-93 ,838 
631+5  ,636 
183+4  ,187 
962-67 ,895 
205+65 ,270 
642-85 ,557 
72-70  ,2   
93-89  ,4   
378-49 ,329 
87+175 ,262 
50-18  ,32  
494-75 ,419 
70-878 ,-808
522-213,309 
63+69  ,132 
10+3   ,13  
3-114  ,-111
529-65 ,464 
681-8  ,673 
379+2  ,381 
657-52 ,605 
39+4   ,43  
700-733,-33 
559+511,1070
70-560 ,-490
157+117,274 
966+7  ,973 
480-4  ,476 
897+13 ,910 
349+837,1186
536+5  ,541 
213-2  ,211 
0+192  ,192 
19+14  ,33  
25+35  ,60  
3-427  ,-424
506-20 ,486 
92+59  ,151 
7+634  ,641 
1-360  ,-359
194-39 ,155 
24-90  ,-66 
36+49  ,85  
547+828,1375
878+12 ,890 
44+65  ,109 
93-312 ,-219
99-40  ,59  
98-98  ,0   
618-394,224 
78+40  ,118 
79+46  ,125 
379-757,-378
722+905,1627
79+157 ,236 
686+5  ,691 
641+578,1219
76+567 ,643 
202+32 ,234 
0+66   ,66  
719+4  ,723 
665-14 ,651 
642+6  ,648 
47-61  ,-14 
467+4  ,471 
45-18  ,27  
110-1  ,109 
3-105  ,-102
829+989,1818
696+74 ,770 
30+602 ,632 
341-60 ,281 
615-6  ,609 
12-4   ,8   
9+687  ,696 
379-381,-2  
132+4  ,136 
4+493  ,497 
531-9  ,522 
237+690,927 
437-0  ,437 
63-66  ,-3  
32+48  ,80  
10-95  ,-85 
179-924,-745
892+12 ,904 
577+706,1283
25+41  ,66  
853-10 ,843 
367+1  ,368 
78-662 ,-584
9-922  ,-913
78+6   ,84  
7-430  ,-423
50-10  ,40  
65-61  ,4   
67-87  ,-20 
34+993 ,1027
693-2  ,691 
650+2  ,652 
639+18 ,657 
876+516,1392
1+89   ,90  
725+68 ,793 
20-35  ,-15 
57-89  ,-32 
31-42  ,-11 
402+791,1193
124-633,-509
8-330  ,-322
4-598  ,-594
3-372  ,-369
26-53  ,-27 
562-42 ,520 
316+8  ,324 
659-26 ,633 
70+54  ,124 
129-630,-501
54-25  ,29  
566+86 ,652 
68-850 ,-782
773-8  ,765 
526+872,1398
516-23 ,493 
7+9    ,16  
649+819,1468
27+75  ,102 
57+386 ,443 
926-78 ,848 
740-57 ,683 
403-5  ,398 
571-9  ,562 
2+248  ,250 
791+5  ,796 
23-633 ,-610
62-353 ,-291
982-30 ,952 
29-100 ,-71 
825-7  ,818 
633-409,224 
65-845 ,-780
54+5   ,59  
682-89 ,593 
845-554,291 
1-963  ,-962
53-716 ,-663
9-18   ,-9  
384-86 ,298 
119+66 ,185 
252+71 ,323 
178+5  ,183 
6+244  ,250 
660-44 ,616 
217-47 ,170 
483+595,1078
5+517  ,522 
311-26 ,285 
44+109 ,153 
49-481 ,-432
654+6  ,660 
76+48  ,124 
2+785  ,787 
552-390,162 
11+159 ,170 
15-448 ,-433
95-57  ,38  
221-364,-143
99-444 ,-345
7-77   ,-70 
89-455 ,-366
94+167 ,261 
538+605,1143
198-8  ,190 
6+890  ,896 
100-581,-481
604+168,772 
989+84 ,1073
850+9  ,859 
223+4  ,227 
38-171 ,-133
471+801,1272
2+17   ,19  
21-40  ,-19 
36+898 ,934 
2+96   ,98  
822+800,1622
79-35  ,44  
38-982 ,-944
694-102,592 
20-139 ,-119
845-1  ,844 
977+87 ,1064
6-966  ,-960
20+4   ,24  
251-792,-541
51-413 ,-362
446+66 ,512 
548-805,-257
762-92 ,670 
800+258,1058
6-694  ,-688
1+43   ,44  
731+383,1114
59+3   ,62  
586-27 ,559 
365-780,-415
314+2  ,316 
368+9  ,377 
126+2  ,128 
212-120,92  
8-77   ,-69 
9-654  ,-645
53+780 ,833 
174-265,-91 
569-52 ,517 
113-40 ,73  
18-426 ,-408
657-48 ,609 
766-2  ,764 
703-0  ,703 
362+77 ,439 
259-4  ,255 
48-258 ,-210
368-5  ,363 
761-150,611 
801+311,1112
41-750 ,-709
7+614  ,621 
716+402,1118
231+673,904 
284-6  ,278 
723-175,548 
480+723,1203
132-3  ,129 
29-326 ,-297
886+0  ,886 
0-323  ,-323
24-834 ,-810
383-5  ,378 
440-572,-132
597+294,891 
56-879 ,-823
334+923,1257
90-9   ,81  
945+8  ,953 
217+32 ,249 
3+608  ,611 
40-30  ,10  
503-5  ,498 
454+838,1292
76+496 ,572 
941-395,546 
718+194,912 
87+67  ,154 
43+8   ,51  
804+534,1338
45+589 ,634 
71+222 ,293 
377+939,1316
21-92  ,-71 
4-436  ,-432
341+971,1312
34+92  ,126 
867+1  ,868 
93-36  ,57  
196-41 ,155 
87-97  ,-10 
891+78 ,969 
9+686  ,695 
94-74  ,20  
80+814 ,894 
295-652,-357
190-6  ,184 
363-190,173 
814+325,1139
2-377  ,-375
79+68  ,147 
450+568,1018
458+746,1204
4-432  ,-428
435-51 ,384 
993+8  ,1001
29+616 ,645 
55-335 ,-280
463-5  ,458 
44+60  ,104 
71-93  ,-22 
8-595  ,-587
332-970,-638
34+5   ,39  
3-613  ,-610
280+67 ,347 
23+84  ,107 
474+69 ,543 
95-50  ,45  
80+47  ,127 
375+46 ,421 
427+487,914 
136-56 ,80  
996-847,149 
5+75   ,80  
0+633  ,633 
0+366  ,366 
31-9   ,22  
6-200  ,-194
80+15  ,95  
1+566  ,567 
330-35 ,295 
67-94  ,-27 
30-12  ,18  
864+9  ,873 
897-38 ,859 
0+337  ,337 
93-45  ,48  
802-62 ,740 
7-182  ,-175
53-695 ,-642
54+862 ,916 
2-25   ,-23 
924-105,819 
452+415,867 
45-98  ,-53 
67+652 ,719 
347-929,-582
447-44 ,403 
487-687,-200
3+704  ,707 
28+608 ,636 
62+748 ,810 
1+200  ,201 
493-78 ,415 
731+5  ,736 
294-47 ,247 
409-249,160 
472+22 ,494 
57+5   ,62  
84-94  ,-10 
600+761,1361
56+65  ,121 
201-62 ,139 
18-466 ,-448
4-31   ,-27 
63+84  ,147 
3-367  ,-364
73+88  ,161 
573+1  ,574 
94+227 ,321 
2+735  ,737 
313-596,-283
400+409,809 
543-4  ,539 
49+641 ,690 
176-505,-329
327+343,670 
144-516,-372
3-130  ,-127
9-802  ,-793
85+150 ,235 
38+29  ,67  
53-58  ,-5  
3-849  ,-846
9+733  ,742 
39+567 ,606 
3+14   ,17  
121-1  ,120 
406-71 ,335 
3-633  ,-630
863+996,1859
869+532,1401
520+12 ,532 
62-41  ,21  
6+628  ,634 
2-796  ,-794
887-911,-24 
70-68  ,2   
10-98  ,-88 
96+247 ,343 
27-710 ,-683
783+397,1180
802-31 ,771 
248+62 ,310 
292+94 ,386 
34-22  ,12  
30+44  ,74  
430+369,799 
54-992 ,-938
5+452  ,457 
225+21 ,246 
683-571,112 
1-88   ,-87 
983+7  ,990 
686+63 ,749 
318-23 ,295 
217+212,429 
9+121  ,130 
971+0  ,971 
5+973  ,978 
18-873 ,-855
62-6   ,56  
0-632  ,-632
203-77 ,126 
237-8  ,229 
694+65 ,759 
785+494,1279
526+65 ,591 
43-159 ,-116
171-61 ,110 
448+419,867 
586+3  ,589 
896+505,1401
416+4  ,420 
78-383 ,-305
10-29  ,-19 
30-91  ,-61 
162+880,1042
426+19 ,445 
23+41  ,64  
324+5  ,329 
236-55 ,181 
8-699  ,-691
598+68 ,666 
2+861  ,863 
293-360,-67 
807+3  ,810 
981-232,749 
295-29 ,266 
82-55  ,27  
66+342 ,408 
42+289 ,331 
501+9  ,510 
68+470 ,538 
656+95 ,751 
581+74 ,655 
878+362,1240
624-31 ,593 
384-353,31  
440+47 ,487 
138+363,501 
